Year,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Peak_Dur_2,nan,nan,62.0,nan,141.0,124.0,73.0,177.0,62.0,28.0,nan,nan,42.0,15.0,nan,139.0,nan,nan,nan,nan,43.0,nan,nan,nan,27.0,37.0,148.0,nan
Peak_Dur_5,nan,nan,nan,nan,25.0,29.0,61.0,30.0,nan,nan,nan,nan,nan,nan,nan,88.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,38.0,nan,nan,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,nan
Peak_Fre_2,nan,nan,2.0,nan,1.0,1.0,1.0,1.0,2.0,1.0,nan,nan,2.0,1.0,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,1.0,1.0,1.0,nan
Peak_Fre_5,nan,nan,nan,nan,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
SP_Mag,370.0,634.0,1349.0,362.0,1780.0,1988.0,2679.0,1873.0,1316.0,1157.0,402.0,812.0,1594.0,1171.0,1033.0,1575.0,885.0,1074.0,695.0,1076.0,1250.0,1060.0,617.0,584.0,1625.0,1589.0,2646.0,609.0
SP_Tim,243.0,215.0,245.0,184.0,185.0,141.0,126.0,184.0,145.0,215.0,185.0,215.0,126.0,155.0,239.0,231.0,170.0,237.0,234.0,269.0,200.0,216.0,212.0,185.0,154.0,186.0,154.0,214.0
SP_Dur,68.0,79.0,79.0,107.0,144.0,171.0,152.0,144.0,178.0,111.0,95.0,93.0,176.0,150.0,85.0,70.0,122.0,83.0,75.0,61.0,134.0,105.0,80.0,81.0,112.0,112.0,143.0,70.0
SP_ROC,0.05,0.02926898914905768,0.02631578947368421,0.047619047619047616,0.003194888178913738,0.006194690265486726,0.006772043536749419,0.004901990232063582,0.003625389555957322,0.021164021164021163,0.012987012987012988,0.015873015873015872,0.0034149308283717168,0.005649717514124294,0.034482758620689655,0.023529411764705882,0.023809523809523808,0.042705167173252276,0.058823529411764705,0.045454545454545456,0.004032258064516129,0.027777777777777776,0.04196009389671361,0.025044091710758377,0.0137221269296741,0.011236309692895245,0.0033112582781456954,0.050957481337228175
DS_Mag_50,14.0,12.0,67.5,9.0,79.0,22.5,100.0,79.0,78.0,51.0,9.0,12.0,76.5,15.0,28.5,51.0,13.5,17.5,14.0,46.0,94.0,25.5,27.5,9.0,11.0,20.5,52.0,10.0
DS_Mag_90,108.0,61.5,96.0,18.80000000000001,106.0,59.0,280.2,114.0,248.6,95.4,22.0,61.800000000000026,101.7,89.2,133.89999999999998,76.0,99.10000000000001,94.60000000000002,88.80000000000003,124.4,146.0,89.10000000000001,68.70000000000002,18.700000000000017,93.40000000000003,366.5,67.4,63.10000000000001
DS_Tim,311.0,294.0,324.0,291.0,329.0,312.0,278.0,328.0,323.0,326.0,280.0,308.0,302.0,305.0,324.0,301.0,292.0,320.0,309.0,330.0,334.0,321.0,292.0,266.0,266.0,298.0,297.0,284.0
DS_Dur_WS,141.0,146.0,100.0,163.0,95.0,82.0,175.0,66.0,123.0,107.0,151.0,115.0,114.0,119.0,88.0,93.0,130.0,92.0,135.0,64.0,121.0,100.0,194.0,154.0,187.0,126.0,97.0,110.0
