Month,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Storage,Water_Year
2014-05-01,3413328,0,0,-14310200,-163695,11060579,2014
2014-06-01,1514904,0,0,-1464352,-50552,0,2014
2014-07-01,1093032,0,0,-1062993,-30039,0,2014
2014-08-01,1466964,0,0,-1411838,-55126,0,2014
2014-09-01,10853616,0,0,-4011075,-591132,-6251423,2014
2014-10-01,14909336,0,0,-7605335,-814138,-6489863,2015
2014-11-01,9194854,0,0,-3185617,-531691,-5477580,2015
2014-12-01,19367760,0,0,-2389218,-1591433,-15387048,2015
2015-01-01,4257072,0,0,-4496044,-329377,568351,2015
2015-02-01,34746916,0,0,-6112905,-10457289,-18176734,2015
2015-03-01,3566736,0,0,-8723546,-138188,5294996,2015
2015-04-01,2272356,0,0,-9851650,-87534,7666838,2015
2015-05-01,8801784,0,0,-16158354,-399443,7756040,2015
2015-06-01,3058572,0,0,-19201864,-126330,16269640,2015
2015-07-01,2665464,0,0,-14695027,-78810,12108379,2015
2015-08-01,882096,0,0,-2976250,-24242,2118395,2015
2015-09-01,450636,0,0,-438252,-12384,0,2015
2015-10-01,2598348,0,0,-2468407,-110041,-19903,2016
2015-11-01,3307860,0,0,-3019076,-163335,-125444,2016
2015-12-01,32196552,0,0,-1745425,-2025689,-28425372,2016
2016-01-01,30029614,0,0,-2173815,-6789076,-21066660,2016
2016-02-01,5647332,0,0,-3944412,-957612,-745306,2016
2016-03-01,23481204,0,0,-7730038,-8663288,-7087698,2016
2016-04-01,6826656,0,0,-13785618,-322489,7281422,2016
2016-05-01,6193848,0,0,-16643993,-248187,10698331,2016
2016-06-01,2071008,0,0,-19158166,-84094,17171242,2016
2016-07-01,0,0,0,-15629513,0,15629513,2016
2016-08-01,0,0,0,-6689945,0,6689945,2016
2016-09-01,0,0,0,0,0,0,2016
2016-10-01,33558000,0,0,-4590358,-2024500,-26943172,2017
2016-11-01,10268762,0,0,-3651818,-805920,-5811034,2017
2016-12-01,17335104,0,0,-1382129,-3558523,-12394442,2017
2017-01-01,34411088,0,0,-1599828,-15558101,-17253378,2017
2017-02-01,28619924,0,0,-3838439,-17939218,-6842452,2017
2017-03-01,7440288,0,0,-7278748,-336268,174734,2017
2017-04-01,10613918,0,0,-11434872,-2376333,3197330,2017
2017-05-01,3451680,0,0,-17736852,-164599,14449782,2017
