V1,V2,V3,V4,V5,V6,bestlam,rmse
2,4,5,6,7,8,14.8272636262973,35.7904860222785
2,4,5,6,7,9,28.2289384559634,34.2730328539029
2,4,5,6,7,10,10.5494731638993,93.2696840443392
2,4,5,6,7,11,10.7364052017161,40.1344016531649
2,4,5,6,7,12,29.1177259143916,33.0899507621917
2,4,5,6,7,13,22.5954847677254,34.635651933968
2,4,5,6,8,9,24.1485940588083,36.1039470572338
2,4,5,6,8,10,20.8140137572606,35.2285765373477
2,4,5,6,8,11,10.7103503008584,41.6830507624464
2,4,5,6,8,12,29.8337490809445,35.5593090700376
2,4,5,6,8,13,0.418768050117823,45.7057914081392
2,4,5,6,9,10,11.2135387204037,31.5469381040142
2,4,5,6,9,11,18.4445464584237,37.0025423984234
2,4,5,6,9,12,23.8569871115647,34.8019733083319
2,4,5,6,9,13,11.1242103444959,33.5449408577184
2,4,5,6,10,11,19.2526645941343,37.4501958031897
2,4,5,6,10,12,27.2372487942159,33.4818747540914
2,4,5,6,10,13,12.2121871127562,33.1680745823003
2,4,5,6,11,12,27.6948781026984,37.2660835695862
2,4,5,6,11,13,2.04065650273158,57.8020798145795
2,4,5,6,12,13,0.825889653880421,55.3719282542955
2,4,5,7,8,9,16.3612304198785,35.3503566026766
2,4,5,7,8,10,8.46366004633019,35.8680426023319
2,4,5,7,8,11,0.816154907939643,54.3857110942275
2,4,5,7,8,12,19.4101049501679,29.7860193878664
2,4,5,7,8,13,12.3556075300117,39.9025440274314
2,4,5,7,9,10,24.8631744352331,31.9875502174955
2,4,5,7,9,11,5.11206278647876,49.7618393214117
2,4,5,7,9,12,31.251472532982,32.4478136041908
2,4,5,7,9,13,1.3323242914221,63.0557539345535
2,4,5,7,10,11,15.1727206030576,40.3739681027021
2,4,5,7,10,12,12.4315069117789,34.7446033378347
2,4,5,7,10,13,22.6050017752621,32.6844156666566
2,4,5,7,11,12,8.59333588050596,40.0869902730254
2,4,5,7,11,13,17.9787210641553,37.7503004727317
2,4,5,7,12,13,0.908105978191278,50.6227225291684
2,4,5,8,9,10,13.6357244424615,37.437195585965
2,4,5,8,9,11,27.6683081619697,38.0362033255462
2,4,5,8,9,12,29.7411152695722,34.9159920964826
2,4,5,8,9,13,22.9099892624424,38.0540317552019
2,4,5,8,10,11,0.520915901483021,66.876039874525
2,4,5,8,10,12,15.1768011948586,37.8679746271077
2,4,5,8,10,13,21.2184261387809,35.8316313540936
2,4,5,8,11,12,25.4427092765484,36.3270539840313
2,4,5,8,11,13,23.3393260184721,39.1217523022065
2,4,5,8,12,13,28.2965045250517,35.9319895854027
2,4,5,9,10,11,20.6231714834995,34.7626239903327
2,4,5,9,10,12,21.8008935286966,32.716845659614
2,4,5,9,10,13,12.2113137450414,33.3846188355666
2,4,5,9,11,12,17.57734543809,38.8795622426703
2,4,5,9,11,13,18.6683271483455,37.3719606701313
2,4,5,9,12,13,12.2532354464675,48.76485496845
2,4,5,10,11,12,19.6939161543238,38.8976579787271
2,4,5,10,11,13,21.9086982878538,36.9152616346369
2,4,5,10,12,13,23.1108109777398,34.7291955287307
2,4,5,11,12,13,11.5276814730084,53.2732916328297
2,4,6,7,8,9,24.4292417807261,32.6116140862792
2,4,6,7,8,10,4.01930290254768,37.4395475108497
2,4,6,7,8,11,17.5422768318745,35.8472676374717
2,4,6,7,8,12,23.668033958254,29.2956200963367
2,4,6,7,8,13,19.8599049860331,31.0376334560313
2,4,6,7,9,10,0.738050174241966,54.224537472615
2,4,6,7,9,11,26.3599995062607,34.185539094806
2,4,6,7,9,12,34.1656863917604,30.8844768738915
2,4,6,7,9,13,29.1452158137844,31.7624921122467
2,4,6,7,10,11,3.22148143255844,47.8844958079874
2,4,6,7,10,12,35.2399121775965,29.6491383574214
2,4,6,7,10,13,0.688415895301602,49.411784228665
2,4,6,7,11,12,26.4781800125025,31.9203839712626
2,4,6,7,11,13,26.0144718381488,34.0339843523326
2,4,6,7,12,13,31.7988623239581,31.9873871213462
2,4,6,8,9,10,8.17960504059242,34.2422873265973
2,4,6,8,9,11,0.624670064228443,62.7542527721674
2,4,6,8,9,12,30.0378654167484,33.2497486398827
2,4,6,8,9,13,23.2163509949917,52.2226610799086
2,4,6,8,10,11,0.46079579350382,61.464773032889
2,4,6,8,10,12,30.4696736299179,32.0414981903068
2,4,6,8,10,13,24.601264168613,31.9511187729306
2,4,6,8,11,12,25.1157286669173,34.6809685844265
2,4,6,8,11,13,26.8185077488175,36.9817525744729
2,4,6,8,12,13,28.3875164518686,34.6277212370459
2,4,6,9,10,11,3.70969872305696,46.934685583307
2,4,6,9,10,12,19.8384981711952,29.4045418991933
2,4,6,9,10,13,0.212905335509945,34.619644419439
2,4,6,9,11,12,25.3917429384698,34.7598995307037
2,4,6,9,11,13,16.9017606661566,34.8961978158302
2,4,6,9,12,13,0.811408653282568,49.2369387999122
2,4,6,10,11,12,23.4265072119385,34.1331353750598
2,4,6,10,11,13,16.5059456003022,34.2853991726155
2,4,6,10,12,13,26.023814513663,32.2072488208649
2,4,6,11,12,13,25.1613603093451,34.6759615251302
2,4,7,8,9,10,24.8583577474529,30.5326842478406
2,4,7,8,9,11,33.0203220011562,33.3407401514447
2,4,7,8,9,12,25.7033374355292,28.7238705341313
2,4,7,8,9,13,31.7636448867167,31.346840841929
2,4,7,8,10,11,0.927211234833876,47.6806702461245
2,4,7,8,10,12,32.9956025719777,27.7306207892351
2,4,7,8,10,13,12.3591997777776,31.7393787786327
2,4,7,8,11,12,32.0774711118524,27.4426925960824
2,4,7,8,11,13,17.3994748095846,33.1736628664107
2,4,7,8,12,13,31.1083342517872,28.6649369036861
2,4,7,9,10,11,28.3030258398546,32.0696150518858
2,4,7,9,10,12,35.1336056798603,28.7767781592118
2,4,7,9,10,13,29.6905668489227,29.3676978619027
2,4,7,9,11,12,34.4318575320903,31.3336393329303
2,4,7,9,11,13,5.51707067068056,43.296476000933
2,4,7,9,12,13,31.6796464156609,31.3106818833445
2,4,7,10,11,12,0.950459337425325,35.8938563458821
2,4,7,10,11,13,0.968122477854597,36.9595753274266
2,4,7,10,12,13,1.77130354231173,38.9664994151197
2,4,7,11,12,13,19.450686667378,32.9157414952909
2,4,8,9,10,11,3.94727509657764,54.4889847555986
2,4,8,9,10,12,31.0553777611537,31.1838971018944
2,4,8,9,10,13,0.63554773689368,39.274156584862
2,4,8,9,11,12,27.7609810401706,34.0636684691496
2,4,8,9,11,13,23.8674276039186,35.911185053626
2,4,8,9,12,13,31.0766262414289,33.8344991650824
2,4,8,10,11,12,27.7248564977713,33.0934202151797
2,4,8,10,11,13,25.5457720726616,34.3065377409575
2,4,8,10,12,13,28.155295724338,32.7333510191759
2,4,8,11,12,13,25.7364168197816,34.3917043554815
2,4,9,10,11,12,0.679743152272553,49.2065822557561
2,4,9,10,11,13,16.9653373438871,31.6757248822425
2,4,9,10,12,13,27.3831312642116,31.1997306447939
2,4,9,11,12,13,27.196418350154,33.8515536143263
2,4,10,11,12,13,10.1027669023493,42.6684121896612
2,5,6,7,8,9,2.52878023317833,55.0354395055639
2,5,6,7,8,10,3.09113862786453,49.077956480712
2,5,6,7,8,11,29.7629587161036,37.0248078465689
2,5,6,7,8,12,22.7431724383908,32.0188120948303
2,5,6,7,8,13,0.724568970723269,54.7761909084967
2,5,6,7,9,10,27.7476045150071,36.0954259747012
2,5,6,7,9,11,26.2072249345961,39.0208255953316
2,5,6,7,9,12,27.0873046204524,35.421551138909
2,5,6,7,9,13,26.5142554446068,37.2823313550676
2,5,6,7,10,11,24.8298432604801,38.5684747681882
2,5,6,7,10,12,27.2209746373575,34.5508574252884
2,5,6,7,10,13,29.2279269055342,36.2381923388494
2,5,6,7,11,12,24.9295158102779,35.796845917521
2,5,6,7,11,13,13.0766503521699,49.543692308706
2,5,6,7,12,13,25.2026332780762,38.2995106509656
2,5,6,8,9,10,21.30394025184,39.9850443597713
2,5,6,8,9,11,16.5323863693932,45.3000591962895
2,5,6,8,9,12,26.0876128975822,38.538982110189
2,5,6,8,9,13,20.7960467782005,44.1683463459006
2,5,6,8,10,11,0.548794649283161,66.1888268467691
2,5,6,8,10,12,22.6860617363928,38.9792325859224
2,5,6,8,10,13,23.6004930126669,39.5287046974949
2,5,6,8,11,12,17.4763532541736,41.2451623345012
2,5,6,8,11,13,17.1630547614359,44.8259997497664
2,5,6,8,12,13,24.9183599781151,40.2598861129538
2,5,6,9,10,11,17.4752639671635,42.1864212466615
2,5,6,9,10,12,21.2186189534344,37.6533151304585
2,5,6,9,10,13,10.218088463377,42.0091821595261
2,5,6,9,11,12,0.547301651314972,66.5613967674801
2,5,6,9,11,13,15.1139632278977,45.3685778338295
2,5,6,9,12,13,24.984298941522,39.7379241899762
2,5,6,10,11,12,25.135311435478,38.7166081214122
2,5,6,10,11,13,1.97762205594272,62.658389205791
2,5,6,10,12,13,25.048319082963,38.8431507175412
2,5,6,11,12,13,21.2872329272203,46.2841656395587
2,5,7,8,9,10,7.22376799335271,41.0778644887896
2,5,7,8,9,11,29.254808914533,36.6367694191148
2,5,7,8,9,12,19.0401651888258,32.6293875133598
2,5,7,8,9,13,6.30309056107099,49.0086194367262
2,5,7,8,10,11,9.36395153918063,42.7767847047513
2,5,7,8,10,12,30.0371666901761,30.9895441322699
2,5,7,8,10,13,3.07436124247857,45.0778011597851
2,5,7,8,11,12,27.195552347747,28.7945366433001
2,5,7,8,11,13,10.0272641870233,44.9773708596944
2,5,7,8,12,13,27.3571417738511,30.7461192022158
2,5,7,9,10,11,26.9397762549454,37.5134762661348
2,5,7,9,10,12,28.3260202310834,33.9671205666868
2,5,7,9,10,13,8.51144476015337,40.5876701519349
2,5,7,9,11,12,27.3768413052705,34.5270722712372
2,5,7,9,11,13,13.4961455347587,46.665986592892
2,5,7,9,12,13,26.1719920201822,38.3977242692169
2,5,7,10,11,12,22.648632081249,35.9981486287609
2,5,7,10,11,13,1.99267357932299,50.6323940433792
2,5,7,10,12,13,29.9111998625325,34.4076041849136
2,5,7,11,12,13,17.9768690594748,42.6081722713371
2,5,8,9,10,11,8.32885901269147,47.9987685346725
2,5,8,9,10,12,23.2664917018444,37.2454852891248
2,5,8,9,10,13,23.7346741906959,37.9751106137901
2,5,8,9,11,12,20.9010430456354,40.7296075139662
2,5,8,9,11,13,23.4266337504655,41.6217176287806
2,5,8,9,12,13,24.600516542771,39.5359754809079
2,5,8,10,11,12,25.6518290538605,38.0511160444794
2,5,8,10,11,13,18.3421374730388,41.6804322033287
2,5,8,10,12,13,23.336269308726,38.5680727048252
2,5,8,11,12,13,23.1813191634915,40.9403657336281
2,5,9,10,11,12,26.4438568197247,38.1530872024388
2,5,9,10,11,13,16.2597535098185,38.110433093993
2,5,9,10,12,13,0.575522900611296,60.719161930039
2,5,9,11,12,13,22.9581415358646,41.3420183582011
2,5,10,11,12,13,22.0828168770987,41.1096025050727
2,6,7,8,9,10,22.1438642643567,33.7985632497957
2,6,7,8,9,11,29.5235515013967,36.1068260026749
2,6,7,8,9,12,29.7103845464933,31.5056263670261
2,6,7,8,9,13,0.777199024974656,53.9879105278152
2,6,7,8,10,11,29.2796503118551,35.2983219790529
2,6,7,8,10,12,32.3995869092617,30.7072171856087
2,6,7,8,10,13,2.07603223351572,45.3523428748707
2,6,7,8,11,12,23.3712118550717,29.5592740217134
2,6,7,8,11,13,18.1100488445046,37.6204108170761
2,6,7,8,12,13,28.3474871810061,31.0537074537776
2,6,7,9,10,11,0.730421292761646,56.7539170984769
2,6,7,9,10,12,29.5374089083311,32.6206244243361
2,6,7,9,10,13,28.0608910452824,33.6684459089146
2,6,7,9,11,12,22.0760863631635,35.1356077508019
2,6,7,9,11,13,26.9078950890083,36.4675166675705
2,6,7,9,12,13,28.5538587290536,34.4248348959558
2,6,7,10,11,12,29.7893368420049,33.3144758891336
2,6,7,10,11,13,30.297290740523,35.5486933722037
2,6,7,10,12,13,30.1873156319791,33.514142929443
2,6,7,11,12,13,26.2759487322236,34.1453420987017
2,6,8,9,10,11,6.45371165334769,48.0007314025854
2,6,8,9,10,12,27.0103240674883,34.9421565257321
2,6,8,9,10,13,2.06630690530878,44.5956690598822
2,6,8,9,11,12,21.3102859320048,37.0208874978844
2,6,8,9,11,13,22.7688067311599,41.8560064915251
2,6,8,9,12,13,26.9383218917933,38.4018777247961
2,6,8,10,11,12,21.9135482473801,36.0861574028455
2,6,8,10,11,13,26.2972490219778,38.574166565618
2,6,8,10,12,13,27.5648797137157,36.5132914638458
2,6,8,11,12,13,19.0657076042363,41.0990399183094
2,6,9,10,11,12,25.5248375733126,36.4678309456095
2,6,9,10,11,13,14.6643788554825,37.7318341235333
2,6,9,10,12,13,24.6012670187458,35.4839225539063
2,6,9,11,12,13,21.5494096202291,39.2334170487676
2,6,10,11,12,13,22.8737861486445,37.6290424606127
2,7,8,9,10,11,13.5895783848467,37.7840624418813
2,7,8,9,10,12,28.6163150430761,30.1968265458142
2,7,8,9,10,13,0.904067123776899,47.8491641151184
2,7,8,9,11,12,26.7962231618038,29.2663682736845
2,7,8,9,11,13,21.4105371877631,36.7405605788229
2,7,8,9,12,13,29.1333097782606,30.6819523831326
2,7,8,10,11,12,31.9593385659814,28.64573505314
2,7,8,10,11,13,12.3951180971128,39.5219710111495
2,7,8,10,12,13,35.344984943515,29.9702655652795
2,7,8,11,12,13,29.0762443343251,29.1643290297429
2,7,9,10,11,12,32.1902980926744,32.7845712075386
2,7,9,10,11,13,24.3177340511236,34.9756627903072
2,7,9,10,12,13,29.9199771016412,32.900629263974
2,7,9,11,12,13,27.3860366394741,33.5445273186227
2,7,10,11,12,13,19.6372476032436,35.6565572564295
2,8,9,10,11,12,21.1426273952566,36.554402787202
2,8,9,10,11,13,25.5891849766758,38.0526431965033
2,8,9,10,12,13,27.5829397821422,35.8755144479474
2,8,9,11,12,13,20.4413105644604,40.6689313233637
2,8,10,11,12,13,26.0537562573902,36.9813988281889
2,9,10,11,12,13,24.1846337519382,36.0783592972978
3,4,5,6,7,8,26.9803962030442,32.3726089399069
3,4,5,6,7,9,4.32439350553186,61.619881156745
3,4,5,6,7,10,2.97914247347109,60.3954978194215
3,4,5,6,7,11,0.706652518276738,62.4219538572865
3,4,5,6,7,12,3.47304070406559,53.4150966533493
3,4,5,6,7,13,27.2279119222762,33.8767772043322
3,4,5,6,8,9,29.5990087492091,38.6957018612597
3,4,5,6,8,10,0.706457612054641,56.6577825591919
3,4,5,6,8,11,27.8224982058427,37.8773144530076
3,4,5,6,8,12,0.633025213111595,52.854393984169
3,4,5,6,8,13,26.3527927162993,33.7038173050623
3,4,5,6,9,10,12.1980029692294,48.7073749180785
3,4,5,6,9,11,10.6939950667944,58.8257373259465
3,4,5,6,9,12,12.5782080224221,50.6801619299451
3,4,5,6,9,13,23.6850600839878,40.1653586217967
3,4,5,6,10,11,29.722136471354,39.2302012739384
3,4,5,6,10,12,31.4260892818068,35.7598687479812
3,4,5,6,10,13,22.8540046118035,36.9816878060301
3,4,5,6,11,12,15.0650880947116,45.5166695612779
3,4,5,6,11,13,21.2456853771058,39.9326093753133
3,4,5,6,12,13,26.6588378056511,37.7266950481998
3,4,5,7,8,9,27.1895741103603,32.0417242405538
3,4,5,7,8,10,1.7085158077848,45.9780594230409
3,4,5,7,8,11,26.6772250731082,29.0692879169752
3,4,5,7,8,12,28.164332627257,20.2754506731663
3,4,5,7,8,13,23.6930702493789,27.8566087608358
3,4,5,7,9,10,0.921687782689871,61.4536063447296
3,4,5,7,9,11,4.79994955423281,53.1776418531115
3,4,5,7,9,12,14.8623106587906,37.1087934976879
3,4,5,7,9,13,28.8686843620941,33.4610142841349
3,4,5,7,10,11,33.3509875439828,34.2461310514592
3,4,5,7,10,12,36.4723296787294,28.7237681898926
3,4,5,7,10,13,29.3750512864359,32.7124164637041
3,4,5,7,11,12,5.39120134611725,35.3228960978435
3,4,5,7,11,13,26.2303452382261,31.6334817450105
3,4,5,7,12,13,24.4464507062571,28.1259098344084
3,4,5,8,9,10,0.688675780359002,50.1137659376696
3,4,5,8,9,11,28.8012839340568,37.7715083289544
3,4,5,8,9,12,9.61997006648513,42.4758943909375
3,4,5,8,9,13,26.7164155178874,34.4599804281217
3,4,5,8,10,11,30.0472234702148,37.1012498234431
3,4,5,8,10,12,27.85278010813,32.3190070296817
3,4,5,8,10,13,26.0206184115101,33.677836369761
3,4,5,8,11,12,24.8635011624114,30.1992700833168
3,4,5,8,11,13,21.2648775930085,32.5589761573688
3,4,5,8,12,13,25.0442296361405,31.3284043462276
3,4,5,9,10,11,26.7572935881036,39.2631246384475
3,4,5,9,10,12,32.5695407882567,35.1972510945867
3,4,5,9,10,13,23.7853921606584,36.3801405274498
3,4,5,9,11,12,27.9115369011857,36.883383002236
3,4,5,9,11,13,21.5659852614358,39.5912050752594
3,4,5,9,12,13,26.9641656111913,36.771656284154
3,4,5,10,11,12,32.6324042134313,35.0615629999577
3,4,5,10,11,13,26.8730316644432,37.7369165080885
3,4,5,10,12,13,25.7064275524141,35.8188294967242
3,4,5,11,12,13,21.9675693217893,39.327613226188
3,4,6,7,8,9,32.6611228557983,31.9480545197687
3,4,6,7,8,10,0.943695970295184,49.5495760053886
3,4,6,7,8,11,14.1758349611457,31.9991587730582
3,4,6,7,8,12,31.7217086766497,22.0969528433391
3,4,6,7,8,13,27.6694975510344,28.5598719814728
3,4,6,7,9,10,0.989864356798835,62.3118255549734
3,4,6,7,9,11,3.69145034547499,57.1690299890078
3,4,6,7,9,12,4.16525405353022,50.9136405593499
3,4,6,7,9,13,31.0686953911438,32.9198735312334
3,4,6,7,10,11,3.51698463636357,54.8251638381592
3,4,6,7,10,12,4.71589519890325,54.8486173006774
3,4,6,7,10,13,32.587106541869,32.0425954117661
3,4,6,7,11,12,7.66003581812898,39.924375438302
3,4,6,7,11,13,30.3357590223258,31.9135350684494
3,4,6,7,12,13,28.8550122591324,28.6949147716449
3,4,6,8,9,10,6.75898279738863,45.2985482321616
3,4,6,8,9,11,18.986888683728,40.1454350982841
3,4,6,8,9,12,31.9411771610998,32.8178486849411
3,4,6,8,9,13,29.5860693020985,35.6967656269179
3,4,6,8,10,11,14.1644600286487,42.8714724948478
3,4,6,8,10,12,28.1618507696956,32.0536155015155
3,4,6,8,10,13,29.2211553346139,34.7720276411865
3,4,6,8,11,12,27.5248458171405,31.0585925582933
3,4,6,8,11,13,23.9978005988806,33.9280335239634
3,4,6,8,12,13,28.2655399720775,32.377114910952
3,4,6,9,10,11,4.71003855859171,53.8841041373053
3,4,6,9,10,12,32.1039577099789,33.9045874836029
3,4,6,9,10,13,25.943258251215,34.9213060332892
3,4,6,9,11,12,5.12556368657039,54.6462355436206
3,4,6,9,11,13,24.3982279221497,36.9784877994341
3,4,6,9,12,13,29.7596073387703,35.9050214936372
3,4,6,10,11,12,20.1186915264272,40.6045366424191
3,4,6,10,11,13,25.2510995622498,36.9748334845491
3,4,6,10,12,13,27.8854698492435,34.9149339077294
3,4,6,11,12,13,22.4769167818894,40.480163139733
3,4,7,8,9,10,33.680566482738,30.6908606812575
3,4,7,8,9,11,6.33492148196319,37.8062833055007
3,4,7,8,9,12,0.85221875991846,47.8134014331907
3,4,7,8,9,13,25.8092872477903,28.2237727129781
3,4,7,8,10,11,10.6407252181378,32.1550454439071
3,4,7,8,10,12,14.0762941832691,21.249767179443
3,4,7,8,10,13,27.9820010596495,27.5371983123705
3,4,7,8,11,12,4.95858507317947,17.6232209016125
3,4,7,8,11,13,24.770513626775,24.3786306171867
3,4,7,8,12,13,24.3241224254677,18.9994356191481
3,4,7,9,10,11,3.49582616130328,48.2683595397359
3,4,7,9,10,12,30.2289063635544,28.1919411311278
3,4,7,9,10,13,28.2914865271164,31.461836461532
3,4,7,9,11,12,5.84949585091852,39.9475985857188
3,4,7,9,11,13,23.0654036860857,31.5507121704335
3,4,7,9,12,13,30.4258227716413,28.3509444965446
3,4,7,10,11,12,36.2415213833347,25.9370126028992
3,4,7,10,11,13,32.3770658124927,30.857517984594
3,4,7,10,12,13,31.0807112539697,27.6552657131341
3,4,7,11,12,13,24.9691232097413,26.429032841235
3,4,8,9,10,11,5.43195459103228,46.2618017534589
3,4,8,9,10,12,28.9334812340056,31.5661868752967
3,4,8,9,10,13,30.0017811623418,34.1900484846778
3,4,8,9,11,12,31.7723935061753,30.6644816318809
3,4,8,9,11,13,24.2286510316882,33.9758284360921
3,4,8,9,12,13,29.3121683555559,32.0233777023325
3,4,8,10,11,12,31.9288136476806,30.0742853358403
3,4,8,10,11,13,24.5111190116176,33.2510937317773
3,4,8,10,12,13,24.7902479121808,31.2176463508775
3,4,8,11,12,13,24.6296806162645,30.9557486927438
3,4,9,10,11,12,33.6471653488973,34.0533030138612
3,4,9,10,11,13,25.5888436379739,35.2601781066741
3,4,9,10,12,13,28.3238185730131,34.2502887995899
3,4,9,11,12,13,26.6687927532347,36.7979505328479
3,4,10,11,12,13,26.6883681681814,35.2031988046096
3,5,6,7,8,9,26.337472034539,33.2079946348356
3,5,6,7,8,10,25.6053113915387,33.3751360441491
3,5,6,7,8,11,20.8934820847163,30.7856070970271
3,5,6,7,8,12,19.9593744612346,21.4841627187029
3,5,6,7,8,13,26.6897167727246,29.6025515945998
3,5,6,7,9,10,12.9037332868027,37.3984318380793
3,5,6,7,9,11,0.752840599425739,52.7960387484472
3,5,6,7,9,12,9.92091684403675,40.6067901438577
3,5,6,7,9,13,19.432633787261,33.7634567199961
3,5,6,7,10,11,28.4729830379711,36.5506334137032
3,5,6,7,10,12,21.5718487447347,31.0783273311575
3,5,6,7,10,13,26.5707830959034,34.7858017882705
3,5,6,7,11,12,4.44689351607217,34.4127941735076
3,5,6,7,11,13,22.445498601896,33.8056272933242
3,5,6,7,12,13,18.6068381125181,31.4624548780182
3,5,6,8,9,10,20.5529204486728,38.1017977514051
3,5,6,8,9,11,25.8479742325208,40.0426160237179
3,5,6,8,9,12,23.1522847325709,37.0027167551287
3,5,6,8,9,13,16.2681467405957,37.1840642089435
3,5,6,8,10,11,26.3050480255555,39.3246734196483
3,5,6,8,10,12,18.9904518274993,37.2078952845686
3,5,6,8,10,13,26.3691893662632,35.563569777979
3,5,6,8,11,12,17.052160967382,33.2107097468549
3,5,6,8,11,13,3.1848855985096,43.6179042722423
3,5,6,8,12,13,19.7225504848334,32.6701810594343
3,5,6,9,10,11,7.71458802169729,48.1518232298201
3,5,6,9,10,12,24.3954797416296,40.7838235111534
3,5,6,9,10,13,23.4373133993061,36.618638603343
3,5,6,9,11,12,12.6344102628061,45.1003459960865
3,5,6,9,11,13,22.8735396420233,38.538825774869
3,5,6,9,12,13,26.0421138969968,38.9252477763156
3,5,6,10,11,12,26.0870057585065,38.2355662153724
3,5,6,10,11,13,0.775670819325754,51.7410442197622
3,5,6,10,12,13,6.41866244858643,45.6643920287416
3,5,6,11,12,13,21.1268585265216,41.4523633638822
3,5,7,8,9,10,26.8575372292905,33.0858542766876
3,5,7,8,9,11,0.601291819984035,44.7982400411908
3,5,7,8,9,12,25.4905059028992,21.507688373781
3,5,7,8,9,13,26.2163082811592,29.4526130479375
3,5,7,8,10,11,22.2324036977451,30.062883341571
3,5,7,8,10,12,24.6210577890157,21.2055057237131
3,5,7,8,10,13,22.7787628554106,25.1978302543761
3,5,7,8,11,12,14.3349530137701,8.62758232450384
3,5,7,8,11,13,18.3419474046048,25.6027312076303
3,5,7,8,12,13,14.2940086318527,17.8617999809525
3,5,7,9,10,11,25.8480113132206,35.801183872421
3,5,7,9,10,12,27.2499140005597,30.450028156911
3,5,7,9,10,13,26.7399495189929,34.6154237906633
3,5,7,9,11,12,6.52175209816522,38.0532966250185
3,5,7,9,11,13,21.7629230527925,31.1597814753821
3,5,7,9,12,13,21.683612630829,32.1787002413645
3,5,7,10,11,12,29.0863394641328,26.5266226715929
3,5,7,10,11,13,24.3638901359219,31.2759110193551
3,5,7,10,12,13,19.9882204976763,32.2342704643698
3,5,7,11,12,13,14.2339030190858,31.3146898353753
3,5,8,9,10,11,27.3641075076198,38.6307532595678
3,5,8,9,10,12,22.4190677775897,35.2679146180305
3,5,8,9,10,13,26.6849040285882,35.4637314152158
3,5,8,9,11,12,23.415367271913,31.7364676313718
3,5,8,9,11,13,23.0212055234075,34.5076096079206
3,5,8,9,12,13,20.2953764029415,32.3022686704448
3,5,8,10,11,12,20.9940641818512,31.513125033399
3,5,8,10,11,13,21.9958165346576,33.9656440376554
3,5,8,10,12,13,16.1031094690381,32.1540933149402
3,5,8,11,12,13,14.5106978685749,34.5414183548397
3,5,9,10,11,12,27.5136462396542,37.930461203633
3,5,9,10,11,13,0.509808087431756,55.9553768569156
3,5,9,10,12,13,12.6425909431727,40.7570419430621
3,5,9,11,12,13,25.7733207554067,39.0010071671213
3,5,10,11,12,13,27.3757193882112,36.8953735331947
3,6,7,8,9,10,30.1653006952193,33.136526714017
3,6,7,8,9,11,25.2520003955069,31.3062486377346
3,6,7,8,9,12,28.8560055467033,23.591619377791
3,6,7,8,9,13,29.4829826166438,30.1131985929062
3,6,7,8,10,11,18.3745425848497,31.8801894763406
3,6,7,8,10,12,25.4918492499411,23.1560888778591
3,6,7,8,10,13,30.2891182732647,29.631900604551
3,6,7,8,11,12,22.0374313322052,14.9335245108819
3,6,7,8,11,13,23.1203174329852,25.9201697950681
3,6,7,8,12,13,19.8803697762058,20.3553108988696
3,6,7,9,10,11,8.33705476125763,36.964131312395
3,6,7,9,10,12,20.6436820701221,32.3288266864108
3,6,7,9,10,13,30.1825243795161,34.2294568282448
3,6,7,9,11,12,8.15434034782401,35.3091793876609
3,6,7,9,11,13,27.1983961465335,33.5255044037506
3,6,7,9,12,13,25.1856758309031,30.0117563334058
3,6,7,10,11,12,30.7214688384047,27.7946458483211
3,6,7,10,11,13,29.7213082067459,32.9712075430152
3,6,7,10,12,13,27.0805862594877,29.776371033078
3,6,7,11,12,13,21.1973461872027,28.2734325690142
3,6,8,9,10,11,3.89476824481369,38.5766268457726
3,6,8,9,10,12,24.0740527228232,35.3286074590203
3,6,8,9,10,13,29.5287292019485,34.7755793845504
3,6,8,9,11,12,24.5142606707459,32.8977699528647
3,6,8,9,11,13,25.9965427056618,33.5249934508684
3,6,8,9,12,13,24.1007415679419,33.4907369347143
3,6,8,10,11,12,22.4007673843378,31.0696051270228
3,6,8,10,11,13,26.8240887021184,35.7089973317497
3,6,8,10,12,13,20.6167592515501,30.2925496290422
3,6,8,11,12,13,19.9276886844414,34.0450524120609
3,6,9,10,11,12,27.4202884790565,37.8269844198715
3,6,9,10,11,13,26.1128997083064,36.7702766279214
3,6,9,10,12,13,27.0635452826936,37.1718253950669
3,6,9,11,12,13,24.6870758073461,39.8769204641755
3,6,10,11,12,13,27.3507818521149,37.7842643803425
3,7,8,9,10,11,26.6538322331774,30.6170774085703
3,7,8,9,10,12,24.8058073413466,22.9854661301051
3,7,8,9,10,13,22.8614711588195,27.6565599672185
3,7,8,9,11,12,0.555484774330635,21.3259316523436
3,7,8,9,11,13,23.7342654158786,25.6607184100753
3,7,8,9,12,13,19.6629466505654,20.3617335251866
3,7,8,10,11,12,27.0581995324517,14.9117711239603
3,7,8,10,11,13,21.6895553550363,25.9182941246003
3,7,8,10,12,13,21.5318667477066,20.0186428338816
3,7,8,11,12,13,14.8342068260087,14.9314335759907
3,7,9,10,11,12,25.7578264162804,27.5813016058553
3,7,9,10,11,13,29.6728970390124,32.6521363659741
3,7,9,10,12,13,27.5599894605521,29.4804673727354
3,7,9,11,12,13,21.5230391018734,28.6014821749376
3,7,10,11,12,13,22.3064563028068,27.7057075174482
3,8,9,10,11,12,22.8197150663781,33.1669907372922
3,8,9,10,11,13,24.2237032486313,34.696851216834
3,8,9,10,12,13,18.028073317408,35.2969746430314
3,8,9,11,12,13,22.4328508511691,33.8763866753363
