V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
4,5,6,7,11,16,17,19,20,21,56.7411055915609,56.6352033401398
1,3,11,13,14,15,17,19,20,21,59.3998685915291,123.441559324725
1,3,4,5,6,8,13,15,16,19,72.5258506289254,115.20229753303
1,2,5,7,8,11,16,17,18,19,11.9145299947348,149.2924224241
1,3,4,5,10,11,12,16,18,19,66.188783328623,120.722992935146
5,7,8,9,10,12,14,15,18,21,3.39984765467414,171.32740565088
3,4,6,10,13,15,18,19,20,21,35.5284450630265,135.732076937882
1,3,7,8,9,12,14,19,20,21,38.1670046289452,148.27277619949
1,2,3,4,5,15,17,18,19,20,13.4117462669534,190.980363121957
4,5,6,10,11,12,13,17,18,19,59.2565190244382,65.4242153210941
1,4,8,9,14,15,16,17,18,19,2.64986817111855,180.804257489832
3,5,6,8,9,12,14,16,19,20,52.437527692347,121.352094859863
