V1,V2,V3,V4,bestlam,rmse
2,7,10,14,11.0636649511602,1.76649358428876
2,7,10,15,11.0149339412278,4.41358126506506
2,7,11,12,10.4271957622551,3.69849699202257
2,7,11,13,10.6604682135473,4.06753467512366
2,7,11,14,10.641097038013,3.51944307857555
2,7,11,15,11.6879348058442,4.76341329825578
2,7,12,13,9.94790881752509,3.3441929145909
2,7,12,14,9.89336707945825,1.81114880669701
2,7,12,15,10.9926472498901,4.46165813721013
2,7,13,14,10.1927465445314,3.46158898965971
2,7,13,15,11.2599518838911,4.73292985369528
2,7,14,15,11.3453428275254,4.22857733168024
2,8,9,10,10.948357242298,1.52938209200099
2,8,9,11,10.4122910009428,3.20732748301968
2,8,9,12,9.67581579503464,1.56848759425548
2,8,9,13,10.0075124245211,3.15387354428381
2,8,9,14,10.0068626030013,1.84969986304085
2,8,9,15,11.3168230137094,4.20967808547558
2,8,10,11,10.7671177446744,3.37277673685447
2,8,10,12,10.2671983169007,1.49586931247352
2,8,10,13,10.5067955064502,3.31841327544757
2,8,10,14,11.4501270168786,1.95621648001101
2,8,10,15,11.1816020530331,4.3863739295687
2,8,11,12,10.3063694331389,3.67745473572868
2,8,11,13,10.5574870541529,3.91103034165338
2,8,11,14,10.5696189285664,3.42022946354968
2,8,11,15,11.7466439212259,4.58866969647341
2,8,12,13,9.88311623336857,3.37508857908451
2,8,12,14,9.85807428073812,2.01197084140568
2,8,12,15,11.101468087581,4.44167235771993
2,8,13,14,10.177628108315,3.36458590815175
2,8,13,15,11.3785818104154,4.5599077110544
2,8,14,15,11.5255467659014,4.12377613157326
2,9,10,11,10.9434276606662,3.35194414979327
2,9,10,12,10.5015631107553,1.04483411761549
2,9,10,13,10.8262290286248,3.29447618496983
2,9,10,14,11.3954966595394,1.77835024203145
2,9,10,15,11.6417476030568,4.40797114139071
2,9,11,12,10.2238427434471,3.69290400633431
2,9,11,13,10.4799236617604,4.04940468875776
2,9,11,14,10.4824268688911,3.50621299742804
2,9,11,15,11.6460992549446,4.74401056596631
2,9,12,13,9.79373701360443,3.34326131943047
2,9,12,14,9.7582352987218,1.82434645832419
2,9,12,15,10.9868844429265,4.45677611433796
2,9,13,14,10.0835039365306,3.44850668164255
2,9,13,15,11.270949231378,4.71367213539508
2,9,14,15,12.1049785679506,4.21542835901644
2,10,11,12,10.2518338757259,3.81098915418731
2,10,11,13,10.4932615134295,4.30943770500669
2,10,11,14,11.3885994955311,3.71585112502282
2,10,11,15,11.5035655078923,5.0132972765769
2,10,12,13,10.0475006205591,3.41120549317491
2,10,12,14,10.9813673660229,1.76850548957776
2,10,12,15,10.8234393250483,4.55803886922143
2,10,13,14,11.2754024707001,3.65721114147561
2,10,13,15,11.1132093964843,4.98148505300712
2,10,14,15,12.2761094535434,4.41631402680259
2,11,12,13,10.3933390719659,4.38364873706824
2,11,12,14,10.3747290056797,3.78081472701321
2,11,12,15,11.4830335289863,5.08793605829843
2,11,13,14,10.6201825320192,3.92249899086454
2,11,13,15,11.6956208965647,4.55745817314871
2,11,14,15,11.8193867915651,4.48883239272753
2,12,13,14,9.95726749345918,3.72219911477073
2,12,13,15,11.0888674188779,5.05585794730561
2,12,14,15,11.1869521429694,4.47700495122949
2,13,14,15,11.4573423249476,4.46190374167798
3,4,5,6,1.19149801519058,49.8680157557831
3,4,5,7,11.1187179335938,3.68720942357948
3,4,5,8,11.0324334268401,3.59833665276981
3,4,5,9,10.9527539200995,3.67573303346874
3,4,5,10,10.8699982698879,3.85447942875126
3,4,5,11,11.6361815746068,3.98720620652272
3,4,5,12,10.8590655643549,3.90929996930397
3,4,5,13,11.0850962484142,3.9608420295858
3,4,5,14,11.0966971214995,3.57635195881688
3,4,5,15,12.1766111348719,4.57887322384012
3,4,6,7,1.34835056926449,27.4267739128638
3,4,6,8,2.0390877661469,48.0740840048681
3,4,6,9,0.499797808557827,58.3605277679951
3,4,6,10,1.10726582320645,43.6234982825753
3,4,6,11,2.6603674807931,31.248336129689
3,4,6,12,1.90131977316841,41.87654076445
3,4,6,13,0.972507644798159,83.9455107893235
3,4,6,14,0.13272579543392,31.214447855876
3,4,6,15,2.57815457240888,57.2000483650417
3,4,7,8,10.8501879988983,2.16577007089857
3,4,7,9,10.7801503729761,2.10439540010902
3,4,7,10,10.7272456774892,2.16770500760597
3,4,7,11,11.6116915958213,3.40424440955699
3,4,7,12,10.7216479228431,2.20606578551049
3,4,7,13,10.9581418160602,3.3569087342375
3,4,7,14,10.910296872724,2.30194700199635
3,4,7,15,11.8680268801174,4.31982407049176
3,4,8,9,10.6529320494378,2.17590287773451
3,4,8,10,10.5763162801718,2.28060189423757
3,4,8,11,11.4026897779931,3.32031223431371
3,4,8,12,10.5662722876206,2.32721784899194
3,4,8,13,10.8207259609185,3.27484039051269
3,4,8,14,10.7998108848139,2.30540090512113
3,4,8,15,11.8714375152539,4.21082968863224
3,4,9,10,10.5213844864746,2.17283800592681
3,4,9,11,11.3376622599781,3.39233547869311
3,4,9,12,10.4901785823856,2.21213838852817
3,4,9,13,10.7491779025672,3.34512275559508
3,4,9,14,10.7195174193925,2.296558294492
3,4,9,15,11.7794434230108,4.30634183501496
3,4,10,11,11.2907727241512,3.58829184060234
3,4,10,12,10.4268432168826,2.22491638419664
3,4,10,13,10.6866546502678,3.54034173256387
3,4,10,14,4.13544076834653,2.44106499981736
3,4,10,15,11.6600659785352,4.51028731531226
3,4,11,12,11.2875715458481,3.83637540524907
3,4,11,13,11.4793987467408,3.91149411989843
3,4,11,14,12.2460648331076,3.50876901491107
3,4,11,15,12.4313322925659,4.54310246417578
3,4,12,13,10.6794073140751,3.60282019164617
3,4,12,14,10.6312005691805,2.49939584366569
3,4,12,15,11.6431499572788,4.57141184427743
3,4,13,14,10.8803331207551,3.4587015265848
3,4,13,15,11.8648526721385,4.51722661043256
3,4,14,15,11.9405431579045,4.17320260711123
3,5,6,7,0.869589154471706,25.846238492976
3,5,6,8,1.25143769673651,28.3654677769574
3,5,6,9,0.147010607059785,40.3271515921576
3,5,6,10,1.89166379236129,37.342315460408
3,5,6,11,2.93623577422911,40.7779621655686
3,5,6,12,0.754057148014733,49.613773143662
3,5,6,13,2.9999574959271,38.5889132341091
3,5,6,14,1.4240022635541,36.5573216438824
3,5,6,15,2.42939488023318,40.9923521768707
3,5,7,8,10.8801335734929,2.61794798776956
3,5,7,9,10.7983564580566,2.7880743055617
3,5,7,10,10.7086563018709,3.09586283072533
3,5,7,11,11.411105187624,2.84539598884467
3,5,7,12,10.6963762975615,3.18142362001667
3,5,7,13,10.9168580284391,2.8168261542618
3,5,7,14,10.9453506544533,2.52283141199196
3,5,7,15,12.0467077825737,3.50688251870518
3,5,8,9,10.798817218611,2.52357649642989
3,5,8,10,10.7394236683159,2.89405828091511
3,5,8,11,11.331136115584,2.41264964993538
3,5,8,12,10.6637819720906,2.99327238709298
3,5,8,13,10.9001845485247,2.38311971653405
3,5,8,14,10.9641864713698,2.16092534191566
3,5,8,15,12.2039462774033,3.10764192488989
3,5,9,10,10.934242660565,3.07263187945882
3,5,9,11,11.2543251613016,2.80174201762641
3,5,9,12,10.5752391263102,3.15954209498782
3,5,9,13,10.8167803672219,2.7730740313474
3,5,9,14,10.8708615549427,2.48481756540261
3,5,9,15,12.0969603884463,3.46646000986597
3,5,10,11,11.1693617418905,3.35144943768116
3,5,10,12,10.4731610013801,3.47188127437177
3,5,10,13,10.7168185291691,3.32395390812408
3,5,10,14,11.3635156878405,2.97884093790409
3,5,10,15,11.9279588565106,3.97856925707387
3,5,11,12,11.1591755901823,3.29630190516585
3,5,11,13,11.3301386985768,1.69072753077879
3,5,11,14,11.3902073774942,2.06646517835006
3,5,11,15,12.5065676468144,2.27381287708554
3,5,12,13,10.7027996058253,3.46091100723494
3,5,12,14,10.7340862901269,3.10557824728343
3,5,12,15,11.9024235790325,4.10695380827851
3,5,13,14,10.9648547752171,2.03184880917192
3,5,13,15,12.0959808410663,2.26776459316217
3,5,14,15,12.2784603943444,2.81192905315906
3,6,7,8,0.831721815267505,22.9896219343419
3,6,7,9,0.126132660600419,23.0679113368547
3,6,7,10,2.18671516668754,25.3835379537479
3,6,7,11,1.01573292894229,28.4528612541511
3,6,7,12,1.14716021909178,21.8791086214128
3,6,7,13,1.1762282526924,36.6717001255184
3,6,7,14,1.09177552555243,680.599858839285
3,6,7,15,2.76825173401763,21.3312643446021
3,6,8,9,0.0525603582286972,21.7080785287372
3,6,8,10,2.51796452915641,39.2891526455579
3,6,8,11,3.21297726889912,29.7958729072757
3,6,8,12,0.375925487325982,25.3823622690612
3,6,8,13,0.0471783662754282,22.5195563400454
3,6,8,14,1.30439700724105,45.6810375631275
3,6,8,15,2.74496212407292,21.4647176127393
3,6,9,10,0.0610674791745604,30.9527046665115
3,6,9,11,0.0969567616056657,33.7154253584571
3,6,9,12,0.245341764523929,29.0390622264892
3,6,9,13,0.0493515490349317,20.6509110950483
3,6,9,14,0.330005275471491,74.0878603773236
3,6,9,15,0.281617222631844,29.2108376316779
3,6,10,11,1.53649614497629,41.7490307092094
3,6,10,12,2.19472524780472,35.9459172831989
3,6,10,13,1.41266879402837,34.1397291968069
3,6,10,14,1.69861677870623,33.2200117779427
3,6,10,15,1.69422647614606,34.2999045024144
3,6,11,12,3.11283380644316,24.3803771340092
3,6,11,13,2.86740878270548,23.4435378014825
3,6,11,14,1.25482525834048,31.4705315666281
3,6,11,15,2.11394297473424,29.119773319732
3,6,12,13,0.640127764946591,27.745883143572
3,6,12,14,0.861364030864509,36.6649267039078
3,6,12,15,2.60533150566763,19.3339912725801
3,6,13,14,0.874038213212415,41.3987350565914
3,6,13,15,2.32940124291833,26.1645660722872
3,6,14,15,2.86276944833574,172.986434708773
3,7,8,9,10.494146451942,1.14570429576455
3,7,8,10,10.4994594902824,1.49807876962461
3,7,8,11,11.1734513116276,2.35343968126088
3,7,8,12,10.399247065524,1.60328192052011
3,7,8,13,10.6483649313321,2.29925196168957
3,7,8,14,10.6441163402716,1.09772416085888
3,7,8,15,11.7372049198129,3.37327313846161
3,7,9,10,10.7310061976627,1.49358628809989
3,7,9,11,11.1064599790662,2.54727795892007
3,7,9,12,10.3211047551274,1.58575100504461
3,7,9,13,10.5748282022262,2.49365319360973
3,7,9,14,10.5617131692033,1.27702192620174
3,7,9,15,11.6429020291617,3.55794111811874
3,7,10,11,11.052741851168,2.90940085470073
3,7,10,12,10.2510784200727,1.78308522417373
3,7,10,13,10.5056643250846,2.85842081984674
3,7,10,14,11.1816994937666,1.70982260288409
3,7,10,15,11.5158131650297,3.88138463266225
3,7,11,12,11.0481533093449,3.10481984179437
3,7,11,13,11.2325587400807,2.76212350375576
3,7,11,14,11.2284570884414,2.44318337420669
3,7,11,15,12.2199708924543,3.4720635074837
3,7,12,13,10.4971110263683,2.96017538894798
3,7,12,14,10.465140110857,1.8323344627369
3,7,12,15,11.4974264597414,3.97064683017767
3,7,13,14,10.7088894522789,2.38385743072022
3,7,13,15,11.7127720168585,3.44720992253155
3,7,14,15,11.8073106665653,3.26042098508766
3,8,9,10,11.0971161175828,1.48170847335095
3,8,9,11,10.9860211687415,2.32092187144103
3,8,9,12,10.2448752806412,1.58942848743398
3,8,9,13,10.5170974904912,2.26638690062693
3,8,9,14,10.5362857430524,1.05316586221418
3,8,9,15,11.7545263898704,3.34538662439286
3,8,10,11,10.9336568112759,2.76027897140851
3,8,10,12,10.4712252431032,1.85675601969313
3,8,10,13,10.6532179421294,2.71021147698847
3,8,10,14,11.5890277537759,1.63044165795652
3,8,10,15,11.5914893894884,3.72213469217151
3,8,11,12,10.8975793990658,2.91774963227942
3,8,11,13,11.0966823006986,2.32577075038219
3,8,11,14,11.1248714856434,2.0758608656009
3,8,11,15,12.2343098289092,3.07401556057653
3,8,12,13,10.4100629464639,2.82821469010635
3,8,12,14,10.4069262362147,1.7758883927019
3,8,12,15,11.5668071106925,3.82317401949392
3,8,13,14,10.6681643612894,2.01225733526638
3,8,13,15,11.7915182214346,3.05023817376064
3,8,14,15,11.9398515338276,2.96370910628332
3,9,10,11,11.0565873839778,2.89075653304344
3,9,10,12,10.6462311201445,1.78298146840248
3,9,10,13,10.9209866758636,2.83978512978242
3,9,10,14,12.0302805017141,1.69455402195779
3,9,10,15,11.7172703930731,3.86285473020494
3,9,11,12,10.8244130987613,3.08294603423414
3,9,11,13,11.0281749778001,2.71811630545862
3,9,11,14,11.0474024271768,2.40461743318974
3,9,11,15,12.1447301127465,3.43172624199542
3,9,12,13,10.3303238345034,2.94319525912457
3,9,12,14,10.3176994802222,1.8197306348285
3,9,12,15,11.4645672973177,3.95328803023509
3,9,13,14,10.5841149886525,2.34485953737106
3,9,13,15,11.6954110367572,3.40695263395311
3,9,14,15,11.8318545491398,3.22882408935513
3,10,11,12,10.759265531405,3.3962395258089
3,10,11,13,10.9646805060984,3.27192903091331
3,10,11,14,11.4916883207864,2.90516666188591
3,10,11,15,12.0207230680565,3.94310114841943
3,10,12,13,10.2502239468564,3.20392155542756
3,10,12,14,11.1159419509595,2.0626632258644
3,10,12,15,11.3212749876416,4.20537032653883
3,10,13,14,11.3606683385508,2.85046480127949
3,10,13,15,11.5570109984786,3.91760167917396
3,10,14,15,12.3491265681068,3.64733966976846
3,11,12,13,10.9583955576559,3.40952171621378
3,11,12,14,10.9573475646577,3.03334791663161
3,11,12,15,12.0042461735116,4.07138628110868
3,11,13,14,11.1511831893478,1.97879414037944
3,11,13,15,12.1688763300157,2.25444144967218
3,11,14,15,12.2980233688733,2.78002607901437
3,12,13,14,10.4754242070778,2.97975138783982
3,12,13,15,11.5367260350632,4.04577619252474
3,12,14,15,11.6423250654704,3.75726313292002
3,13,14,15,11.8610067837119,2.75772120599599
4,5,6,7,2.33008741277348,30.3656186833639
4,5,6,8,1.66361584749851,35.1786328522818
4,5,6,9,1.0731306901144,27.6226951990634
4,5,6,10,0.457392692307702,37.936642487457
4,5,6,11,2.77358323915197,41.3119685664882
4,5,6,12,1.55702267466279,36.014597836077
4,5,6,13,1.87422188186667,24.6120164704142
4,5,6,14,1.68960378092028,27.1369097083705
4,5,6,15,2.33459015137963,27.9085806653956
4,5,7,8,10.7805138756326,3.64850266090991
4,5,7,9,10.6973278038773,3.6786408268997
4,5,7,10,10.6102049765791,3.79899548126431
4,5,7,11,11.3495070406238,4.23070187242416
4,5,7,12,10.5980434893,3.8407103835098
4,5,7,13,10.8482723699178,4.2004130253266
4,5,7,14,10.8482959338821,3.67036215288537
4,5,7,15,11.9432248061968,4.87832604486416
4,5,8,9,10.6794507450138,3.62481976563433
4,5,8,10,10.5646264546278,3.77298467175966
4,5,8,11,11.2549489519049,4.07863682292667
4,5,8,12,10.5474265598786,3.82114113627504
4,5,8,13,10.8149469762086,4.04969870278436
4,5,8,14,10.8490440101149,3.5760758288008
4,5,8,15,12.0829095218457,4.70840932092074
4,5,9,10,10.4950377192922,3.79301814742122
4,5,9,11,11.1768096142494,4.21310317145609
4,5,9,12,10.457427890789,3.83539127730144
4,5,9,13,10.730115376408,4.18291998289871
4,5,9,14,10.7542198015878,3.65774771318818
4,5,9,15,11.974293824566,4.8594346378977
4,5,10,11,11.0943342565717,4.46557200516724
4,5,10,12,10.3581787564331,3.94843254764892
4,5,10,13,10.632650966353,4.43443227294468
4,5,10,14,10.9324723902178,3.85835889120405
4,5,10,15,11.8079570810304,5.12205167226311
4,5,11,12,11.0842059254401,4.5695520841763
4,5,11,13,11.2846731718243,4.23711217497641
4,5,11,14,12.4404529520424,4.0942347677354
4,5,11,15,12.4231559809416,4.69634591996799
4,5,12,13,10.6187424557916,4.50642041980106
4,5,12,14,10.6204046265164,3.92077240476924
4,5,12,15,11.782540532976,5.19498504168523
4,5,13,14,10.8821769395547,4.0618332786235
4,5,13,15,12.0074180165415,4.68036283315728
4,5,14,15,12.1602687634715,4.6116445006093
4,6,7,8,1.86864072567434,18.5511936085368
4,6,7,9,0.842020462303873,24.5974750012099
4,6,7,10,1.04031191512007,29.0989528352641
4,6,7,11,3.12723545368415,16.4411594962047
4,6,7,12,2.00811148965972,24.4485669740708
4,6,7,13,3.16880983099312,26.1855265829451
4,6,7,14,2.00403294612753,25.0850293028388
4,6,7,15,2.6470811548888,31.8924377072305
4,6,8,9,1.51502474148077,27.3149855355256
4,6,8,10,0.498815818357917,34.0357574528035
4,6,8,11,1.69588513908509,17.7205208691093
4,6,8,12,1.81888110090459,19.0357167444785
4,6,8,13,0.243564367179899,32.0804335140704
4,6,8,14,0.063295690219207,45.4188300159999
4,6,8,15,2.6237636979733,712.074050624373
4,6,9,10,0.386461723590296,30.6544344723646
4,6,9,11,0.247854627220885,23.069359584741
4,6,9,12,0.25354551156946,26.7877565025157
4,6,9,13,3.08870694001622,26.7004320606835
4,6,9,14,1.39777896667652,25.0506999865573
4,6,9,15,1.28402927938556,25.6774010226275
4,6,10,11,0.787590084816754,44.1752813610786
4,6,10,12,0.589657230942102,29.5728164096468
4,6,10,13,0.52192327718279,29.9334324104569
4,6,10,14,0.468494797078196,31.2004811170177
4,6,10,15,1.56328448794062,29.2528212539686
4,6,11,12,2.38920601018816,19.4175659658799
4,6,11,13,2.15420485117518,31.5065223713941
4,6,11,14,0.644257701086913,26.9392309133806
4,6,11,15,2.05348064013458,22.3597048128475
4,6,12,13,0.0535962485559773,28.4192876564608
4,6,12,14,0.880271506422007,33.6054433111504
4,6,12,15,2.39136264887841,23.6432436087862
4,6,13,14,1.8220407264636,28.1443558449296
4,6,13,15,2.16950605239264,21.8923875416632
4,6,14,15,2.66289565618309,24.5780394582864
4,7,8,9,10.3780438711334,1.59207987655561
4,7,8,10,10.2973048016988,1.5985243194897
4,7,8,11,11.097400459866,3.28698620826637
4,7,8,12,10.2860665397498,1.63191694539479
4,7,8,13,10.5654142692787,3.23396963240741
4,7,8,14,10.5320228121881,1.9429149063542
4,7,8,15,11.6181189486174,4.28273880439453
4,7,9,10,10.2413525390437,1.27589968257697
4,7,9,11,11.0290967587744,3.29246184488143
4,7,9,12,10.2065476727278,1.3012786980505
4,7,9,13,10.4905113821309,3.23672461757252
4,7,9,14,10.4482164442648,1.81294925466765
4,7,9,15,11.5223333497194,4.32526357578356
4,7,10,11,10.977586581842,3.40953564775811
4,7,10,12,10.1392304574749,1.08016337498856
4,7,10,13,10.4237275805547,3.35220667372006
4,7,10,14,10.7031800571038,1.84068827706739
4,7,10,15,11.3980031358177,4.46349041296905
4,7,11,12,10.9729985247167,3.75583629169324
4,7,11,13,11.1859865086945,4.14428356293341
4,7,11,14,12.1083325478322,3.59344194331841
4,7,11,15,12.1363186329845,4.83651372374772
4,7,12,13,10.4152604879065,3.39761068007112
4,7,12,14,10.3545227760347,1.88055565813228
4,7,12,15,11.3797479346949,4.50977119707863
4,7,13,14,10.6284108879693,3.53610749977995
4,7,13,15,11.6256530574545,4.80598546086024
4,7,14,15,11.690935334584,4.29439925950068
4,8,9,10,10.6663582727793,1.6138215514734
4,8,9,11,10.893539700688,3.27874950756128
4,8,9,12,10.1113714775352,1.64828484087753
4,8,9,13,10.4154011260177,3.22589980987218
4,8,9,14,10.4037120504522,1.9434501108424
4,8,9,15,11.615233371262,4.27228412756767
4,8,10,11,10.8170902964811,3.43384624000551
4,8,10,12,10.099590677856,1.56420680111891
4,8,10,13,10.3241978728024,3.37991216601852
4,8,10,14,11.1786692257236,2.03342568096304
4,8,10,15,11.4551416225322,4.44114024397639
4,8,11,12,10.8078346334751,3.74052174391042
4,8,11,13,11.0367718767269,3.99584904411232
4,8,11,14,12.1688956803647,3.50210198785434
4,8,11,15,12.1354098234259,4.66883836373317
4,8,12,13,10.3111940487994,3.43391297695986
4,8,12,14,10.2775970397119,2.08438470137672
4,8,12,15,11.4306180121754,4.49449658842159
4,8,13,14,10.5704912101096,3.44707116017835
4,8,13,15,11.6874181807021,4.64004665026836
4,8,14,15,11.8050993832138,4.19606144696031
4,9,10,11,10.7421006459194,3.40803658039836
4,9,10,12,10.1530752948519,1.12441225387607
4,9,10,13,10.462067268888,3.35097293085655
4,9,10,14,11.5063811607208,1.85312528808317
4,9,10,15,11.350655870129,4.45838161967621
4,9,11,12,10.7333562225458,3.75085007031739
4,9,11,13,10.9669461432792,4.12696453219555
4,9,11,14,12.2974064438186,3.58103127604326
4,9,11,15,12.0444937704475,4.8178112250274
4,9,12,13,10.2300615960335,3.39726924651746
4,9,12,14,10.1869200907012,1.89430187228259
4,9,12,15,11.3268160866929,4.50537526184002
4,9,13,14,10.4850192211668,3.52385672949398
4,9,13,15,11.5898011117775,4.78743002559829
4,9,14,15,11.695474018943,4.28190903686662
4,10,11,12,10.6707417730111,3.86101060820437
4,10,11,13,10.9056671737782,4.3769669387983
4,10,11,14,4.95247592170211,3.78024249663078
4,10,11,15,11.923339889915,5.07850831117432
4,10,12,13,10.152601818483,3.45728120541754
4,10,12,14,10.6384000960379,1.82761581940334
4,10,12,15,11.1865018198167,4.60040211104783
4,10,13,14,10.906655671342,3.72196044892115
4,10,13,15,11.4540296151293,5.04662292198126
4,10,14,15,11.8357320092824,4.47450183446902
4,11,12,13,10.8993912766659,4.44877042938083
4,11,12,14,12.1011151568822,3.84263445871883
4,11,12,15,11.906958275928,5.15109563588175
4,11,13,14,12.4233585194728,4.01528408085904
4,11,13,15,12.1017401291245,4.65643063408014
4,11,14,15,12.5635328665439,4.57445789137904
4,12,13,14,10.3791140484127,3.78433063213738
4,12,13,15,11.4338603465051,5.11893592458433
4,12,14,15,11.5089847093166,4.53315632313733
4,13,14,15,11.7596091316025,4.54749890049464
5,6,7,8,1.84822994753184,24.32284534673
5,6,7,9,1.10088849936719,24.3441656961362
5,6,7,10,1.37720911459425,504.498791367168
5,6,7,11,1.5648724079262,22.6182570825491
5,6,7,12,1.53449517007169,19.9436585766348
5,6,7,13,0.804347394716999,19.862511240732
5,6,7,14,1.60347173935897,24.6440556129819
5,6,7,15,2.55490090393191,21.2309191074299
5,6,8,9,1.74540686188534,25.5053485588282
5,6,8,10,1.57819356343688,23.1617239383984
5,6,8,11,0.0899842633781463,15.4281539506338
5,6,8,12,1.75530582942052,17.2798156521362
5,6,8,13,0.042385321526587,20.729213940517
5,6,8,14,0.0483023193018705,25.9162270484958
5,6,8,15,2.51349651860065,23.0037759728199
5,6,9,10,0.653041782180163,386.876605664923
5,6,9,11,0.239993828529992,18.6514112355734
5,6,9,12,1.20278473144287,24.9464559778805
5,6,9,13,3.05557965262165,60.9439063285081
5,6,9,14,1.13564401924816,24.2931766723438
5,6,9,15,1.64850076896999,281.488617129164
5,6,10,11,1.40767746930633,36.9017445136817
5,6,10,12,1.74119080074585,26.356678098506
5,6,10,13,1.04953495437176,182.23415336312
5,6,10,14,0.131782224700487,28.7849164169906
5,6,10,15,1.54655072133994,357.71862549282
5,6,11,12,2.82886367985574,18.9708333251942
5,6,11,13,2.48351150407166,21.0650555121523
5,6,11,14,0.0711160047071541,29.0424742411518
5,6,11,15,0.13705318419011,21.222476361019
5,6,12,13,1.93440755030207,22.8914881750994
5,6,12,14,0.129283782058785,25.8386589898668
5,6,12,15,2.39266237931192,22.0961169202201
5,6,13,14,1.9108127625316,23.4969639400116
5,6,13,15,1.77636685474364,20.0192680712511
5,6,14,15,2.64254567845072,23.2130429778496
5,7,8,9,10.568690197309,2.83896694826363
5,7,8,10,10.6096715727684,3.1017476256674
5,7,8,11,11.0790871814647,3.08087866254634
5,7,8,12,10.4275671757852,3.17773812378134
5,7,8,13,10.6898068454229,3.05030647367332
5,7,8,14,10.7416935105186,2.64967419380824
5,7,8,15,12.0021441122956,3.76288896106879
5,7,9,10,10.6994546506267,3.19982681823043
5,7,9,11,10.9988581296829,3.32764982132035
5,7,9,12,10.3353010131954,3.26704855335821
5,7,9,13,10.602807210466,3.29660576704788
5,7,9,14,10.6445076638519,2.84219164261197
5,7,9,15,11.8908601025207,4.00884023128885
5,7,10,11,10.9093499249296,3.72457223494636
5,7,10,12,0.187261640616833,4.2953844152654
5,7,10,13,10.4982201198591,3.69365260728907
5,7,10,14,11.1243662218056,3.19279788482349
5,7,10,15,11.7155623342581,4.39319910012434
5,7,11,12,10.8978362290733,3.76101930997436
5,7,11,13,11.0919866185077,2.93683325766604
5,7,11,14,11.1416337122715,2.96019819156308
5,7,11,15,12.2686106666053,3.43706851837434
5,7,12,13,10.4829502559108,3.79901039745879
5,7,12,14,10.5015748618811,3.29017571719202
5,7,12,15,11.6884995997811,4.49426630089199
5,7,13,14,10.7580048193461,2.92591517022167
5,7,13,15,11.9064555801628,3.42433150410412
5,7,14,15,12.0805615334739,3.58110597441628
5,8,9,10,11.1150436541204,3.0829204228026
5,8,9,11,10.9968797095063,3.04502107272402
5,8,9,12,10.3749803745095,3.16008379372024
5,8,9,13,10.6582576493879,3.01440866229736
5,8,9,14,10.7449512767919,2.61863959592253
5,8,9,15,12.1656633150434,3.72884879464605
5,8,10,11,11.0630767694252,3.5110983561653
5,8,10,12,10.6131686941375,3.42499434306102
5,8,10,13,10.7243055321549,3.48117694417659
5,8,10,14,11.5818984167778,3.03803417799515
5,8,10,15,11.9437618989851,4.17015407389223
5,8,11,12,10.8614155510148,3.5099101959072
5,8,11,13,11.0696885269937,2.38866481184224
5,8,11,14,11.1582154324596,2.5305480302364
5,8,11,15,12.4279717853314,2.91695617610778
5,8,12,13,10.5037094119508,3.60131735156271
5,8,12,14,10.5616914859054,3.14998935183385
5,8,12,15,11.9087989100632,4.28367827729083
5,8,13,14,10.8324827006977,2.49564211844033
5,8,13,15,12.128231575675,2.90647373690755
5,8,14,15,12.3798343882627,3.20599334580303
5,9,10,11,11.0414745810639,3.70089696335001
5,9,10,12,10.6343213816206,3.47757955816015
5,9,10,13,10.8590819225863,3.6700435397054
5,9,10,14,11.8778745346587,3.17400666876006
5,9,10,15,11.8220660810446,4.36910040321041
5,9,11,12,10.7743197633445,3.73393308054657
5,9,11,13,10.9878287712539,2.88377523107009
5,9,11,14,11.0662251329953,2.91687389739998
5,9,11,15,12.3218503158237,3.38634020736252
5,9,12,13,10.4096678047314,3.77684789209203
5,9,12,14,10.4565437039402,3.27285292214606
5,9,12,15,11.7879296505825,4.47137781710888
5,9,13,14,10.7334504655698,2.88251792419984
5,9,13,15,12.0148733570244,3.37378959776688
5,9,14,15,12.2518981501163,3.5428265551675
5,10,11,12,10.6718233751833,4.09821175433058
5,10,11,13,3.10093291687601,3.44761724709584
5,10,11,14,11.4507973955816,3.46253640173404
5,10,11,15,12.1496585450418,4.0077173469861
5,10,12,13,10.2920527466823,4.08539981723535
5,10,12,14,11.0789622451328,3.53241035507862
5,10,12,15,11.5912605850613,4.78257980417821
5,10,13,14,11.2699495126813,3.42912373403663
5,10,13,15,11.8267231666411,3.99323547807205
5,10,14,15,12.1323583339812,4.0314511448526
5,11,12,13,10.8746913883737,3.68420683458462
5,11,12,14,10.9290379355095,3.59829212960816
5,11,12,15,12.1244043655326,4.15779744375954
5,11,13,14,11.131686437485,1.75286325289035
5,11,13,15,12.2881207942363,1.0972676291589
5,11,14,15,12.4996640062827,2.49022488944272
5,12,13,14,10.5771181652527,3.56510869399518
5,12,13,15,11.7975390420399,4.14294259353582
5,12,14,15,11.9931073330225,4.15498250096596
5,13,14,15,12.205924295587,2.48239325047423
6,7,8,9,1.33017060106207,66.1811340201971
6,7,8,10,0.0527926265391855,410.816825545933
6,7,8,11,1.63065248207793,32.7684993232231
6,7,8,12,1.8250750359317,26.3625344789543
6,7,8,13,0.133354411783326,39.1250218716418
6,7,8,14,2.00801283429071,26.2495851048971
6,7,8,15,2.81559435343405,48.9702273656956
6,7,9,10,0.715503840309813,620.194287319507
6,7,9,11,0.0556729613261183,31.1714733709576
6,7,9,12,1.35181620657358,26.2894819922877
6,7,9,13,0.814071415007413,400.501840111154
