V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,3,4,5,7,8,4.26771978615604,48.9929279262992,5
1,3,4,5,7,9,16.6297595941235,31.5379365173737,2
1,3,4,5,7,10,11.3095273823038,31.6348150384733,3
1,3,4,5,7,11,14.1307642543349,34.8209720804824,2
1,3,4,5,7,12,23.8704778247259,45.559739984136,0
1,3,4,5,7,13,10.1452652641347,31.5656907181783,2
1,3,4,5,8,9,19.0494480783137,31.4833942842181,2
1,3,4,5,8,10,7.23465137549982,40.4940469764846,3
1,3,4,5,8,11,8.85795289922451,33.9824069539509,4
1,3,4,5,8,12,9.16712210678083,38.5350985328478,4
1,3,4,5,8,13,0.567763643649236,46.0486991959918,6
1,3,4,5,9,10,14.1080709821309,32.1230281350715,2
1,3,4,5,9,11,12.5095499903482,34.1362291455343,2
1,3,4,5,9,12,4.18281358025653,49.1822653023363,4
1,3,4,5,9,13,8.12465872336718,33.0563032757839,2
1,3,4,5,10,11,10.8711982522742,39.2800205230194,3
1,3,4,5,10,12,13.3618551463934,36.2764353028421,2
1,3,4,5,10,13,7.66876688959565,32.0915278510337,4
1,3,4,5,11,12,3.44372024953681,49.3112264817068,3
1,3,4,5,11,13,11.4569192687748,30.588079211855,2
1,3,4,5,12,13,7.53963575234821,36.1291494042584,3
1,3,4,6,7,8,0.532788645164132,64.0331827012979,6
1,3,4,6,7,9,10.3561248858561,35.972268963592,4
1,3,4,6,7,10,25.7703859243414,39.3208989875149,0
1,3,4,6,7,11,0.491312089956249,33.9680611947983,6
1,3,4,6,7,12,23.9875199412191,43.8369921151204,0
1,3,4,6,7,13,0.521257783958013,37.5434376227253,6
1,3,4,6,8,9,9.41834652040633,42.1954003209694,3
1,3,4,6,8,10,0.601814463958658,58.7679413179884,6
1,3,4,6,8,11,11.867452854853,31.5802360530788,3
