V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
3,4,7,8,9,11,14,16,18,21,45.3006000204305,119.263903870641
5,6,7,9,11,12,16,19,20,21,1.87683880523444,94.0102319245443
1,2,4,6,7,10,11,12,14,18,114.268421674971,62.9497658960506
3,4,5,6,9,10,11,12,18,19,35.8934674454138,63.3234428151486
1,2,5,6,11,12,13,14,17,18,74.4764562711309,77.5147862397426
2,6,8,9,10,13,15,16,19,21,78.8308434663633,114.670425755389
2,3,4,5,6,8,11,14,15,16,98.3373705569478,76.54712944564
5,7,8,11,12,13,16,17,19,20,65.7667872319941,119.785011519187
3,4,6,10,12,13,14,15,16,21,62.8420147943741,112.101559344413
1,4,6,8,9,12,17,18,19,20,42.9727850173993,111.840560991239
1,2,3,5,9,10,12,14,17,18,15.6462731798781,Inf
7,10,11,12,14,16,17,18,19,20,72.6164148401796,120.507498088839
1,4,9,10,11,12,13,16,17,19,73.0680446432048,117.376673001142
3,5,9,10,11,14,15,18,19,20,7.54250155257341,183.369104703052
1,2,4,5,13,14,16,18,20,21,23.2127597350723,Inf
1,4,8,9,10,11,12,13,15,20,85.7635312838987,122.278924495746
3,5,6,7,9,10,13,15,19,21,72.2383014566171,114.943436102697
4,7,8,9,11,13,17,18,20,21,66.0980699464553,119.045495901571
4,6,7,9,11,13,14,16,18,20,30.127549019984,71.5068474667171
3,4,6,7,8,13,14,16,18,21,65.8312531741515,109.373349239243
2,3,4,5,7,8,12,17,19,21,4.63659926815881,218.91561987089
1,5,7,11,12,13,14,15,17,18,65.2344284457431,122.673338541758
2,4,6,8,9,10,15,16,18,19,66.5474701867581,124.380749616815
1,3,4,7,8,12,17,18,19,20,12.5704559474176,Inf
6,7,8,9,10,11,14,18,19,20,1.77471150787465,80.6844082133955
4,8,10,11,13,14,17,18,20,21,88.1096515153429,118.317234289637
3,4,6,8,9,12,13,15,20,21,60.7698379222538,118.244430976921
1,2,5,6,9,10,12,13,14,18,79.903468013726,121.466389631763
1,2,3,6,13,15,16,18,20,21,63.8330647672227,125.084255048722
3,5,7,11,12,13,14,15,17,21,80.2379024564607,119.541554411056
1,3,7,11,14,15,16,17,18,19,74.271525158359,120.125129877226
1,3,4,5,7,10,13,14,20,21,30.5207106142021,162.343568534237
1,2,6,8,9,10,13,14,18,20,83.3566206792346,120.22358497019
1,3,5,9,10,11,13,14,17,21,77.7707127539254,119.157447259112
5,8,9,10,12,13,15,16,17,21,7.57755871118386,226.939773834703
3,5,7,11,12,13,14,18,19,20,1.80771719780257,170.670263960755
3,5,6,9,12,13,14,17,19,20,50.7967949347875,130.273647405792
4,5,6,7,8,9,12,13,16,18,74.8544901894718,115.104185767796
1,2,4,7,9,11,15,16,18,21,89.9394729218446,119.192695258192
1,2,3,4,5,7,9,11,18,19,32.6156424297867,141.30212234713
1,3,4,5,8,10,11,16,18,21,44.5868005308224,116.973178760323
1,2,4,8,9,11,12,13,19,21,1.55053259799704,Inf
2,5,7,9,12,13,14,15,18,20,16.0921336992472,259.262165080067
1,3,9,12,13,15,16,18,20,21,33.3183929711575,197.456436212266
1,4,7,8,11,12,13,15,18,19,6.48572713317056,Inf
1,3,5,8,10,11,14,16,17,18,91.9874163858106,121.67823718386
2,4,6,7,9,10,12,14,15,21,68.61040453538,118.159241278528
3,4,7,8,10,12,14,18,19,21,16.171315621691,200.344525538815
2,3,4,9,10,11,13,16,19,21,91.5532823437181,117.062145710234
1,8,10,13,14,15,16,17,19,20,44.6860635059086,Inf
1,2,6,8,11,12,13,15,17,20,97.4080945963267,74.8977551787411
2,3,6,7,9,10,13,15,17,20,77.0275461340011,123.95192501281
2,5,6,9,10,14,15,16,17,18,71.9044060763408,125.636097382498
3,5,7,10,13,14,15,17,18,20,34.7376462316744,156.577628692543
1,2,8,9,11,12,13,14,18,20,1.2016490393742,Inf
1,4,5,6,10,11,12,13,14,17,14.8971841315339,75.6680448477016
3,7,8,9,12,13,15,17,18,21,28.6189963295875,158.426184154857
5,7,8,12,13,15,16,18,19,20,14.3796102677669,179.708269174029
1,3,7,8,11,13,14,15,16,21,88.1436120398705,114.854847531892
4,5,6,8,9,10,14,16,17,18,79.3451303233873,118.258626988237
4,5,6,8,10,12,15,18,19,21,62.0291208771463,117.701644809112
1,2,4,5,6,10,13,15,18,19,75.3225478765822,121.59220435518
1,2,3,4,6,13,16,18,19,20,59.4797828652428,125.281242381132
4,6,8,12,14,15,16,18,19,21,62.0237467111413,120.997038346538
5,7,10,11,12,15,16,17,18,19,74.8179550551514,122.336191515133
2,6,7,10,13,14,15,16,19,21,80.5473117495038,113.496445046415
1,2,4,10,11,13,14,16,17,21,74.7125390707464,114.115289007916
1,3,5,7,8,9,10,14,18,20,29.6803268292175,Inf
1,5,6,7,8,13,14,17,18,19,72.0027038183734,117.809469767956
2,4,8,9,10,11,12,13,15,16,8.71193231837256,Inf
2,3,10,11,12,14,15,18,20,21,70.3161199139253,122.122675643535
1,2,4,5,7,12,14,19,20,21,0.85043891647838,Inf
2,3,4,7,12,14,15,16,17,19,11.2613022981044,160.141124664859
1,2,3,4,7,8,12,13,15,19,15.9190652448226,Inf
1,2,4,5,6,11,14,16,19,20,91.1957989344433,73.0916248538105
1,2,7,8,14,15,18,19,20,21,0.62872152551741,Inf
2,4,6,8,11,13,15,16,19,21,94.2787858048039,65.3051494920354
1,2,4,5,9,12,15,17,19,21,7.77755074910045,Inf
1,2,3,4,6,7,13,17,19,20,60.3865831432596,116.974836507508
4,5,6,8,12,13,15,18,20,21,61.5914342375315,125.457624413637
1,2,7,8,9,12,14,17,18,20,26.5279717839652,Inf
1,2,5,6,8,10,15,18,19,20,78.9992282623672,124.125752843878
1,2,3,4,6,12,14,18,20,21,20.616775762038,137.34107816367
2,3,6,8,9,13,14,17,18,19,62.3413372880134,124.242387225182
2,5,7,10,11,12,13,17,19,21,81.808525068594,119.126613051126
1,2,3,5,7,10,12,13,15,18,26.43394031236,Inf
1,4,5,7,10,13,14,16,17,21,31.4875403377053,148.424555355637
1,3,5,6,8,9,12,16,18,20,70.3604142920349,121.867497835349
2,6,7,8,11,13,14,19,20,21,98.0123042887827,63.0123336127763
2,3,4,5,7,8,9,12,16,21,17.8256168661496,207.807271765482
2,5,8,9,13,14,15,16,19,20,32.8146219569575,284.015683901336
1,2,3,7,8,9,10,14,17,19,36.3008307846817,Inf
1,2,3,4,5,7,12,14,17,18,31.6362663079388,Inf
1,3,7,8,10,11,12,15,17,18,84.3121712066402,120.538824506056
1,2,3,4,8,9,10,11,17,19,78.3150069645525,122.973502679541
2,3,4,6,8,9,10,11,13,21,89.5095302073778,47.8719972306446
1,4,5,7,8,12,13,16,17,21,55.4879235858697,120.962342450171
1,3,7,8,10,11,12,13,14,15,95.6639409054186,118.927976775763
2,3,4,6,9,11,14,17,18,20,90.9551728949763,70.0267675812808
2,3,5,6,9,15,17,18,19,20,36.7311715198592,151.158362208711
1,2,4,5,7,9,10,11,13,14,50.5279376099512,110.029613979374
2,4,5,7,8,9,12,17,19,20,3.10002929974089,258.297716119183
1,3,5,8,11,12,13,17,19,20,75.2927296213606,124.317913862813
1,2,3,6,10,13,14,17,18,21,64.5572025839782,113.710608225072
2,3,5,6,7,9,11,14,15,20,46.1256219271122,73.1437200209272
1,3,5,8,9,10,12,13,15,19,35.7428449209881,Inf
3,4,6,12,13,14,15,16,19,20,68.9287500701447,120.81095753129
1,3,5,6,8,9,11,12,14,20,45.6856919184853,75.9481493443593
1,2,5,8,9,13,14,15,17,20,29.7521400684326,Inf
1,2,3,4,8,9,13,15,19,21,56.4823599940157,Inf
4,5,6,8,9,11,15,16,17,19,109.645219281787,75.4047950262293
1,2,5,6,12,13,15,16,17,20,55.229615953148,126.282087648706
1,5,7,8,9,10,12,13,17,19,36.634251411349,Inf
2,4,7,8,11,14,15,18,20,21,1.75381486241551,251.37084843663
1,4,5,6,8,9,13,14,17,18,54.0075883400162,121.647191854642
1,3,5,8,9,11,14,16,18,19,3.93816866545952,Inf
4,8,9,10,11,16,18,19,20,21,61.8299280095146,117.230827291182
1,2,3,5,6,7,13,14,16,18,63.5684115303048,112.784032231181
4,6,8,9,11,12,13,18,19,21,4.86233309411059,82.4032062301261
1,5,8,9,10,16,17,18,19,20,46.5024791978234,Inf
2,6,8,11,13,14,16,17,18,20,43.0697386953451,82.2379163797344
1,2,4,8,9,12,13,14,18,20,28.026411548732,Inf
2,4,5,6,9,11,12,14,18,19,39.1840722216703,Inf
1,3,4,5,6,10,11,15,18,19,79.2411655902687,66.0302475320071
2,5,6,7,10,11,12,16,19,21,21.5060499005068,53.8525191033103
1,3,5,6,7,8,10,16,18,19,74.3844298781914,115.702748835774
2,3,5,8,9,11,12,17,18,21,76.6048838119636,126.295504258493
3,4,6,8,10,11,14,19,20,21,85.0132258578577,46.0712393883647
1,2,3,4,6,7,8,12,15,21,63.4625096320706,114.048995036735
1,2,4,8,9,10,11,12,14,15,83.7241654470845,125.687164333662
1,2,5,6,10,13,16,17,18,21,86.0652386657977,113.085916566906
1,3,5,9,11,13,15,18,19,20,1.34109120704827,Inf
1,3,4,11,12,14,15,18,19,20,85.922277268497,126.689610397323
3,4,6,9,10,11,15,16,19,20,82.545468997505,56.3711051817301
1,2,4,7,12,13,14,16,19,21,2.61796132255148,Inf
2,3,5,7,9,12,13,15,17,19,12.739754220271,163.103514616776
1,2,4,7,12,13,14,18,20,21,25.2394827497315,Inf
4,8,12,13,14,15,16,17,19,21,3.51004185234994,223.335043307295
1,3,5,6,7,8,11,12,18,21,36.496036974521,63.7316475476266
2,5,6,7,10,11,13,15,16,20,101.462662831243,59.0440555839724
1,3,4,6,7,14,15,19,20,21,65.2885637369309,116.421147164797
1,4,5,10,11,13,14,16,18,21,40.3646406485449,117.032693772241
2,3,8,10,13,14,15,16,17,20,1.25229178182592,356.749021660382
8,10,11,13,14,16,17,18,19,21,83.5126880449591,118.98847858598
3,6,8,10,11,12,14,16,18,21,3.47149706997066,75.4438844659473
1,5,6,8,11,12,15,17,18,21,98.5364788556688,67.2054950984558
1,2,6,7,9,13,14,16,18,19,71.0988641709194,122.328754895886
1,2,6,9,12,14,15,16,18,21,63.241496681113,124.579522391793
4,6,7,8,10,14,15,18,20,21,77.0645444524106,113.557082854876
2,3,6,8,12,13,16,18,19,20,50.7385449483232,132.635682240888
5,7,9,10,11,12,14,15,17,19,75.7173371721915,125.697496716658
2,4,6,7,9,11,16,18,19,20,13.0249681286306,Inf
1,4,8,10,14,17,18,19,20,21,5.31087935728938,Inf
3,6,9,10,13,14,15,17,18,21,69.377380967943,117.192596978723
2,4,7,8,9,10,12,13,16,17,26.5724168312194,162.343862695397
1,2,4,5,7,13,16,17,19,20,14.1707478160139,Inf
1,3,4,6,9,13,15,16,19,20,56.1990032910778,116.200621201182
6,7,8,9,10,16,17,18,19,21,44.0000292496089,85.5724192648514
3,4,8,10,12,14,15,16,18,20,4.24174337520525,217.886773680108
1,2,3,5,7,8,9,11,12,18,97.4770659142956,126.167589801238
1,2,4,6,7,9,12,15,16,17,51.4497734802084,117.577860613545
1,3,7,9,11,12,14,15,16,17,72.1738517501389,117.840134973057
1,2,5,10,14,16,18,19,20,21,55.3864256952872,218.706556694437
1,2,3,4,6,11,12,15,20,21,12.1371911213101,NA
7,8,11,12,13,14,15,16,17,19,80.16570943733,118.563042128134
1,6,8,10,14,15,16,19,20,21,11.0643868432967,137.854337514704
2,5,6,11,14,17,18,19,20,21,106.177184180686,62.9323507221398
3,5,6,11,12,13,14,17,19,21,118.132937255464,68.4420140821226
3,4,8,9,11,12,13,14,15,16,83.7691863239957,120.544368565332
5,6,8,11,13,14,16,17,18,21,53.2197985840041,63.9494868729258
1,2,4,8,10,13,17,18,19,21,30.0513846767483,Inf
1,3,4,6,9,11,12,15,16,19,106.463979539386,72.4512972705836
1,3,6,7,8,11,15,16,17,20,97.6494234856797,66.1753503749333
1,3,5,6,9,10,11,13,17,18,96.2156840500295,62.3450693335774
1,3,5,6,7,8,15,17,18,21,42.6547961506304,127.741239381133
2,7,8,11,12,13,17,19,20,21,68.4134788394643,121.602705273973
1,2,3,4,5,8,12,13,17,19,16.0213233838351,Inf
1,3,6,8,9,10,11,15,16,21,70.9299763312755,47.2933449460966
2,4,5,7,9,12,13,17,18,21,40.0742391799677,152.259870310286
1,2,7,10,11,13,15,17,19,21,78.7736422684082,118.140744377601
1,2,7,8,9,10,13,17,20,21,23.5976556856561,Inf
2,3,4,5,6,8,9,13,17,19,50.0720680232144,119.22171645174
1,2,6,8,9,10,11,13,15,19,43.4207178880069,63.9909366705197
1,3,5,6,13,15,16,17,19,21,68.050529500115,124.498072633688
1,9,11,12,15,16,17,18,19,20,67.9130529783593,126.791187541151
2,3,7,11,14,16,17,19,20,21,91.1928009972406,119.555987750531
1,6,7,9,11,13,14,16,17,18,98.1202143781833,66.7226367569868
1,2,3,4,7,12,13,16,17,20,34.4505654682812,137.895487343452
6,7,8,10,11,13,14,15,16,18,50.9501440907068,62.6747514524019
1,5,7,9,10,12,16,19,20,21,27.474658812238,162.139238264514
2,4,10,11,12,14,15,16,18,20,1.35175626528642,225.244017645854
1,2,4,9,10,13,14,16,17,21,16.0105627045478,157.865523498803
1,2,5,7,8,11,12,13,16,19,2.15454227522853,Inf
1,4,9,11,13,14,15,16,17,21,86.8589663845064,117.652715631532
1,2,4,6,9,12,15,19,20,21,60.3369316791598,122.949627106661
5,6,7,8,9,10,11,12,13,15,37.0759050648719,58.8352458176113
2,3,4,6,7,9,13,15,16,19,74.161860249186,113.95097968515
1,3,5,8,12,13,15,17,19,20,18.8006735617866,Inf
2,3,4,9,10,11,13,15,17,19,65.5606785968408,133.36725437585
2,3,5,7,8,9,10,14,15,19,36.3217918293918,157.02504082483
2,7,8,9,12,14,15,17,19,21,51.8210295899604,160.907045649492
1,2,3,7,9,12,13,15,17,21,12.5574798629942,Inf
1,4,8,10,11,12,14,17,18,19,80.5942530300194,123.414732150449
3,5,6,7,8,13,16,17,19,20,57.3331270025873,104.383298787088
3,8,10,11,14,17,18,19,20,21,83.2972916863559,119.864669131244
3,4,6,9,13,14,16,17,19,20,62.6329546740675,118.089998552001
1,3,5,6,8,9,12,14,15,21,74.0957689253311,121.968232020247
1,2,3,4,8,13,15,16,20,21,13.7188753237977,196.566238081811
1,3,4,5,8,13,16,18,20,21,1.03818286453949,Inf
3,8,9,10,11,16,18,19,20,21,3.66694783606694,172.894678333055
1,3,7,8,11,12,15,17,19,20,79.3127162272559,122.555856110516
1,2,5,8,9,13,14,17,18,19,22.8073659958022,Inf
1,6,7,8,9,11,14,19,20,21,42.6603253260906,59.3167306385658
2,10,11,12,13,14,15,17,18,20,4.83846341711973,251.667413800499
2,3,7,8,9,10,12,15,16,20,26.2330203407009,365.637068857472
1,4,6,9,10,11,15,16,18,20,98.3865027756193,51.4020643132465
1,3,4,8,11,14,15,17,18,20,69.6153503251728,124.72921312842
1,7,8,13,14,15,18,19,20,21,33.4035402826482,Inf
2,4,5,6,7,8,13,15,16,21,63.202284941331,113.62167954052
4,5,6,9,10,13,15,17,18,20,59.7714578995282,124.693283316341
4,6,7,8,11,12,13,16,17,20,97.8742353511675,61.3751972434995
2,3,4,7,8,10,12,16,17,20,1.19675996132869,216.306541220852
3,4,5,6,7,11,15,16,19,20,17.8988971719644,69.4982805218056
4,5,7,8,12,13,15,16,20,21,32.3337061483549,193.543116610995
1,2,4,6,8,10,11,13,17,21,87.6748396324242,51.2197238778998
1,2,5,8,12,14,15,16,18,20,31.1435644128983,Inf
2,3,5,8,9,10,12,13,18,20,20.8722364966807,279.455354074958
3,4,7,8,11,13,14,15,16,17,77.4137546030972,110.931802443611
2,3,4,5,7,8,13,14,16,21,39.3406462424541,161.139430428448
1,7,9,10,12,13,17,18,20,21,2.5497753530034,197.851373499881
4,7,9,11,12,13,14,15,16,17,74.7051366003489,115.624121707631
1,2,4,5,8,10,11,13,18,21,88.4262629880332,119.67734898096
2,6,8,9,11,16,17,19,20,21,37.6086954164058,64.2705591697564
1,2,3,5,12,13,14,15,17,20,23.0062945716873,Inf
1,2,4,5,7,8,10,12,16,17,12.4638245654874,Inf
2,3,5,6,14,15,17,19,20,21,60.2295271591283,149.026865391146
1,2,5,6,8,10,12,17,18,20,63.4775371781037,122.51892383762
1,2,3,4,5,7,13,14,18,20,33.8278049380507,251.620212716678
1,4,7,8,11,12,14,15,18,19,5.70718071068022,Inf
5,6,8,9,10,12,15,16,17,19,69.1086283809062,119.933513609247
2,3,4,5,7,9,14,15,17,20,9.91632629142342,Inf
2,5,6,7,8,9,11,12,17,18,81.2624558782971,75.3180663170182
1,3,4,6,7,13,15,18,20,21,69.4073732149349,113.387008690354
4,7,8,9,11,12,14,15,16,19,86.6860042021871,147.892231405114
5,6,7,8,13,14,15,16,17,20,70.4803950782118,118.778109267717
2,3,4,6,8,10,11,14,16,18,94.3539499877639,64.1452264072569
1,2,5,7,10,16,18,19,20,21,63.5770917908094,193.758391479954
4,5,8,10,13,15,16,18,19,20,29.6572690805389,157.183791096687
1,4,5,6,7,10,12,13,19,20,76.3541239810205,115.914418960411
2,3,6,9,10,11,13,15,17,18,94.3441782334278,63.2719919286025
3,4,5,6,9,10,11,17,19,21,102.572300089914,47.4778438353495
5,6,8,9,10,12,14,15,16,19,81.8539703303915,122.035649886379
1,4,7,9,10,12,15,17,18,21,23.1867535028826,146.588777636963
1,4,6,10,13,14,16,17,19,20,69.1699838703247,114.073029529126
3,5,7,12,13,14,16,19,20,21,0.964681826958722,215.837616025033
1,4,8,10,11,12,13,16,17,21,70.6452687644728,111.83968671825
5,6,7,9,11,12,13,16,18,20,25.6327036080724,71.8811427738054
2,3,4,5,6,7,10,15,16,20,61.8491376758577,111.002275296122
3,4,5,6,7,11,13,14,18,21,107.948126974081,60.2337081263289
3,4,6,7,9,11,13,15,18,21,15.8932783910175,62.1204989930823
3,4,7,8,9,12,13,16,19,21,7.48358235814035,204.038442543854
5,7,8,9,13,15,16,17,18,20,22.0553156509584,146.184830224189
2,3,4,6,8,11,12,18,19,20,99.4246367344499,73.6433097039234
1,3,4,5,6,8,9,12,13,18,72.8696567820303,118.648487953605
3,4,5,7,10,13,16,17,19,20,42.3476815765358,135.139000647197
1,7,9,11,13,14,15,16,17,21,85.1617125131915,116.564289460073
1,2,8,9,10,14,16,17,18,20,20.5265962262968,Inf
1,4,5,6,8,9,13,15,17,18,55.401190492182,122.713981933861
1,2,5,8,11,12,13,16,19,20,85.8718084015022,125.954080258284
3,5,7,9,11,14,15,16,17,21,85.5594624164396,119.987761198655
1,2,5,7,9,10,11,12,13,15,3.82267267919271,Inf
1,2,4,7,9,10,15,17,18,20,55.42867709574,Inf
3,5,7,8,10,13,15,18,19,20,0.810435661345782,193.579976552331
3,6,7,8,9,10,14,15,16,21,54.5220252012515,114.271980903735
2,3,4,5,6,9,11,14,17,19,89.1262633360142,77.7619909551456
5,10,11,12,15,16,18,19,20,21,6.84274591167341,194.71854129905
1,3,4,6,7,8,12,19,20,21,70.5000600844879,121.764834901792
2,3,4,8,12,15,16,17,18,20,35.0895535887054,174.915237900125
2,3,5,6,7,8,11,15,16,17,103.048251039086,72.7803953984085
2,3,5,6,7,8,13,16,20,21,69.6918216087742,114.052581892925
1,4,8,9,11,13,15,17,20,21,81.8182786338314,121.397204690109
3,4,7,9,10,11,12,13,20,21,82.0835719648649,114.592269465147
1,3,7,10,13,14,15,17,19,20,51.0372408862164,Inf
4,5,6,8,9,14,15,18,19,21,65.8356563697025,123.678396178749
1,2,4,5,8,10,13,16,18,19,35.2258128348516,Inf
4,6,8,9,10,11,14,16,19,20,92.5157570922132,57.8400199372034
2,7,8,9,10,15,17,18,19,20,18.9317986756872,216.632453470634
2,7,9,10,12,14,15,16,19,21,46.8797017712684,194.095054727683
9,10,11,12,13,14,15,17,19,21,72.0086456156806,121.838183648985
1,2,5,8,9,10,12,14,17,20,27.7860868842365,Inf
3,5,8,9,11,13,16,17,18,20,85.5071269312303,124.457272286318
1,2,7,9,10,12,13,14,15,18,25.3615213934504,Inf
1,2,7,9,11,12,16,18,19,21,78.3648368038217,121.449111914128
1,2,6,10,12,14,15,16,19,21,84.7237882691628,116.791525703668
1,3,4,6,7,10,14,15,20,21,69.9056705497251,111.296389697514
2,5,6,7,11,13,17,18,19,21,79.3563601539874,63.524145303969
1,2,3,6,8,12,16,18,20,21,80.6807615147915,117.796112050303
1,3,4,10,12,13,16,17,19,21,41.2498580871597,159.795964305749
3,7,8,9,11,13,15,16,17,20,80.6084273230706,119.217346631681
1,3,4,6,8,9,10,15,18,19,66.6511140754726,114.488145231405
1,2,6,11,12,14,16,18,20,21,70.4318801805063,61.758575891795
5,6,8,9,10,12,13,16,17,21,80.1082954654914,110.536662999582
1,7,8,12,14,16,17,18,19,20,10.1399487224084,Inf
1,2,3,4,5,11,13,15,18,19,64.6597195823333,130.328590491679
1,3,4,6,7,12,15,18,20,21,72.7097567063226,126.434961989397
1,2,7,8,10,12,13,14,17,18,41.0054053112465,Inf
5,6,7,9,10,12,13,16,19,21,1.45819866553117,137.332583044363
1,4,6,8,10,14,16,17,18,21,65.6406783453632,93.9306211251677
3,6,8,9,10,12,14,17,19,21,65.7371623581206,113.168033892958
1,3,5,6,9,11,12,15,17,18,93.9095372177184,76.2984116417086
1,2,5,8,9,11,12,15,17,19,78.0861680558888,130.857778769406
1,4,8,9,11,16,17,18,19,20,83.576873599133,123.680473589901
3,5,6,12,13,14,15,16,17,18,65.6901358005755,118.979981684348
1,5,6,7,9,10,12,13,14,18,70.9640899557541,117.300915143667
1,2,4,6,9,11,12,13,15,21,99.2938964989232,64.1729195295376
1,2,3,7,9,10,13,17,19,21,37.5456624453174,182.117433087008
2,4,6,7,8,10,14,17,18,19,68.7843361388939,117.871996373451
1,3,5,8,9,11,17,18,20,21,66.8720401700401,124.428772529885
1,4,5,7,9,10,14,16,19,20,53.4373731640648,165.565448747253
1,5,7,9,10,12,13,16,17,20,53.0072642826789,124.464592690478
3,4,5,9,10,11,13,14,17,18,81.0245036416162,122.672203758514
1,2,5,10,13,14,15,16,18,20,35.5503449165294,Inf
1,4,5,7,10,12,15,17,20,21,28.2432727193421,149.398236207062
1,3,6,8,10,15,16,18,19,20,67.5218751049569,119.472294969414
1,5,7,8,10,11,15,18,20,21,85.0205793800652,119.60839651267
2,3,4,6,7,9,13,14,15,20,72.437194853185,118.039479145399
1,2,3,7,9,10,11,12,13,19,41.5966541581013,122.439414194942
1,3,4,7,8,12,14,16,19,20,34.5350050864332,321.570525480118
7,8,9,10,11,12,14,17,18,21,57.5105954902044,118.964707312672
2,4,6,10,12,13,14,16,17,19,47.7397515825123,118.265991506206
4,6,7,8,9,12,15,17,18,19,74.5340422077867,118.365217700628
3,4,5,7,12,13,15,16,18,21,37.9842447770781,179.276777981481
2,3,4,5,11,12,13,14,16,19,81.093170636419,120.147467345504
1,3,7,9,13,15,16,19,20,21,17.5587273013904,191.096914145061
1,3,4,6,7,8,9,10,11,21,112.075502118334,43.9420688990212
6,7,8,9,14,16,17,18,19,20,65.4376178772034,122.227624734439
4,6,7,8,9,11,16,17,18,20,98.4457858289753,63.3925964364883
3,5,6,7,8,9,12,17,20,21,71.4863852804335,117.416916140673
1,3,6,7,11,14,15,17,19,21,48.1008187982208,64.8263518587681
3,6,8,10,14,16,17,18,20,21,79.6893943324801,113.592362627604
1,3,4,5,7,10,11,13,18,21,48.2519989388062,112.088355873769
2,6,9,10,14,15,16,17,20,21,60.9321484708423,130.630556079334
4,6,8,9,10,11,12,14,15,18,17.1111692346448,56.8895974099613
1,2,3,7,9,10,12,18,19,21,29.8316285743601,Inf
2,3,4,6,7,8,15,19,20,21,54.7513377102779,126.600555220713
2,4,7,8,9,11,15,18,19,20,79.0878609522958,127.803466651552
1,4,5,10,11,12,13,18,19,20,86.1870255676509,122.947916441957
2,3,4,7,9,10,15,18,20,21,40.711134849324,199.961588151186
2,3,5,8,11,12,13,15,17,19,55.494632939835,132.910603524187
3,4,5,7,8,11,12,14,17,19,82.5363419735893,119.660072503713
3,4,6,10,11,12,15,16,17,21,63.6505442030523,48.9086043764725
1,5,6,11,14,15,17,19,20,21,96.5936044969027,65.375699745981
4,6,9,10,13,16,17,18,19,20,72.137533080895,116.285646441748
1,3,6,7,8,11,13,15,17,20,86.271428948433,68.1688671105265
2,3,6,8,10,14,16,18,19,21,74.7590078519927,116.33893014235
6,8,9,10,11,12,13,17,19,20,70.6270298802673,60.1759929368405
1,2,3,5,7,8,12,13,17,21,4.87664115037162,Inf
1,5,6,7,8,9,16,17,19,21,23.437198154585,133.24850857463
1,2,4,5,7,10,15,16,18,21,36.2565450315294,Inf
3,4,5,11,13,17,18,19,20,21,84.4403040129949,120.399693579714
4,5,8,11,12,13,14,16,17,19,76.7019563060358,119.53238412244
5,7,9,10,11,12,13,14,19,21,28.1302092517787,129.704959034421
2,4,6,7,8,11,12,13,17,19,72.9018250366677,71.0748858726506
1,2,3,6,10,11,14,16,18,19,99.5603292278896,65.5805337199306
1,7,8,11,12,13,16,17,18,19,80.4913790226764,116.754589172661
2,5,6,8,9,10,15,17,18,20,65.0897075336507,133.26590021736
4,5,6,7,9,10,11,13,14,20,39.6400498754683,55.5151174668724
1,2,6,7,8,10,11,17,18,20,100.644944713821,57.5818687574702
2,4,5,6,7,8,11,13,15,19,62.0671831422729,75.8603826152445
1,3,5,6,11,13,14,17,19,21,108.623972724978,67.1743340060315
1,3,4,9,10,12,13,16,18,21,8.20908196042356,Inf
3,5,11,14,15,16,17,18,20,21,16.2958816110123,195.073293543579
2,3,7,9,10,11,13,14,18,21,39.9681890186271,125.842909200994
3,6,11,12,13,15,16,17,19,20,86.3867492987713,71.2302272736078
1,2,3,4,10,11,12,13,16,19,50.0574331670211,113.350912808479
1,2,5,9,14,15,16,17,18,20,32.8036086047624,Inf
2,7,9,12,15,17,18,19,20,21,28.3277340963312,234.426882412766
3,4,6,9,12,13,15,16,20,21,67.42528662655,115.373322952626
1,3,5,6,7,10,12,13,15,16,78.8161155566262,111.184983088473
1,2,4,7,8,11,15,17,18,20,74.3990540267664,122.989663307931
1,2,5,6,7,11,14,16,17,19,90.2847891158163,72.9518023246607
1,2,4,6,8,9,12,15,17,19,68.586008990576,122.483192848181
2,6,7,8,9,10,11,16,18,21,109.310914803916,38.2340642339695
1,2,3,4,6,9,13,16,19,21,67.3888249738819,114.672895724267
1,2,3,4,5,6,8,9,10,14,58.9911321946778,114.082929282922
2,3,4,5,6,10,11,12,15,18,110.213793354058,67.166895899408
1,2,4,6,7,8,12,16,18,19,47.5385175578736,135.000570273439
1,2,4,6,10,11,12,16,18,20,98.6510081711592,56.5166180769059
1,6,7,8,12,13,15,16,19,21,62.8524918933517,117.910185036107
1,3,4,7,8,15,16,18,19,20,19.1216133036364,Inf
5,7,8,11,14,15,16,17,18,21,86.715270142017,121.515756667427
1,4,5,6,8,12,13,15,18,20,57.8268115829714,122.044276822761
3,4,5,6,10,15,16,17,18,19,59.5229002690078,111.246631645144
5,7,11,12,15,17,18,19,20,21,78.4081279096176,123.104374994787
1,3,4,5,6,11,12,15,16,17,107.146329150864,70.0483422211681
1,2,6,7,9,10,11,14,16,20,89.3031616738903,55.6613017066089
1,3,6,7,12,15,16,18,19,21,74.6767718156196,114.746123254977
3,5,6,7,16,17,18,19,20,21,71.2413892078465,124.513780794966
1,2,7,10,12,13,16,17,18,20,51.0873990845066,Inf
1,2,4,10,11,12,13,15,18,19,1.17134959486829,Inf
4,6,8,9,13,14,15,17,18,21,65.6206369475517,123.024284447858
4,5,6,10,12,13,14,17,20,21,72.7807236342309,113.657160803543
1,2,5,12,13,15,16,17,18,21,6.94741052337224,Inf
