V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
1,3,7,9,11,13,14,15,19,21,22,627.660411667395,3743.47614469905
1,4,5,8,11,12,17,18,19,21,22,1624.62180046679,3467.36185946359
2,3,6,7,9,10,13,16,18,19,20,1584.75899624169,3267.35043667389
1,3,4,5,8,9,10,11,12,18,22,1289.2503437706,3674.69311700069
1,2,3,5,6,14,15,16,17,18,19,336.653434306886,1772.19576489593
1,2,5,6,7,8,10,13,16,17,20,1784.58231206007,2378.04845330809
1,4,7,9,10,12,14,17,18,20,21,482.131963744285,3734.37004034273
3,7,8,9,10,11,15,18,19,20,21,863.096825246115,3983.71612049385
1,3,4,7,9,10,14,16,18,19,20,1411.50684058561,2874.45342308899
1,2,3,4,5,7,9,12,14,15,18,1713.51544978277,3399.88107767121
3,4,8,9,10,12,13,14,15,16,17,1273.92951074888,3276.95763370848
5,6,8,9,10,11,16,17,19,20,22,60.5862920460183,2793.07219411053
3,4,5,7,8,12,13,15,18,21,22,129.65198166135,4015.47554740758
1,2,3,4,5,6,7,10,11,12,17,1265.33931915873,3669.41560132526
1,3,4,7,10,13,14,15,17,19,22,503.82817704524,6921.61777450119
1,2,4,7,8,9,10,12,13,21,22,462.682233461075,Inf
1,2,3,4,5,7,9,10,14,20,21,1188.1609114823,3023.26203426332
3,4,8,9,11,12,15,17,18,19,21,395.311988851834,4837.96987875989
3,4,5,7,9,12,14,18,19,21,22,1333.65619504879,3210.03601481773
3,5,8,9,13,15,16,18,19,20,22,1339.05445154016,2509.72578594976
1,2,4,8,9,10,11,13,16,21,22,1782.41023011665,3628.34135318145
5,6,9,12,14,15,16,18,20,21,22,1878.55673614278,1728.3343770834
1,2,3,5,6,7,9,12,13,14,22,1211.54968281235,3060.52309902742
1,2,5,6,7,8,9,11,12,17,21,1594.0191626416,3348.6300495187
3,5,8,9,11,12,13,15,16,19,20,57.1784587937294,4787.24691240819
2,3,6,7,9,10,14,15,16,19,22,771.815776945124,3181.10783905832
1,2,4,5,8,9,10,14,17,19,22,884.224945100698,3665.84939548306
1,2,4,6,10,13,15,17,18,19,21,14.2806084720663,NA
2,3,6,7,8,11,13,14,15,17,20,809.189567203846,Inf
1,3,4,8,10,11,16,17,18,20,21,1443.11568347012,3538.56838727259
1,3,5,6,12,13,14,16,19,21,22,1893.52425885797,1754.12108857639
2,5,7,8,9,10,12,14,17,19,20,1298.96398920564,3229.02513497713
1,2,3,6,7,8,10,11,16,17,19,14.0636406525752,Inf
2,4,7,8,9,10,11,12,13,16,19,1772.01964526106,3615.11489706873
3,4,6,8,9,12,15,16,18,19,20,1711.13417710991,3444.34853593384
1,2,4,6,7,11,14,15,17,18,21,742.50543698197,3404.96299455885
1,2,3,5,11,12,14,15,19,20,21,1104.38315774051,3269.90729093267
3,4,11,12,13,16,17,18,19,20,21,1174.27799816263,3523.3343783389
1,3,6,9,13,14,15,17,18,21,22,1023.99826355535,4809.68163674303
2,3,4,6,11,13,15,18,19,20,22,750.156374458773,Inf
1,2,4,8,11,12,13,14,16,17,19,1694.83111364817,2958.54651504328
5,6,7,8,10,11,12,14,17,18,20,1384.23827161756,2839.46279668341
1,3,5,6,7,10,14,15,18,19,20,1488.500257993,2948.80860305656
2,4,5,7,11,12,13,15,17,18,20,1804.33857720135,3261.58798408706
1,4,5,6,10,12,15,17,18,19,21,1420.32152456892,3522.97499422255
1,4,6,7,8,11,13,15,18,20,21,1054.77943060344,3363.89825555565
1,7,8,9,10,11,12,13,14,16,21,1683.396940247,3261.1162001122
3,4,5,7,8,10,13,15,17,18,21,1074.42916441947,3498.25745587106
2,4,7,10,11,12,15,16,17,19,21,1144.65669779003,3463.39106164744
2,3,4,5,6,7,9,10,15,20,21,179.419552075537,Inf
2,3,4,11,12,13,14,15,18,21,22,705.522119883274,Inf
1,2,3,4,15,16,17,18,19,20,21,1122.89120524558,3390.370553531
3,4,5,6,8,9,14,15,17,20,22,2005.93435720638,5019.73756340464
2,5,7,10,11,12,13,14,16,18,22,1608.76312883829,1668.71890288913
1,2,4,6,7,8,14,16,17,20,22,1248.23839963667,2834.09438069336
2,3,4,5,9,10,11,13,14,16,21,21.40180973384,NA
1,2,4,7,9,11,12,17,18,21,22,233.782553069602,NA
1,3,5,6,7,11,12,14,15,20,21,1096.35224783262,2981.77529910622
1,4,8,9,12,14,15,16,17,18,20,1676.3796103163,3286.88084658399
2,7,9,11,12,13,14,16,18,19,21,1740.86673773685,3085.25469165784
1,2,9,11,12,13,15,17,18,19,20,327.020888604028,Inf
4,5,8,11,13,15,16,17,18,21,22,1925.24737190129,2620.56554680931
1,2,3,7,11,13,15,16,18,20,22,840.577801496469,3011.75653126533
2,6,7,8,11,15,16,17,19,20,22,1417.29667775455,3035.13577514314
3,4,5,6,11,12,13,15,16,18,22,1420.74334678657,2419.41744576241
1,2,4,5,6,8,13,14,15,18,20,1224.17972609588,3036.78141212992
2,3,6,8,9,10,11,14,17,19,21,1367.01675467861,3949.44118149379
3,4,7,9,11,12,13,14,17,19,21,497.076161638608,3754.88066225439
1,3,4,8,9,10,15,16,19,20,21,1416.2043794388,3345.69451802562
3,4,5,6,9,14,15,18,19,20,21,1474.68925864677,3115.00519477456
1,2,6,8,9,10,12,17,18,20,22,923.368515528813,Inf
1,2,3,5,7,8,10,12,13,17,18,532.168370986981,3423.06856973982
1,2,3,7,8,9,12,14,15,19,21,910.628910949056,4326.20782742036
3,4,5,8,10,12,14,15,16,19,21,1219.72092247535,1924.96951999053
4,6,7,9,10,12,16,17,18,20,22,1487.39279131773,2951.44245445909
1,2,4,6,8,11,15,17,18,21,22,159.762402535432,Inf
1,4,6,7,9,10,11,13,14,15,22,811.471994096724,4020.86418625784
2,8,9,10,13,14,18,19,20,21,22,1193.56954739253,3920.46119314324
1,4,5,6,7,12,16,18,19,21,22,234.836134944935,2068.32915928633
1,2,4,5,8,9,10,11,13,15,21,1266.21946818872,3809.15314137334
4,5,6,7,10,13,14,15,18,20,22,2122.45283115797,2934.98149289503
1,2,3,8,9,10,11,12,15,19,21,742.685052069249,Inf
3,5,9,10,11,12,16,18,19,20,22,39.0448494458329,4638.81136682515
2,4,6,7,8,9,10,11,13,14,17,793.174056825805,Inf
2,4,9,11,12,14,16,17,19,20,21,2153.2683748287,3200.01452734306
1,3,4,6,10,14,16,17,18,19,21,1777.07141174625,2930.9266060907
1,4,6,7,9,10,11,12,17,18,20,126.642217407306,4386.41545118316
1,2,3,7,13,15,16,17,18,20,21,1041.27512027107,3371.88733741854
2,3,4,6,12,13,15,16,17,18,19,941.13585399999,3032.34140280882
4,7,8,10,11,12,13,14,15,19,21,526.366841510137,4203.38112075473
2,3,6,8,9,13,14,15,17,18,21,748.868671701701,4580.46539690176
2,5,7,12,14,15,18,19,20,21,22,1697.90624108226,2944.75134984207
2,4,5,7,8,9,10,13,14,15,19,1152.11975787368,3471.13338293184
6,10,11,12,13,15,16,17,18,20,21,1318.90995884141,3260.39493627626
1,7,11,12,13,15,16,17,18,20,22,1378.90601665473,3137.55945319193
2,3,5,7,9,13,14,17,20,21,22,1994.10556514347,3499.79988974606
1,2,7,9,11,14,15,17,18,20,22,1143.09069322931,Inf
2,3,4,7,10,12,14,16,18,19,22,873.374749752583,2736.39371731037
1,3,4,7,8,9,14,15,17,18,21,743.120084313945,4145.50082881602
1,2,4,6,8,10,11,12,13,18,22,636.214119490109,3831.12305049821
1,2,5,7,8,9,10,12,14,16,18,590.214892769415,1748.27503337747
1,2,4,5,8,12,13,16,18,19,20,74.5153028242774,Inf
1,4,5,7,13,14,15,16,19,21,22,1663.87818068568,1939.98534543328
2,3,4,6,8,9,10,14,15,18,20,664.473578818884,3869.02825594797
1,4,6,9,11,12,14,16,17,18,22,1182.42339699951,2981.64722138064
2,3,8,10,11,14,15,16,17,18,20,865.274521110089,3197.93007237485
1,5,6,7,10,12,13,14,16,19,20,1784.52257930358,1809.60632676039
3,6,8,10,11,12,14,17,19,20,21,1344.53936665973,3796.92128689861
1,3,4,5,7,9,17,18,19,20,21,1196.14350906383,3509.77667518201
1,2,3,4,7,13,14,15,16,17,20,7.32273377505123,NA
2,3,4,5,6,12,13,16,18,21,22,1344.47242869761,2307.85402448836
2,3,5,6,7,8,10,13,15,16,22,1492.72486360716,2212.91863294452
1,4,5,9,11,12,16,17,18,20,21,1820.24190607273,2675.86979448268
3,4,6,7,8,9,11,12,14,18,19,1148.79658757255,4392.48027391485
3,4,6,7,8,10,13,15,16,17,21,982.543528685342,3566.61898849056
2,3,5,7,8,10,11,14,16,18,19,1199.7050587904,1624.42318815476
1,4,5,7,8,9,10,11,15,17,18,1648.28725782092,3441.62765059161
2,3,4,5,6,7,10,12,13,15,20,407.380440533005,4428.53133138246
1,2,3,4,7,8,10,15,17,18,19,617.441184991687,3396.05194114432
1,2,4,6,7,10,12,15,17,20,22,877.932848314913,3668.70143981468
1,2,3,6,8,9,14,16,17,18,21,1751.05821741646,3026.18098549952
4,6,8,9,10,12,13,14,16,19,20,1773.95677760554,3187.77115067737
1,3,4,7,10,11,14,16,17,20,21,1147.85975254237,2838.86430051404
2,3,4,6,9,12,14,15,18,19,21,1095.83398883991,3625.7508738178
3,6,7,9,10,11,12,15,17,19,21,851.271495066631,3630.06572401291
1,2,3,10,11,15,16,18,19,20,21,1491.46693133731,3450.49073544373
2,3,4,5,6,9,11,12,13,14,17,1313.86862963809,3182.46107790758
1,3,5,6,8,9,17,19,20,21,22,1599.8101204249,3842.76132845719
2,6,7,8,9,14,15,18,19,20,22,972.584851804411,3484.34044675121
1,5,6,8,9,12,17,19,20,21,22,1674.10308813541,3265.89925854153
2,3,4,6,11,15,16,17,18,19,21,1033.63661411365,3281.64404864116
3,7,9,11,12,13,14,16,17,19,22,12.8488770852636,82269.6456297741
2,3,4,5,6,7,10,14,15,20,21,1043.25877271572,2776.73354133484
1,5,6,7,8,11,13,14,15,18,21,1470.26378986654,3105.49220490259
1,3,4,9,10,11,12,15,17,21,22,881.844118515055,6603.80346501545
2,5,7,8,9,10,12,14,16,21,22,1782.01515963736,1756.1809193496
1,2,8,9,11,12,13,14,16,17,20,1171.5842287273,Inf
2,3,4,5,6,10,12,13,14,17,21,1247.01732520627,3164.22409996823
1,2,3,4,6,10,12,15,17,18,20,41.2631800704433,NA
4,5,7,8,12,14,15,17,20,21,22,1961.12740891258,3094.01661435703
1,2,3,5,7,8,9,10,15,16,17,1091.84795790931,2544.79483921562
1,3,8,10,11,12,13,15,16,17,22,1588.17588188888,3641.63079633762
1,3,5,6,7,9,17,18,19,20,22,1460.62177100426,3482.15675726592
1,2,7,8,9,11,14,15,17,19,22,1082.06731891834,3806.50592902279
1,2,4,11,12,13,17,18,19,21,22,338.020083503774,Inf
1,3,4,7,8,11,13,15,16,18,22,966.744797191847,3248.95160919813
1,3,5,12,14,16,17,19,20,21,22,2399.42457339102,1913.48394124132
1,2,4,8,10,11,14,18,20,21,22,675.734110967901,3853.87742829698
2,3,4,6,9,12,14,16,17,21,22,1876.24126627757,2991.29826978905
2,3,4,5,7,8,9,10,11,14,18,1655.7046187781,3282.95408535558
2,6,7,9,10,12,15,17,18,20,21,619.692169039658,Inf
1,3,6,10,11,12,13,14,18,21,22,941.822392477881,3767.24766668619
6,7,8,10,11,12,13,16,19,20,22,15.0302424334854,10775.1916895368
1,2,4,5,9,11,12,15,20,21,22,1812.8149063299,3583.77698861581
1,4,6,7,11,12,15,16,19,20,22,1447.02132553717,3030.2314179417
8,10,11,13,14,17,18,19,20,21,22,1405.53013949522,3753.14559192059
1,3,4,6,7,10,11,12,16,17,21,1489.23673193155,3307.00704364512
2,3,4,9,13,14,15,17,19,21,22,1280.90522284087,6296.50510353613
2,4,6,10,11,13,14,15,17,19,20,1202.26452235466,3915.61629284962
3,4,5,8,9,11,13,15,18,19,20,1347.91494778056,3695.49637681792
2,3,6,7,12,15,17,18,19,20,21,1079.93008440772,3900.62218391413
1,5,6,7,8,9,10,13,15,18,20,2018.15844879539,3440.71969170959
7,8,10,13,16,17,18,19,20,21,22,1540.60359728476,3168.55161791187
1,4,6,7,13,14,16,17,18,21,22,1054.63384186304,2794.98662707079
1,2,5,12,13,14,15,16,18,20,21,1258.74689126971,1861.11341863541
3,5,6,7,12,13,14,15,20,21,22,1626.36061914142,2880.19339054553
1,2,5,8,10,11,13,15,18,20,22,657.114833705944,4022.18323592427
1,2,5,7,9,12,13,16,17,18,19,32.9041811300302,NA
1,2,4,5,6,7,9,13,17,20,22,653.657804892038,Inf
2,4,6,7,9,12,14,15,19,20,21,655.282610436366,3628.51882631367
4,5,7,8,9,10,11,13,14,15,18,1471.62051776544,3541.94934348669
2,4,5,9,10,11,14,15,17,18,19,1553.38230673164,3369.3888795281
1,2,3,4,5,9,10,12,15,16,20,956.36602987761,2591.61034108826
1,2,3,4,5,6,7,11,14,17,18,1301.52728267047,2642.80359136468
2,3,5,7,8,9,11,15,18,20,21,373.996334364643,Inf
2,3,4,5,8,10,11,14,16,17,22,2060.55791064619,1604.13256083382
3,5,7,9,10,11,13,16,20,21,22,2379.56929306659,2402.8130414988
3,4,6,8,9,12,14,15,19,20,21,449.20493947604,4175.29711884764
1,4,5,7,8,9,14,15,16,20,21,1269.45008454663,2008.07991016788
4,5,6,8,9,12,16,17,18,20,22,1881.49805171277,2365.83430673878
2,3,6,9,10,11,13,14,17,18,22,890.876370850882,Inf
2,3,6,7,9,10,11,12,16,17,20,969.040636729334,Inf
1,3,5,6,9,11,12,13,19,20,22,1413.35707052709,3375.49655483983
4,5,7,8,10,11,13,16,17,18,20,1918.51143068371,2545.79590568223
3,4,6,10,11,12,15,18,19,20,21,760.014774171514,3974.18138723237
2,3,4,7,11,13,14,16,17,18,20,860.257646282224,2748.60541953074
2,3,6,8,9,10,11,16,17,19,21,1732.8347268414,3491.02822476641
1,8,11,13,14,15,16,18,19,21,22,1051.34998751987,3439.17702420502
1,3,4,7,8,10,12,13,15,19,22,778.550729766576,4886.21492847637
1,2,5,6,7,8,11,14,18,19,22,1182.20790957581,2904.85095340106
1,2,3,5,7,10,11,13,19,20,22,1708.50983337011,3426.3848841361
2,5,7,8,9,12,13,16,17,19,22,1003.51390814212,2487.22762784737
2,4,9,10,11,13,14,17,18,21,22,1090.43761565447,Inf
1,2,4,9,13,15,18,19,20,21,22,557.939765640888,Inf
1,6,9,11,12,14,17,18,19,20,21,1342.66964017519,3536.73969077064
2,3,8,11,12,13,14,15,17,19,20,1230.36727319661,3977.21082569988
3,4,5,7,10,12,13,15,19,21,22,1278.94863066736,3318.31779707889
2,7,8,9,11,13,15,17,18,20,21,146.407697120627,Inf
1,2,6,7,11,12,13,15,17,19,21,144.531552004882,Inf
5,7,9,10,13,14,15,16,18,19,21,1905.62026423107,1947.52570718984
1,3,4,6,9,11,13,14,19,20,22,1413.17996824496,3819.17547892775
1,4,6,9,10,16,17,18,19,20,21,1609.93595055365,3340.3580671133
1,2,3,6,7,8,10,16,19,20,22,1090.77289439178,3113.99668999673
1,5,6,8,10,11,14,17,18,19,22,1562.21781185291,3081.76801246373
2,3,4,5,7,12,13,15,16,17,19,1157.62799000553,2232.25011770735
2,3,4,6,9,10,11,12,16,17,20,1151.42816574754,Inf
1,2,3,4,5,6,7,9,10,11,12,1352.20947576085,3640.1895779486
1,2,3,4,6,7,8,9,10,12,14,744.734528274586,3804.93649555111
1,2,3,7,8,9,10,11,12,13,21,35.614985127651,NA
1,3,5,7,9,10,11,14,16,17,22,2073.93824415788,1836.15668050739
1,2,4,6,8,9,11,15,18,19,20,658.664710107989,Inf
2,3,4,8,9,11,12,15,18,20,22,759.804156859031,NA
5,6,9,10,11,13,15,16,17,18,21,1539.22212545662,2582.94396070303
1,2,3,4,5,11,13,16,17,18,20,1663.91795043032,2516.01788875376
2,3,4,9,10,11,14,17,18,19,21,869.228361818737,Inf
1,2,3,5,6,7,10,13,17,20,21,894.167097183537,3381.94013264951
1,4,8,10,12,13,14,15,17,19,22,1205.95032403871,3897.15577013908
1,4,5,7,9,10,14,15,16,17,19,792.46393433752,2029.75290869302
1,2,5,6,9,10,11,15,16,17,20,2211.25753988865,2559.47896298904
4,5,6,9,13,14,16,18,19,21,22,1438.92896046376,1817.48601686164
1,2,5,10,11,12,13,17,18,20,22,367.832302438888,4042.74894008193
2,3,4,5,6,7,12,15,19,20,21,1508.53718795079,3120.73165329155
1,2,3,4,9,13,14,15,16,21,22,1137.99942153525,2901.40767934153
5,6,7,9,10,14,16,18,19,21,22,1482.44908901409,1649.38692842808
5,6,9,10,12,15,16,18,19,21,22,1270.8069765409,2482.96143165261
2,3,4,8,10,11,12,16,17,18,21,9.71837474910162,NA
2,3,4,5,6,7,8,10,12,13,15,539.660184756239,4334.61150238118
2,5,6,7,9,10,12,18,19,21,22,2026.98038827374,3165.51091276637
1,2,3,5,9,11,13,15,18,20,21,1297.91677205804,3428.56445533909
1,2,4,5,11,13,15,19,20,21,22,662.620459817785,3596.67564388482
1,2,5,7,8,11,14,15,16,20,22,43.2771910683683,Inf
2,3,4,5,6,7,13,18,19,21,22,827.08897908527,3329.18936408254
4,5,8,9,10,11,13,16,18,19,20,1376.13051215334,2710.56634013955
2,3,7,9,12,13,14,15,17,19,21,823.464846172642,3700.86518588051
4,5,7,8,10,11,17,18,19,21,22,1621.60785031464,3379.53512077421
2,3,7,8,9,11,13,14,17,18,20,773.631701446716,Inf
2,4,6,7,8,10,12,14,16,17,19,791.042560663074,3274.6034293103
3,4,6,10,12,13,15,16,17,19,21,1117.67987424556,3534.9140761201
4,6,7,10,11,13,15,17,18,19,20,528.825147217217,3728.07250705468
1,3,7,8,9,10,11,12,13,16,19,1502.4726116163,3989.15540824509
5,6,7,9,10,11,12,14,18,21,22,2025.88979647666,2852.51644159798
2,4,5,6,8,10,16,17,18,21,22,1960.5217629378,2405.50577146032
2,3,5,10,11,12,15,16,18,19,21,1061.18321349698,2607.98292913847
1,4,5,6,10,11,15,17,20,21,22,1882.52131769085,3326.20668466211
3,7,8,9,10,11,14,16,18,21,22,12.0168987767501,3635.52316129135
8,9,10,12,14,15,17,19,20,21,22,1194.94151119558,3916.10985479878
1,2,3,5,6,7,8,10,14,21,22,1215.95524293453,3005.68183983502
1,2,4,5,6,7,9,12,15,19,22,1438.99554849909,3146.64230770838
1,3,5,9,12,16,17,19,20,21,22,2118.43572930996,2561.45354202138
2,3,4,6,8,9,11,14,16,19,22,1860.31743325685,3026.19957773732
1,6,7,8,11,12,13,14,17,18,20,892.023920127153,3214.19807554639
4,5,7,9,12,14,15,17,18,21,22,2129.14063739764,3118.23892075995
2,4,5,6,7,9,13,14,18,19,22,1560.82047155289,2938.00113372759
1,4,5,6,7,9,13,14,19,20,22,1573.03870855795,3002.57980812038
2,4,5,6,7,9,12,13,14,18,21,1584.38737532796,2682.31741307703
1,5,6,8,9,12,13,14,15,19,20,882.601271147536,3168.93745757725
1,4,6,8,13,14,15,17,19,20,22,1156.72215021163,3876.16955913731
1,5,7,8,10,13,14,16,19,20,22,1758.11216156525,1831.52506114079
1,3,5,6,9,11,12,17,20,21,22,1550.42363694954,3722.76460334519
1,5,7,8,10,13,15,16,19,20,21,1582.53061118281,2645.41594473556
6,7,10,11,13,15,18,19,20,21,22,978.596592402604,3435.67325917376
1,4,8,9,10,11,13,14,16,17,22,1166.72434578817,3342.45637276838
1,2,4,10,11,13,14,15,19,20,21,1262.89271119917,3854.56293727789
5,10,13,15,16,17,18,19,20,21,22,1887.52097575833,2522.75658623428
3,5,6,7,10,12,13,14,16,17,21,1285.9029493454,1671.25082567341
1,3,4,5,7,13,14,16,17,18,19,1492.25865943422,1849.12698632902
1,4,8,9,12,13,15,18,19,20,21,448.879233839572,4884.9435739046
2,4,5,6,9,11,12,13,16,19,20,1462.39209534333,2523.00900638127
3,4,5,6,8,9,11,12,17,18,19,1557.88749468521,3527.9800579448
1,5,6,7,8,9,10,11,14,17,18,1531.82918344545,3125.46893539445
1,3,4,5,8,9,12,15,18,19,21,810.046001460237,3512.16742884921
1,3,5,6,9,10,12,14,15,18,19,973.162374494155,3117.31547919453
2,3,4,8,9,11,12,16,18,21,22,1167.59983531431,Inf
3,6,10,11,13,14,15,16,18,20,21,2018.67770865012,3008.78056900079
3,4,6,9,12,14,15,16,17,18,20,1601.03243136452,3066.77358053397
4,7,8,12,15,16,17,19,20,21,22,1451.36877220939,3248.2942453128
1,2,4,5,6,7,11,14,16,17,18,1422.16555203373,1717.87746703178
2,3,5,8,11,12,13,16,20,21,22,1184.19838195131,2414.70007377334
1,2,6,7,12,13,14,15,16,19,20,1762.31128974735,3014.1815796365
1,4,9,10,11,12,15,17,19,20,21,835.453409157565,4246.92518053252
1,3,5,8,9,10,12,14,17,19,22,1257.48459808915,5425.83993054589
4,5,6,7,9,10,12,14,15,18,19,1355.18076883312,2762.48652481031
1,2,4,5,8,9,11,16,17,18,20,1160.95305257606,2654.30762944606
1,2,4,6,8,10,12,14,15,18,20,818.857987125235,3814.32182950915
3,8,10,11,12,14,16,19,20,21,22,429.666211247198,3216.43998364037
1,3,5,6,8,12,13,16,17,18,19,1830.56770144436,2536.39516761111
1,2,3,7,8,13,17,19,20,21,22,741.78974396152,5477.39660029708
2,3,6,8,9,11,14,15,19,20,21,1117.49374686173,Inf
3,5,6,7,9,10,11,13,15,19,22,1133.84909587159,3152.52939373543
2,3,10,13,14,15,16,17,19,20,22,562.407729963173,3492.52121259318
1,3,5,6,7,8,12,16,18,21,22,1548.17952753008,2219.80063880364
1,4,6,9,13,14,16,17,19,21,22,1134.6690659629,3189.06428741765
3,4,6,7,8,11,12,13,17,19,21,729.731236795162,3898.45267489205
1,3,4,5,10,11,13,16,18,20,22,1849.35816292622,2532.06150617918
1,2,5,6,7,9,10,11,16,18,22,1797.60689908046,2286.89186018169
1,2,3,4,7,9,13,14,18,19,22,891.619208363786,3566.04640692409
3,6,8,11,13,14,15,18,19,20,21,1164.28667284889,3709.19929789234
1,3,5,6,8,11,13,15,17,20,22,1868.5330156656,4020.17083697792
3,4,5,8,9,12,13,17,19,20,22,1588.10459317249,4648.78400487739
1,3,5,8,9,11,12,15,17,18,19,930.191138319137,3597.97378717211
1,2,7,8,9,10,14,16,19,21,22,1086.32632143372,3126.39718229216
1,3,5,6,7,9,10,11,12,15,20,1354.95738584062,3489.0197233593
1,3,5,6,7,11,12,13,16,17,19,1288.3582017818,2428.59746280927
2,4,5,6,8,9,11,13,18,19,22,858.767188120688,Inf
1,5,8,9,12,13,14,17,18,19,21,952.800391001826,3364.53282769774
3,6,7,10,11,16,17,18,19,21,22,1426.45787766028,2915.54974757395
4,5,8,10,11,12,13,17,18,19,20,1645.12715294831,3625.1008079457
2,4,8,9,10,12,13,14,15,20,22,507.084254901713,Inf
1,2,5,7,8,9,10,11,13,16,19,1394.18451673085,2600.53151274126
2,5,7,10,11,13,16,17,19,20,22,2432.00310631725,2365.50141802487
1,2,3,4,8,9,13,15,17,18,19,749.085726629905,4236.55008223222
2,5,6,8,9,11,12,13,15,17,21,1722.16895976655,3598.44047947128
1,4,7,11,13,14,15,16,17,18,19,498.339405404019,4860.89816756534
2,7,8,9,13,14,15,16,17,18,22,988.960575799647,3267.45568035964
1,3,5,6,12,13,15,16,17,18,22,1317.00173785708,2414.7361404715
4,5,6,12,13,14,17,18,19,20,22,1749.29916859625,2934.97230195161
1,3,4,9,10,12,13,14,15,18,19,1010.64629214721,3806.85680106062
1,5,6,8,9,12,13,14,15,21,22,1265.32507938116,3231.05061592118
1,4,5,7,9,10,13,18,19,21,22,1492.77823283411,3483.10751580597
2,3,7,9,11,12,15,18,19,21,22,350.342050026347,NA
1,4,5,7,8,9,14,15,17,19,20,1242.08966983554,3326.877910008
2,3,5,7,8,9,13,16,18,19,21,1380.04797581559,2377.42157034618
2,3,4,7,10,11,12,14,17,18,19,919.195291141465,3959.8671414324
2,3,5,7,11,13,14,17,18,19,22,1584.71119080956,3067.20606026844
4,5,6,7,8,9,11,12,13,18,19,169.220240291002,4741.88900658743
4,6,7,10,11,14,15,16,19,20,21,2000.00395602288,2965.6922261363
3,5,6,11,13,14,17,19,20,21,22,2180.95704995707,2961.00161541892
1,2,4,5,6,9,10,11,14,17,21,13.3792091337978,Inf
1,4,6,9,10,11,12,13,14,15,21,994.587450053638,4273.80120185228
2,3,4,8,9,12,13,14,16,20,22,1595.74580783473,3053.8957669462
1,2,4,6,9,11,13,15,16,17,22,1527.381064225,3462.85208491259
1,4,5,7,8,9,11,17,18,19,21,1434.4145383544,3530.97044204752
2,4,9,11,12,13,14,15,19,21,22,1132.38938493786,Inf
2,3,4,5,7,8,9,12,13,14,17,1382.98039254036,3278.73603730899
3,4,5,6,8,11,13,16,20,21,22,1188.00712617582,2360.55456084174
2,3,7,8,11,12,13,14,17,18,22,768.797345380298,3694.2574187751
1,2,3,5,8,10,11,12,18,20,21,1291.36083945413,3600.7454990266
3,5,9,10,11,12,15,16,18,21,22,1720.95854854649,2603.16440300856
1,2,6,8,9,11,13,14,20,21,22,1575.19716016863,3790.05428339415
1,2,7,8,9,13,14,16,17,20,21,1249.94593978107,3038.13448748699
1,5,6,11,12,13,14,16,17,18,22,1590.98964542076,1785.68657999758
1,3,5,6,7,11,12,15,17,19,20,1228.14567075474,3164.35952675283
5,8,9,10,11,12,13,15,16,20,22,1905.93907431299,2645.32307702068
2,4,7,9,10,11,12,13,14,19,21,694.926601115036,Inf
2,4,8,9,10,13,15,18,20,21,22,389.507062528201,NA
1,2,7,11,13,14,15,17,18,21,22,1053.10391671597,3636.00964597795
1,3,4,5,6,9,11,12,14,16,18,971.334632906501,1877.0159906437
1,2,3,8,11,13,16,17,19,20,22,2052.7952682192,3449.18781912065
2,3,4,6,7,10,15,16,19,20,21,1641.22054805612,3322.58461823577
1,4,9,10,12,13,14,15,17,18,20,795.904994474918,4233.01766279171
4,5,7,9,11,12,13,17,18,19,21,1196.86224296432,3495.19347415196
1,3,4,9,10,12,13,14,15,16,21,1491.38887802754,2876.63701419265
1,2,3,5,6,10,13,14,17,18,20,1360.98059255095,3082.26047778129
6,7,8,9,11,15,16,17,20,21,22,1484.80419285721,3000.45829281831
1,2,5,7,13,15,16,19,20,21,22,2000.48638287138,2420.68677161689
5,6,7,9,10,11,12,14,19,20,22,1753.16513433985,2865.75699834332
2,3,5,6,9,12,15,17,18,21,22,156.016032197509,Inf
1,2,6,7,14,15,16,17,20,21,22,1225.82090247966,2741.72204738627
1,3,5,6,9,10,12,13,17,21,22,1379.68581307323,3702.62951446295
3,8,9,11,13,14,15,17,18,21,22,1176.80852841831,5846.16711736343
2,4,7,8,9,10,14,15,16,17,18,14.8386188061891,NA
1,2,3,4,7,10,12,13,14,19,21,929.796659574199,4043.78521883959
5,6,7,8,9,10,12,14,17,19,21,1397.43384923101,3147.65293381204
1,3,8,9,11,12,13,14,17,21,22,1426.490148899,3945.33544516801
1,2,4,7,8,9,15,16,17,20,21,860.164771638333,3249.68126280959
2,5,7,8,13,14,16,17,19,20,21,1785.22393749618,1737.08707918203
2,3,4,5,7,11,12,16,17,19,21,1383.67302956395,2531.60471762102
3,5,7,9,12,14,16,17,18,19,20,219.393756713377,1879.98760763407
4,6,7,12,13,14,15,17,19,20,22,787.061981427719,3386.0765509603
1,3,5,8,9,10,12,17,18,19,22,1144.24513446636,4670.06543259545
2,3,6,7,12,13,14,17,18,20,22,701.600081157797,3444.34678813726
2,3,4,5,6,7,9,13,14,19,21,1000.67729021386,2711.62411391916
1,2,4,5,7,9,10,11,12,20,21,1731.40211804322,3404.74539816798
1,2,6,7,8,12,17,18,19,21,22,852.788148765064,3576.03003188532
5,6,7,8,9,11,13,14,15,20,22,1039.30381706864,2986.87568877
3,6,7,8,10,14,15,19,20,21,22,666.387069890778,3465.73945425057
