V1,V2,V3,V4,V5,V6,V7,bestlam,rmse
1,2,3,5,6,7,13,3.73212251938054,3.62105623115227
1,2,3,5,6,7,14,14.7603455294231,4.03716071845879
1,2,3,5,6,7,15,5.11582131022351,3.47182180802337
1,2,3,5,6,8,9,10.8900645546534,4.04154570265717
1,2,3,5,6,8,10,15.5387586156895,3.91404218807105
1,2,3,5,6,8,11,15.6146558932984,3.6145444618467
1,2,3,5,6,8,12,3.30544107839277,3.87051308775723
1,2,3,5,6,8,13,7.46564155375411,3.64472505535969
1,2,3,5,6,8,14,14.3464221017962,4.08090329053099
1,2,3,5,6,8,15,4.22832533118266,3.49928159293685
1,2,3,5,6,9,10,15.5400722328443,3.85690198432196
1,2,3,5,6,9,11,15.1391782037445,3.59664450101295
1,2,3,5,6,9,12,12.0541353636155,3.81089948645111
1,2,3,5,6,9,13,10.6519992948679,3.62615371008548
1,2,3,5,6,9,14,14.487696535279,4.04392527956028
1,2,3,5,6,9,15,8.73460096027636,3.47740875748979
1,2,3,5,6,10,11,15.3051405736063,3.49265556799789
1,2,3,5,6,10,12,15.7691658943648,3.65473447222914
1,2,3,5,6,10,13,11.4939620622262,3.52193494107524
1,2,3,5,6,10,14,14.6908457521658,3.92335862707791
1,2,3,5,6,10,15,14.8396159385245,3.36518987824858
1,2,3,5,6,11,12,16.6056676200077,3.45343740291225
1,2,3,5,6,11,13,1.26601034069733,3.66084184442688
1,2,3,5,6,11,14,14.0168083805599,3.58406077887452
1,2,3,5,6,11,15,13.9757567002059,2.78013878550454
1,2,3,5,6,12,13,4.08897526449817,3.4827795413051
1,2,3,5,6,12,14,14.726437415493,3.88159501955489
1,2,3,5,6,12,15,4.6493808439703,3.32336273912935
1,2,3,5,6,13,14,14.6614744518647,3.61526011915694
1,2,3,5,6,13,15,6.92067114468387,2.82375383650322
1,2,3,5,6,14,15,13.3420501126144,3.19484141494796
1,2,3,5,7,8,9,1.89993257310647,26.5056490764222
1,2,3,5,7,8,10,2.19467957777399,23.5006314232358
1,2,3,5,7,8,11,0.519494189850431,27.7359061301138
1,2,3,5,7,8,12,0.64089850254774,26.3163821764938
1,2,3,5,7,8,13,0.174504483970861,28.0944146981444
1,2,3,5,7,8,14,0.32929215222266,26.1849559379131
1,2,3,5,7,8,15,0.963554867420615,27.6048338531292
1,2,3,5,7,9,10,2.18529074701512,24.3931427152968
1,2,3,5,7,9,11,2.09136727536496,27.0973528899535
1,2,3,5,7,9,12,2.23618327994185,25.8077995268996
1,2,3,5,7,9,13,0.589639107508216,29.2447967061676
1,2,3,5,7,9,14,2.5012215127846,25.7580303358392
1,2,3,5,7,9,15,0.964718586104693,28.3438843784036
1,2,3,5,7,10,11,3.03747640220959,23.9840499619153
1,2,3,5,7,10,12,2.47569593008844,23.2219177474407
1,2,3,5,7,10,13,3.14634414341213,24.3406785942267
1,2,3,5,7,10,14,2.23390073437728,23.318622057039
1,2,3,5,7,10,15,0.0892741479792257,22.2812924590664
1,2,3,5,7,11,12,0.865987092185758,27.004889206642
1,2,3,5,7,11,13,1.75532124784249,29.0346390881674
1,2,3,5,7,11,14,0.489742295069248,28.161553788895
1,2,3,5,7,11,15,0.107356975028964,28.8392558084366
1,2,3,5,7,12,13,0.215177419608653,28.3565787113393
1,2,3,5,7,12,14,0.646999328880948,25.03361216471
1,2,3,5,7,12,15,0.973689589828833,27.6304883649931
1,2,3,5,7,13,14,0.313723823860092,28.9535060526568
1,2,3,5,7,13,15,0.304190153726475,29.5663417810873
1,2,3,5,7,14,15,0.949634511006267,28.0391210025696
1,2,3,5,8,9,10,2.48989587989193,22.7942203516817
1,2,3,5,8,9,11,1.78570251747784,26.6735289043349
1,2,3,5,8,9,12,0.484716096212468,25.6659589447599
1,2,3,5,8,9,13,0.383795701504927,28.3341151050834
1,2,3,5,8,9,14,2.46278025157901,25.4109395538377
1,2,3,5,8,9,15,0.653329830859216,27.845873928449
1,2,3,5,8,10,11,0.0719367991430662,25.2858768270752
1,2,3,5,8,10,12,2.84224404504707,21.8013403146382
1,2,3,5,8,10,13,0.275051455114031,25.895038935204
1,2,3,5,8,10,14,2.77591634703083,22.296181026488
1,2,3,5,8,10,15,0.0927933242204212,25.8023470113122
1,2,3,5,8,11,12,0.0972640996929709,27.3053865290728
1,2,3,5,8,11,13,1.7934969731745,27.6752261786091
1,2,3,5,8,11,14,0.698296172257484,26.2647005580298
1,2,3,5,8,11,15,1.70927672227817,27.436758390407
1,2,3,5,8,12,13,0.0883018777629914,28.0669128580228
1,2,3,5,8,12,14,0.0640877216249909,26.273755857688
1,2,3,5,8,12,15,1.25728520378202,25.9815137691065
1,2,3,5,8,13,14,0.562560700310656,25.3152132986859
1,2,3,5,8,13,15,0.102204488735967,29.0477432852505
1,2,3,5,8,14,15,0.611861696914611,24.6262377918138
1,2,3,5,9,10,11,2.88327205269783,23.7242655058485
1,2,3,5,9,10,12,2.41433820339739,22.7205147968709
1,2,3,5,9,10,13,3.05470083401677,23.55134798425
1,2,3,5,9,10,14,1.91462361211042,21.1273320681724
1,2,3,5,9,10,15,0.165039257616356,27.423628362483
1,2,3,5,9,11,12,2.44254342427621,26.6483230383867
1,2,3,5,9,11,13,3.2644069721492,26.8150690841913
1,2,3,5,9,11,14,2.09658864744708,26.1013255838522
1,2,3,5,9,11,15,0.0974504502874862,29.4188130601847
1,2,3,5,9,12,13,0.633308302580927,29.2517793333338
1,2,3,5,9,12,14,0.33223507308712,24.2021307132486
1,2,3,5,9,12,15,0.925981340260259,28.2277198283893
1,2,3,5,9,13,14,3.10846417456217,24.9547250053085
1,2,3,5,9,13,15,0.502038302062377,28.4618719715974
1,2,3,5,9,14,15,1.18337377968852,28.4629120251536
1,2,3,5,10,11,12,1.59731220651748,23.6534330271231
1,2,3,5,10,11,13,0.557031538109107,26.1976067833801
1,2,3,5,10,11,14,1.15435426094151,21.869568372921
1,2,3,5,10,11,15,1.29939201703833,26.6688582968211
1,2,3,5,10,12,13,1.82212249180654,23.8335736483341
1,2,3,5,10,12,14,1.43040937952211,22.7615060306373
1,2,3,5,10,12,15,0.0950071976291656,21.8767077564177
1,2,3,5,10,13,14,1.74447368036305,22.4638458090965
1,2,3,5,10,13,15,0.105773363358058,25.6456786888966
1,2,3,5,10,14,15,2.3531576957257,23.8737552101187
1,2,3,5,11,12,13,1.88316060947778,27.7436350464474
1,2,3,5,11,12,14,1.16917373378517,27.0100318597294
1,2,3,5,11,12,15,0.154284194692287,27.7675835712584
1,2,3,5,11,13,14,1.30653106313707,28.1321757280483
1,2,3,5,11,13,15,1.81913594297144,29.0096839245841
1,2,3,5,11,14,15,0.454897191868154,28.5307253447706
1,2,3,5,12,13,14,0.330809689083073,29.683728719258
1,2,3,5,12,13,15,0.884106641860076,29.2678620355845
1,2,3,5,12,14,15,1.08775790804143,27.5067185921776
1,2,3,5,13,14,15,0.703293833998193,28.6388300168312
1,2,3,6,7,8,9,6.409499913041,4.27060788022814
1,2,3,6,7,8,10,16.127146017264,4.1075673559095
1,2,3,6,7,8,11,15.9373262295709,4.06565267413077
1,2,3,6,7,8,12,8.59558403400878,4.05573214465239
1,2,3,6,7,8,13,6.3486324756028,4.0880919423573
1,2,3,6,7,8,14,15.0283731966804,4.36783374988869
1,2,3,6,7,8,15,4.1351772785368,3.94547483411904
1,2,3,6,7,9,10,14.7732272511849,4.01974413572141
1,2,3,6,7,9,11,16.0103040204477,4.01630655370495
1,2,3,6,7,9,12,6.47596136979684,3.96501112598271
1,2,3,6,7,9,13,8.68776642994849,4.03828334764084
1,2,3,6,7,9,14,15.1979941944833,4.30206907584401
1,2,3,6,7,9,15,8.9925649785189,3.8915855808826
1,2,3,6,7,10,11,15.6201301663717,3.87838792756303
1,2,3,6,7,10,12,16.3883137620256,3.76879632365118
1,2,3,6,7,10,13,7.53794871694936,3.90014752659007
1,2,3,6,7,10,14,15.5043793025049,4.14675691555059
1,2,3,6,7,10,15,15.428003340099,3.7449903760446
1,2,3,6,7,11,12,16.8747421174977,3.83212581071742
1,2,3,6,7,11,13,16.6444139089619,3.66107598880894
1,2,3,6,7,11,14,3.48902289432481,4.09631941545909
1,2,3,6,7,11,15,14.4428250759606,3.51309526391377
1,2,3,6,7,12,13,3.17413836589773,3.85895578621089
1,2,3,6,7,12,14,15.5589249370007,4.09699136308178
1,2,3,6,7,12,15,3.96218097435726,3.69606523605397
1,2,3,6,7,13,14,15.1241865122313,4.09256000515977
1,2,3,6,7,13,15,4.45507490959328,3.54261589730433
1,2,3,6,7,14,15,13.8206568327662,3.77516600076518
1,2,3,6,8,9,10,16.0907791436528,4.11895491397191
1,2,3,6,8,9,11,14.561249395181,4.07301689987491
1,2,3,6,8,9,12,6.14838558960681,4.06744769224715
1,2,3,6,8,9,13,6.53800965779877,4.09549364902043
1,2,3,6,8,9,14,14.9867102526467,4.37678725398741
1,2,3,6,8,9,15,7.42673158034286,3.95338167480281
1,2,3,6,8,10,11,15.1412041038457,3.94521983967096
1,2,3,6,8,10,12,16.2740811393744,3.88468294233905
1,2,3,6,8,10,13,15.5690432613587,3.96744311815977
1,2,3,6,8,10,14,15.2020805112623,4.23180571190755
1,2,3,6,8,10,15,15.3207091668707,3.81757247257119
1,2,3,6,8,11,12,16.0007081196162,3.90172086766425
1,2,3,6,8,11,13,15.4787338241191,3.68567947998285
1,2,3,6,8,11,14,14.2369846660898,4.11393323556261
1,2,3,6,8,11,15,13.685561270134,3.54147521051139
1,2,3,6,8,12,13,7.64608473223518,3.92395357600809
1,2,3,6,8,12,14,15.2393900307298,4.18488897453286
1,2,3,6,8,12,15,2.98314909902271,3.77162772939836
1,2,3,6,8,13,14,14.7927944861362,4.13757455874413
1,2,3,6,8,13,15,4.43525465232211,3.57168352869717
1,2,3,6,8,14,15,13.2481712460248,3.81518370025175
1,2,3,6,9,10,11,15.0954198933293,3.88751757766658
1,2,3,6,9,10,12,15.6851187383588,3.78285054280058
1,2,3,6,9,10,13,15.5747390347837,3.90930789643981
1,2,3,6,9,10,14,15.3512151371492,4.15750561234338
1,2,3,6,9,10,15,15.2904712588808,3.75478000909063
1,2,3,6,9,11,12,16.1263041763138,3.84155902325692
1,2,3,6,9,11,13,15.3096310473395,3.66623374811718
1,2,3,6,9,11,14,2.83149717127619,4.26167612788056
1,2,3,6,9,11,15,14.0811374756047,3.51873746297352
1,2,3,6,9,12,13,7.94321645870515,3.86336791759038
1,2,3,6,9,12,14,15.3899113022193,4.10805132990895
1,2,3,6,9,12,15,8.60607380699002,3.70618479425496
1,2,3,6,9,13,14,14.9577238161413,4.09941457964833
1,2,3,6,9,13,15,8.35027394036829,3.5483009872097
1,2,3,6,9,14,15,13.8889023399078,3.78174210296436
1,2,3,6,10,11,12,15.747214764553,3.68529011465402
1,2,3,6,10,11,13,15.1186776489967,3.56173598532607
1,2,3,6,10,11,14,14.7544090487741,3.95539415440063
1,2,3,6,10,11,15,13.3046803025276,3.40636212353688
1,2,3,6,10,12,13,9.10940557737962,3.70697220338468
1,2,3,6,10,12,14,15.6467814731744,3.93401744139076
1,2,3,6,10,12,15,15.5297266304858,3.53962331741199
1,2,3,6,10,13,14,15.2334338701671,3.97825504828017
1,2,3,6,10,13,15,14.8699005841937,3.43576384944697
1,2,3,6,10,14,15,13.4864698441141,3.66079949145903
1,2,3,6,11,12,13,16.4806493358963,3.52267109828134
1,2,3,6,11,12,14,14.8156614078485,3.91365567330171
1,2,3,6,11,12,15,14.4394954765183,3.36467839906976
1,2,3,6,11,13,14,3.53147348422451,3.6790771898758
1,2,3,6,11,13,15,14.1136480895213,2.88228466599559
1,2,3,6,11,14,15,2.52824247077413,3.52051923082225
1,2,3,6,12,13,14,15.2826670191082,3.93652278879047
1,2,3,6,12,13,15,4.65571585255503,3.39416730092473
1,2,3,6,12,14,15,13.6956684716308,3.61800853083111
1,2,3,6,13,14,15,13.7524729072656,3.4852206858629
1,2,3,7,8,9,10,1.36600101517032,21.7037658617953
1,2,3,7,8,9,11,2.26381566290165,19.7310584348683
1,2,3,7,8,9,12,0.844392726597936,21.0545507894317
1,2,3,7,8,9,13,0.954919753309203,22.3309455390078
1,2,3,7,8,9,14,1.42980438816863,21.4506128725156
1,2,3,7,8,9,15,0.0795550210302239,23.3632995436936
1,2,3,7,8,10,11,2.65271726963123,19.8421461108882
1,2,3,7,8,10,12,1.31726924699102,21.633614304403
1,2,3,7,8,10,13,2.33615562430072,21.1648862893305
1,2,3,7,8,10,14,1.50742880523771,22.4250208590258
1,2,3,7,8,10,15,3.22821757595804,20.1962784056847
1,2,3,7,8,11,12,0.0605327805472669,22.9353128668189
1,2,3,7,8,11,13,0.441715510110268,23.00615306603
1,2,3,7,8,11,14,0.0649673086404855,23.3244613454052
1,2,3,7,8,11,15,0.08703416396329,24.1329831056739
1,2,3,7,8,12,13,0.407410554012975,22.0046519468636
1,2,3,7,8,12,14,0.0752021194363346,22.1703194560083
1,2,3,7,8,12,15,0.0773660444331851,21.8519449048788
1,2,3,7,8,13,14,0.255303966362821,21.688604028994
1,2,3,7,8,13,15,0.43356258275753,22.800362277486
1,2,3,7,8,14,15,0.0816682708358544,21.8739370942719
1,2,3,7,9,10,11,2.5815318476114,19.0903759387112
1,2,3,7,9,10,12,1.44992285712851,21.300030148186
1,2,3,7,9,10,13,0.0465202876569339,24.4545090422735
1,2,3,7,9,10,14,1.26583919586036,21.058461786722
1,2,3,7,9,10,15,2.99517397994856,19.8590522563558
1,2,3,7,9,11,12,1.06998347127869,23.9221047891199
1,2,3,7,9,11,13,1.60580824274288,21.8031896269967
1,2,3,7,9,11,14,2.56640549419866,20.0904467714933
1,2,3,7,9,11,15,0.424573969433478,25.6709376009898
1,2,3,7,9,12,13,1.07714314664438,21.1862582185039
1,2,3,7,9,12,14,1.68850428901671,20.3194817285333
1,2,3,7,9,12,15,0.0697411712844515,26.6422331935633
1,2,3,7,9,13,14,2.40806200524186,19.776641272377
1,2,3,7,9,13,15,0.0889913622004895,23.5025199879223
1,2,3,7,9,14,15,3.42568654360828,19.1757293123872
1,2,3,7,10,11,12,2.73817366094217,19.5946925617637
1,2,3,7,10,11,13,3.31337042556519,20.1209989742253
1,2,3,7,10,11,14,2.73260280649519,20.3777446547019
1,2,3,7,10,11,15,3.56377051726972,19.8312482356912
1,2,3,7,10,12,13,0.0554293706295273,24.6428599081133
1,2,3,7,10,12,14,1.45404736382016,22.3411738312244
1,2,3,7,10,12,15,1.83518435807841,21.8228833607894
1,2,3,7,10,13,14,0.0555006245289576,20.7888190318657
1,2,3,7,10,13,15,0.0939830891404726,23.2809878548516
1,2,3,7,10,14,15,0.0720307841433864,22.907248619621
1,2,3,7,11,12,13,1.34033819823749,22.2085369457793
1,2,3,7,11,12,14,0.0583932525431731,25.4177944622679
1,2,3,7,11,12,15,0.0869593743001059,29.4003426871189
1,2,3,7,11,13,14,0.482798706684055,23.3463635244534
1,2,3,7,11,13,15,0.946687585718922,24.9745886596365
1,2,3,7,11,14,15,0.124558050592846,26.8875036713751
1,2,3,7,12,13,14,0.0575428716632235,24.962177124158
1,2,3,7,12,13,15,0.141573574852469,24.834188737074
1,2,3,7,12,14,15,0.0904094132357911,25.613346582596
1,2,3,7,13,14,15,0.513077998586678,23.6738479642359
1,2,3,8,9,10,11,2.56496774367636,20.0758126510162
1,2,3,8,9,10,12,1.32613935361057,21.7253300231446
1,2,3,8,9,10,13,2.38245153430733,21.3091092954283
1,2,3,8,9,10,14,1.36409829790414,22.5265374942923
1,2,3,8,9,10,15,3.11655113656058,20.4516089492371
1,2,3,8,9,11,12,0.66956370315116,21.7918750499438
1,2,3,8,9,11,13,0.677445877012775,23.1843197714462
1,2,3,8,9,11,14,2.57094914490367,20.5412090441342
1,2,3,8,9,11,15,0.113885803922446,25.6657595543003
1,2,3,8,9,12,13,0.354602435477319,21.6175198978133
1,2,3,8,9,12,14,1.40814546251922,20.6410470906964
1,2,3,8,9,12,15,0.0760363953004083,22.0623844431545
1,2,3,8,9,13,14,2.43574452100125,19.9431893038551
1,2,3,8,9,13,15,0.09796255268221,22.36860901948
1,2,3,8,9,14,15,0.0743004589038943,21.8681708242122
1,2,3,8,10,11,12,2.17505156625598,21.0495607675514
1,2,3,8,10,11,13,0.383349362832269,23.2604108600296
1,2,3,8,10,11,14,2.79119644137954,21.1331219673754
1,2,3,8,10,11,15,1.04629795564165,22.6474988763554
1,2,3,8,10,12,13,2.44853462494055,20.8369228635116
1,2,3,8,10,12,14,1.65961373582535,21.6208434441759
1,2,3,8,10,12,15,3.36911137759479,19.7958988043824
1,2,3,8,10,13,14,2.7392130579161,20.2657178160196
1,2,3,8,10,13,15,0.091166920427856,23.5348162270154
1,2,3,8,10,14,15,3.2466950852824,19.8486061455548
1,2,3,8,11,12,13,1.15968354168492,22.4131043205831
1,2,3,8,11,12,14,0.0590372125790795,23.8391291098451
1,2,3,8,11,12,15,0.480241643454333,22.538472366624
1,2,3,8,11,13,14,0.932158597470699,22.0844548882881
1,2,3,8,11,13,15,1.94757820852651,23.583493890526
1,2,3,8,11,14,15,0.0880554732593589,24.8629116409618
1,2,3,8,12,13,14,0.0776431650507854,23.0694654491013
1,2,3,8,12,13,15,1.65751514797038,21.713604559495
1,2,3,8,12,14,15,0.0642222680784591,23.119995174389
1,2,3,8,13,14,15,0.399108069597064,23.7331751626401
1,2,3,9,10,11,12,2.77785383886158,19.8702566322318
1,2,3,9,10,11,13,3.09453882159154,19.8996344252762
1,2,3,9,10,11,14,2.32613734074623,20.385033249544
