V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse
1,3,5,6,7,8,10,15,5.77644895662897,621.814320546962
1,2,5,8,9,12,15,16,43.0712638936872,381.103209170343
3,9,10,11,12,13,14,15,65.9649697856608,362.803062930015
1,2,3,9,11,12,15,17,45.4732840256641,327.583734950718
1,2,5,7,8,13,15,17,8.70972845851164,471.784829333648
2,5,6,7,8,13,16,17,34.8330778470321,395.250221040324
1,3,6,7,12,15,16,17,54.0316850319574,376.354567017498
2,4,6,10,14,15,16,17,8.3797923384381,130.354472520917
2,4,5,7,9,11,12,13,105.999512904908,66.9705275577644
2,5,6,7,8,13,14,16,55.5297379953061,347.896352318343
4,7,8,9,11,13,16,17,154.261922266558,71.2355732696517
1,3,4,10,11,12,13,14,2.21437821563204,115.07733005004
1,4,5,6,12,15,16,17,41.2987443512294,194.235421322144
6,7,10,11,12,13,14,16,75.0324181961306,324.190027574884
2,4,5,7,9,11,12,14,132.733357449001,110.182930351693
2,3,4,6,8,10,12,15,7.31002199280888,146.607608379125
5,6,10,11,14,15,16,17,25.3042865752618,284.23441545905
1,3,9,10,11,12,15,17,47.7107362474555,371.082316549314
4,6,7,9,11,13,14,15,105.672823011077,69.9608771260754
1,3,5,8,11,13,16,17,94.1585624671633,298.139524925707
4,5,7,8,11,12,13,16,119.356855296435,71.7288932869551
3,4,5,6,7,12,15,17,19.3242468745669,129.304204983198
1,2,4,5,10,11,13,17,101.955446573376,76.0594118579114
3,4,6,7,10,11,15,17,139.658752505488,113.094015555173
3,4,8,12,13,14,15,17,133.628265549208,91.4962845140927
2,4,5,6,9,11,13,14,106.567074776703,84.7672322311559
3,7,9,10,12,13,14,17,80.8865081200652,309.995034867686
1,2,4,7,9,10,12,14,164.02123468562,105.092247751203
1,5,6,7,8,11,14,17,50.2574148215148,343.001337249561
3,4,6,7,10,11,13,17,15.728240038818,86.3201955217635
1,3,4,6,8,11,13,16,84.3731770921082,77.6803077401394
5,7,9,10,11,13,16,17,54.941036385945,333.285010083799
2,7,8,11,12,14,15,17,61.011960849633,361.493214265793
1,2,5,8,9,10,12,17,49.0321206152001,310.958997763161
1,2,7,8,11,15,16,17,1.84073920339236,386.391533870991
1,3,5,10,11,12,14,15,6.63325186738878,557.189625770457
2,4,5,6,7,10,12,13,170.508265555219,63.546727985145
2,3,10,11,12,14,15,17,37.2567344627484,358.781178306291
3,4,5,8,10,12,14,17,125.823089855387,122.342172274816
1,3,8,9,10,12,13,14,67.160571017147,296.224055336432
2,3,4,5,8,14,15,16,13.4209490374698,159.919382107336
3,4,5,10,13,14,15,16,110.040154565234,89.8298682441323
1,4,7,9,13,14,16,17,121.020393129651,46.164423075345
1,2,7,8,12,13,16,17,82.7629992957049,307.408360016112
1,2,4,5,12,13,15,16,93.5244721126514,82.1498710113993
1,2,4,6,8,10,12,13,91.2354502124719,73.5520604189059
2,5,6,9,11,12,13,16,3.18966885005157,460.473151058991
1,3,6,7,8,10,11,16,59.6718657078839,313.940678549928
1,5,6,7,12,13,14,17,71.035172529843,341.981771349444
1,2,4,9,11,12,14,16,163.081013104494,118.078845069168
1,2,3,4,12,13,14,17,141.167671842446,79.8179664644221
3,5,8,9,11,13,15,16,79.0203943183961,339.578870794579
2,3,4,6,7,9,13,16,115.642295370434,65.6786039159305
4,6,8,9,10,11,15,16,93.5869209008398,119.50236929554
1,6,9,10,13,14,15,16,58.506202574584,372.289942529656
1,2,3,9,10,13,16,17,61.4602925615854,314.035350027883
1,2,3,4,5,10,16,17,13.769033853942,129.257203170566
5,6,8,9,14,15,16,17,18.0122678885683,244.825377473586
2,3,4,11,12,13,15,17,117.965029404227,88.0293037299394
4,5,8,9,10,11,15,17,111.560775988016,120.866764964204
1,4,5,7,9,12,13,16,121.584596255389,49.9084055744741
3,4,5,7,9,11,14,16,127.893331129996,112.551461642185
2,3,4,6,7,9,12,17,183.192266437144,105.81603910642
1,7,8,9,10,13,15,17,80.5587515014412,344.297459046905
1,5,6,7,8,11,12,15,51.2984200313343,338.346540990462
1,2,3,5,9,11,14,16,9.92002308322949,421.830608567468
1,3,4,5,6,7,8,17,14.6888334854119,128.45065913517
1,2,3,4,8,12,13,17,161.653877371458,78.1608818833956
8,9,10,11,13,15,16,17,62.5581157628916,339.925209039059
3,4,5,6,9,11,16,17,146.771099449957,113.548785979356
1,3,6,7,8,9,12,16,65.6290512235991,298.797318775293
3,4,6,9,13,14,15,17,62.580411871969,88.618686544872
3,7,8,10,12,13,16,17,52.7793596750491,395.591138373905
2,4,6,7,8,10,11,17,199.139370899169,112.235743053992
1,3,7,8,9,10,15,17,5.97938515841052,483.337798730782
4,5,7,8,9,10,16,17,45.2128484553436,133.101203468675
2,4,6,8,10,11,13,14,183.015097997263,86.3480947331919
2,7,11,13,14,15,16,17,62.7824955827224,372.109605389342
1,2,5,8,9,11,12,14,14.9834350159287,296.351265140397
1,2,3,5,7,11,14,17,52.9921703590222,328.407494398116
1,4,5,6,8,9,11,15,129.91127876804,112.358385006153
1,2,6,7,9,10,12,17,7.53187717306112,Inf
2,4,5,9,11,13,14,15,97.3189533088904,88.690640852758
1,2,3,4,5,6,11,15,125.930967871231,112.054916378876
1,4,5,7,8,12,16,17,31.1800251661378,121.784563673246
1,3,4,6,8,9,10,11,149.067199864912,110.591277442358
2,3,4,5,6,9,15,17,153.18549083923,111.614763731927
1,3,6,7,8,12,14,16,49.0096050674283,306.157436791969
1,3,5,6,7,8,9,15,2.29559584158544,Inf
1,3,5,6,8,10,11,15,38.0483866911795,356.365250698509
3,4,7,9,11,13,15,17,100.856291149346,69.634756219747
3,6,8,9,11,13,15,17,88.7812063911663,347.324537781279
1,2,3,4,5,10,11,17,144.280566974757,117.069990672458
1,3,6,7,8,10,11,15,28.0530883048851,380.766351299709
1,3,4,8,9,10,13,14,177.124101363685,72.1361377359885
2,5,7,8,11,12,14,16,15.7227063601302,422.32518416101
1,4,6,10,11,15,16,17,129.515196567613,122.118006668348
1,2,3,7,9,11,14,16,5.63523176969204,Inf
1,2,3,6,9,10,12,16,20.7626168523361,397.392453763483
1,3,4,6,7,14,15,16,24.2454815108309,539.308881549532
1,3,5,6,7,12,13,15,89.4601205769388,303.838637788399
2,3,4,6,7,11,13,15,143.325675586404,67.8861022287846
1,2,4,10,11,12,13,15,99.5138431087075,76.0521932159468
1,3,8,10,11,13,14,16,49.6214196615848,279.028404189008
3,4,8,9,10,14,16,17,181.134608903697,123.094094645229
3,4,5,10,13,15,16,17,105.589136144822,90.1262368131029
1,3,5,7,8,11,15,16,10.7701320590725,359.94449464799
1,6,8,10,11,14,16,17,3.23626838097979,541.672639182634
2,5,6,7,8,12,15,17,42.2324939465653,438.793964618448
1,3,7,8,13,15,16,17,59.766043858772,316.907569590385
2,3,5,6,8,9,14,15,19.2411073222612,376.684843414091
2,3,10,11,12,14,16,17,30.4230736976556,461.929269191323
2,3,4,9,10,12,16,17,164.685852014567,118.546976430928
7,8,11,12,13,14,15,16,67.5071130817378,327.643268016136
1,2,4,8,9,10,13,17,145.351701267359,74.0400880639865
2,3,6,7,8,10,15,16,61.2302635454275,301.946804379252
1,2,4,5,10,11,12,14,156.200547410207,118.770669951247
3,5,6,8,10,12,13,14,87.0421203127935,292.788838005119
2,3,5,8,11,13,15,17,98.9547554976555,297.085727806165
4,6,9,10,11,13,15,16,97.7274991054231,87.1109110308493
1,2,4,5,6,7,10,16,178.832835780779,106.340432487833
1,4,6,7,9,10,16,17,156.960768156008,106.285962771915
2,3,4,5,7,8,9,16,51.7280131740316,108.412714957493
1,2,6,7,8,9,12,14,1.42083450442288,Inf
1,3,6,9,11,12,14,17,15.3543224948899,273.469017326816
1,4,5,6,9,10,11,13,117.920116098471,72.7613262850508
1,2,3,7,9,14,15,16,1.22557403808037,Inf
1,2,6,10,11,14,16,17,4.10377390480527,329.714212497353
5,6,7,9,10,11,13,17,57.9721773923441,308.195516931243
3,5,6,7,8,14,16,17,50.8318170711318,369.076372518909
4,5,7,9,11,13,15,16,82.7464312432726,71.7122619309721
2,4,5,6,10,12,15,16,134.119551403476,121.542267856976
3,4,5,7,11,13,14,16,59.8208080142814,70.8983899630055
1,4,7,8,11,13,14,17,204.937941237148,49.1788785100196
1,2,4,5,10,11,12,17,147.592074765343,118.644400740871
2,4,5,6,9,12,14,15,34.9971163031694,124.545795395854
1,9,10,11,12,14,15,17,29.7230854759781,548.687368367277
5,6,7,8,10,12,13,16,65.59334889142,324.889891278238
5,6,7,9,10,12,14,17,3.88007454555376,Inf
3,4,5,7,8,9,11,14,3.41160232204465,Inf
2,3,7,9,10,11,15,16,1.24753625875556,Inf
5,7,8,9,10,11,12,15,1.37010548448376,Inf
1,3,5,7,8,9,15,17,44.4335139670927,372.210868006196
1,2,3,7,8,9,16,17,64.4378298102258,286.512973341316
1,2,4,5,6,12,13,14,106.712451423793,79.2495117496855
1,3,6,8,9,10,12,15,5.98849531627046,560.410442833592
3,4,5,6,9,10,11,13,143.881513816514,80.2934161668226
1,2,6,7,8,10,14,15,8.25974915715664,532.359342883737
2,3,5,9,12,13,16,17,7.20164929753457,502.076145016365
4,6,8,10,11,13,14,17,208.194471436986,88.7907464739682
3,4,5,8,9,11,12,13,142.390575589861,79.1560972189927
3,4,5,10,11,13,14,15,117.72651475481,88.3849275885691
1,2,5,6,8,10,12,15,37.1833501085211,329.120709464211
2,3,6,8,9,11,12,17,11.4443191273047,286.366501481655
2,4,5,8,11,12,13,16,112.961923907681,88.1082222243158
1,8,9,11,12,15,16,17,39.117587758747,426.914914799526
1,5,8,9,11,14,15,17,0.617660602408243,555.41175578358
4,8,9,10,12,14,16,17,173.762402210712,124.748947600284
5,6,7,9,11,12,16,17,14.7394277276968,Inf
4,6,7,10,12,14,15,17,137.985511814231,116.581394296027
4,6,8,11,12,15,16,17,150.767566038454,121.551731906262
2,6,7,8,9,12,14,16,8.57789451283887,Inf
1,2,4,7,10,12,13,16,55.709880930439,31.9017077011305
1,2,6,9,11,14,16,17,13.6105527315913,395.581924371844
2,6,7,8,9,13,14,15,86.2809344412279,310.897585742639
1,3,5,9,11,12,14,17,14.424826799717,359.746526611374
5,7,8,9,11,13,15,17,63.7365369301248,254.066236838693
2,3,4,5,9,13,14,15,119.893019833353,86.4782726961591
1,2,4,5,6,8,10,13,8.27546866302409,104.847564055969
3,5,6,8,9,10,13,16,40.5075413717691,325.832481993786
2,3,4,5,7,8,12,13,126.078979897413,66.9007166056758
5,6,9,11,12,13,14,17,79.8798135246859,280.923093111238
1,8,9,11,12,13,16,17,74.4249843189725,362.074074298345
2,3,5,9,11,12,16,17,15.4355878224395,294.585109578974
1,4,6,7,9,11,12,15,140.662546873025,105.36707975457
3,6,7,8,9,13,14,15,72.712687791275,319.768320120508
3,5,7,8,10,11,12,13,62.6040046507516,326.972117967927
2,3,5,8,10,12,14,16,39.3688569441284,322.600788973764
1,3,4,5,8,11,14,16,167.276146053994,119.102779315464
2,4,5,9,10,11,15,17,106.859772775917,120.479178239445
4,6,9,10,11,14,15,17,140.150658265969,123.421269363509
1,3,5,9,12,13,14,16,56.9732810714122,315.852614525464
1,5,6,8,9,13,14,15,77.0954466851665,325.885660998169
1,3,6,8,12,14,15,17,44.8458591676535,326.836908815155
3,4,6,7,9,10,11,14,214.894090025394,109.340652818386
1,3,4,5,8,9,13,15,113.602640131568,76.7357271601905
1,4,7,8,9,10,15,17,151.460244626205,106.971731515856
4,6,8,11,12,13,15,17,147.688047049046,89.3837491464428
4,5,6,8,10,11,13,15,121.646171134781,86.95166396554
1,2,3,4,7,11,13,14,154.171534807549,48.5534466570636
4,8,9,10,11,12,13,15,121.894698592765,85.3721955012631
1,2,3,8,12,13,15,16,56.5315418009972,289.9543207262
1,4,6,9,12,13,15,17,155.86904682588,79.5490558560043
3,4,6,7,9,11,15,16,123.994289019941,109.651166700364
5,6,7,9,13,15,16,17,76.1191774600196,310.660050939837
1,4,5,7,8,11,12,16,145.041972152009,108.989642595861
2,6,7,9,12,14,16,17,4.38500920867198,665.489605180159
2,3,6,10,13,14,15,16,68.7933977629159,301.747684184784
5,6,9,11,12,13,14,15,79.7189817817946,257.221797673617
3,4,5,6,8,14,15,17,5.00580418907802,184.17710737905
3,7,9,10,11,12,13,17,73.9210527168153,362.77546428573
1,2,3,4,6,7,8,14,6.81999668226151,128.492958215915
1,3,6,8,11,13,15,17,69.4923180857401,286.069859415059
1,2,4,9,10,12,14,16,179.182669783848,119.234994960536
1,3,6,7,10,12,14,16,4.53207172589289,566.290964866872
1,2,3,4,5,7,14,17,2.92211100910934,99.88766558453
3,8,9,11,13,15,16,17,76.6405130779138,365.124280021656
1,2,3,4,7,9,15,17,167.966919486429,106.868382254226
3,6,7,8,11,14,15,17,54.9774307542341,333.358090737908
1,2,3,5,6,10,14,17,0.636958766967857,493.051395488224
3,4,5,6,7,11,12,15,117.230037474464,108.040657104208
4,8,10,13,14,15,16,17,105.082827906622,91.4225984276753
1,2,3,5,8,13,15,16,55.3005982777257,332.962546287862
2,4,6,7,9,10,13,16,109.186886429755,61.9468228389498
3,6,8,10,12,14,16,17,29.3822119263068,470.485681329059
2,4,5,6,7,10,14,16,66.7845743808366,119.38553866635
4,5,7,12,13,14,15,16,123.321267842464,73.4101152799638
1,9,11,13,14,15,16,17,63.0861329231481,466.687923779936
1,3,4,5,6,9,12,13,130.738999571926,72.97864312894
4,5,6,8,9,12,14,17,162.13966201866,116.842668363602
1,2,3,5,8,12,13,14,56.8110301200453,295.578682583033
1,3,6,8,11,12,13,14,46.8163280797032,253.068023536047
2,3,4,6,7,9,13,17,147.563196923214,65.7740680812242
1,3,5,9,10,11,14,16,7.10150486424636,458.389930717895
3,5,7,8,11,12,15,16,50.6726359926145,347.218268506792
1,2,4,6,10,13,14,16,132.989347965215,74.0373024197977
2,4,6,8,9,10,14,16,205.120957876035,120.554236310965
1,5,7,8,9,13,14,16,70.939075618789,324.580962382104
2,3,4,6,7,8,12,14,38.6423739095798,106.596755246918
1,2,4,5,6,14,15,16,41.6963349843013,310.764932203514
1,2,3,6,7,11,12,14,6.48462480460109,525.746995111679
1,3,6,8,11,12,13,15,71.4772223265177,287.515365164854
2,3,10,11,12,13,14,16,82.7557915342677,282.097756063397
1,4,5,6,7,10,16,17,12.3706376071991,125.544154471758
3,4,6,8,9,12,13,14,205.8286663769,81.9936586456374
2,3,4,6,10,13,15,17,126.853459435361,86.7515881914563
5,6,7,8,9,13,14,15,84.8710367772194,285.326520323672
1,2,4,6,8,11,13,16,85.6001727926369,79.1064063740211
1,2,5,8,11,12,13,15,58.6064292327803,304.274436075177
1,5,8,12,13,14,15,17,32.3789838346654,535.470298848412
2,5,8,9,10,15,16,17,34.3047304299448,429.090157900338
3,7,9,11,12,13,15,16,60.4014873322217,399.318861750079
1,3,7,10,12,13,14,15,63.8592805127593,316.133116852797
1,3,4,8,12,13,15,17,135.557228979665,80.525610841846
1,2,4,8,12,13,16,17,101.005210959434,81.7467394564744
3,5,8,11,13,14,15,16,66.5846681554157,331.199148698988
2,5,6,7,8,9,14,16,7.75206614188414,Inf
2,3,8,11,14,15,16,17,22.2419943328482,325.745064066075
4,5,6,7,9,11,12,14,155.135174283211,109.560059698738
1,2,3,8,9,13,15,17,85.687847606206,290.434986039684
3,6,7,8,9,11,15,17,57.2117959999203,349.707284093628
1,6,9,10,11,12,13,17,67.633615540306,369.631702381205
3,4,9,10,11,12,13,17,181.188177431506,84.0712772945698
1,2,4,5,10,12,13,16,105.067717502999,75.6229034711824
1,3,4,5,6,8,14,16,217.925510766037,118.033004382066
1,2,3,5,8,9,15,16,4.3368647348186,415.963968528936
1,4,6,9,10,13,14,17,162.402674744316,73.4046543653615
1,2,5,6,9,13,15,16,74.6273436952478,358.940668514488
2,3,4,5,8,13,14,16,98.0395098209987,89.4413022628363
4,8,10,11,14,15,16,17,131.9014131493,113.716640028262
3,4,9,11,12,14,15,16,145.652201878754,118.959184520151
3,4,5,6,7,11,12,13,148.933030055045,66.3957840923901
2,3,4,5,9,11,13,16,96.7371957906912,83.6717789582905
1,4,5,7,10,13,14,17,2.83107615035735,45.213050140329
1,2,5,6,10,13,14,15,81.3263329608522,326.719857275007
1,4,7,9,11,13,14,17,167.581668303883,47.7844576573732
2,3,9,11,13,14,15,17,78.8198955437081,273.271183465738
4,6,10,11,12,13,14,16,1.99892190784435,106.274873152389
1,4,5,8,9,10,16,17,129.343563401063,119.648137610648
1,5,6,8,9,11,14,15,45.910444188281,387.799077455254
1,2,3,8,11,12,13,17,100.070612409519,290.940623853807
1,4,5,8,9,12,14,16,150.806496269845,118.833350903084
5,7,9,12,13,14,15,16,90.8902202832964,307.141878164804
2,5,6,8,10,11,12,17,22.7993168894961,421.200246668426
1,2,3,5,6,7,9,11,69.047393046973,304.329894821837
1,2,4,6,9,11,12,15,149.157438349786,111.212891292073
2,3,6,8,13,14,15,17,78.6590368534385,291.320159438624
2,4,5,7,8,11,12,14,148.661132362946,112.153139935472
3,4,7,9,10,12,14,16,173.847108856893,112.78587175952
1,4,5,10,11,14,15,17,106.645005775746,126.940913396938
4,8,9,10,14,15,16,17,119.768180604044,112.108487632622
2,5,6,7,10,12,13,14,1.0197706297485,525.72940228631
2,6,8,10,11,12,13,15,86.2664987133886,293.549294745141
4,7,8,9,10,12,14,17,167.047711763231,114.171407913254
2,3,5,6,7,14,16,17,0.615368599382724,515.320307071263
1,2,5,8,13,15,16,17,22.1570740649987,379.560046031684
1,3,4,6,12,13,15,16,113.116381111725,79.5478462325184
1,2,6,9,12,13,15,17,84.5617840286786,297.548009419568
1,4,5,8,9,10,12,14,164.180806846094,117.302168940108
1,4,8,10,14,15,16,17,119.348398634483,105.295503534734
1,3,6,9,10,13,15,16,60.4859642031154,327.543771074322
3,4,7,8,11,12,15,16,138.71384460492,112.604574167557
1,2,3,4,6,8,11,14,249.709482226536,113.18475137936
2,3,5,6,9,14,16,17,21.5357706462694,406.864348663823
1,2,3,4,7,10,12,14,189.73326026588,105.171544345486
2,7,8,11,12,14,16,17,0.597557611080068,561.933023911591
1,4,6,7,8,9,14,17,184.079260121673,108.217440943354
1,2,3,4,6,10,11,15,155.859938036866,114.768979536118
2,3,4,8,10,11,12,13,191.498654296752,82.529456020933
1,4,5,11,13,14,15,17,79.7680326707675,83.4383260160822
2,3,5,7,12,14,15,16,62.9980004174105,345.637974162381
1,7,8,10,11,12,14,17,4.19895026628699,571.407379530336
3,7,8,10,12,14,16,17,23.0011219963524,512.07825005919
1,3,7,10,11,12,16,17,56.5719294975053,317.625014245881
2,5,7,9,10,13,15,16,72.5995397941109,399.101820069669
1,2,6,7,13,14,15,17,68.9052338747544,312.714221825606
1,4,5,7,8,9,14,16,115.007063227472,109.334037406735
1,5,7,9,13,14,16,17,68.1869547641844,Inf
2,3,4,6,7,10,11,13,168.113659875289,61.3557077688539
3,4,5,6,9,11,14,15,133.088711165759,113.160457025112
2,6,11,12,13,15,16,17,86.2804204627888,319.887898991918
1,2,3,5,6,7,9,13,83.8464010329081,289.850737666996
2,4,5,9,10,12,13,16,136.579622401717,85.9476584905022
2,3,5,6,9,11,13,14,84.671366376075,282.680095734987
1,3,4,6,14,15,16,17,129.644243868237,106.108287954779
1,6,7,8,9,10,13,17,69.2019841532424,316.773939269776
1,4,7,8,9,11,13,16,143.212197437403,49.6088110336399
1,2,3,8,11,13,14,16,45.8126800243335,363.410384173673
4,5,6,7,9,12,13,15,146.106797876371,68.6199896348527
2,3,6,8,9,10,11,12,34.5351895851676,297.433161243677
1,2,4,5,6,9,13,14,19.3489009100621,106.10480449323
1,2,4,5,9,10,11,17,133.026653907308,116.971227119562
1,2,4,6,8,9,13,16,136.433507406148,77.0243998349526
1,4,6,8,10,14,15,16,146.431372676325,121.975139436374
1,2,5,8,9,13,14,15,76.9938745473019,335.652218467796
1,2,5,9,11,14,15,16,2.57256322527853,876.409815047342
6,7,8,9,11,13,14,16,54.5384324551861,336.673807589789
3,4,11,12,13,14,16,17,176.10178368012,91.9351228416537
1,2,4,5,7,9,11,14,121.055970165167,107.041617002527
3,4,7,8,9,13,16,17,146.823590230255,69.3624666460919
1,2,5,7,8,11,12,13,81.6090705990481,289.574200802835
1,2,3,6,7,9,12,14,1.20084519910573,505.623834241169
1,2,3,6,10,12,13,16,85.0213077562951,287.477334157888
1,3,4,7,9,10,14,16,168.363730913204,105.229737948591
1,3,5,7,9,12,13,16,65.7204138323918,Inf
1,2,5,6,8,10,11,13,95.5064890581577,288.49314022471
1,2,4,5,9,11,12,17,143.791585261655,114.319441218556
2,4,5,9,11,12,13,15,113.566955260639,84.5806263451695
1,2,4,7,13,14,15,17,130.066452588669,48.8960481983132
1,4,5,8,11,12,15,17,125.960182649606,119.353401995508
1,3,4,6,10,11,12,16,193.014419310969,116.147750418931
1,9,10,11,12,14,15,16,18.2349111629482,481.385291032114
1,2,3,4,6,7,12,13,174.422609175485,48.3054009889772
1,2,3,5,8,9,13,17,89.4598003032922,289.534466792502
1,3,4,7,8,11,15,17,156.466835300813,108.89710186447
5,6,8,9,10,15,16,17,29.3625349932857,263.432608373537
1,4,6,7,8,11,14,16,203.546769071061,109.750757437796
4,5,6,9,10,11,12,15,126.10454807434,115.470393455231
1,4,5,6,7,9,10,14,37.0654064624358,107.732544448823
1,3,5,8,10,11,14,17,51.9594886051949,277.747278049484
1,2,4,6,8,9,13,15,129.473427119257,76.6454597931218
1,3,4,6,7,8,13,17,211.183073203604,49.3559316433247
3,4,5,6,7,8,9,13,125.370472927818,63.7193373936001
2,3,5,6,10,11,12,16,29.3772871214145,352.250986399919
2,4,5,10,12,13,14,15,140.71498531598,89.4755964100893
2,3,4,6,8,11,12,13,205.852918867249,79.1117169691128
4,6,7,8,9,11,12,13,214.291268168301,65.5330580649675
1,5,9,10,11,12,13,15,0.881765212306196,538.762305791073
2,6,9,12,13,14,16,17,72.8748029239024,301.965079847146
2,3,4,5,6,9,12,17,154.488872723867,107.696859995399
3,5,8,12,13,15,16,17,88.8738226937221,350.836939414243
3,5,9,10,11,13,14,15,68.0331401767803,360.269233569448
1,2,3,6,8,9,13,14,58.3117101199155,289.760222104825
1,4,6,7,8,12,16,17,173.936450152005,109.642990338774
2,4,5,9,10,11,13,17,97.0402458591031,86.1192827663905
6,7,8,10,12,13,15,17,78.6797773546392,314.780584723528
2,3,10,12,13,15,16,17,73.2846415116301,306.890898362314
3,5,6,8,12,13,14,16,90.4723026056498,295.079722400487
1,4,5,7,9,10,12,17,152.816704383365,106.015259722917
2,3,6,7,9,12,15,17,56.2025474555819,330.248845034602
1,2,5,6,7,11,14,15,1.89552954215579,873.844994985335
2,6,7,9,11,13,14,15,76.6090578316045,363.963457253828
2,3,7,9,10,11,12,15,56.8716705177516,306.598705399547
2,7,8,9,10,11,12,15,54.3975236659027,361.303333395359
1,4,5,8,9,10,15,17,147.18673626191,119.271533150995
3,6,7,10,13,14,16,17,72.4303958296032,319.45485343469
3,4,6,9,11,14,16,17,190.564142248707,118.458701885035
1,3,6,9,11,14,15,17,43.4769821884463,320.765878211738
1,3,5,7,8,11,14,15,59.7543861261034,306.10857835336
1,2,3,7,9,12,13,16,67.5671830515688,Inf
1,3,4,6,7,9,10,14,214.807384364278,103.404136260538
5,9,11,12,13,14,15,17,75.6751513133496,271.949460892386
1,2,7,8,10,12,13,14,76.5632379225044,300.081442855031
2,3,5,9,11,13,14,17,82.1209786659411,258.594006005064
1,2,8,9,13,14,16,17,34.158684398287,331.97938149717
3,10,11,12,13,14,15,17,75.9690084245951,324.614967332318
3,4,6,7,8,10,13,14,197.022517584037,61.7737279436193
1,3,5,8,9,10,12,13,74.1339658974252,293.232880470944
2,6,7,9,10,11,12,13,76.5338223198844,Inf
2,4,6,8,9,10,13,15,78.2261418961396,83.7910003261521
3,4,6,7,8,13,14,16,163.146517320265,69.4866120342408
3,6,8,9,11,12,16,17,21.9628114918736,379.574249458226
1,4,5,6,9,12,14,17,155.32291739025,117.72504677263
1,4,7,9,11,13,15,16,0.981364040210513,Inf
3,5,8,10,11,13,14,16,88.2099845031751,318.059075079411
2,4,5,10,11,12,16,17,134.112504733641,123.150568226913
1,2,4,6,7,8,9,16,166.76012338429,105.61419767677
1,2,6,7,8,12,13,14,87.2729571185229,295.441022092057
3,6,8,10,13,15,16,17,76.394159974454,320.096727181406
1,2,4,6,8,9,10,12,205.793490684319,111.899266739676
1,2,3,10,12,14,15,17,42.1162944149264,335.592225384833
1,3,5,6,7,8,10,17,7.16598640606893,440.055011078363
1,2,5,7,9,13,14,17,78.9859643037929,304.49241963785
2,6,7,10,12,15,16,17,4.03579590641679,699.012964164534
2,3,5,7,11,12,13,17,1.10602319755359,422.019626731951
2,3,4,6,11,13,14,17,175.518983169401,87.9160654710004
1,4,6,7,10,13,15,17,111.674521945832,32.2003419062846
4,5,6,9,12,14,15,16,32.2227873614225,119.336062131653
1,2,7,8,10,13,14,15,67.3922180466873,312.577292281814
1,4,5,7,11,14,15,16,72.3870742251539,215.476561175632
1,3,6,11,12,14,16,17,4.36771955911838,571.088524820173
1,2,4,5,9,12,14,16,136.008378010465,118.485431111259
1,2,3,5,9,13,14,17,62.3015768637524,298.455459871341
1,2,6,9,11,12,14,16,13.7247802599553,367.236207770724
3,4,7,10,12,13,16,17,162.218941085381,63.9388494625
1,4,5,6,11,12,13,14,142.640614288249,79.7394814047509
1,3,4,5,10,11,12,15,123.028005649974,116.587645195988
1,2,4,6,8,9,15,17,160.507255924666,115.286048211082
1,2,6,7,10,11,12,13,6.99819382541032,339.897525977895
1,3,6,8,9,10,13,14,69.9492527577197,293.335061652934
1,2,3,4,5,13,15,16,122.838848965634,80.5849529411222
1,6,9,11,13,14,15,16,69.0299996209926,375.37488549298
4,5,6,9,10,11,15,16,113.736781902985,120.150120937789
3,4,6,8,10,12,13,17,109.721459766467,84.8913141699197
3,4,10,11,13,15,16,17,1.45031855135038,123.871149785047
4,6,8,10,12,14,15,17,156.199981263131,125.02517393568
3,4,7,8,11,12,14,16,198.356507556601,113.79010860469
1,2,3,5,11,14,15,17,43.6586447886125,349.164130082689
5,6,7,10,13,14,15,17,51.8182430929016,329.259315527847
1,2,3,8,13,14,16,17,52.4401258375082,321.957224455448
1,2,6,9,13,14,16,17,48.8056139953592,345.789109828085
1,2,5,6,11,13,14,16,17.6962338304854,309.670821984179
2,3,5,6,9,10,11,12,35.9603388904222,293.977475847552
3,4,7,8,9,11,16,17,179.25791062811,111.111934637471
1,2,7,8,14,15,16,17,0.749317459234977,574.229473438799
1,7,8,9,10,12,13,14,84.4916740347041,303.903657984129
1,2,3,4,10,11,14,16,212.294718276935,119.45951873263
2,5,6,8,9,10,12,15,30.1165435989442,399.384651074086
3,4,5,6,7,10,13,14,141.728828770401,62.2047127558205
1,4,6,9,10,11,13,16,148.562152413102,73.4188449744725
3,5,7,8,9,10,16,17,6.33947107925754,417.738457891059
1,2,7,8,9,10,12,13,90.8841046363666,296.070800008148
4,5,7,10,12,13,14,15,124.973981711973,65.1565346028503
5,6,8,9,10,11,14,17,31.0527078917675,250.765785570488
1,7,8,10,12,14,16,17,8.95642799383841,642.888039783154
1,2,6,7,13,15,16,17,73.4024455592899,315.267831225327
2,3,5,7,11,12,14,15,8.96828946370565,364.341025598979
2,4,6,11,12,15,16,17,133.379961151365,121.138451072522
3,4,8,9,10,13,14,17,173.561731140316,86.2613069220228
1,4,5,6,13,14,16,17,46.6740173427496,86.7229122702811
7,8,9,10,11,13,15,16,63.0100795192314,291.037399076308
1,2,3,7,9,14,15,17,0.764665565281333,Inf
2,4,7,8,9,10,15,17,115.763827593116,113.346045679455
1,2,3,6,11,13,14,16,51.6452471445852,353.138870171086
1,4,6,7,8,10,11,12,147.613981978743,104.713115708144
