V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
1,5,9,10,11,12,17,19,20,21,22,205.586711308633,4612.34434149158
1,2,3,4,6,7,8,14,15,17,19,26.3467550975987,6529.835288942
5,6,7,9,11,13,14,16,18,19,20,140.288496754652,4787.69404440583
3,4,6,9,11,12,13,17,18,19,20,529.593449835231,4182.21382295137
2,6,7,11,12,13,14,15,16,17,18,323.822028010523,4493.74578302171
1,3,5,6,7,10,12,13,15,19,20,107.603655846962,5323.70747282628
1,2,4,5,6,7,11,12,16,19,20,49.9865608789314,6710.51731828057
1,3,6,7,8,11,12,13,17,20,22,1101.61670864979,4106.26328646064
3,6,8,12,13,14,15,16,18,19,22,34.4497496355735,8242.71909196558
1,4,5,7,9,11,12,15,20,21,22,456.242196724442,4317.54820253065
2,6,10,11,12,13,15,17,18,20,21,650.96750022286,3965.09847942909
3,4,6,9,10,12,13,14,16,17,22,1647.95311247598,3746.36287576851
3,4,7,10,11,12,16,17,18,20,21,911.829041811907,4165.60354205985
2,3,4,7,8,9,12,15,17,19,22,1304.45897766172,3791.45149738845
3,10,11,12,15,16,18,19,20,21,22,1463.09109449711,3800.8444488038
1,2,4,5,12,13,15,16,19,20,21,88.675780076478,6037.38502304925
1,2,3,5,8,13,14,15,17,20,22,46.1334880727931,6310.38881239686
1,3,4,6,8,10,13,14,16,18,20,79.5136424502519,6708.25285759568
1,2,3,5,8,13,14,15,19,21,22,40.9375652636602,7755.87461977816
3,6,8,12,13,15,16,17,18,20,22,41.3676932391572,7730.5214984748
3,5,10,11,12,14,15,18,19,20,21,43.5625558391433,7846.82013380615
4,6,7,8,9,10,11,15,16,17,21,744.560597368968,4240.37692864731
1,3,4,9,11,14,15,16,17,18,21,349.291786788253,4295.53739124715
8,11,12,13,14,16,18,19,20,21,22,284.75465422268,4443.55599634143
1,4,7,9,11,12,13,15,17,19,22,807.63778330063,4083.70881088371
1,2,6,7,9,12,13,16,18,19,22,50.0966375648619,6829.59948326992
1,2,3,7,8,10,14,15,17,19,20,545.725264136276,3793.89326720797
1,2,3,7,10,13,15,16,17,19,22,937.84872013074,3403.2319759508
2,3,4,5,8,10,12,13,15,16,17,2611.81682912682,2888.40026913644
1,3,4,7,9,13,14,17,19,20,21,58.2947801540787,4013.12977980519
1,6,8,10,11,12,13,15,16,18,20,2788.49488246293,2439.61278894828
1,3,5,7,8,10,12,17,19,20,21,2517.35116936444,2704.43617783818
2,4,6,11,12,13,15,16,17,20,22,1797.13860965014,2994.82305190072
2,3,4,5,8,10,14,16,17,18,19,2686.03238811245,2887.59716964493
2,6,7,9,11,12,13,14,15,21,22,983.883017436776,3445.14935314904
4,7,8,9,10,12,18,19,20,21,22,2824.00622952389,2434.94439286889
2,4,6,7,8,11,12,13,14,21,22,2532.19100425818,2701.64414856112
2,3,5,7,8,15,16,17,18,20,21,916.076866931403,3430.62982253742
2,4,5,6,11,12,14,18,19,21,22,1476.09338864215,3238.13758673007
2,3,4,5,10,11,12,15,19,20,21,1067.99540992978,2584.02478926151
2,3,4,6,10,11,16,18,20,21,22,2337.85620688178,2638.80335567071
3,4,5,10,12,13,15,17,18,19,22,2865.4993989301,2868.77405865222
1,2,4,5,7,10,14,16,17,20,21,3119.78727529159,2407.4835066408
2,3,4,6,7,9,14,17,19,20,21,2610.34860277893,2658.41282533375
1,7,8,9,10,11,17,18,19,20,22,534.793151906873,2961.66790094362
1,2,3,4,6,8,9,10,12,13,19,2451.69651281941,2670.3806371441
1,2,3,5,7,8,10,13,16,17,18,2866.96024958813,2414.30447457639
4,5,6,8,12,13,14,16,17,19,21,1885.56312581045,2981.33235755294
1,2,3,6,11,15,17,19,20,21,22,2775.67880787483,2891.65168278364
1,2,3,4,5,7,12,13,16,21,22,2798.79386113921,2922.43899066198
2,3,8,9,10,14,15,17,18,20,22,2707.37210106733,2449.78670652666
2,4,5,9,12,13,17,18,19,20,21,54.8193947104921,4008.21234151898
2,3,5,6,7,8,10,13,16,17,18,3074.70010465458,2802.79027954485
1,3,7,8,13,14,15,16,18,20,22,2751.61339340824,2854.56234265094
1,2,7,9,11,15,16,17,20,21,22,2978.66778264755,2400.1976672808
1,3,6,7,12,15,18,19,20,21,22,2601.21361862182,2645.341615945
1,6,7,9,12,14,15,17,18,19,22,2952.32875775253,2873.88598383457
2,3,5,6,8,9,12,14,15,21,22,2977.72602016403,2419.37040612226
3,4,6,9,13,16,17,18,19,20,21,2923.75911701319,2665.29222882792
2,3,4,6,8,11,12,14,16,19,21,2796.37285511473,2409.89108467582
2,4,5,6,9,10,12,13,15,16,22,2547.44059506529,2682.42922739818
1,2,4,5,7,10,12,13,16,17,20,72.4419682279451,3603.91149127851
2,4,7,8,9,10,11,18,19,20,22,2168.06195396276,2818.84109603993
1,2,4,7,8,9,12,16,17,18,21,1957.90320972867,3014.53980971855
2,4,6,8,9,10,11,12,14,16,19,3017.28235772718,2396.93204582926
2,3,4,6,7,9,12,13,15,18,20,1233.26948802564,2846.60904914286
3,7,8,9,10,13,16,17,18,19,20,2797.28984998839,2872.82698878209
1,2,4,6,7,8,9,16,18,19,22,3016.91087761758,2415.97215884688
1,3,8,9,12,13,14,18,20,21,22,408.757022981536,3404.60507682303
2,6,8,11,13,14,15,16,17,18,20,2831.48709140005,2404.86416172798
1,2,4,7,9,10,11,12,16,17,22,2635.92205868097,2679.344245418
1,2,3,8,11,12,14,16,18,20,22,2632.59923939128,2425.01444306852
3,5,6,8,9,11,14,16,17,18,19,3295.30659148557,2790.25518806891
1,3,4,5,6,7,9,10,14,18,20,3279.05898198635,2349.66550810961
3,5,6,7,9,11,12,15,17,20,21,819.779549418855,3050.62058757765
1,2,4,6,7,14,16,17,18,20,22,3392.75520536482,2362.47132922585
1,2,10,12,13,16,17,18,19,20,21,2925.11629762556,2620.01787332943
2,3,4,6,11,13,15,16,17,18,22,224.276656327292,3208.76507067646
1,3,4,8,12,15,17,18,20,21,22,3134.59693995735,2380.97504006534
1,2,7,8,10,12,14,15,17,18,19,2460.73769088513,2638.75109284337
2,7,9,11,12,15,16,17,19,20,21,2894.23068751382,2397.56514801786
1,7,8,9,11,12,14,15,16,17,19,2819.48362217672,2400.3172463723
1,2,6,8,10,11,13,17,20,21,22,2478.53960054293,3059.66734271568
1,2,3,5,10,11,14,15,17,18,22,2394.28035588978,3086.39135049553
1,2,3,6,8,9,12,13,14,17,20,2197.07581200657,3181.22103428585
1,2,5,10,12,14,15,16,17,18,22,2348.92666936805,2577.47703623587
3,4,6,7,12,14,16,18,19,20,22,2211.03931111691,2877.34255385676
1,6,7,8,9,10,11,12,13,14,16,2380.14253451777,3026.05021528574
3,9,10,11,12,13,14,15,19,20,21,48.3458249803933,4712.31237845002
1,3,4,6,8,9,10,11,15,16,20,2619.0967493356,2561.60002839135
1,2,3,4,8,10,13,14,16,18,22,2390.24052608865,2828.87640132978
4,7,8,9,10,11,14,15,16,17,22,2517.76883126496,3079.235038809
2,3,6,10,11,12,14,16,18,19,20,2340.50841195044,2575.85496203776
1,4,6,7,8,9,14,17,18,20,21,2544.19029252393,2842.04177565099
2,3,5,8,9,12,14,17,19,20,22,2184.77581897122,2529.61202494562
1,4,5,7,10,14,15,17,18,20,21,2224.24802585227,2841.98189405197
1,2,4,6,7,9,10,13,15,16,22,2224.32010871244,2554.55266229617
2,3,4,5,6,7,11,13,14,20,22,2535.1846714018,3016.8626823978
1,2,3,4,5,9,14,16,17,21,22,969.371182727759,3719.4199285648
2,4,6,8,9,10,11,12,17,19,22,2895.98610235141,2556.42041214593
1,2,4,5,6,9,14,17,19,21,22,2460.03626694651,2823.39765917204
1,2,4,8,9,12,13,16,18,20,21,2469.45949805508,3078.7145444683
2,4,7,9,10,17,18,19,20,21,22,2570.22539635142,2570.55506138973
2,4,5,8,9,10,12,14,16,19,21,2369.3349399495,2842.96501837706
2,3,5,7,9,10,12,13,15,18,19,2426.28054466964,2521.84963833767
1,2,3,6,9,10,14,15,18,19,20,2173.38304443758,2837.12549618057
1,2,7,8,9,10,12,15,20,21,22,2475.67019483856,2547.95850357882
1,3,11,12,13,14,15,16,18,19,21,2618.93681413911,2995.69087588129
1,3,4,8,9,10,11,13,16,17,21,2817.98414533117,2539.81746389361
1,2,5,7,10,11,12,16,17,19,21,2359.51176136908,2793.46561487938
1,2,4,5,9,12,15,16,18,19,21,1850.59161423323,2553.05170160301
1,2,8,9,14,15,16,19,20,21,22,2579.5014655005,2791.44690921418
1,3,5,6,7,8,9,14,16,17,22,1187.86206957969,2684.06749700064
1,5,7,8,9,12,13,14,17,18,21,2474.96599715625,2526.88321099734
2,4,6,7,8,10,16,17,18,21,22,2500.29475941293,2807.52513914735
1,4,5,6,7,8,12,16,17,20,21,2442.71871322347,2549.40361348384
1,5,6,8,9,13,14,16,17,21,22,673.84321853746,3098.04268920155
1,2,3,5,7,9,11,12,14,18,22,2751.35510389928,3022.42566642935
1,2,3,6,9,13,15,16,17,19,21,2529.14796463964,3069.41935551081
6,7,8,11,13,15,18,19,20,21,22,2776.96638789384,2572.53774685424
5,7,9,12,14,16,17,18,19,20,21,1218.39039825242,3132.83706653652
1,2,3,5,6,9,11,12,14,19,22,2460.88307738999,3103.42179180994
3,4,5,6,8,10,14,16,17,19,20,2358.52059928589,2586.98536118585
3,4,5,9,10,12,14,15,20,21,22,2461.92275200199,2849.83788048557
2,3,4,6,8,9,11,14,15,16,17,2231.46965198441,2542.73748657949
1,3,4,6,7,15,16,18,20,21,22,2164.19076037084,2861.82976618937
1,2,3,6,7,9,11,13,18,19,21,2461.6992695128,2567.89565472107
1,2,3,4,5,6,8,14,15,19,21,2717.35603700603,3002.27984980842
1,2,5,8,9,12,13,15,16,19,20,2678.14963432293,2553.07921957274
2,4,7,8,9,12,13,17,19,20,21,1241.56488998409,3118.23766803155
6,7,9,10,11,13,15,16,19,20,22,2515.54711282876,2530.83519523784
2,4,7,11,13,15,16,17,19,21,22,2304.31737789463,2827.5420963747
3,5,10,11,12,13,17,18,19,20,21,2717.84799545646,2552.09292898629
2,5,7,9,10,11,12,15,17,21,22,2339.07066210586,2544.75985221682
3,4,8,10,11,13,14,16,18,20,22,2483.02028719127,2823.52153513062
1,5,6,9,11,14,16,17,19,20,21,2254.09279436162,2566.38460839014
1,2,5,6,7,8,11,13,14,20,21,2119.7104236489,2558.99773680132
1,3,4,7,10,11,12,14,16,18,19,2548.12717586073,3011.21356633345
2,4,5,6,7,9,12,13,16,17,19,811.678511945053,3013.88557098338
2,4,5,8,10,14,15,16,17,18,20,2731.61023694352,2796.8701855373
1,6,7,9,10,11,13,15,16,17,20,2752.59710227815,2525.3059940602
4,6,8,12,14,15,17,18,19,20,21,2493.67253298907,2803.00081285326
1,2,5,7,11,14,15,17,18,20,21,601.172721254172,3004.1231457745
1,2,5,9,11,12,13,14,17,18,22,2442.31612589522,2539.11012042337
1,6,7,8,10,12,13,14,17,19,21,2429.69734893249,2820.34084603394
5,10,11,12,15,16,18,19,20,21,22,2477.15431492262,2561.05600556418
2,3,7,9,11,12,13,14,18,19,21,2343.27390528659,2542.15217689757
1,4,5,7,8,10,12,14,16,19,22,2763.67911173549,2512.21130810401
1,4,5,8,9,10,13,14,17,20,22,2228.29663013674,2823.22529741502
1,3,4,5,7,9,12,13,19,20,21,2728.03796331,2530.33805674541
1,2,4,5,6,7,9,10,13,14,19,2624.07005910986,2524.89118845454
1,4,5,6,8,11,14,17,18,20,21,2329.57163510392,2532.87534109663
1,2,8,10,12,14,15,16,17,18,22,2402.4959341114,3095.58446314035
3,5,6,9,11,14,15,18,20,21,22,2548.18287246383,3104.88750094675
1,2,5,6,7,9,10,14,16,18,19,2063.43981087419,3257.71585489126
1,2,3,6,9,12,13,14,17,20,21,2407.53691396644,2606.83566870571
1,4,6,8,10,12,15,16,17,18,22,2120.30898178036,2918.98718218884
1,2,3,6,8,10,11,12,13,14,16,2372.15470542969,3065.3377641405
7,10,11,12,14,15,16,18,19,20,22,2571.57459221735,3085.19963534955
3,4,6,8,10,13,15,16,17,18,20,2679.52571903762,2593.24571792481
2,3,4,6,7,8,9,11,16,18,21,2328.37092747206,2868.224487362
1,4,6,8,9,11,14,16,19,20,21,2589.49853435882,3095.1739528339
2,3,5,6,7,9,10,11,15,21,22,2479.9465744745,2607.07491137776
1,4,7,8,9,10,11,15,16,17,22,2584.04199545032,2872.66313114686
6,7,8,9,11,12,15,17,20,21,22,2568.44868364461,2557.9707550788
2,3,8,9,10,11,12,13,15,17,19,2377.59440051194,2859.78992242109
1,6,11,12,13,16,17,19,20,21,22,2406.97505753946,2583.9098181014
3,5,9,10,11,12,13,15,16,19,21,2413.25919469926,3048.77193994864
1,3,4,5,9,13,16,17,18,19,21,941.543093812043,3749.37610349322
1,3,4,6,7,8,9,14,17,21,22,2491.18007653684,2587.98541859661
1,2,5,9,10,12,14,16,18,21,22,2318.54238689916,2861.92270189682
1,4,5,8,10,11,12,13,14,21,22,2220.55459970832,3185.44974413052
1,2,4,8,11,14,15,16,18,20,21,2344.60300848684,2601.69534858882
1,5,6,7,9,10,15,16,19,20,22,2252.73030834369,2887.77686487935
1,2,3,5,6,9,11,14,17,19,20,2630.03988529471,2550.96486907059
2,5,7,8,11,12,15,18,20,21,22,2087.93385134475,2878.68131300332
2,5,6,8,10,12,13,14,18,19,22,2449.08848554792,2577.24615330928
1,5,7,9,10,11,12,15,17,20,21,2552.3213346531,3040.80861920095
1,3,8,10,11,13,15,16,17,20,22,2681.51893074778,2573.45340542606
2,6,8,10,11,12,14,18,19,20,21,2292.09192583065,2837.14807974959
3,4,8,11,12,14,15,16,17,20,22,2732.97835795003,2544.63320021499
1,4,6,9,10,12,14,17,18,19,21,2516.93236826011,2824.34616397632
2,3,5,6,8,9,14,17,18,20,21,2519.39347302692,2566.98489672222
3,5,6,8,11,12,15,16,17,18,19,2463.24006139886,2557.81965815348
1,2,3,8,10,12,13,17,19,20,22,2384.14817734081,2844.75052624647
3,5,6,8,9,10,12,14,16,19,22,2328.98602056315,2580.53685499743
3,5,9,11,12,14,16,17,20,21,22,2173.18724358013,2559.49507995821
2,4,5,6,8,9,12,13,14,16,18,2683.61685409677,3054.60729384253
3,4,5,6,10,12,14,16,17,21,22,2456.25174779893,3127.60873658664
1,2,4,5,11,13,14,17,18,20,22,2698.63058905591,2604.29502463786
3,5,10,12,13,14,15,16,17,18,21,1588.99778901129,3040.07274961336
1,2,3,7,12,13,15,17,19,21,22,2282.3775107702,3193.15178092664
1,6,7,9,10,11,13,14,17,18,22,2479.31483173156,2618.31578220686
5,7,9,11,12,13,14,18,19,21,22,2357.35157605102,2891.70905738571
1,2,3,4,5,6,12,14,16,19,20,2443.39643833397,2572.00874874802
1,2,4,5,7,8,13,16,19,21,22,2085.43715981551,2905.22804523337
1,2,3,8,9,11,13,14,15,18,19,2287.16218541202,2597.34714765942
1,2,5,7,9,11,15,17,18,19,22,2652.81266695807,3034.05510586979
1,4,7,9,10,11,13,15,18,20,22,2755.47926021764,2586.93295130459
1,2,4,6,7,10,12,13,16,18,19,49.2439979580726,4857.58104040427
3,4,8,12,13,14,15,17,19,21,22,2875.71778110106,2562.37510528845
1,2,5,9,10,12,17,18,19,20,21,2298.28160005443,2862.76669704969
1,4,6,7,13,14,15,16,17,18,19,2671.39879090275,2583.83953582042
4,7,9,10,13,15,17,18,19,21,22,2619.16967111065,2575.87349460373
1,2,3,5,7,10,12,13,14,16,22,2607.20443776266,2849.95417089633
2,4,8,9,10,12,13,15,17,19,22,2461.42664190825,2597.70293660932
2,4,7,8,12,13,16,17,18,21,22,2532.75618791875,2578.41083278563
1,2,3,4,8,10,11,14,18,20,22,2479.5812886054,3069.72180809743
2,6,7,9,11,12,13,14,15,17,21,2607.45620708029,2582.88442285329
3,8,9,11,13,14,15,16,18,20,22,531.525884338307,3689.32101269616
2,3,4,7,8,10,11,13,14,17,22,2646.69014970027,2556.76833395898
1,2,5,6,8,10,11,15,17,20,21,2351.61829397033,2846.06390402136
1,2,6,8,10,11,13,14,17,18,21,2484.16321689798,2578.55100540493
3,5,6,7,8,9,11,12,13,14,19,2464.35757273948,2570.14713849915
1,2,5,6,8,11,13,16,18,21,22,2117.07270926891,2885.70382260688
4,5,6,7,10,11,15,17,18,21,22,2328.08963038449,2592.2949306502
1,2,6,8,9,11,12,16,19,21,22,2255.95806822239,2572.04800715521
1,2,3,4,8,10,11,12,13,14,20,2753.17026323968,2545.7230963387
3,6,7,9,10,11,12,15,17,20,21,2171.7253783666,2873.12355799121
4,6,7,8,10,12,13,15,16,20,21,888.295103928687,3004.93255449562
2,3,4,5,6,11,12,16,19,20,21,2620.67854700194,2557.12594349772
6,8,10,13,14,15,16,17,18,20,22,2446.90117884551,2564.85427089125
2,3,4,7,8,9,11,17,18,20,22,1949.68572250837,3364.28732590911
4,5,6,9,10,11,12,13,18,19,22,1759.35300427167,3477.81639811531
3,5,8,10,14,15,17,18,20,21,22,1812.57186497373,2737.18004324431
1,7,8,9,10,15,17,18,19,20,21,2052.95351308929,3029.85796915096
1,5,7,8,9,10,12,17,18,19,21,1606.13615201711,3528.69533350083
1,4,6,7,8,9,10,13,18,21,22,1604.86119662532,2785.93360458546
2,3,6,7,8,9,13,15,16,19,22,1777.62408630779,3090.15071449932
1,2,4,7,8,12,15,16,18,20,22,1460.06599654314,2724.66383433997
1,2,4,5,6,8,11,12,14,19,22,1527.49815667423,3053.90685050386
1,3,7,10,11,15,16,17,18,21,22,1346.28856756252,2732.94881708396
3,4,5,7,8,11,12,15,20,21,22,1720.08063201623,3504.83238172419
6,10,12,13,14,15,16,18,19,21,22,1977.6365583417,2730.72159436482
1,3,5,8,9,10,12,16,19,20,21,1885.91709613994,3064.71720586691
2,3,4,6,7,8,10,11,13,15,17,1889.43509973867,2683.03247545586
1,2,5,6,11,12,13,14,19,20,21,1821.09628588841,3023.77230085635
2,4,5,6,7,8,9,11,16,20,21,2160.70800755079,2680.65277942489
1,3,4,6,9,12,13,14,16,18,20,1710.63063022062,2714.45461841925
1,4,5,7,11,12,13,16,17,18,22,1971.76723531214,2996.47797326463
1,2,6,7,12,15,16,18,20,21,22,1589.38284475361,2724.20585998106
2,4,5,8,9,11,13,15,17,19,20,1481.34739912527,2762.02080312883
1,2,4,7,8,9,12,14,16,18,21,1574.62052421231,3538.77328416568
2,5,7,11,12,14,15,17,20,21,22,2173.31898049509,2707.31511115923
2,3,4,5,6,9,12,15,18,19,22,1928.54353706491,3045.66945318613
1,7,9,10,11,12,13,14,18,20,21,1723.76795746086,2693.27046123643
3,4,5,6,7,9,11,14,15,21,22,1851.44584024529,3001.89809086564
4,7,8,11,14,15,18,19,20,21,22,1884.95818262837,2675.43837151724
1,2,3,5,6,8,11,16,17,19,22,1552.49328167992,2730.14058815259
1,4,5,6,12,14,18,19,20,21,22,1511.5415297087,3072.99583237806
1,5,6,9,12,13,14,15,17,18,20,1447.37909781422,2735.07025885077
2,3,6,7,9,11,13,15,17,18,22,1538.56458949974,2724.96535625452
1,6,8,10,11,12,13,14,15,20,22,1946.92456057844,2706.71378710595
2,3,4,6,7,8,9,11,13,17,20,1687.01112637239,3099.78394458493
2,4,5,7,8,12,18,19,20,21,22,1958.17431038439,2696.31843000057
2,3,6,7,8,10,12,16,18,19,20,2057.22258509513,2685.06533238136
1,2,3,4,7,11,12,15,17,19,20,1537.11657589678,2816.02301060703
2,3,4,6,10,13,14,15,16,20,21,2064.49780874171,3383.95790220579
1,2,8,9,12,13,14,17,18,19,20,2020.09411361227,2738.63404557706
1,2,3,7,8,9,11,12,18,19,21,2331.42922167123,3006.43784552601
1,3,5,6,7,8,9,12,14,16,20,2112.69350432003,2675.3648047338
3,7,8,10,11,16,17,18,20,21,22,2115.95519855972,2988.3431466214
2,5,7,10,11,12,13,15,19,20,21,51.4236132203274,3687.93251647925
1,2,4,5,10,11,13,14,17,19,22,1909.18858696608,2701.22466769549
2,3,4,5,6,7,9,14,15,19,21,1693.52972752488,3061.13614443553
1,3,4,8,10,11,12,14,15,19,22,1666.78334870341,2731.40234630784
1,2,3,4,5,11,12,13,14,17,20,1775.49536155374,2714.76769319523
3,5,6,7,8,9,10,11,14,16,18,2360.96504405424,2681.05822886314
1,3,8,10,13,16,18,19,20,21,22,1693.18261639109,3132.34357991124
3,6,9,11,12,13,14,15,17,20,22,1995.05029978747,2716.74882635633
3,4,6,8,10,11,12,17,19,21,22,2012.5702459067,2728.48915041404
3,4,7,8,10,14,16,18,20,21,22,1700.73091512999,2807.23603167714
1,2,3,5,7,9,10,13,16,18,20,2349.26477231383,2674.67013625564
1,3,7,8,9,10,11,12,17,19,22,1648.49892994182,3121.22387459074
2,7,8,9,11,14,15,16,20,21,22,2022.85849665793,2703.76922788682
2,3,7,8,9,10,11,12,13,16,17,1817.43082254623,2750.04550325977
2,4,5,6,8,9,10,14,15,17,18,1544.96312622812,2829.48531250169
2,6,8,9,10,11,12,17,18,19,21,1933.47497759672,2726.07854580735
2,3,8,9,10,11,12,15,16,19,22,209.600575702276,4745.08266631068
6,7,8,9,12,13,14,15,20,21,22,130.304885272952,5147.45412271799
2,4,5,6,8,12,16,17,18,20,22,223.585409822389,4608.62307635107
1,2,3,5,7,8,9,13,17,19,20,50.631069562226,5268.43501116255
1,2,3,5,7,11,12,13,17,19,21,568.935137299382,3713.49790501642
2,5,8,10,11,13,16,17,19,20,22,257.697503353769,4423.52233529761
2,3,5,7,8,12,14,15,16,17,21,46.7439646411626,5456.38775765049
1,2,7,8,9,13,14,16,17,20,22,322.180039487217,3780.18816236832
3,6,7,9,10,11,13,17,18,19,20,628.623127887301,3626.64602628734
2,3,7,8,10,11,12,14,15,18,21,691.030000628553,3910.82141387144
2,3,4,5,7,8,11,13,16,18,22,65.2401072829825,5177.23890768724
1,2,5,6,7,9,13,14,16,19,21,341.140405959859,3916.31397843472
3,5,7,9,10,11,12,13,17,18,21,788.530616623395,3325.33526104039
3,5,6,7,8,11,12,16,18,20,22,51.9652243890145,4645.91586379806
4,5,6,7,9,11,12,13,14,18,19,453.360443703655,3542.26048678971
1,2,3,8,11,13,14,17,18,19,21,416.444123071853,4065.30006250678
1,2,3,5,11,12,13,14,16,19,20,75.3286229135111,5522.62280574936
2,3,5,8,9,10,12,14,15,18,22,784.642372874083,3364.62740602071
1,5,7,9,10,14,15,16,18,19,22,346.696327033861,4019.24861272345
1,5,6,7,11,13,14,15,18,21,22,439.366976143961,4132.27810625761
2,3,4,5,7,8,9,10,11,15,18,385.817027933888,3698.48719499575
2,3,8,12,13,14,15,16,19,20,22,42.4781147734619,5678.21822163724
1,2,3,6,13,14,16,17,18,19,22,499.738279534133,3454.50915569202
2,3,4,5,6,7,9,12,13,15,16,211.638839249623,4558.65427705622
1,3,4,5,6,11,13,14,15,19,21,458.695999136496,3563.17461404019
2,4,5,6,7,8,11,15,18,19,20,316.048101139442,4264.93361773766
2,3,5,6,7,9,11,16,18,19,22,228.007369358882,3779.81601223171
1,2,3,5,6,7,10,11,15,16,22,244.26424719393,4012.44436733265
4,5,7,9,10,11,12,14,16,19,20,130.37261522044,4392.62486839011
2,3,5,6,9,10,14,16,17,20,21,46.3844195280421,5133.14447180273
1,2,6,7,9,10,12,15,16,20,21,410.848365777468,3598.53898166208
1,2,3,5,7,12,15,17,18,19,22,343.721217058367,3431.79458781133
1,4,6,10,11,12,14,16,19,20,22,44.0480217146665,4739.53478534883
2,3,4,5,6,9,13,15,16,21,22,484.264056584668,3424.66315642133
1,3,4,6,14,15,16,17,19,20,22,62.130105981308,4979.9157038351
4,6,8,10,11,12,13,14,16,17,18,38.0677680412333,6915.23250199393
1,3,5,6,7,10,14,19,20,21,22,46.369753638884,6912.34116998091
1,2,3,4,6,7,12,16,17,18,20,534.854008452612,3615.45017725471
1,6,8,9,10,12,14,15,16,19,22,36.9110718942144,7230.92187009703
2,3,4,9,11,12,13,15,16,17,18,48.1004844343354,6962.70417936142
2,4,5,6,7,11,12,15,16,17,20,329.220605447277,3753.78784177033
1,2,5,8,10,12,13,15,16,17,19,448.962000977401,3919.5196749636
1,2,6,8,11,14,16,17,19,20,22,781.692716212783,3327.220833708
1,2,4,5,6,10,11,13,17,18,19,881.909990173215,3542.29107372095
4,6,9,10,12,13,14,16,18,21,22,431.460316703233,3652.34050361364
1,4,5,7,10,11,12,16,17,19,20,708.385640609458,3915.38010197748
2,5,8,9,10,12,14,16,17,20,22,1302.6532265314,3223.15026718071
1,4,5,6,8,11,13,14,16,17,18,252.044925366435,4166.99294449425
1,2,3,4,7,10,13,14,18,21,22,1806.53515396952,3319.60404113186
1,2,6,7,8,13,14,15,19,20,21,43.4389314876109,5081.10998524002
2,4,5,6,9,11,13,16,17,18,19,308.441754537563,3727.72379086539
2,3,4,5,6,7,14,16,17,21,22,1791.05662312314,3337.95764351482
1,2,4,5,11,12,16,17,19,20,22,1020.44476646852,3458.22905866677
3,4,5,7,8,10,11,13,17,18,19,392.880849214315,3472.44175591906
3,4,5,7,8,9,10,15,19,20,22,722.674085482616,3405.48063052237
2,4,5,7,8,13,14,16,18,20,22,392.492101168119,4193.84156426266
1,3,4,7,8,11,13,14,15,19,21,374.73164276999,3641.20977928889
5,6,9,10,11,12,14,17,18,19,22,320.976628203302,4187.99657940812
1,2,4,6,9,10,11,13,14,17,21,686.416883648973,3283.773437396
1,3,4,7,8,9,13,15,19,21,22,168.973860063667,4722.91117712778
3,6,8,10,13,15,16,17,18,19,20,821.869329564455,3286.37997053757
2,4,5,7,10,11,12,14,15,18,21,819.924585050621,3254.64468799545
1,3,4,5,6,8,10,12,15,20,21,617.706954120777,3504.00286720006
1,4,10,11,12,13,14,15,16,17,20,400.495851257177,3484.19431184206
1,3,6,8,10,11,12,14,17,18,22,694.187170773419,3395.67260221409
3,4,5,6,7,8,9,10,17,19,22,1554.81853442266,3230.30649999313
2,4,6,7,10,12,13,15,16,17,20,39.2820643702208,5772.03977857424
2,4,5,9,11,12,13,14,15,17,22,811.461221924353,3291.37161978666
1,2,3,7,10,11,18,19,20,21,22,61.8533742171285,5367.67607277285
1,3,7,9,10,12,13,15,17,18,21,571.504097885381,3517.87002611745
1,4,6,9,10,14,15,18,19,20,21,39.6702608194556,6333.38935084531
2,6,7,8,11,14,18,19,20,21,22,538.761444620961,4332.42671411738
2,3,4,6,9,10,15,17,19,20,21,2186.3672717025,3516.06417564764
1,2,3,8,9,12,13,14,16,18,22,233.542894536283,4824.77376909962
1,3,8,9,10,12,13,15,18,20,22,35.7033811358391,6092.8722679414
4,6,8,9,11,14,15,18,19,21,22,56.4829590273643,5228.40849984201
2,5,7,8,9,10,12,14,15,17,21,26.9762498028876,5669.11666333524
1,3,4,5,6,7,8,9,16,20,21,1642.72308449216,3527.62523518785
4,6,11,12,13,14,16,18,20,21,22,28.0860548283465,5306.34802996019
1,8,9,10,11,13,15,17,18,19,21,456.964213353497,3764.90543765109
3,5,8,9,10,11,14,16,19,20,21,584.700840086304,4167.85865174595
1,2,6,7,9,10,12,13,16,18,22,110.593293261838,4497.49692550347
5,8,9,11,13,14,16,17,18,19,21,164.490144960588,4426.64095725081
3,5,6,7,9,12,15,18,19,20,21,40.1244603709617,5051.77966052
4,5,6,7,8,11,13,15,17,18,19,920.599780075664,3626.70106198374
2,3,4,11,13,14,17,18,20,21,22,376.529927650705,3815.28301632553
4,5,6,8,9,10,14,16,17,20,22,811.805615157294,3395.2401422698
2,5,6,8,12,13,16,17,18,21,22,38.2724153883435,4996.77904984561
1,5,6,7,8,12,13,15,16,20,21,55.5786048761582,5980.13671274128
2,3,6,8,12,14,15,16,19,20,21,2178.86721093367,3536.02738368664
5,7,9,10,11,12,15,16,19,20,22,45.9049717943985,6102.36784394821
