V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse,bestlam_numpred
3,7,8,10,12,14,15,16,0.167326908469714,0.514137086799013,1
2,4,7,8,9,14,15,16,0.231958581421501,0.533096185318077,1
2,3,4,5,9,12,15,16,0.199126436350586,0.555553832651064,2
1,2,4,6,8,12,14,16,0.076037672194853,0.641069579378283,3
1,2,4,7,11,12,13,16,0.212862270110828,0.515411862184884,1
3,5,8,11,12,14,15,16,0.340045819723874,0.376891133881317,0
5,6,8,9,10,12,13,14,0.192774019865102,0.491439135643144,3
3,4,5,7,9,14,15,16,0.210645071438698,0.509493506477743,1
2,4,6,8,10,12,13,16,0.339992694991796,0.451293695164973,1
2,4,7,10,11,12,13,16,0.0922078411660949,0.816687204101134,2
2,3,4,5,6,14,15,16,0.230010753937696,0.536106111374627,0
2,3,4,5,6,7,14,16,0.181845329602114,0.57420702008394,0
2,5,7,8,9,11,14,15,0.244193436706709,0.501423047095646,0
1,2,7,8,11,12,13,14,0.224526828148387,0.59276180165979,1
2,4,6,8,12,13,15,16,0.0183311592550226,0.695295901344979,5
1,2,4,6,8,11,13,16,0.357132400508149,0.426397097178723,1
2,7,8,9,10,11,15,16,0.302655430978075,0.471250510571107,1
1,4,6,8,13,14,15,16,0.0378910289230769,0.692904704879359,5
2,3,4,9,11,12,13,16,0.270137494710957,0.567726348209545,1
1,2,3,4,5,6,12,16,0.00357986617424781,0.610271750982545,7
2,4,7,8,9,10,11,14,0.266999960372383,0.512484167474571,0
3,4,7,8,9,12,14,15,0.184995743342173,0.565222043288017,0
1,4,8,11,12,13,15,16,0.0188394508704682,0.905899218525884,6
3,4,5,7,8,10,13,16,0.227202953182483,0.428247860084071,0
1,3,4,5,7,9,12,13,0.10088603338685,0.711257877192679,2
1,2,3,5,6,7,9,14,0.119428393795777,0.594715403685004,0
3,4,7,9,10,12,13,14,0.199750224256136,0.491542052117031,1
1,2,3,7,8,10,13,14,0.00378831479082053,0.912865466427237,7
1,5,7,9,11,12,14,15,0.230803470583488,0.641862234277454,0
1,2,4,7,9,12,15,16,0.216679704686334,0.545310001339336,0
1,3,4,5,7,8,11,14,0.146350027222513,0.601044544452008,0
1,2,5,9,10,11,15,16,0.241911846155697,0.455418916623899,0
3,4,8,11,12,14,15,16,0.342567049993039,0.408602440768615,0
1,4,5,6,7,11,14,16,0.169528032005955,0.59315277463829,1
1,2,3,11,12,14,15,16,0.24164972224911,0.517029167838634,1
1,6,7,10,11,12,15,16,0.25202035966765,0.47207436230894,0
6,8,9,10,11,12,14,15,0.41419998922923,0.325333764781729,1
2,4,5,9,11,13,14,16,0.330968658956584,0.435137163398099,1
2,3,4,5,6,7,12,15,0.20510547075671,0.533807186274819,0
1,2,3,7,8,9,10,12,0.232346538349109,0.560335518494407,1
2,4,5,8,11,12,13,16,0.270930452703827,0.373227405402996,0
1,2,3,6,10,12,13,15,0.254013235570091,0.542364381888859,0
1,2,3,4,5,11,13,16,0.260943197602284,0.524414653261606,0
1,2,4,6,7,9,14,16,0.064043199593548,0.829447367551855,3
4,6,7,10,11,12,14,15,0.293390478245628,0.554871448929947,0
2,6,7,9,11,12,13,15,0.215924536941685,0.462162508826429,0
2,5,9,11,12,13,15,16,0.303614035431376,0.422165196602654,1
1,2,3,5,11,13,14,15,0.284118776508351,0.508238962461591,1
2,3,4,5,9,12,14,16,0.0041721742988636,0.697245129736373,7
7,9,10,11,13,14,15,16,0.349392658750002,0.446549944595095,0
2,3,6,8,10,12,13,15,0.292057531626805,0.56827457808848,1
2,3,7,8,11,13,14,15,0.22092490917459,0.542761763761842,0
1,6,7,9,10,12,13,15,0.248516536732953,0.467746599273418,1
1,4,5,7,10,11,12,13,0.254609567381192,0.521709004079485,0
2,3,7,9,10,12,14,15,0.06559260014034,0.682760441485241,4
1,2,4,7,10,12,15,16,0.00439742862356939,0.744700546060569,7
1,2,3,4,5,9,12,15,0.129389502945007,0.5235857135977,3
1,2,3,4,8,9,10,15,0.035867880078401,0.52337482269229,6
2,3,4,5,6,8,13,15,0.069847989502066,0.673882783660426,4
3,5,7,8,9,11,12,13,0.187086775385961,0.75098956156589,1
4,6,7,11,12,13,14,15,0.0724061608327262,0.992951997436393,3
1,2,3,4,5,6,9,16,0.0294740554026229,0.684314385727755,7
5,7,10,11,12,13,14,16,0.332222324479175,0.46414690045417,0
2,6,8,10,12,14,15,16,0.292612302775565,0.440517016758386,1
2,5,6,7,9,11,13,14,0.216003353424998,0.498571324151068,0
1,3,4,7,8,9,12,13,0.183246937768545,0.466921312753356,2
3,4,7,8,12,13,15,16,0.221428938383598,0.4573688051807,0
4,5,7,8,9,10,15,16,0.310598587588408,0.3933327520386,1
1,2,3,4,8,12,13,15,0.00527363957059035,0.711044063027247,7
1,2,4,5,7,9,10,14,0.17764797393348,0.57380709077652,0
2,4,5,9,11,13,14,15,0.343553632943723,0.414218490804072,0
1,4,5,10,11,13,15,16,0.0113671519260453,0.755720459879032,6
1,2,3,4,6,8,13,14,0.0235115958283555,0.668825328561175,3
1,3,4,5,9,11,12,14,0.120677024341713,0.543530247501234,3
2,4,5,7,8,11,13,15,0.275379797953715,0.460341339999455,1
3,4,5,7,10,11,13,14,0.204731731878464,0.506821509023768,1
1,2,4,5,8,9,15,16,0.367325227364176,0.421774201262846,1
1,2,4,5,8,11,13,16,0.232259749369865,0.393984656803703,1
2,8,10,11,12,13,15,16,0.352695387557355,0.398589191674338,1
1,4,5,7,10,11,13,14,0.223485553057118,0.597740679326548,1
4,5,6,8,9,12,14,15,0.386510821384493,0.372361888919166,1
3,4,6,8,10,11,12,15,0.0999876437958918,1.18991672913381,5
1,4,5,8,9,11,13,16,0.148956291709115,0.662173163184271,1
3,5,6,7,10,12,14,16,0.189033424327971,0.484604625485182,1
2,4,5,9,10,11,12,13,0.311720188823667,0.426610773488261,0
1,3,6,7,10,12,14,16,0.243160362287699,0.541489433012555,0
1,2,4,5,7,9,12,15,0.223051013892637,0.552847131178436,0
1,2,5,6,7,11,12,13,0.19035899408476,0.485662414721447,1
2,3,7,8,9,10,12,15,0.00551656164163818,0.675328669946617,7
1,2,3,4,6,12,14,15,0.219272399045702,0.535187301062531,2
1,2,4,5,8,9,12,13,0.338474346613927,0.405072844664897,0
3,5,6,7,10,11,13,16,0.249111000572688,0.473730981383764,0
2,6,8,9,10,13,14,15,0.322428494633767,0.462122904025072,1
2,3,5,6,11,12,15,16,0.0061955241880613,0.681511115313093,7
1,3,7,11,12,13,14,16,0.149113731252752,0.558859566965042,0
1,2,5,6,8,10,11,15,0.323694031016293,0.42729929178902,1
2,3,4,5,8,10,13,15,0.00737014435387947,0.592553479820538,5
2,3,8,9,10,11,12,16,0.256081153934618,0.646150800235375,1
2,3,4,7,9,13,14,16,0.133387513483594,0.570871202404858,1
1,2,3,5,6,9,12,14,0.282748176255207,0.551772410078512,0
2,7,9,10,11,12,13,15,0.349719399102119,0.462172625006626,0
3,4,7,8,10,13,14,16,0.145153855557686,0.487091589820585,0
2,3,4,5,6,7,10,16,0.206303809798067,0.603712516926372,1
1,2,5,6,9,10,13,15,0.335593635113001,0.475741217279473,1
5,7,8,10,11,12,14,16,0.298158807384946,0.465196793541693,0
2,6,10,12,13,14,15,16,0.295908472528897,0.449401644484018,0
3,6,7,8,10,12,14,16,0.189838438877201,0.485978124570261,1
4,8,10,11,12,13,14,15,0.0329940834694964,1.23191766539879,5
2,3,4,6,8,10,11,16,0.209890738137128,0.6289240783901,1
2,8,9,10,11,12,13,14,0.277489483213104,0.422192648719784,1
2,3,4,6,7,8,9,14,0.173032114744877,0.605203948297888,1
1,3,4,5,6,7,10,16,0.191302141965258,0.482623237219666,0
4,6,8,9,10,12,15,16,0.426110662520771,0.278758113309295,0
2,4,7,9,11,12,15,16,0.246543700496693,0.473340717606363,0
1,3,4,5,6,9,12,14,0.0837601968310822,0.570817127936012,3
1,2,3,4,8,9,10,13,0.0997460891181264,0.55001458100859,4
1,3,4,7,10,11,12,13,0.190991067717995,0.501601071192915,1
1,2,3,6,8,9,12,15,0.299951692316644,0.533077850232947,1
2,4,5,6,12,14,15,16,0.297953128220729,0.432789700527666,1
2,3,5,10,11,13,14,16,0.221671151871989,0.59230515000843,1
2,3,5,6,8,11,12,14,0.0039675122874934,0.654224322034108,7
3,4,6,7,8,9,10,11,0.0587977025378129,1.35335018193762,4
2,3,4,5,7,8,12,16,0.00465798776755238,0.971031957998181,6
2,4,5,7,8,9,14,15,0.232587310200115,0.538715332504974,0
3,4,6,9,10,14,15,16,0.119258093820168,0.638027175377588,3
4,5,7,8,9,13,14,15,0.216210174102365,0.539008329976909,0
1,4,5,6,8,9,11,16,0.172454128256575,0.564441800074767,2
4,5,6,7,8,12,13,16,0.261250283677275,0.383494496329773,1
1,3,7,10,11,14,15,16,0.158696965441233,0.559874856130663,1
2,5,6,7,8,10,14,16,0.297336544077768,0.50807579463928,1
2,5,6,8,9,12,14,16,0.318676167461889,0.460672161046618,0
5,6,8,9,12,13,15,16,0.367206866523928,0.255811922948778,1
1,4,6,7,8,9,15,16,0.295394959328266,0.496750043092917,1
1,2,4,6,8,12,15,16,0.28266465311358,0.425825597527838,0
3,5,9,11,12,13,14,16,0.322711747219973,0.401698872410462,1
2,3,4,5,8,9,14,16,0.273023979416007,0.545784161260583,1
1,2,3,5,7,9,11,15,0.0883325033149847,0.820182291614351,2
1,3,7,8,9,12,14,15,0.155946055299478,0.620592612424381,1
2,5,6,7,9,11,12,15,0.213783621416099,0.464059992128376,1
1,7,8,9,11,13,14,16,0.254715182191946,0.531825946699143,0
6,7,9,10,11,12,14,15,0.241100048636258,0.487798001474643,0
3,8,10,11,12,13,14,15,0.0281123463252558,1.25781176725615,5
2,4,5,6,8,11,14,16,0.302377957597067,0.428560893284313,0
1,4,5,6,7,11,14,15,0.0128408291443088,0.687357166160261,5
2,4,5,9,11,12,14,16,0.291206356059428,0.423477835979423,0
1,4,5,6,7,8,9,10,0.290438143823888,0.451618294258511,0
1,4,7,8,11,13,14,16,0.215203462356432,0.617257801361983,0
1,3,6,7,9,13,15,16,0.24750281176126,0.481631530892238,0
4,6,7,8,9,11,15,16,0.313328147869944,0.417500332898385,1
1,6,7,11,12,13,15,16,0.22327044287168,0.483222569832023,1
2,6,7,9,13,14,15,16,0.177133321480601,0.515162817265072,0
3,4,6,7,8,14,15,16,0.188633894418219,0.520941735290687,0
1,3,6,8,9,10,11,12,0.278401781842465,0.439452884870907,2
1,5,6,7,9,12,13,15,0.192269178491915,0.47649184823804,1
1,2,3,5,6,9,13,15,0.265426626412896,0.576016959552894,1
1,2,3,5,7,8,13,16,0.181015338412877,0.552865638232222,1
1,2,6,7,9,10,14,15,0.206848964091177,0.560617827119071,1
4,5,6,7,8,10,11,13,0.239558831317255,0.420992120334448,1
2,5,6,7,12,13,14,15,0.271279906228161,0.52677007511752,1
1,6,7,8,11,12,13,15,0.259475263450352,0.515452598489721,0
4,5,6,7,10,11,14,15,0.194066250527426,0.507766425878168,1
3,4,7,8,10,11,13,16,0.229157664912593,0.427250103343128,0
2,4,5,6,11,13,14,16,0.280723654134743,0.436878137201838,1
1,3,6,7,12,13,15,16,0.159325768317211,0.493336924536596,0
1,3,6,7,8,9,13,15,0.265125387372852,0.479208092236006,0
1,2,3,7,10,11,14,16,0.140310046755408,0.586375084761605,1
3,5,7,9,10,13,14,16,0.256714396768399,0.479422005831926,1
1,3,5,7,8,10,12,14,0.156509207207685,0.569953397135872,1
1,2,3,4,5,7,8,16,0.184324518909968,0.548817045593358,0
1,2,6,7,10,11,14,16,0.244731358750985,0.546601287306673,1
3,5,8,10,12,13,14,16,0.307956936472293,0.389191089712797,0
2,4,6,9,10,11,13,14,0.299995530745969,0.472105656772814,1
1,3,5,8,10,11,12,13,0.339384629572441,0.363696475660888,0
1,3,5,6,7,9,12,15,0.271257402932688,0.492473787107218,1
2,3,5,7,9,10,13,15,0.139296122889118,0.620480394567198,1
2,4,5,7,9,10,11,13,0.285242813897986,0.46822770770891,1
2,5,6,7,8,10,15,16,0.280556610929668,0.480310816344833,1
2,3,7,9,12,13,14,15,0.17416849561659,0.549326660545606,0
1,3,5,7,9,10,12,14,0.173345485249421,0.535833035974518,1
5,7,9,10,11,12,13,15,0.344880744348099,0.372870684934401,1
1,3,4,5,6,13,14,16,0.194613962086277,0.537166582361028,1
5,6,7,8,11,12,15,16,0.241800411776805,0.382535429978,0
2,4,7,8,9,10,12,15,0.00448777837740342,0.925543131273475,7
2,5,6,8,9,10,14,16,0.305851702990026,0.518506568314419,0
2,5,8,9,10,11,12,16,0.257717834310351,0.476600103189571,0
1,4,5,6,8,9,12,16,0.205527942736784,0.484708905276659,2
4,7,8,9,10,11,14,16,0.264063602282109,0.459921140265258,0
1,3,4,5,9,10,12,15,0.368419897279706,0.403365066430028,0
1,2,7,8,9,11,14,15,0.204408217925077,0.591769217457691,1
1,2,6,8,10,12,13,16,0.303454165537089,0.454188704867636,0
2,3,4,5,7,8,11,13,0.0395744452265613,0.632892673412007,6
1,3,5,6,7,8,12,15,0.171835159391067,0.505018376239344,0
1,2,5,8,9,13,14,15,0.288588860233316,0.452402666838961,1
1,3,6,7,8,10,14,15,0.013209301115632,0.865677670259103,6
1,3,5,6,9,13,15,16,0.141202401875872,0.538348301527691,3
1,5,6,7,8,9,13,15,0.258014507205226,0.452473903864385,0
1,2,3,4,9,12,13,15,0.128834878427662,0.520412500714598,4
1,2,5,6,7,10,15,16,0.260286785375936,0.503638555467632,0
2,3,5,6,7,8,9,11,0.10032155606988,0.873636839488461,2
5,6,9,11,12,13,14,16,0.381617873086577,0.310923532852322,0
2,6,8,9,11,12,13,16,0.298751742886153,0.493981606907504,0
4,5,6,9,11,13,14,16,0.193483485143681,0.51368392229192,1
3,4,5,6,7,10,11,14,0.21432539825459,0.484044739800796,1
3,5,7,8,12,13,14,16,0.18255545207489,0.482375067333445,1
2,3,4,8,10,11,12,13,0.282114293903747,0.515957409081213,1
1,4,5,6,7,8,10,11,0.315695251923786,0.461885658383091,0
2,7,9,10,11,12,14,15,0.285394120793249,0.546722442804172,1
4,6,7,8,9,11,14,16,0.286868695010004,0.455726533567518,0
3,5,9,10,11,12,14,16,0.28041214829211,0.463663019508637,1
1,2,4,5,6,8,12,15,0.307197061393674,0.421809377049419,1
3,6,9,10,11,12,14,16,0.277730957598593,0.476490895490373,1
1,7,8,9,10,11,12,15,0.262876187695687,0.500545442843118,0
2,3,5,6,7,9,10,12,0.216454935760735,0.615528392600747,0
4,6,7,9,11,12,15,16,0.323999620403553,0.414766340548643,0
1,3,6,8,10,11,12,16,0.299409233928847,0.414289248461926,1
1,3,5,6,9,10,15,16,0.0959171197203836,0.674607254626582,4
4,5,10,11,12,13,15,16,0.00833441387424195,0.811546674838561,7
2,3,6,7,10,11,12,14,0.00430293901631397,0.925356113477159,5
1,3,4,5,7,10,11,16,0.206920191834493,0.477311062574513,0
1,3,10,11,12,14,15,16,0.327593337597259,0.448211108329068,1
2,3,4,5,6,9,10,14,0.250435135109836,0.604782844428126,0
4,7,8,9,10,12,14,15,0.183866167266769,0.573565811850591,1
1,7,8,9,11,13,14,15,0.238594879637028,0.606837142899368,0
3,4,5,7,10,12,14,16,0.173948007099557,0.512159063748322,1
4,5,6,9,11,12,14,16,0.387891719712021,0.326476841661005,1
1,2,4,5,6,7,10,14,0.218673998686533,0.585831252549768,2
2,4,6,7,11,12,14,15,0.222262120972442,0.564151088972058,0
4,8,9,11,13,14,15,16,0.107376327366921,0.680210992903558,3
1,2,3,4,8,9,15,16,0.0688961133780903,0.640033017486465,3
4,5,7,10,12,13,14,15,0.226518918130224,0.577149334356513,0
1,5,8,11,12,13,14,15,0.0232708261966059,1.072918507201,3
1,3,4,6,8,9,10,13,0.371938622808539,0.430271336224407,1
1,2,5,6,7,9,11,16,0.162778376306909,0.503643173460376,0
2,3,6,8,11,13,14,15,0.267628923350723,0.527674967868751,0
6,7,8,10,11,12,14,15,0.236813743859855,0.514645463043214,1
2,3,4,6,8,10,12,13,0.191085551285253,0.570076371988052,3
1,2,4,7,8,12,14,15,0.138982844552588,0.705607413820802,1
2,3,5,8,10,13,14,16,0.211848810788939,0.576127649055104,0
1,2,7,8,9,10,12,14,0.00737323920615835,0.930728449764611,7
5,6,8,10,12,13,15,16,0.203310218567285,0.502431725966952,2
2,4,5,6,8,10,13,16,0.174482026865699,0.570453311552005,2
4,6,7,9,10,11,12,14,0.236777022595233,0.494821900388484,0
1,2,4,6,7,10,12,15,0.00513043352592356,0.847394085242741,7
3,4,5,8,10,13,15,16,0.308793555936337,0.367021703274521,1
1,3,4,6,7,8,10,13,0.215124672010598,0.480788974962826,0
2,3,6,8,9,13,14,16,0.226649355544154,0.626449140767958,1
2,3,6,7,11,13,14,15,0.190648183950325,0.559416694922531,0
3,4,5,6,7,9,11,12,0.254066968467761,0.531236925562193,1
1,2,4,7,8,11,14,16,0.175006874652906,0.596604185270244,0
1,5,6,7,8,10,13,16,0.272692490498712,0.404981741253977,0
1,3,4,5,6,7,8,14,0.0119071940690466,0.882974349285449,5
1,3,4,5,8,13,14,15,0.35299141381396,0.48001272629548,0
2,3,5,6,7,11,12,15,0.204886598850476,0.542795292175572,0
3,4,6,9,12,13,14,15,0.376198265017347,0.413612314939961,0
3,7,8,9,10,12,13,16,0.056671815250086,1.3662067639826,4
2,6,8,9,11,13,15,16,0.295024508421922,0.475868262660483,0
1,3,4,6,9,10,11,16,0.223630957586979,0.513076426577352,2
1,4,7,8,10,11,14,15,0.204454782285959,0.68475089456097,0
2,5,6,8,9,11,13,15,0.0262075355490128,0.704554705632643,5
2,4,5,8,10,11,13,15,0.0159125369888455,0.687543600255618,6
2,4,5,6,7,9,11,16,0.180120396718247,0.488170810633743,0
1,2,6,10,11,13,14,16,0.0660926883210968,0.562927194998644,3
1,2,4,10,11,12,14,15,0.320182847745725,0.512325994046915,0
1,5,6,8,9,12,14,16,0.0265216655446718,0.809911629878729,3
3,5,6,7,8,10,13,16,0.277071733207462,0.465338226329015,0
5,6,7,10,11,13,14,15,0.346765268204907,0.454688392675872,1
1,5,8,9,10,13,14,15,0.00753467891396507,0.874896363971961,7
1,3,4,6,7,10,14,16,0.20450809838202,0.550019196567641,1
3,4,5,6,8,10,11,16,0.340370934071991,0.437939294120367,0
2,3,9,10,12,13,15,16,0.00828589107396918,0.698346088142284,6
2,3,5,6,7,9,13,15,0.19213579338822,0.584216841900181,0
3,4,7,8,11,14,15,16,0.163797992758924,0.531843090861544,0
2,3,6,8,10,12,15,16,0.221454556612797,0.595700644780405,0
3,5,6,8,9,10,11,14,0.240938894368815,0.471889636068039,2
4,5,6,8,10,11,13,14,0.185522044191964,0.478131909401285,2
1,2,7,9,12,14,15,16,0.17927414278034,0.604192407911774,0
1,5,6,8,9,12,14,15,0.0719813578883371,0.716358939028944,3
1,3,5,7,10,11,13,15,0.219377411487495,0.471990047460271,1
4,5,8,9,11,14,15,16,0.0433673740459949,0.769396805530277,5
2,3,4,5,8,9,12,14,0.2356721262997,0.504808109760086,1
1,3,4,5,6,8,9,12,0.351738062196676,0.396155092582549,0
1,2,6,7,10,11,12,16,0.0660671179489336,0.894646058413812,2
1,4,5,8,9,11,13,15,0.0804446335921086,0.710759576827236,4
1,4,7,9,10,12,13,16,0.306923961817952,0.459687448153225,1
1,3,4,7,9,10,13,15,0.240412889648934,0.499663343961438,1
1,2,8,10,12,14,15,16,0.260963173539909,0.470156098369364,1
1,4,5,7,8,9,11,16,0.302347371177734,0.461502643019593,1
2,6,7,10,11,14,15,16,0.0401633001400335,0.876099883114868,3
2,3,9,11,13,14,15,16,0.187777395850494,0.557306163951944,2
5,6,8,9,10,12,14,16,0.419921213947304,0.322845252475604,0
1,3,7,8,9,11,14,15,0.152835181635848,0.565786179740549,1
2,3,4,7,8,9,11,12,0.0595724894792829,1.02440778007768,4
5,6,7,8,10,13,15,16,0.246764939140711,0.3977022917599,1
3,4,6,7,12,14,15,16,0.170948837344952,0.539701740523038,1
2,5,7,8,10,14,15,16,0.20710183412669,0.585766162331267,2
1,2,7,8,10,11,13,15,0.226770918241515,0.520789514681023,1
1,3,4,6,7,10,11,12,0.172982784757489,0.495807760675964,0
1,2,4,5,6,8,15,16,0.307084488036845,0.421696013154262,0
1,3,6,7,8,9,11,15,0.274453998161315,0.462594721628556,0
1,3,4,7,10,11,13,15,0.232052838557165,0.512888352611135,1
1,2,5,7,9,11,12,15,0.213974526251547,0.512402988726262,0
3,4,6,7,10,11,13,16,0.250822969690229,0.45415138009631,0
1,2,3,4,6,7,9,13,0.166537841490081,0.574255028928808,1
3,5,9,11,12,14,15,16,0.290366348245775,0.40297511430869,2
1,2,8,10,11,12,14,16,0.257529000951566,0.448849700674775,1
3,6,7,10,13,14,15,16,0.195364116586375,0.486349128566824,0
5,6,7,8,9,10,13,14,0.319665417883907,0.415043836073634,1
2,4,5,6,8,9,14,15,0.312337629085785,0.432989516831615,0
3,5,8,10,11,12,13,16,0.303155313693468,0.395584371742313,0
4,5,7,8,10,11,13,16,0.297132584834689,0.356584036452544,0
1,6,8,9,11,12,13,15,0.441733019221972,0.312424243931885,0
1,7,10,11,12,13,15,16,0.249595433618774,0.484265008392282,1
1,2,6,7,8,9,11,14,0.0198461664702384,0.727534096234266,6
2,5,7,9,11,13,15,16,0.224410216762761,0.461605433344793,0
1,6,9,10,12,13,15,16,0.35970639542712,0.323614782829817,1
3,5,8,9,10,14,15,16,0.0849933764603705,0.616085912797711,4
1,2,3,5,8,10,15,16,0.245562522333581,0.539512905612487,0
1,5,8,9,10,13,15,16,0.381266824019537,0.298364031854082,1
3,4,5,8,10,12,13,15,0.0478734723699449,2.00769218776886,5
1,2,6,7,8,11,13,14,0.00530585959752316,0.793069730630845,7
1,4,5,8,10,12,13,15,0.0060481872419411,1.08930869615781,8
2,3,4,6,8,9,11,14,0.170861622327313,0.553409666155635,1
2,3,4,5,7,10,11,12,0.288077416651368,0.531848451750263,0
1,4,7,8,9,10,15,16,0.314468002123124,0.499511191400278,0
4,5,6,7,9,12,14,16,0.22699620580521,0.481331905194689,0
1,4,6,7,9,10,14,15,0.0319243384880563,0.672133986816763,7
2,4,8,10,11,13,14,15,0.372406778493986,0.41156650419866,1
1,2,3,5,7,8,9,12,0.215513582043199,0.541109257263661,1
2,4,5,6,10,12,14,15,0.357753322583617,0.43523152950941,0
2,4,5,8,9,10,11,13,0.342425380986531,0.437755319875352,1
1,5,7,9,10,12,13,16,0.237885554537951,0.423052989218316,0
1,3,4,5,10,11,13,16,0.308828154641739,0.394786948877429,0
3,6,7,8,9,12,13,16,0.257795389444369,0.449894955210442,0
3,5,6,9,10,11,12,14,0.283386108658476,0.465258993228206,1
1,4,5,8,9,10,13,16,0.174166173461914,0.565482324214403,1
3,4,9,10,11,12,14,15,0.354269014157681,0.409140729495246,1
3,4,6,9,10,11,13,15,0.00608760216396638,0.818135029385083,7
2,3,4,7,8,9,15,16,0.23445929833259,0.552779810906813,1
1,2,6,7,9,10,12,14,0.115143271675092,0.728060683308253,4
2,3,4,5,6,7,9,11,0.0899284032729061,0.888498696355091,2
1,2,3,5,8,13,15,16,0.267900024597924,0.516392036086624,0
2,3,6,8,9,11,14,16,0.144327437739589,0.606604395295175,1
1,2,3,5,6,7,8,9,0.146937310302104,0.570287676184291,0
5,6,8,9,10,11,14,15,0.421991366808557,0.308502857003869,0
4,5,6,7,9,12,14,15,0.228662237649353,0.549200571102952,0
2,4,6,7,11,13,14,16,0.202635227573138,0.513784081415179,1
2,4,5,6,9,10,13,15,0.122926850514767,0.60876258276904,2
2,3,5,7,9,12,14,15,0.17692774957915,0.550969151632862,1
3,4,6,7,10,11,12,16,0.201790283567735,0.446291858161741,1
2,5,6,7,9,10,11,16,0.216558952590726,0.540063341258409,0
1,2,5,7,9,11,13,15,0.231849226090243,0.492425122553235,0
1,2,3,4,10,12,14,16,0.187309439272801,0.526818445923363,1
1,2,4,8,9,11,14,16,0.340679064853609,0.459747243206325,1
2,3,6,9,10,11,12,14,0.025651714288623,0.617995094195581,6
1,3,4,5,7,13,14,16,0.165065655563912,0.570885874493927,1
2,3,5,11,12,13,15,16,0.266960633667967,0.534427440552156,0
2,4,5,6,8,9,11,14,0.323351362092607,0.436783126434821,0
2,3,6,9,10,12,15,16,0.0948208594559139,0.686554933349016,3
1,3,4,5,10,12,14,15,0.349471022547085,0.493809476900056,0
2,5,7,8,10,11,15,16,0.280884276387781,0.460959991170979,1
3,5,6,7,8,11,12,16,0.187482008502547,0.426307299365869,1
1,2,4,7,11,13,14,16,0.157773917192482,0.583383581051582,1
2,3,5,7,8,11,12,13,0.00452528177803607,0.793443263618346,7
1,5,6,7,13,14,15,16,0.0524474847037007,0.654128991014493,4
3,4,5,9,11,13,14,15,0.174633573570514,0.554133101676441,3
1,3,5,6,7,11,12,14,0.0265514478727747,0.745059141641292,5
2,3,4,6,9,11,12,16,0.23364838428769,0.608160698181161,1
1,2,3,4,8,10,13,14,0.269920917940072,0.519708877566239,1
1,2,4,7,8,9,10,15,0.150293628719293,0.583361766750234,2
1,2,5,6,9,10,13,16,0.270564337455882,0.538115487232889,1
1,3,5,8,9,11,13,14,0.342180823043834,0.41202507593577,0
2,6,8,10,12,13,14,15,0.322195143468125,0.426128143152172,1
1,3,4,12,13,14,15,16,0.348991455131424,0.493692481458417,0
2,4,8,9,11,14,15,16,0.00442631530149949,0.694629818482486,6
3,4,5,8,11,12,13,16,0.333780450364074,0.333465688809029,1
2,5,7,8,9,10,11,13,0.328046418495323,0.464388000417248,1
1,2,5,7,8,13,14,15,0.215640061903094,0.599919258533162,0
1,2,5,6,7,8,12,15,0.233863908407494,0.520308157210529,0
1,2,4,6,8,11,12,13,0.00659217001449332,0.943480252255183,5
2,3,4,6,7,12,15,16,0.204821493182697,0.546204799528288,0
2,4,11,12,13,14,15,16,0.0217479785152854,1.18118445544638,6
2,3,4,5,8,11,12,15,0.00471047701921537,0.695879500670464,7
1,4,7,9,10,11,13,14,0.280118663736555,0.569454057478368,0
2,3,5,6,9,12,15,16,0.00613350937433084,0.812293883534457,7
1,3,4,6,9,10,14,16,0.371933129870373,0.466077138408169,0
4,5,8,9,10,11,12,14,0.373014216763382,0.325034590177074,0
2,4,5,8,11,13,14,16,0.251197664407749,0.405344313484736,1
2,3,4,8,9,11,12,14,0.212738787082165,0.510060134455608,1
1,6,8,9,10,11,12,14,0.064209736465861,0.723174426552938,1
3,5,6,7,9,10,13,16,0.300806160937757,0.513464167522326,0
4,8,9,10,11,12,14,15,0.3800734747928,0.377310473115075,0
1,3,6,9,10,11,14,15,0.00390198905722271,0.722212514987643,8
2,3,4,6,8,10,12,16,0.220067573018337,0.593536602193459,0
1,3,4,8,10,11,12,15,0.0577977717355291,0.72240991218376,5
2,5,6,9,11,13,14,15,0.333003510068164,0.439506791660727,0
1,3,4,6,7,8,9,16,0.256400243445426,0.486371238054446,0
1,3,4,6,10,13,15,16,0.377798711728274,0.417384144313389,1
5,7,8,10,11,13,14,15,0.365977274360926,0.481541080397513,1
2,7,10,11,12,14,15,16,0.0474302613341042,0.907278264562314,2
1,2,4,10,12,14,15,16,0.299795331201465,0.500721434951584,0
2,3,4,6,9,11,13,16,0.00323922924645724,0.727216673967322,7
3,4,5,6,9,13,15,16,0.185458516660015,0.554299125215274,2
1,3,4,5,7,11,14,16,0.164765442728453,0.574504520510369,0
2,4,5,7,9,10,11,14,0.257536482239515,0.505175507651549,1
1,2,4,7,8,12,15,16,0.243055966535918,0.567997491233102,0
2,3,6,10,11,12,13,15,0.267703457892802,0.58309538200874,0
3,7,8,9,11,12,13,15,0.306695965085813,0.38491167422986,1
1,2,4,6,9,10,11,16,0.307416366768814,0.493484162954993,1
