V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
1,2,3,6,13,15,16,18,20,21,65737.3488103521,597068.60429059
3,5,7,11,12,13,14,15,17,21,150989.023230405,299643.848230923
1,3,7,11,14,15,16,17,18,19,134789.625350161,359918.171349096
1,3,4,5,7,10,13,14,20,21,235375.579892168,259968.489430748
1,2,6,8,9,10,13,14,18,20,140778.773983225,479016.797964758
1,3,5,9,10,11,13,14,17,21,212700.193464151,177903.055657888
5,8,9,10,12,13,15,16,17,21,196200.667160303,291945.682915918
3,5,7,11,12,13,14,18,19,20,207704.319317032,292956.740865898
3,5,6,9,12,13,14,17,19,20,237818.081243205,326974.271700159
4,5,6,7,8,9,12,13,16,18,201432.585827748,328573.798038702
1,2,4,7,9,11,15,16,18,21,179630.988025462,371648.647284687
1,2,3,4,5,7,9,11,18,19,3388.67070270416,Inf
1,3,4,5,8,10,11,16,18,21,197661.614430513,267045.178514117
1,2,4,8,9,11,12,13,19,21,83959.6285110907,Inf
2,5,7,9,12,13,14,15,18,20,49353.6664230431,Inf
1,3,9,12,13,15,16,18,20,21,83076.1857687954,516575.432555848
1,4,7,8,11,12,13,15,18,19,5174.99345040428,Inf
1,3,5,8,10,11,14,16,17,18,183987.5700491,218976.739624032
2,4,6,7,9,10,12,14,15,21,119664.984613573,364003.438412518
3,4,7,8,10,12,14,18,19,21,179002.181336618,348740.430313018
2,3,4,9,10,11,13,16,19,21,163730.029596202,340425.883931148
1,8,10,13,14,15,16,17,19,20,174954.072548877,381142.112281347
1,2,6,8,11,12,13,15,17,20,167167.901301656,418832.087871789
2,3,6,7,9,10,13,15,17,20,168689.298307871,362969.690469959
2,5,6,9,10,14,15,16,17,18,227328.964862899,246044.4319048
3,5,7,10,13,14,15,17,18,20,162082.049574905,273152.122699776
1,2,8,9,11,12,13,14,18,20,37512.5241664811,Inf
1,4,5,6,10,11,12,13,14,17,168488.332678009,197804.073625887
3,7,8,9,12,13,15,17,18,21,59245.4840324051,682845.663975106
5,7,8,12,13,15,16,18,19,20,177042.372830789,356542.710742996
1,3,7,8,11,13,14,15,16,21,159693.438350665,397931.570356305
4,5,6,8,9,10,14,16,17,18,237328.644176065,264269.172929465
4,5,6,8,10,12,15,18,19,21,42153.503838158,391092.037011973
1,2,4,5,6,10,13,15,18,19,250226.48856705,293469.906547598
1,2,3,4,6,13,16,18,19,20,39925.4216125697,Inf
4,6,8,12,14,15,16,18,19,21,134694.785503467,462810.136491139
5,7,10,11,12,15,16,17,18,19,281030.554225919,223788.962957337
2,6,7,10,13,14,15,16,19,21,181314.852121377,355083.971020268
1,2,4,10,11,13,14,16,17,21,215192.328040327,322313.88825144
1,3,5,7,8,9,10,14,18,20,202369.848869947,260437.783653907
1,5,6,7,8,13,14,17,18,19,155756.005581367,308595.840843482
2,4,8,9,10,11,12,13,15,16,36516.773933037,NA
2,3,10,11,12,14,15,18,20,21,143834.981897016,345766.721210492
1,2,4,5,7,12,14,19,20,21,216061.41781568,310581.890856777
2,3,4,7,12,14,15,16,17,19,72291.4354351575,524191.201029827
1,2,3,4,7,8,12,13,15,19,3222.67741558931,Inf
1,2,4,5,6,11,14,16,19,20,176526.543465141,294166.952954208
1,2,7,8,14,15,18,19,20,21,19492.3550252496,Inf
2,4,6,8,11,13,15,16,19,21,135088.323881154,397645.697253364
1,2,4,5,9,12,15,17,19,21,148103.185205472,Inf
1,2,3,4,6,7,13,17,19,20,3504.2614522723,Inf
4,5,6,8,12,13,15,18,20,21,131334.326201145,445550.700422299
1,2,7,8,9,12,14,17,18,20,138435.126633976,409222.344389534
1,2,5,6,8,10,15,18,19,20,176952.288212957,307591.033535809
1,2,3,4,6,12,14,18,20,21,106493.455019225,520735.172273184
2,3,6,8,9,13,14,17,18,19,187148.883779944,410296.076801159
2,5,7,10,11,12,13,17,19,21,269222.37768395,206575.513613576
1,2,3,5,7,10,12,13,15,18,236637.275984344,287071.445176152
1,4,5,7,10,13,14,16,17,21,255599.139480018,246641.885503702
1,3,5,6,8,9,12,16,18,20,137475.104701298,404217.77831174
2,6,7,8,11,13,14,19,20,21,175628.577894407,401426.164978846
2,3,4,5,7,8,9,12,16,21,211893.75000204,335152.013629641
2,5,8,9,13,14,15,16,19,20,81442.4826431327,Inf
1,2,3,7,8,9,10,14,17,19,44685.7665085356,701436.620894875
1,2,3,4,5,7,12,14,17,18,144518.483131501,306467.204512281
1,3,7,8,10,11,12,15,17,18,183534.47042721,328234.602956594
1,2,3,4,8,9,10,11,17,19,75434.5369328792,Inf
2,3,4,6,8,9,10,11,13,21,145395.985714286,344921.86400253
1,4,5,7,8,12,13,16,17,21,62213.7886806038,423543.663988079
1,3,7,8,10,11,12,13,14,15,251398.957645091,325235.286796428
2,3,4,6,9,11,14,17,18,20,167384.880050142,Inf
2,3,5,6,9,15,17,18,19,20,218100.91904137,354131.511680737
1,2,4,5,7,9,10,11,13,14,291190.046361917,122170.55980238
2,4,5,7,8,9,12,17,19,20,133860.658063837,313170.237850289
1,3,5,8,11,12,13,17,19,20,166157.363238908,Inf
1,2,3,6,10,13,14,17,18,21,206020.490115727,365359.215076427
2,3,5,6,7,9,11,14,15,20,189628.449592309,268339.414886462
1,3,5,8,9,10,12,13,15,19,252181.584634564,291923.520076976
3,4,6,12,13,14,15,16,19,20,2727.30375484912,662341.347455229
1,3,5,6,8,9,11,12,14,20,136706.25210192,Inf
1,2,5,8,9,13,14,15,17,20,178164.186206694,Inf
1,2,3,4,8,9,13,15,19,21,129254.532096178,Inf
4,5,6,8,9,11,15,16,17,19,201185.402647358,304273.026945267
1,2,5,6,12,13,15,16,17,20,183662.706480396,358778.677822648
1,5,7,8,9,10,12,13,17,19,279110.176059275,249523.87361552
2,4,7,8,11,14,15,18,20,21,181777.673702015,395795.817292812
1,4,5,6,8,9,13,14,17,18,168660.531484771,334796.478316521
1,3,5,8,9,11,14,16,18,19,218177.65357255,296742.954036021
4,8,9,10,11,16,18,19,20,21,144154.053888901,342567.243667467
1,2,3,5,6,7,13,14,16,18,162686.501765904,332637.768702069
4,6,8,9,11,12,13,18,19,21,132071.315439806,428153.074883229
1,5,8,9,10,16,17,18,19,20,192141.305913757,292514.494497871
2,6,8,11,13,14,16,17,18,20,147921.916371017,433231.233359412
1,2,4,8,9,12,13,14,18,20,90362.7757533586,482244.478259126
2,4,5,6,9,11,12,14,18,19,231009.009908506,273419.72462132
1,3,4,5,6,10,11,15,18,19,218073.51226104,247642.634688473
2,5,6,7,10,11,12,16,19,21,228478.400473852,221549.080336972
1,3,5,6,7,8,10,16,18,19,175251.441015701,288669.61305726
2,3,5,8,9,11,12,17,18,21,168799.183276053,319800.111240308
3,4,6,8,10,11,14,19,20,21,3739.56216178784,472565.090091954
1,2,3,4,6,7,8,12,15,21,45985.5008765693,Inf
1,2,4,8,9,10,11,12,14,15,3344.57015256415,NA
1,2,5,6,10,13,16,17,18,21,187354.396501602,303126.92936442
1,3,5,9,11,13,15,18,19,20,182542.967124472,343266.088751633
1,3,4,11,12,14,15,18,19,20,105163.917829689,Inf
3,4,6,9,10,11,15,16,19,20,181270.60724912,341927.631467155
1,2,4,7,12,13,14,16,19,21,109648.706781097,385551.818561212
2,3,5,7,9,12,13,15,17,19,157478.373048347,326986.473718441
1,2,4,7,12,13,14,18,20,21,149696.098068696,386150.846529554
4,8,12,13,14,15,16,17,19,21,142350.992977652,381485.04637335
1,3,5,6,7,8,11,12,18,21,174460.787000873,341679.305079618
2,5,6,7,10,11,13,15,16,20,225382.80765821,230696.554480227
1,3,4,6,7,14,15,19,20,21,39568.2502265773,546320.361408425
1,4,5,10,11,13,14,16,18,21,183850.267232541,219023.952587817
2,3,8,10,13,14,15,16,17,20,179157.566448987,384253.982954263
8,10,11,13,14,16,17,18,19,21,168250.456351968,328372.530533988
3,6,8,10,11,12,14,16,18,21,209078.480571398,356758.377815598
1,5,6,8,11,12,15,17,18,21,126021.811127417,Inf
1,2,6,7,9,13,14,16,18,19,171174.393385535,389436.400154545
1,2,6,9,12,14,15,16,18,21,139946.114609473,447739.83763082
4,6,7,8,10,14,15,18,20,21,67569.1421075735,465057.420760898
2,3,6,8,12,13,16,18,19,20,35167.1362989877,527728.739791435
5,7,9,10,11,12,14,15,17,19,149986.159459905,138458.992288462
2,4,6,7,9,11,16,18,19,20,143926.941891535,Inf
1,4,8,10,14,17,18,19,20,21,196951.621409578,361675.690494373
3,6,9,10,13,14,15,17,18,21,234598.195191719,371528.164930648
2,4,7,8,9,10,12,13,16,17,101534.751920572,341439.106371649
1,2,4,5,7,13,16,17,19,20,67670.6553078407,Inf
1,3,4,6,9,13,15,16,19,20,121156.136474109,412222.25887877
6,7,8,9,10,16,17,18,19,21,193893.028634659,353924.257680968
3,4,8,10,12,14,15,16,18,20,50887.5165405326,534782.753927146
1,2,3,5,7,8,9,11,12,18,229809.704524594,297585.256799257
1,2,4,6,7,9,12,15,16,17,104079.407782223,527780.761203754
1,3,7,9,11,12,14,15,16,17,209163.075258686,357274.446271496
1,2,5,10,14,16,18,19,20,21,194042.116170077,276722.409576557
1,2,3,4,6,11,12,15,20,21,147976.162404543,421019.757469526
7,8,11,12,13,14,15,16,17,19,158709.121719663,356458.283429763
1,6,8,10,14,15,16,19,20,21,167874.239389528,425845.133612671
2,5,6,11,14,17,18,19,20,21,199320.882902552,304558.452802851
3,5,6,11,12,13,14,17,19,21,195524.803585047,293023.516652756
3,4,8,9,11,12,13,14,15,16,168754.288180344,391936.361222662
5,6,8,11,13,14,16,17,18,21,207836.871640662,316532.342889586
1,2,4,8,10,13,17,18,19,21,167544.179632095,360856.766298164
1,3,4,6,9,11,12,15,16,19,43412.7680662826,496707.348377471
1,3,6,7,8,11,15,16,17,20,146433.894641051,374115.918001536
1,3,5,6,9,10,11,13,17,18,225436.312084342,227034.088855459
1,3,5,6,7,8,15,17,18,21,175896.551666569,349510.052445989
2,7,8,11,12,13,17,19,20,21,165254.824350805,403333.095877208
1,2,3,4,5,8,12,13,17,19,198020.699569937,322025.771648575
1,3,6,8,9,10,11,15,16,21,132902.122558664,372361.396054684
2,4,5,7,9,12,13,17,18,21,78498.7646221366,392454.920119121
1,2,7,10,11,13,15,17,19,21,242914.282891573,343940.649166656
1,2,7,8,9,10,13,17,20,21,195642.907526192,350755.796328002
2,3,4,5,6,8,9,13,17,19,224656.815010162,334518.598175547
1,2,6,8,9,10,11,13,15,19,193090.748694884,340073.830461757
1,3,5,6,13,15,16,17,19,21,180803.574123817,356727.138615579
1,9,11,12,15,16,17,18,19,20,156880.525827183,408326.625722757
2,3,7,11,14,16,17,19,20,21,145698.280692052,400914.545343067
1,6,7,9,11,13,14,16,17,18,204682.659793297,356403.288597993
1,2,3,4,7,12,13,16,17,20,61522.3742415254,Inf
6,7,8,10,11,13,14,15,16,18,72375.7527028986,336324.362409558
1,5,7,9,10,12,16,19,20,21,210231.483626449,270791.551374583
2,4,10,11,12,14,15,16,18,20,196136.561921775,335465.714223801
1,2,4,9,10,13,14,16,17,21,29073.883325783,Inf
1,2,5,7,8,11,12,13,16,19,193557.545235901,Inf
1,4,9,11,13,14,15,16,17,21,167546.401900395,382058.85291107
1,2,4,6,9,12,15,19,20,21,100997.441423524,Inf
5,6,7,8,9,10,11,12,13,15,254859.642336596,212771.967698615
2,3,4,6,7,9,13,15,16,19,83490.741028354,Inf
1,3,5,8,12,13,15,17,19,20,147842.298944733,363958.842419627
2,3,4,9,10,11,13,15,17,19,151659.060405008,328175.708626668
2,3,5,7,8,9,10,14,15,19,248208.037488461,236580.145446173
2,7,8,9,12,14,15,17,19,21,132101.245457206,405438.527206525
1,2,3,7,9,12,13,15,17,21,121537.998209042,Inf
1,4,8,10,11,12,14,17,18,19,124957.992297343,328172.974548855
3,5,6,7,8,13,16,17,19,20,16138.0517894208,420736.559579487
3,8,10,11,14,17,18,19,20,21,201147.15642491,345543.937637978
3,4,6,9,13,14,16,17,19,20,16190.9467582027,777429.473507195
1,3,5,6,8,9,12,14,15,21,154140.976755872,366234.055770484
1,2,3,4,8,13,15,16,20,21,46521.40711316,Inf
1,3,4,5,8,13,16,18,20,21,150785.87909402,418743.066575336
3,8,9,10,11,16,18,19,20,21,164303.194196308,353276.365583162
1,3,7,8,11,12,15,17,19,20,177713.616288532,Inf
1,2,5,8,9,13,14,17,18,19,130523.009942378,Inf
1,6,7,8,9,11,14,19,20,21,190560.693867915,375962.434103571
2,10,11,12,13,14,15,17,18,20,188961.659199362,331891.539916843
2,3,7,8,9,10,12,15,16,20,103155.571257569,391602.655314572
1,4,6,9,10,11,15,16,18,20,162315.939285425,345978.115604928
1,3,4,8,11,14,15,17,18,20,131774.697810126,Inf
1,7,8,13,14,15,18,19,20,21,44082.4874192131,627015.226936188
2,4,5,6,7,8,13,15,16,21,178114.276267204,342637.198179249
4,5,6,9,10,13,15,17,18,20,239654.782361472,289758.798390443
4,6,7,8,11,12,13,16,17,20,170146.46040535,345222.664245498
2,3,4,7,8,10,12,16,17,20,222123.457713514,351830.263622221
3,4,5,6,7,11,15,16,19,20,228022.86423713,305130.589833741
4,5,7,8,12,13,15,16,20,21,228268.641140807,334773.779323781
1,2,4,6,8,10,11,13,17,21,205274.727898256,336714.79681142
1,2,5,8,12,14,15,16,18,20,134448.47298392,417732.319058758
2,3,5,8,9,10,12,13,18,20,193349.134662171,302173.392178021
3,4,7,8,11,13,14,15,16,17,204000.021799097,364722.870597626
2,3,4,5,7,8,13,14,16,21,191247.850187597,333285.921467473
1,7,9,10,12,13,17,18,20,21,190301.22955935,339238.600385446
4,7,9,11,12,13,14,15,16,17,210183.176102769,350481.668013619
1,2,4,5,8,10,11,13,18,21,152218.267397175,258692.502045825
2,6,8,9,11,16,17,19,20,21,167026.14804263,Inf
1,2,3,5,12,13,14,15,17,20,122165.322171841,361481.534756546
1,2,4,5,7,8,10,12,16,17,268106.185987261,260159.562481627
2,3,5,6,14,15,17,19,20,21,172108.211519089,380625.655441059
1,2,5,6,8,10,12,17,18,20,208542.146696426,299153.280958459
1,2,3,4,5,7,13,14,18,20,146687.599313658,330162.165817454
1,4,7,8,11,12,14,15,18,19,112178.718391414,Inf
5,6,8,9,10,12,15,16,17,19,252060.906614676,285850.297738705
2,3,4,5,7,9,14,15,17,20,76418.5681467741,Inf
2,5,6,7,8,9,11,12,17,18,139206.830665184,305583.874376133
1,3,4,6,7,13,15,18,20,21,53750.8838249166,598630.789253036
4,7,8,9,11,12,14,15,16,19,205882.378335118,361346.199961876
5,6,7,8,13,14,15,16,17,20,204118.102541708,334237.812525495
2,3,4,6,8,10,11,14,16,18,232162.490477594,340531.449059495
1,2,5,7,10,16,18,19,20,21,197653.789652365,281285.269907023
4,5,8,10,13,15,16,18,19,20,220488.829626723,313995.303835365
1,4,5,6,7,10,12,13,19,20,7177.05848487329,513628.199036968
2,3,6,9,10,11,13,15,17,18,177683.502984657,341033.635780638
3,4,5,6,9,10,11,17,19,21,134458.966014912,218016.806707905
5,6,8,9,10,12,14,15,16,19,240606.371997963,266440.677434469
1,4,7,9,10,12,15,17,18,21,218231.121113712,341281.684427735
1,4,6,10,13,14,16,17,19,20,221015.299466173,343899.755001267
3,5,7,12,13,14,16,19,20,21,179997.350977076,330801.08182637
1,4,8,10,11,12,13,16,17,21,189560.735507652,333377.299052526
5,6,7,9,11,12,13,16,18,20,213892.232305394,306343.53871002
2,3,4,5,6,7,10,15,16,20,264154.980305815,290674.464980353
3,4,5,6,7,11,13,14,18,21,192227.215017065,292510.267051519
3,4,6,7,9,11,13,15,18,21,185794.060140926,380103.225830304
3,4,7,8,9,12,13,16,19,21,2262.50139818131,613756.472507011
5,7,8,9,13,15,16,17,18,20,187547.314682511,360063.695655584
2,3,4,6,8,11,12,18,19,20,149503.489134506,427501.87537725
1,3,4,5,6,8,9,12,13,18,181468.399038604,345913.11002688
3,4,5,7,10,13,16,17,19,20,14153.2318696721,350176.11011798
1,7,9,11,13,14,15,16,17,21,173897.272996373,367116.211320836
1,2,8,9,10,14,16,17,18,20,2542.00314516311,Inf
1,4,5,6,8,9,13,15,17,18,170664.91055986,355410.559264585
1,2,5,8,11,12,13,16,19,20,152683.929638017,Inf
3,5,7,9,11,14,15,16,17,21,64482.97307945,339755.593865407
1,2,5,7,9,10,11,12,13,15,184705.865980589,186846.14412951
1,2,4,7,9,10,15,17,18,20,120551.682735586,453044.509132574
3,5,7,8,10,13,15,18,19,20,236738.375570836,302758.6043567
3,6,7,8,9,10,14,15,16,21,212682.948606756,366338.308800304
2,3,4,5,6,9,11,14,17,19,125185.826380334,Inf
5,10,11,12,15,16,18,19,20,21,188662.427497091,242389.769093268
1,3,4,6,7,8,12,19,20,21,2017.0790863242,518777.508336863
2,3,4,8,12,15,16,17,18,20,4886.6770253139,1045600.34103968
2,3,5,6,7,8,11,15,16,17,211256.195335853,308838.314566093
2,3,5,6,7,8,13,16,20,21,2307.77256129599,Inf
1,4,8,9,11,13,15,17,20,21,131261.500433562,406433.691337344
3,4,7,9,10,11,12,13,20,21,197880.666606104,320091.310593267
1,3,7,10,13,14,15,17,19,20,232569.281857839,388353.070317848
4,5,6,8,9,14,15,18,19,21,223862.669989424,342541.182888648
1,2,4,5,8,10,13,16,18,19,15074.8708920086,Inf
4,6,8,9,10,11,14,16,19,20,209314.797813163,326629.052967864
2,7,8,9,10,15,17,18,19,20,94150.7490150876,381111.024499462
2,7,9,10,12,14,15,16,19,21,217376.824534381,349254.577155073
9,10,11,12,13,14,15,17,19,21,215595.928177348,315766.88773914
1,2,5,8,9,10,12,14,17,20,199731.690108198,247732.594529049
3,5,8,9,11,13,16,17,18,20,200236.751527994,334714.664131758
1,2,7,9,10,12,13,14,15,18,51329.0707168742,515074.007912206
1,2,7,9,11,12,16,18,19,21,171212.640729788,Inf
1,2,6,10,12,14,15,16,19,21,81483.5354662082,444576.504980816
1,3,4,6,7,10,14,15,20,21,212214.942530671,348924.624377666
2,5,6,7,11,13,17,18,19,21,212859.215704866,292922.294402566
1,2,3,6,8,12,16,18,20,21,110841.098062195,478506.997990627
1,3,4,10,12,13,16,17,19,21,178956.44151397,334025.155744768
3,7,8,9,11,13,15,16,17,20,172811.099417397,407002.436061676
1,3,4,6,8,9,10,15,18,19,151812.252570928,389270.164705598
1,2,6,11,12,14,16,18,20,21,144081.37919031,415893.168876672
5,6,8,9,10,12,13,16,17,21,204862.449241167,294247.884524185
1,7,8,12,14,16,17,18,19,20,106728.645652879,430945.966121344
1,2,3,4,5,11,13,15,18,19,179096.982614989,Inf
1,3,4,6,7,12,15,18,20,21,59390.5953437981,564008.252076255
1,2,7,8,10,12,13,14,17,18,154938.788534936,368420.916668735
5,6,7,9,10,12,13,16,19,21,229851.275268917,267755.807821552
1,4,6,8,10,14,16,17,18,21,198349.751249267,363471.563442822
3,6,8,9,10,12,14,17,19,21,222288.501693513,357408.025784248
1,3,5,6,9,11,12,15,17,18,188492.48999756,309824.294629094
1,2,5,8,9,11,12,15,17,19,97985.5568383152,Inf
1,4,8,9,11,16,17,18,19,20,157093.575063963,379851.854386156
3,5,6,12,13,14,15,16,17,18,202360.671903346,347581.841479284
1,5,6,7,9,10,12,13,14,18,269685.773284572,248259.356040718
1,2,4,6,9,11,12,13,15,21,150472.004460603,Inf
1,2,3,7,9,10,13,17,19,21,24723.7102986382,679753.007375353
2,4,6,7,8,10,14,17,18,19,59752.2713866102,433932.905975796
1,3,5,8,9,11,17,18,20,21,189850.335681459,324874.550318864
1,4,5,7,9,10,14,16,19,20,262377.4218382,242639.794446533
1,5,7,9,10,12,13,16,17,20,257565.040147337,262291.290858438
3,4,5,9,10,11,13,14,17,18,260883.126653845,172912.149730874
1,2,5,10,13,14,15,16,18,20,167974.182501266,280907.43399617
1,4,5,7,10,12,15,17,20,21,6810.69428400985,517152.015687184
1,3,6,8,10,15,16,18,19,20,158357.409771926,394316.820985976
1,5,7,8,10,11,15,18,20,21,197494.676121606,242268.538574485
2,3,4,6,7,9,13,14,15,20,51848.7542100727,457959.345707917
1,2,3,7,9,10,11,12,13,19,252006.554791545,314452.93709868
1,3,4,7,8,12,14,16,19,20,86350.9165842707,Inf
7,8,9,10,11,12,14,17,18,21,216079.832094282,309974.87103992
2,4,6,10,12,13,14,16,17,19,148896.541609135,346235.651396341
4,6,7,8,9,12,15,17,18,19,146709.00490861,370576.155042141
3,4,5,7,12,13,15,16,18,21,205851.757809015,347740.786662716
2,3,4,5,11,12,13,14,16,19,222812.605780582,294024.843975739
1,3,7,9,13,15,16,19,20,21,123160.13436256,461731.22784021
1,3,4,6,7,8,9,10,11,21,221330.342185432,325445.035392048
6,7,8,9,14,16,17,18,19,20,2992.25821458831,923629.469206825
4,6,7,8,9,11,16,17,18,20,188607.913179036,371199.229414349
3,5,6,7,8,9,12,17,20,21,182191.872829139,323642.112216781
1,3,6,7,11,14,15,17,19,21,161364.689482071,363269.75628234
3,6,8,10,14,16,17,18,20,21,127182.241967143,425288.630791709
1,3,4,5,7,10,11,13,18,21,278578.608171374,233823.859307324
2,6,9,10,14,15,16,17,20,21,110661.255106915,480546.415030432
4,6,8,9,10,11,12,14,15,18,211614.763879722,325344.409264939
1,2,3,7,9,10,12,18,19,21,142372.336522877,357953.650180091
2,3,4,6,7,8,15,19,20,21,48645.6521719491,Inf
2,4,7,8,9,11,15,18,19,20,182232.89595981,Inf
1,4,5,10,11,12,13,18,19,20,226060.712181675,243781.420282726
2,3,4,7,9,10,15,18,20,21,183942.536008996,366491.846794072
2,3,5,8,11,12,13,15,17,19,197730.19260951,315159.12145812
3,4,5,7,8,11,12,14,17,19,57229.5155174224,348726.509803048
3,4,6,10,11,12,15,16,17,21,218484.42665158,341905.546403719
1,5,6,11,14,15,17,19,20,21,163393.969818531,323096.384124813
4,6,9,10,13,16,17,18,19,20,7162.99343113468,635762.441675918
1,3,6,7,8,11,13,15,17,20,167242.35176481,372103.441180777
2,3,6,8,10,14,16,18,19,21,55298.98953876,466013.686301896
6,8,9,10,11,12,13,17,19,20,197694.400432708,335266.905307749
1,2,3,5,7,8,12,13,17,21,35768.7373693656,521559.185741295
1,5,6,7,8,9,16,17,19,21,187275.308499732,312675.577773112
1,2,4,5,7,10,15,16,18,21,215692.750117152,286498.411392804
3,4,5,11,13,17,18,19,20,21,184937.444998112,314264.259118753
4,5,8,11,12,13,14,16,17,19,111287.532912665,302844.072923702
5,7,9,10,11,12,13,14,19,21,262514.625602651,159053.37374043
2,4,6,7,8,11,12,13,17,19,147245.408480059,340100.271155491
1,2,3,6,10,11,14,16,18,19,208008.087776251,335608.194836431
1,7,8,11,12,13,16,17,18,19,162469.835877862,358904.86964787
2,5,6,8,9,10,15,17,18,20,182086.87155363,285915.689242809
4,5,6,7,9,10,11,13,14,20,190129.323660575,160993.354994678
1,2,6,7,8,10,11,17,18,20,256948.385439425,334828.233978665
2,4,5,6,7,8,11,13,15,19,219765.033369421,298557.550719487
1,3,5,6,11,13,14,17,19,21,239237.897908644,292868.855248546
1,3,4,9,10,12,13,16,18,21,157293.516383017,389055.679935733
3,5,11,14,15,16,17,18,20,21,215124.521880339,316418.750268026
2,3,7,9,10,11,13,14,18,21,154575.932811634,Inf
3,6,11,12,13,15,16,17,19,20,145064.047722031,392936.997810283
1,2,3,4,10,11,12,13,16,19,215850.037299713,334219.751737139
1,2,5,9,14,15,16,17,18,20,163651.926390922,Inf
2,7,9,12,15,17,18,19,20,21,64216.2589675851,Inf
3,4,6,9,12,13,15,16,20,21,106258.255095661,463062.733759733
1,3,5,6,7,10,12,13,15,16,61408.4092633546,340397.887121878
1,2,4,7,8,11,15,17,18,20,187404.834964886,377646.699432731
1,2,5,6,7,11,14,16,17,19,199156.605383912,267146.843538241
1,2,4,6,8,9,12,15,17,19,100022.084311423,526710.928907471
2,6,7,8,9,10,11,16,18,21,225606.124010761,337687.177675772
1,2,3,4,6,9,13,16,19,21,123720.148287031,428407.345079089
1,2,3,4,5,6,8,9,10,14,231137.132518598,253387.146650366
2,3,4,5,6,10,11,12,15,18,187086.620683662,238547.788707475
1,2,4,6,7,8,12,16,18,19,38749.6819069246,496863.267862739
1,2,4,6,10,11,12,16,18,20,137444.041325717,Inf
1,6,7,8,12,13,15,16,19,21,99506.589184369,426921.079399884
1,3,4,7,8,15,16,18,19,20,43783.5504459707,498783.623966011
5,7,8,11,14,15,16,17,18,21,245335.199700136,298112.84158239
1,4,5,6,8,12,13,15,18,20,175109.279215964,394532.78421616
3,4,5,6,10,15,16,17,18,19,46156.6622693511,303060.899569777
5,7,11,12,15,17,18,19,20,21,185394.618032787,299386.648304166
1,3,4,5,6,11,12,15,16,17,194069.980972058,304909.117084643
1,2,6,7,9,10,11,14,16,20,222387.678551137,306925.096048758
1,3,6,7,12,15,16,18,19,21,76682.0340644362,447164.316430383
3,5,6,7,16,17,18,19,20,21,196962.814447691,332832.181320595
1,2,7,10,12,13,16,17,18,20,199356.152312021,351644.283907352
1,2,4,10,11,12,13,15,18,19,173716.231572776,345549.522061557
4,6,8,9,13,14,15,17,18,21,6832.53308433794,589037.234114579
4,5,6,10,12,13,14,17,20,21,246110.110325636,266354.445902689
1,2,5,12,13,15,16,17,18,21,155890.665362471,400685.779448051
2,5,6,9,12,13,15,16,17,21,181091.096718036,383472.084147962
2,3,4,5,10,12,13,14,18,20,188497.072725013,279524.404504885
6,7,8,9,12,16,18,19,20,21,54968.9262126205,460012.535673891
1,2,4,5,6,9,10,14,15,21,206187.953719394,246255.658688359
1,4,5,6,8,10,12,13,17,21,35812.153128708,355295.044295777
1,5,6,8,9,11,14,15,19,20,162076.911071387,296488.626900684
3,4,6,9,10,14,16,17,19,20,81910.2910639065,352593.128331857
1,2,4,6,11,14,16,17,18,21,99525.2018936676,400468.7119226
2,3,7,9,12,16,17,18,19,21,108901.232342355,395265.540691313
3,5,9,10,11,13,15,18,19,21,195580.124750749,228908.688022184
2,3,5,13,14,15,16,18,19,21,61451.4529972573,460612.927547007
1,4,7,8,10,11,12,14,16,20,148006.309570157,316269.684447214
2,4,5,6,9,13,18,19,20,21,241401.463807965,359143.140716709
5,6,9,10,11,12,16,19,20,21,192142.03099738,231694.005401361
1,2,3,5,6,11,15,16,17,19,174802.298306837,Inf
2,4,6,9,10,11,12,14,19,20,128223.801146462,Inf
5,7,8,9,11,13,14,15,18,21,234372.522693617,283877.874398425
2,3,5,6,8,9,13,14,18,19,90494.840121616,Inf
2,3,5,6,7,9,11,12,17,19,187983.166893988,275188.616034551
3,4,5,6,8,13,14,18,19,21,204740.332121146,348012.692314955
1,4,7,9,11,12,14,15,16,18,200772.553848804,365159.280315323
1,5,7,10,13,15,16,18,19,21,246143.633333628,289133.497883392
4,5,8,11,12,13,14,15,16,19,147232.909560552,311302.164219576
1,3,4,5,9,10,12,16,17,18,251278.682795987,280538.830410304
1,4,7,9,13,16,17,18,19,21,12355.7277628305,527442.22498337
3,4,6,9,10,11,15,16,18,19,182971.59922736,342889.841897007
3,4,5,7,10,12,13,15,16,17,85544.1316183523,334260.97931049
2,4,5,7,10,11,13,15,16,19,267447.034558926,216820.255145185
1,2,3,6,9,12,13,17,20,21,131585.165818221,413903.704869376
1,5,6,7,12,13,14,18,19,20,179951.894582886,316272.750494443
1,3,4,10,11,15,16,18,19,21,194855.084694612,352959.125400986
1,2,3,7,8,10,13,14,16,18,155281.485412612,359431.931890467
1,2,3,6,11,13,14,17,19,20,202555.139378231,367354.07438542
2,3,6,7,10,12,13,14,18,20,152530.626353786,366120.497423224
1,6,7,9,11,15,17,18,20,21,181080.082386435,392585.055661633
5,6,7,8,9,11,14,16,20,21,204770.280029435,281345.316219694
1,3,5,8,9,10,12,13,16,20,186330.523404594,318448.979726213
2,3,6,7,8,12,14,18,20,21,6419.47153928794,795834.913258816
