V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
5,6,7,9,10,11,12,13,15,17,18,2238.96517513184,3319.10671631968,0
1,2,3,4,11,13,15,17,19,20,22,1466.77930399224,2482.34001391731,1
1,3,6,7,12,13,14,15,17,18,22,2072.50077162262,3224.95034510777,1
1,2,6,9,10,12,13,14,18,20,21,2341.18217717605,2728.32993643268,0
1,3,4,5,9,10,11,15,18,19,22,374.274877266772,4417.40543225476,5
2,3,5,8,9,11,14,15,16,17,19,902.79453940897,5063.05096446927,0
2,6,7,9,11,12,13,14,15,20,22,1957.44148414324,3173.76384320356,1
1,2,5,7,8,12,13,14,18,21,22,2265.76832165139,3510.46138362782,1
1,2,4,5,7,9,10,12,14,17,18,2362.10492163145,3373.8250524201,0
2,3,4,7,15,16,17,18,20,21,22,1601.2168376291,3508.36946857547,0
1,2,3,4,8,9,10,11,13,14,15,2378.65714005542,2388.24221536476,0
3,5,6,8,9,11,14,16,17,18,20,815.607021315845,4493.00300146276,0
1,6,7,9,10,11,15,16,20,21,22,1617.6745557488,3722.99474246069,1
1,5,8,9,11,13,14,17,18,21,22,2333.89778668525,3362.66279802584,1
1,2,4,5,6,7,10,13,14,16,17,476.069663087986,4997.00063939517,4
2,5,7,10,11,13,15,18,19,21,22,2456.12535285923,3228.01524786454,0
1,6,7,8,9,10,11,15,19,20,21,1900.03058307693,3280.20148889352,2
1,8,10,11,12,14,15,16,18,20,21,1584.04275201339,3331.80831692565,0
1,4,7,8,11,12,14,16,19,20,21,1771.72729811299,3448.64351924219,0
1,2,6,9,10,11,14,19,20,21,22,101.267171169455,8364.56165771612,8
3,4,8,9,12,13,14,15,17,19,21,2467.8142137199,2094.97802355102,0
2,3,4,7,8,10,13,15,16,18,20,1587.30429707869,3195.16314852123,0
3,6,7,9,10,12,13,16,19,21,22,1618.9189295967,3433.77278307682,0
3,5,7,8,11,12,13,16,18,20,21,1312.56987718463,3996.05730400659,1
2,3,5,9,12,13,15,16,18,20,21,1505.0118645921,4194.29276888235,0
1,2,3,6,9,11,13,14,15,19,20,2359.02254305314,2485.82306690269,0
1,2,4,6,9,10,14,15,16,18,22,1175.24934644449,3584.70094917629,1
1,2,4,7,8,12,13,17,18,21,22,2059.12339806341,2970.40915592163,0
3,4,5,6,10,11,12,16,17,19,22,902.897726489667,3990.29687068233,1
1,2,5,7,8,9,11,15,16,20,22,26.6990841892828,11337.2144285882,9
4,5,7,8,9,11,13,15,17,19,22,1029.00170647827,3264.49308483417,2
3,6,7,9,10,12,13,14,15,18,22,2219.34251099521,2925.43876678214,1
3,4,6,9,11,12,14,15,17,18,21,2231.96832581974,2831.51311109207,0
1,2,4,6,8,9,11,12,14,19,20,2267.88474627966,2570.97576780168,0
2,3,5,6,7,8,9,15,16,17,18,1275.28498264059,4191.17272787495,1
1,3,6,7,8,10,11,13,16,17,20,1607.80985186601,3308.98899815652,1
4,5,7,8,9,12,15,16,18,19,22,1262.15187547945,3906.52687213178,0
2,3,6,8,13,14,15,16,18,20,22,12.0414911264653,10910.2920434966,9
2,3,4,6,7,9,11,14,15,16,19,599.756529024322,4520.94418794132,4
1,2,4,6,10,11,12,13,16,19,21,18.9816097230045,7274.94669121183,9
1,2,5,7,8,9,10,14,15,19,21,2386.41234624253,3449.51568557102,1
1,2,3,4,9,11,13,15,18,20,21,303.397792559007,4994.45725801101,9
3,6,8,9,10,14,16,17,19,20,21,1762.09082991368,3550.12354903823,1
6,8,9,10,11,14,16,17,18,20,21,976.598208873006,3595.64037235762,0
1,3,5,6,8,10,11,12,15,18,21,2314.96875219395,3037.52706902494,1
2,4,6,11,12,14,16,17,18,19,21,974.624923542784,3935.39935130273,2
1,4,7,13,14,15,16,17,18,19,21,1732.37633932161,3440.50600858004,0
1,2,4,5,6,9,11,12,13,15,16,1471.7175932341,4130.11564708167,1
1,2,6,7,8,10,13,17,20,21,22,1524.6786830051,3326.67068381832,1
1,5,7,9,13,15,16,18,19,20,21,826.839300949009,3667.56256597241,4
2,6,8,9,11,12,14,16,18,19,22,1172.26604157903,3641.56729900859,0
1,3,5,7,10,11,13,17,19,21,22,1912.71923589932,3201.62236281809,1
1,2,3,5,7,11,12,13,14,17,19,2279.53163594818,3489.43227434106,1
1,2,3,4,5,7,8,9,15,18,19,2723.90058124892,2945.41876924009,1
7,9,12,13,14,15,16,18,20,21,22,1402.35424110728,3667.70955631594,1
2,3,6,8,13,14,15,16,19,20,21,1625.74143028079,3745.26586872933,0
2,3,4,6,8,11,12,16,17,19,21,1388.63582208298,3163.50544572112,0
1,7,8,10,12,13,15,16,18,19,21,1492.61989605536,3663.26539250729,2
3,4,5,9,11,12,15,16,17,18,21,1329.92353173022,3881.05871272165,1
2,3,6,10,12,13,14,18,19,21,22,2112.58043189376,2857.12461795085,0
7,8,10,12,13,15,16,17,19,20,21,1802.30142013564,3142.41282108233,0
5,11,13,14,15,16,17,18,19,20,22,968.167069025649,4412.51017304354,0
1,2,4,6,7,10,11,12,13,20,21,1510.2339763927,3034.12133725318,2
1,2,3,4,5,6,9,11,13,15,16,1585.61969695416,4398.78715746587,0
1,2,7,10,11,12,13,15,18,19,21,1254.94567749096,4522.46685962523,3
4,5,7,9,11,12,13,14,17,19,21,1980.41869899576,3243.71950044363,1
2,3,6,7,10,12,13,15,18,19,20,801.8697875656,3787.14299020261,7
5,7,10,13,14,15,16,17,19,20,22,685.202294061898,4431.68474095698,0
3,4,5,7,8,9,10,12,16,18,21,1442.12750884624,4026.7763257174,1
5,7,8,9,11,12,13,16,18,19,21,1417.07208722878,3889.62472682661,1
1,4,5,6,7,8,9,10,16,17,22,1212.64236805197,3985.98739341906,1
1,3,4,5,6,7,8,10,14,19,22,23.108081618357,5951.88822995597,9
1,3,5,6,7,8,12,13,18,20,21,25.0605470638371,4261.34605176289,9
2,4,7,8,9,11,12,18,19,20,22,704.600268511116,3532.86463154368,4
1,2,6,8,9,10,14,17,18,19,20,2181.78386286947,2710.44531660643,0
1,2,10,12,14,15,16,17,18,19,21,1595.54345991883,3422.70895458035,1
1,4,6,7,9,11,12,13,15,19,22,256.472409529926,5297.54287193989,7
1,5,8,9,13,14,16,19,20,21,22,550.065519464451,3942.8098969218,2
2,3,7,8,10,13,14,16,20,21,22,1275.91656176509,3758.47965919932,0
1,2,3,5,7,9,11,15,17,20,22,1132.2736522361,3281.01135783069,2
1,4,7,8,10,11,12,14,16,17,19,1529.37291323258,3375.89302743408,1
2,3,4,7,11,12,13,14,17,18,20,2230.189025692,2811.03535743009,1
1,3,10,12,13,14,15,17,18,19,21,2332.43321455566,2303.83173422936,1
2,7,9,12,13,14,17,18,20,21,22,2120.43350219578,3275.40721547847,0
2,3,4,6,10,11,12,16,20,21,22,1065.32905533309,3525.70144798252,1
1,4,7,11,12,13,14,16,19,20,22,1284.61183279463,3588.12807466761,1
1,3,4,7,9,13,14,19,20,21,22,2158.88563855523,2760.9170579423,1
1,4,9,10,13,15,16,19,20,21,22,980.253658403527,3119.87644934977,4
1,2,9,10,11,16,18,19,20,21,22,2013.02326004626,3311.57687010494,0
1,3,6,10,12,14,15,16,19,20,21,559.176559077707,4657.29069519778,4
3,6,7,9,10,11,12,14,19,21,22,1960.09265473713,3312.97071216333,0
1,4,5,8,10,11,12,13,16,19,22,1579.52876582381,3898.24682804785,0
1,2,3,5,8,10,13,15,16,20,22,1660.66444063505,4444.1015009901,1
1,2,5,6,9,11,13,14,16,17,20,901.588056483418,4621.61453434169,1
3,4,6,11,13,15,16,18,19,21,22,1612.42325950009,3383.94532700923,1
1,2,5,7,8,10,11,16,17,21,22,1253.00227775595,4551.99591737697,1
5,8,11,12,13,16,17,18,19,20,21,1652.01355279737,3867.78362335582,1
1,2,3,6,7,12,16,17,18,20,21,1703.36797177187,3700.59161448244,0
2,3,5,6,8,9,10,14,15,17,20,1761.40576679671,3903.17124986413,1
1,5,6,7,10,12,14,16,20,21,22,914.549670825635,4398.65928149953,0
2,3,5,9,13,15,16,17,18,20,21,1510.21433771278,4183.28383247556,0
3,4,6,7,8,9,10,16,17,19,20,1441.67637290664,3267.15920003107,0
2,4,5,6,7,8,11,14,15,16,19,618.55298911357,4661.90916661396,0
1,3,4,9,11,13,15,16,17,21,22,1758.82460558924,2982.64314753182,0
2,4,5,6,9,10,12,14,16,18,22,698.124075238299,4586.19423490864,0
1,3,4,6,8,10,12,14,18,20,21,2458.33875265514,2758.86973718284,0
3,7,10,11,14,15,16,17,18,21,22,1182.33786740326,3622.97390030037,0
1,2,3,6,8,10,12,15,18,19,20,84.1473060035985,5175.72005239622,9
1,2,7,9,11,13,15,16,17,21,22,1152.27092679217,5345.0315018436,2
1,3,4,5,7,10,13,15,16,19,22,1438.61622993247,4118.92964873222,1
1,4,8,9,11,12,15,18,19,20,21,1539.65181973329,2826.05925608505,2
3,6,7,9,10,11,13,15,17,20,21,648.570421760203,3177.57945638971,5
1,2,7,9,10,12,13,15,16,20,21,2130.66856815482,3057.34041819592,0
1,2,3,5,10,11,12,15,18,21,22,2341.82748622733,3019.14828952176,1
4,6,7,8,10,12,13,15,17,18,20,97.2827219235065,13391.2539282715,9
1,3,8,9,11,13,15,18,19,21,22,2049.21645631835,2206.23282702863,1
1,3,7,8,11,12,14,15,18,20,22,268.003690104321,12288.3090683448,7
1,2,5,7,8,9,10,13,19,20,21,795.375305758508,3595.49477710241,2
1,4,5,7,8,16,17,18,19,20,22,1495.55554529616,3993.98547245484,1
1,2,3,4,6,9,10,15,17,20,21,1358.73289103488,2430.71130185659,3
5,6,7,8,9,10,13,15,18,19,20,1065.03572836757,3379.04755056718,3
4,7,8,10,11,12,13,15,18,20,21,2339.51231346219,2864.57410144556,0
1,2,3,4,7,8,9,14,15,17,19,2145.88397683797,2278.30839211356,0
1,2,3,6,9,10,11,13,14,16,20,1298.66726279152,3827.8193890708,1
2,3,4,7,9,11,12,16,19,20,21,1590.14222844287,3146.89822601929,0
2,3,8,9,11,12,13,14,15,19,22,2215.65093870966,2348.27016225885,0
1,2,5,9,13,14,16,19,20,21,22,888.778472291602,4630.82416007976,0
1,2,4,8,10,11,12,15,18,20,22,2299.27052572438,2559.21920901512,0
7,8,9,10,11,12,14,15,16,18,20,1091.48999981047,3474.707366039,1
1,3,5,7,8,9,12,16,19,20,22,1116.96065472259,3806.73926600933,2
2,3,5,6,8,9,10,11,13,18,19,2609.40389022399,3052.73219421111,1
1,2,4,5,8,11,13,14,16,17,18,667.005131738317,4828.84660303806,1
1,5,6,7,8,9,11,16,17,20,22,990.148984373008,4119.14136856443,1
2,3,4,6,7,8,10,13,15,20,22,1979.55499535527,2521.72790759098,1
1,4,8,10,11,12,14,18,19,21,22,2107.47036954353,2749.17093234225,0
2,7,8,11,14,16,17,18,19,20,22,752.647176948208,3745.39397748442,0
3,4,5,6,10,11,13,17,18,20,22,2532.85338085151,3393.93245439773,0
3,7,8,10,11,12,13,14,17,20,21,2132.04046975329,2705.64052387276,0
1,2,3,4,7,14,16,17,20,21,22,1321.66632361559,3678.08458719,0
1,2,3,7,8,9,10,12,14,16,21,18.7435967460055,9241.23755507934,10
1,7,8,9,10,11,12,14,16,21,22,1396.10821608498,3475.50639111765,0
1,2,3,4,5,6,10,15,18,20,22,25.1803997872042,3961.18364519637,10
1,3,4,5,6,7,12,13,14,15,16,941.682773932901,4727.31725470337,1
2,3,5,8,9,10,12,15,16,18,19,1530.50349593634,4347.64908584193,0
2,7,8,9,10,14,15,16,17,18,20,1250.51184583468,3568.60149650477,1
1,2,3,4,5,9,13,16,19,20,21,1069.67514565298,3852.73248215376,2
1,4,5,6,7,11,13,15,16,17,22,1117.4886832256,4072.33292193787,1
1,2,3,5,7,8,16,18,19,20,21,906.914324003527,4229.99807574571,2
2,8,9,10,11,14,15,16,17,21,22,1406.4183348239,3576.33635556247,0
3,4,10,11,14,16,17,18,19,20,22,1295.90630445401,3554.73958135193,1
8,10,11,12,13,14,18,19,20,21,22,2281.39420912886,2997.01001985185,1
1,10,12,13,14,15,16,17,19,20,22,1496.7129322636,3450.43480613813,1
2,4,5,6,7,9,11,13,17,19,21,26.8377335090658,4188.29855917778,11
1,2,3,7,8,9,11,14,17,18,21,1992.82441736972,2593.27996230867,1
3,4,5,7,8,9,10,14,16,17,22,502.204467981226,5241.61297535925,2
1,2,9,11,13,16,17,18,19,20,21,939.194794929952,3835.60851440447,3
1,4,6,7,8,9,10,11,12,13,15,2276.68032805467,2369.92778315457,0
1,2,5,11,12,14,16,17,18,19,22,780.827690033156,4383.36509024525,1
1,2,5,7,8,13,14,19,20,21,22,1342.25958705443,3490.60128432648,1
3,4,8,9,13,15,16,17,19,20,21,2097.45718384961,2918.98223048128,1
2,4,6,7,8,11,13,15,17,19,22,2301.72745877901,3093.65742067135,0
1,4,7,8,11,12,13,16,17,18,22,1101.26211562994,3369.6395619484,1
4,5,6,12,13,14,15,17,20,21,22,82.1161538463178,4553.73920603684,8
1,3,4,8,10,13,14,16,17,21,22,505.090567836677,5538.78954265384,4
2,4,5,6,7,10,13,15,16,20,21,311.407541029308,5828.77862741934,7
1,2,4,5,7,9,10,14,18,19,22,2163.44139809851,3419.06868692914,0
1,2,3,4,9,10,11,16,20,21,22,1891.04391681846,3084.14258484637,0
1,4,7,8,10,13,16,17,18,19,21,2023.21171625183,3084.83954145087,1
6,8,9,11,12,14,15,17,19,20,22,2137.16949201145,3303.08977692631,0
1,5,6,7,8,14,15,16,18,20,22,620.828351113328,4518.58149924473,1
4,6,7,8,9,11,12,14,16,17,22,1200.86396684049,3744.14676918287,1
1,3,5,7,8,10,12,13,16,21,22,1499.08657980132,4070.26657665903,0
1,2,6,7,9,13,14,15,19,20,22,1772.59665297347,2947.32198293682,1
2,6,8,10,12,14,15,16,18,19,21,151.365160886678,5447.40340809974,6
1,4,5,6,10,12,14,17,19,20,21,1767.37350603465,3399.6800142697,1
4,5,6,10,12,13,15,16,17,18,21,1164.06857832997,3905.6635755423,1
3,5,6,7,9,12,13,14,15,16,18,755.708992225153,4673.19090135709,1
2,3,6,8,9,11,14,16,18,20,21,1099.56970667109,3707.47609345389,1
2,5,6,7,8,10,13,14,15,18,20,2155.52647404347,3640.74194362005,1
3,5,6,7,8,9,10,11,15,17,20,2599.43504617555,3204.49676645966,0
5,6,7,8,9,11,13,17,20,21,22,433.241861341065,4519.20746474325,2
3,4,7,10,11,13,15,17,18,19,21,2296.30481706525,2595.93922895511,0
2,4,8,9,11,12,13,15,19,20,21,1467.90348858949,2302.32290371516,1
2,4,5,8,10,14,15,16,17,20,22,576.529783106088,4764.75473547899,0
2,4,5,8,9,11,12,15,17,19,22,2498.84651386919,2876.89386977686,1
2,3,4,10,11,12,15,19,20,21,22,880.741838421385,3354.59901249729,2
2,3,5,8,9,11,16,18,19,21,22,1304.39296796888,4080.6085885033,0
1,4,5,8,9,10,15,17,18,19,20,938.0357389051,3347.10605898154,2
1,4,6,10,11,13,16,17,18,19,21,381.047593051985,5331.87745791121,6
1,2,5,6,7,8,10,11,14,20,22,2062.16911509714,3633.84242013847,0
1,3,5,7,8,9,14,15,16,17,21,131.827427645721,5454.52116659413,6
2,4,6,8,10,12,13,14,16,18,20,986.60880576566,3624.11338553826,1
1,2,4,7,8,9,10,13,15,17,18,2715.89382926039,1902.55913685153,0
1,2,6,9,11,12,13,14,16,17,20,1640.72442461917,3570.44870326058,0
2,7,10,12,13,14,17,18,19,21,22,1889.74805369687,3067.20057665529,0
1,2,4,6,7,8,9,16,18,19,20,1239.57260199782,3397.68229149939,1
1,3,4,5,11,12,13,15,16,17,19,1593.03889372261,4014.43626028417,0
1,5,6,8,9,10,13,14,17,20,21,25.9101478015598,6494.16796058676,9
1,3,7,8,9,12,15,16,17,21,22,1828.50004828177,3160.78177871038,1
2,4,6,7,8,10,11,12,14,16,19,362.912924025809,5746.14983202039,7
1,2,4,6,7,9,12,13,14,18,22,2019.87589008051,3011.10618223375,1
1,2,3,5,7,10,12,17,18,20,22,2380.63918897292,3390.26283992565,0
1,2,4,6,7,11,12,14,16,18,22,1236.61813027362,3760.84429534609,1
2,5,7,8,9,11,12,15,16,18,19,875.484370426143,4160.30393290948,3
1,2,4,5,14,15,16,17,18,19,20,774.871369437205,4549.34321221378,0
1,2,3,5,10,12,14,16,17,18,21,1029.31493766005,4741.5069046041,0
3,7,10,12,14,15,16,17,18,19,22,1436.52932907237,3581.43745887429,0
4,8,9,10,11,12,14,16,17,18,19,567.829666898714,4349.47093687729,3
2,3,4,6,8,10,11,13,15,19,20,1957.32812541464,2011.84082945666,1
1,3,5,6,11,13,14,16,17,18,21,909.494279042731,4510.97589745924,1
1,3,6,8,9,10,11,12,14,16,21,826.21576319016,4102.92247570205,2
3,4,5,7,9,10,11,13,14,16,20,646.100992615497,5044.61620339504,2
1,2,4,5,8,10,14,15,18,20,21,1864.89354008178,3575.09191039407,1
2,4,5,6,7,8,10,15,17,18,21,2201.31930754905,3205.18242385577,0
3,8,9,11,13,15,18,19,20,21,22,1406.48419835708,2682.76300717368,1
1,2,4,5,6,7,10,12,16,19,21,209.791343006468,5635.09605307226,7
4,6,7,9,11,12,13,15,17,18,21,1997.3589317115,3473.3333361207,0
2,7,9,11,12,15,16,17,19,20,22,1357.95907774151,3595.20882105491,0
1,2,3,9,11,13,14,15,19,20,22,2517.28742257183,2404.28052020223,0
3,4,6,8,11,12,13,17,18,19,20,2360.59931354166,3098.04068482527,0
2,6,7,8,9,12,13,14,17,21,22,1808.29945234908,3077.56020473332,1
2,5,6,7,9,12,14,15,16,19,21,13.1574854315918,7221.90436030796,9
2,4,6,7,9,10,14,15,16,17,21,1348.54292713471,3581.27267851513,0
2,3,5,6,9,10,12,14,17,19,20,2500.67908692629,3520.10977735685,0
1,3,6,8,10,12,13,14,15,18,22,1978.14125001955,2642.49844718444,1
2,3,5,6,7,11,15,18,20,21,22,2191.06879715885,3751.05677328837,0
1,2,3,4,5,6,8,13,16,18,19,112.029085341901,4378.44596525025,6
1,2,5,7,8,9,11,12,13,14,16,794.514112571297,4829.75336970553,0
1,2,5,7,8,10,13,14,19,20,21,1937.57023430937,3379.49941655354,1
2,3,5,8,12,14,15,17,19,20,21,2008.46958870984,3617.83071448691,1
2,4,6,10,13,14,15,16,17,18,20,1107.51493852836,3623.15432076495,1
3,5,6,8,10,12,13,16,17,19,22,1311.42110123687,4063.23509339105,1
2,4,5,8,9,12,13,14,15,18,21,2285.25798942869,3613.74931787858,1
1,3,4,7,13,14,17,18,19,20,22,1759.80901119386,3005.02453719535,1
3,4,6,10,11,12,14,15,17,18,22,2154.77616467938,2982.45654421967,0
1,4,6,9,10,11,13,14,17,18,22,2089.83067206079,2915.38031706574,0
3,5,6,7,10,11,12,14,19,21,22,2082.61923918532,3683.41348775423,0
2,3,8,9,12,13,14,16,17,19,21,62.3197520472825,7100.08922059251,7
1,3,5,9,10,13,16,17,18,21,22,371.025613459411,4546.3537957309,4
1,5,8,10,11,12,13,16,18,19,21,1688.10591558614,3862.83647581553,0
1,2,3,7,9,11,12,14,16,19,22,1123.71512524055,3750.24626747994,2
4,5,6,9,10,11,12,14,15,16,22,766.755449027626,5026.41162698612,2
1,5,12,14,15,16,17,19,20,21,22,42.4929475406873,6575.48648731413,8
1,3,7,8,10,11,12,14,15,17,21,2287.28660983382,2458.34292616144,0
2,8,11,12,15,16,17,18,19,20,22,1171.50011335193,3349.21178288084,1
3,4,5,6,7,8,9,10,15,17,18,2497.96301572424,3065.63957212862,0
2,4,6,7,8,15,17,19,20,21,22,1373.73360261268,3942.84565272449,2
1,2,3,5,8,9,11,14,16,18,20,750.140611843516,4880.38581546692,0
1,4,7,10,11,12,13,14,15,20,22,2060.85462284866,2793.66243020782,0
2,7,8,9,11,12,13,16,17,18,19,1433.8076464654,3157.80703497565,0
3,4,5,6,7,12,13,15,17,21,22,2343.66849221959,3399.06071323598,0
2,3,4,5,6,7,8,9,14,15,16,645.360823739946,5100.50771232586,1
1,2,4,8,9,11,15,18,19,21,22,2490.26355837633,2390.32455646064,0
4,5,6,10,11,16,17,18,19,20,22,1012.13986669139,3998.16149370858,2
3,4,5,6,7,8,10,12,15,18,20,209.692956334504,4353.39370959573,7
1,3,5,9,10,11,16,17,19,20,22,1496.14051056004,3782.41653530372,1
1,4,5,6,7,8,9,16,17,19,20,519.516477838852,3618.47080916681,4
1,3,5,6,7,13,15,16,18,19,22,894.144814656475,4189.85086081986,3
1,3,4,6,8,10,11,12,20,21,22,737.602905321189,3210.14469751707,4
1,5,7,10,11,13,14,15,17,20,21,23.7516960185557,6959.70559487521,9
3,5,8,9,12,13,14,15,17,18,20,296.649848717157,4535.62323973503,2
1,5,6,8,12,14,15,17,18,19,20,691.940339531548,4017.45168256564,2
2,6,7,9,10,11,17,19,20,21,22,1018.18368237159,3963.68650737919,3
1,2,3,6,8,9,11,17,18,20,21,712.210477548414,3162.53307683803,4
1,3,4,7,9,11,13,15,16,17,21,1855.77756793884,2991.86273602339,0
5,8,9,10,11,13,16,17,19,20,22,280.264798411877,4436.95726362517,3
1,3,6,11,13,16,17,18,19,20,21,802.814462977886,3995.30683557274,2
3,4,6,8,9,13,17,18,20,21,22,2428.98883770498,3145.65883647222,1
3,4,5,6,7,9,10,12,13,14,15,1832.68942148052,3798.7117542921,1
1,5,6,8,9,13,14,18,19,20,22,1786.27838061446,3514.95259013835,2
1,3,5,7,11,15,16,17,18,20,21,343.296217778968,5095.88318744855,6
1,2,4,9,10,11,12,14,16,17,22,1318.40651926146,3464.75038871107,1
2,3,5,7,8,11,14,15,18,19,21,24.8550450721078,5838.08092737055,9
2,3,4,5,7,8,11,16,19,20,21,1517.42542448127,4053.87571673723,0
2,3,4,6,8,10,14,15,16,18,22,1324.66734234874,3766.92237131577,1
1,2,5,6,7,8,9,13,15,17,18,56.5073395384958,5627.40832076573,9
1,2,6,7,9,10,11,13,15,21,22,2181.24558349297,2956.21041862469,0
1,4,5,7,8,9,11,14,18,21,22,2213.9211434607,3445.40577458504,0
1,3,4,6,7,8,10,15,17,18,22,1978.05055210006,3115.39793528306,0
1,4,5,6,8,10,12,14,15,18,21,2078.70834626631,3451.14028070277,1
3,5,6,7,10,11,14,15,16,17,18,825.349630176362,4505.41266058321,0
2,3,6,9,11,12,14,15,17,19,20,1913.33862800988,3307.90368536629,1
2,4,8,10,11,12,13,14,15,16,21,1330.72086623055,3682.03523892573,0
1,5,6,12,14,15,17,18,19,20,21,2510.33449026472,3615.94415372396,1
3,4,6,8,11,15,16,19,20,21,22,983.45711382572,3618.28138847307,2
1,2,9,11,12,13,14,15,16,18,22,1502.23409842566,3535.40719301088,0
2,3,4,7,10,11,12,14,15,18,19,1450.49756452289,3745.3796209942,2
2,5,9,11,14,15,16,17,18,19,22,773.669958245291,4730.60113983364,1
5,6,7,9,10,15,18,19,20,21,22,545.119287490276,3929.47101995757,3
2,4,5,9,10,11,16,17,18,19,20,1721.44327473816,3932.61179384769,0
5,6,7,8,10,13,14,15,17,21,22,2126.60976643866,3551.12602575844,0
1,2,5,7,8,9,12,13,16,18,22,13.1951743396142,9587.93998181915,10
1,2,6,7,8,9,10,11,12,13,14,1942.94488338215,2528.51208783116,1
1,2,3,5,6,7,8,9,13,15,22,159.8814288789,4828.17872376501,8
2,6,7,8,10,13,16,18,19,20,21,1453.27499483474,3456.64060104442,1
1,2,4,7,8,12,14,15,16,18,19,1151.27749673114,4060.05657370563,2
1,2,4,8,10,11,12,16,17,18,19,1762.50886375238,2927.55573615038,1
1,2,9,11,12,14,15,16,18,19,20,1647.200254193,3434.20979913699,0
4,6,8,9,10,11,13,14,15,16,18,1383.03565005077,3552.82819791852,0
5,6,7,8,9,11,15,18,19,20,21,675.376203646972,3807.39788186994,3
3,4,5,8,13,14,16,17,18,21,22,355.960959173633,5090.44400005229,3
1,2,6,10,12,13,14,15,19,21,22,2138.23357130029,2648.67255448035,0
2,4,5,8,12,13,14,15,19,20,21,2633.21067890646,3438.00598022493,0
1,3,4,5,6,8,11,12,14,16,18,922.17375609644,4561.82385023432,0
1,2,4,9,11,12,14,16,19,21,22,1599.24320539659,3438.99893934284,1
1,2,6,8,10,12,13,14,15,17,22,1986.99263755252,2529.16925082011,0
2,7,8,10,11,12,13,14,17,19,21,1951.54111836756,2525.30671054245,0
1,2,6,8,9,11,14,16,20,21,22,1395.68924053422,3614.37502835112,1
1,2,3,7,9,11,12,15,16,18,20,583.416632291099,5032.64045834234,6
6,8,11,12,13,14,15,16,18,19,20,1497.62149148767,3561.1930197555,0
1,3,5,6,7,12,13,16,18,19,21,1539.28910470478,4031.89217873915,0
2,3,5,8,9,12,13,15,16,20,22,392.947990922592,4943.73167517547,3
1,4,7,8,9,10,12,13,14,16,21,1292.43990815767,3654.62305519554,1
3,5,6,7,8,10,13,16,17,18,20,1369.62846711446,4114.3484606773,1
5,6,7,8,13,16,18,19,20,21,22,32.2033408172098,4622.60796648557,10
1,2,3,7,9,11,12,13,16,17,22,1621.24289092892,3328.80964824309,0
2,4,5,10,11,13,15,17,18,19,22,2628.5380949883,2967.4595486738,0
6,7,8,9,11,12,14,15,16,18,22,1293.21576811636,3770.56016480169,0
1,4,6,8,11,13,14,16,18,19,22,1330.48591078723,3565.27964958358,0
5,9,10,11,13,14,16,17,19,20,21,1202.26590907295,4419.80303491228,0
2,3,4,11,12,13,14,15,16,18,21,1354.89145106848,3747.20853184907,2
2,5,6,9,12,13,14,15,16,19,20,840.225929380635,4724.18816476114,0
2,3,7,8,11,13,14,15,18,20,22,2188.19230636365,2804.62618403826,0
8,11,12,13,14,15,16,17,18,20,21,1089.65011758042,3459.01010328546,0
1,2,6,8,10,11,12,14,15,17,22,2119.08284559049,2746.63095316547,0
1,5,7,8,10,11,12,15,18,19,21,2448.06015110244,3106.9146026554,0
1,4,5,9,10,11,15,18,19,21,22,781.258914461951,3398.18986259595,3
2,3,4,7,8,10,14,15,16,21,22,607.531993200187,4817.45202331412,4
1,2,4,5,9,10,12,13,14,18,22,2383.39172038215,3474.63773985439,1
3,4,5,6,7,12,14,15,17,18,22,1534.56485578214,3791.16029238869,1
1,2,3,4,5,7,9,12,13,19,21,305.775279629983,3610.35041825027,8
1,5,6,9,13,15,16,17,19,21,22,1662.70530110468,3940.71110069006,0
1,2,10,11,12,13,17,18,19,20,21,2119.37958373075,2876.06600394507,2
2,3,5,7,8,11,13,15,17,19,20,298.650365071517,4752.39766338234,6
1,3,5,8,10,15,16,17,18,19,22,1549.36537812639,3991.01965486431,1
4,5,6,7,9,10,13,16,20,21,22,643.761446859821,3727.94208998276,2
1,2,5,6,8,12,15,16,18,19,22,1376.28217469186,4004.99976814953,0
1,7,8,9,10,12,13,15,16,19,22,1879.23411381734,3009.70016189939,0
2,7,8,9,10,11,14,15,16,17,21,1270.92844296727,3538.75444648351,1
2,3,6,7,8,11,13,14,18,20,22,2070.93470658628,3227.55924185428,0
3,4,5,7,11,12,13,14,17,20,21,2413.54940227922,3464.41382039556,0
2,3,6,10,11,13,14,15,16,18,19,1486.31734706382,3725.20076924669,0
5,7,8,10,11,12,13,14,15,16,22,597.272415520944,4601.45101610769,0
1,4,6,8,9,10,11,12,14,16,17,992.730424447731,3960.99835198072,2
1,2,3,4,7,12,13,14,16,19,22,1236.82109140645,3834.0440404951,1
1,2,4,6,7,9,13,15,18,20,22,2213.90851818316,3190.58488249636,0
2,4,5,8,10,12,13,16,17,19,21,1509.03911023835,4103.96678259448,1
2,3,5,7,8,11,12,14,18,20,21,190.841359239043,4079.92388965031,8
1,6,8,14,16,17,18,19,20,21,22,1600.26835374414,3926.7723056629,0
1,2,3,5,9,12,14,16,19,21,22,583.841965438595,4728.33909948476,2
3,9,11,13,14,16,17,19,20,21,22,1301.11338000727,3652.47851394682,1
