V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,2,3,8,9,11,30.7760104043124,36.2977929519765,1
1,2,3,8,9,12,7.4679590119279,46.3082550053207,3
1,2,3,8,9,13,11.4712593478526,46.3104004635827,3
1,2,3,8,10,11,0.910852053393508,47.3470843999625,5
1,2,3,8,10,12,26.7755359555642,41.7585938069314,1
1,2,3,8,10,13,6.36754848993168,45.7337111523955,2
1,2,3,8,11,12,7.33847682034029,47.0228509769898,4
1,2,3,8,11,13,17.7824179145244,42.3939391379544,1
1,2,3,8,12,13,1.17707389655143,47.1629151488313,6
1,2,3,9,10,11,2.70926632650981,44.9096668550558,5
1,2,3,9,10,12,10.7990866507285,44.5622988511759,2
1,2,3,9,10,13,29.0387616370429,43.9225685991157,1
1,2,3,9,11,12,0.664385783669487,87.5789993787732,6
1,2,3,9,11,13,31.6237127663141,35.4544709878256,1
1,2,3,9,12,13,4.71713083198029,47.3252034431032,4
1,2,3,10,11,12,10.7007622282595,41.3832944522332,4
1,2,3,10,11,13,0.918760496122531,49.7447456142421,7
1,2,3,10,12,13,0.78820793265155,50.5052708423676,6
1,2,3,11,12,13,0.658245422356975,49.5095232981659,6
1,2,4,5,6,7,21.986042506586,40.6600808499525,0
1,2,4,5,6,8,28.6400666701612,40.3331307328211,0
1,2,4,5,6,9,19.7866763679207,50.2941527971542,1
1,2,4,5,6,10,21.8872126098639,54.0448836739765,1
1,2,4,5,6,11,26.3297533259637,40.749790501794,1
1,2,4,5,6,12,23.3486631485479,40.4218154923915,1
1,2,4,5,6,13,26.3307901048989,48.6346120576523,1
1,2,4,5,7,8,15.1629006155551,56.7675920441186,3
1,2,4,5,7,9,20.2547712917148,41.7990354746181,1
1,2,4,5,7,10,22.1904457790352,43.9830090073515,1
1,2,4,5,7,11,23.4191718869255,36.3678135626027,0
1,2,4,5,7,12,23.7212745542406,39.9369676128028,1
1,2,4,5,7,13,18.8783169879022,41.1779028001455,1
1,2,4,5,8,9,28.7391416693188,41.5365692991259,0
1,2,4,5,8,10,26.3903199013479,43.1384219075706,1
1,2,4,5,8,11,30.455241884995,34.9520623006363,0
1,2,4,5,8,12,23.0234104629505,38.4504973447114,1
1,2,4,5,8,13,13.188143780827,45.0503905750863,2
1,2,4,5,9,10,18.704776656572,55.2888976405958,1
1,2,4,5,9,11,24.6345711751441,42.5509776605546,0
1,2,4,5,9,12,22.9832843294053,42.4361719478958,1
1,2,4,5,9,13,22.4066849089127,48.1126080102309,1
1,2,4,5,10,11,23.8884983057256,44.2663559143419,1
1,2,4,5,10,12,23.8388761135561,44.3763579327261,0
1,2,4,5,10,13,26.4569570635152,52.5090001923558,1
1,2,4,5,11,12,25.102880600192,36.2821605355632,1
1,2,4,5,11,13,13.9543632679214,45.8892906125358,2
1,2,4,5,12,13,19.1506468689771,40.7542344687927,2
1,2,4,6,7,8,20.018308397935,52.6181164527694,1
1,2,4,6,7,9,16.471414060072,47.4484846061012,0
1,2,4,6,7,10,23.5306082359715,49.5407438129815,0
1,2,4,6,7,11,22.4500072564579,39.2913374105085,0
