V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
2,5,6,8,13,15,17,19,20,21,22,61.0346651236886,5976.60309143182
5,6,8,9,12,13,15,16,19,21,22,1481.9040496033,3762.46497431113
1,2,5,6,13,14,15,16,19,20,21,2211.53950828776,2615.98532458806
1,3,6,7,9,10,14,15,19,20,22,2373.73490813807,3308.08240524737
3,4,6,7,11,12,14,15,18,19,22,322.025358136456,4521.47226703249
3,6,9,10,11,12,14,15,17,19,22,2923.61755695998,3169.3025934794
1,2,4,9,10,12,13,14,15,18,21,2503.48044523595,3582.98152824228
2,6,8,9,10,14,15,16,17,21,22,2076.50602561475,2584.50761567685
3,4,7,11,12,15,17,18,19,20,22,2562.55593354054,1874.42252071888
1,3,4,5,8,9,10,14,16,18,19,17.9907190463966,7244.91863886674
1,2,5,6,7,14,15,18,19,21,22,1911.41418574716,3341.77693283502
4,5,6,7,8,9,11,13,14,19,21,1930.52144782568,2640.0205609336
1,2,3,5,6,9,12,14,15,18,22,2213.32526084732,1867.31343679711
1,3,6,7,13,14,16,17,18,19,21,991.925103747962,3630.0281953548
1,4,5,7,8,10,11,12,14,17,22,1086.59999797377,4205.61255649446
1,3,4,9,10,12,14,16,19,21,22,1953.39097078323,3356.28029273566
2,4,6,7,8,11,14,15,17,18,19,1276.59363738699,1799.67735036003
1,5,10,12,13,14,16,17,19,20,22,2167.38936396688,2959.04338756503
1,6,7,8,9,10,11,13,20,21,22,715.873616504855,4399.96499513874
3,6,9,11,14,15,16,17,19,21,22,2623.43896757146,3443.41472353477
2,3,4,5,6,7,9,10,11,18,21,746.445578276323,2664.96970210498
2,3,4,5,14,15,17,18,19,21,22,164.10996826559,5442.3183614036
2,4,5,6,8,10,11,15,17,18,20,1646.89853965643,3532.87443835335
1,2,6,7,8,9,12,16,17,18,21,403.830968946439,4541.88272898498
1,3,6,10,11,12,14,15,18,21,22,286.103417006909,4203.20471044537
3,5,7,8,9,11,14,16,17,19,20,766.370093457799,4292.92791727937
1,2,6,7,8,10,14,16,18,20,21,2955.04800721869,2641.88299271884
1,3,5,6,7,10,11,15,16,19,21,210.722948049921,4441.92781018202
1,3,4,10,11,13,14,15,18,20,22,3323.438643065,3044.83481696724
2,3,4,5,6,7,8,10,15,17,19,1840.25276572785,3352.42715148202
1,4,6,9,10,11,14,15,16,19,21,2446.76459583669,2509.28998293543
1,2,3,5,7,8,9,15,17,20,21,1592.75674738395,3789.37252180744
2,4,7,8,9,10,12,15,16,17,21,455.36819273579,4230.89750204338
4,5,7,8,9,11,14,15,16,18,22,1918.61174886134,3329.09352269442
1,2,3,4,6,9,14,15,16,17,20,1728.42372910427,3817.4849178894
1,3,4,5,7,9,11,14,18,19,21,2720.14632675856,2619.55768999031
1,2,5,7,10,12,15,17,18,19,21,947.358412071281,4172.79569533624
5,7,9,10,11,13,14,15,20,21,22,1109.58175307933,3668.53898183528
2,5,6,12,14,15,18,19,20,21,22,311.615534712416,4112.19548625501
3,7,8,9,11,12,13,15,16,18,19,1759.90888787578,3613.05924985809
1,2,5,7,8,10,11,12,16,19,22,1605.21226246306,3811.54915869323
1,4,5,7,8,12,13,14,18,19,21,1314.04278709914,3922.82244126812
1,3,4,5,7,9,10,12,14,15,19,799.255233735804,4209.05730471412
2,3,4,5,7,10,12,13,14,18,22,1799.11716034984,3621.77682356063
5,6,7,11,12,16,17,18,20,21,22,321.922747317501,5154.45426466736
2,3,5,6,7,8,9,15,17,19,21,1143.58870508204,3874.82168429214
2,4,5,7,9,10,11,12,15,17,21,2953.42178774449,1822.09735213789
1,4,6,9,12,13,14,16,18,19,21,118.156584802907,4611.48734665372
1,6,8,9,10,11,13,16,19,21,22,3191.78732377023,3055.95949879183
2,4,5,6,7,9,12,13,14,17,22,1814.05115113925,3445.47691369446
1,2,3,4,7,9,16,17,19,20,21,52.5393823923468,5941.06333997672
4,7,8,10,14,15,16,18,19,21,22,1878.07291778922,3564.78526718207
3,5,7,14,15,16,17,18,19,20,21,1733.33179442614,3948.22679006191
1,3,4,5,10,11,12,14,17,18,22,642.956110628346,4395.72405233982
1,2,4,6,7,8,11,12,13,14,15,1029.45502793922,3531.26483758692
1,7,8,9,10,12,13,15,16,17,20,1188.31717127669,3473.24323071622
2,3,4,5,7,8,12,16,17,21,22,2244.458054584,2255.34181586755
1,4,7,9,10,11,12,15,18,21,22,1819.0029230771,2560.88579756728
1,3,7,8,11,12,14,16,18,19,21,765.384054868355,3298.08458779914
1,4,8,9,10,13,14,17,18,21,22,1587.79807536949,2940.13167770967
2,3,4,6,7,8,10,11,13,15,18,587.347173647529,4069.14547662081
1,3,7,11,12,13,15,16,18,20,21,1876.16365530559,3173.45951140416
1,3,4,6,11,12,13,15,19,21,22,42.7269685155535,9510.45861743974
1,2,3,6,7,8,9,11,14,18,22,2566.88913085599,3587.93457640779
1,2,4,6,7,8,11,17,19,21,22,43.7861606858937,4391.51665886606
5,7,9,12,14,15,16,18,19,20,22,583.146476818001,4240.29188633076
4,5,7,8,9,10,14,15,16,20,22,95.0029338931672,5373.5891550546
1,4,6,7,9,12,13,15,16,17,22,1814.86987860911,3479.2118736988
2,4,5,7,9,10,12,13,15,16,21,2175.34109123925,3159.55878916933
1,2,5,6,7,10,12,16,20,21,22,1814.58057862072,3299.9548109134
2,4,6,7,9,13,14,15,16,17,19,2022.4911335828,3504.5708690054
1,4,6,7,9,10,12,13,14,18,19,2621.81841572393,2403.77282332963
1,6,9,12,13,14,15,16,17,18,19,2292.34525325777,3309.28888346015
3,4,7,8,12,13,16,17,19,21,22,2409.18515508653,2464.59988360603
1,3,4,6,9,10,12,13,20,21,22,263.361736736874,4500.72907650476
1,2,3,5,6,8,9,10,13,18,19,493.998823107799,3300.99351501734
1,2,3,5,6,9,10,12,13,19,20,2142.60810600178,3732.89873616504
6,7,9,11,13,15,16,17,19,20,21,2949.8968622127,3084.71201337712
1,4,5,9,11,17,18,19,20,21,22,518.960702745517,3047.40305481775
3,4,5,7,9,10,13,17,18,20,21,2326.4211254728,2870.02326274802
3,4,5,7,9,12,13,17,18,19,20,1868.51872548225,1602.24752308497
4,5,6,9,10,12,13,14,16,18,21,2851.15843403858,2616.09674505724
2,5,9,10,11,12,13,15,17,20,22,122.07672905443,3743.22693745482
1,4,5,7,9,10,11,12,18,19,22,1992.87223015931,1781.32825668671
1,4,9,10,11,14,16,18,19,21,22,930.909058221166,3614.04048658122
1,5,10,11,12,13,14,15,17,19,20,1557.50594066505,3646.73806664166
2,7,12,14,15,17,18,19,20,21,22,2117.93021857255,3204.89466499233
1,5,6,7,8,9,10,11,12,16,21,1928.67600183233,3678.53019011091
3,4,9,10,11,12,13,14,16,18,21,2414.44368120641,2399.28729010592
3,4,6,8,9,10,11,12,15,16,21,1471.28015931538,2453.58610666707
2,7,8,9,14,15,16,17,18,20,22,2512.75168675977,3218.05795386505
2,4,9,10,11,13,14,15,17,18,21,2312.49910821249,3463.74191708646
1,2,5,7,8,9,12,13,14,15,22,2096.30946504981,3647.49915556094
1,2,4,6,7,8,13,16,18,21,22,1855.25034927352,3268.73806581211
1,2,6,10,12,13,16,17,19,21,22,861.887894862385,3577.30957705037
2,3,5,8,9,10,11,12,13,15,18,2193.76238442628,3225.17667047135
1,3,6,7,9,10,12,13,14,18,20,1127.48878757737,4642.53494479634
2,6,7,9,10,11,13,14,17,18,22,1963.51340489229,3833.29725440214
1,3,5,6,7,8,10,14,17,20,22,527.500165593419,4229.67717270038
2,3,5,12,13,14,16,17,18,19,22,197.545721679617,3397.47406921026
1,4,10,13,14,15,17,18,19,21,22,394.65871786515,4509.15862382604
1,2,3,5,7,9,13,14,15,16,17,1747.66279006855,3929.05097229166
5,6,7,9,11,13,14,15,16,19,22,1692.56082452461,3342.94634038204
1,4,6,8,9,11,12,13,16,21,22,812.36390201975,4106.40676828418
1,2,3,6,9,10,13,14,17,18,22,830.415333945382,3899.99663998377
2,3,5,9,13,14,17,18,20,21,22,2475.37010830831,2623.50987716894
1,2,5,7,8,13,15,16,18,19,22,63.7427247145634,8367.71199415363
6,7,8,9,10,11,13,18,19,20,21,2055.75807627952,2806.63822735747
3,4,6,10,13,16,18,19,20,21,22,1162.65230072054,3358.49396243694
1,3,6,7,10,12,13,14,16,17,19,1370.31788257321,2279.61444291547
2,5,8,9,10,12,14,15,18,19,22,565.070264057528,3651.62468926042
4,5,6,8,9,11,12,15,16,19,22,32.1464517719706,6861.47551469454
2,3,5,6,7,9,10,14,15,20,21,201.958609407361,4430.50669488674
1,3,5,6,7,9,10,11,12,13,18,2820.33338856758,3497.8984210003
3,4,5,8,9,10,11,13,15,19,20,647.001121953289,3189.99876323487
2,5,8,11,14,15,16,17,19,20,22,741.426456442581,3865.26582391645
5,9,10,11,13,15,16,18,19,21,22,1439.86309827195,2908.35494978528
1,2,4,5,6,9,11,13,16,19,21,2124.97359562996,3195.45725736714
1,3,4,5,8,11,13,16,18,21,22,1301.3588196885,3636.55108254729
2,3,7,10,13,15,16,17,18,19,21,1799.2526282013,3949.08775743671
1,3,4,5,6,10,13,16,18,21,22,2562.0093193878,2486.44406588292
1,6,7,8,9,10,11,13,17,19,21,2184.0189637199,3826.90153329641
1,2,3,4,5,7,8,10,12,19,22,445.368717233485,3230.48120103086
3,4,7,8,10,12,16,17,18,19,21,57.3462814672145,8389.01632433591
5,6,7,10,11,12,13,15,16,18,22,2585.73497978637,2562.15427985969
3,4,6,8,9,11,13,14,15,17,18,196.412642091881,5425.8554280945
1,2,3,4,5,8,11,12,16,19,22,2205.93148710167,3828.35926723646
1,3,4,7,8,9,11,15,18,19,22,1949.7576867269,3694.98214301054
1,2,5,6,9,11,12,16,17,19,20,1935.85060487102,1691.57798567865
2,3,4,7,10,13,15,16,17,19,20,1776.9085460379,1974.70158697629
3,4,6,7,9,10,15,16,19,20,21,267.229022833548,4005.01988734692
1,3,4,5,8,10,11,12,14,16,18,45.2784834207849,6686.4560068424
2,3,8,9,13,14,15,16,18,19,21,2083.84767627837,1913.25313690131
2,5,7,8,10,12,15,16,19,20,22,2006.08979618469,3228.37504130626
1,4,6,8,10,12,15,16,18,21,22,1635.91366492398,3510.04905650228
1,5,9,12,13,14,15,17,18,20,22,153.76833444695,4667.17856202666
1,2,3,4,5,10,13,15,16,18,19,448.349560470719,4910.22417294815
1,3,5,9,10,13,14,15,17,18,20,784.950770534347,4092.46233807056
2,5,7,8,9,10,15,16,17,18,22,795.542317376232,4222.8022947827
1,3,4,5,8,9,12,13,14,20,22,1892.22543632028,3689.22671506835
4,7,8,9,13,14,16,17,18,20,22,2084.66124270178,3919.2315781624
2,4,5,9,11,12,13,15,18,19,21,804.695956013355,4882.85197700184
1,3,5,7,8,13,14,16,18,21,22,273.980788718796,5008.93131150498
4,5,6,11,14,15,17,19,20,21,22,1114.01634209263,3956.62663474544
1,2,5,8,9,10,11,13,14,15,22,53.8116585232981,6503.04140501738
2,3,5,6,8,9,10,14,15,16,18,2713.9542340309,2068.84000216195
6,8,10,11,13,14,15,16,18,20,22,1389.26542217038,2611.62422429929
1,4,5,8,9,13,15,16,18,20,22,123.296541173523,4723.16496634032
2,3,4,5,12,14,16,19,20,21,22,2429.67484887387,3000.80271040463
1,2,3,5,6,9,13,16,19,21,22,2235.76928991439,3197.40547892477
1,8,9,11,13,14,17,18,19,20,22,2229.74448879167,2585.0999673848
1,3,7,10,13,16,17,18,20,21,22,1306.64161818331,4068.46988793408
2,3,4,6,15,17,18,19,20,21,22,212.872959389259,4092.14373483127
1,2,3,4,6,11,13,15,18,20,22,445.667916221016,4126.33398180487
2,3,4,5,6,7,8,11,14,18,22,764.939238982068,3304.85441160224
4,7,9,10,11,12,16,17,18,20,22,254.818781657351,4112.19543007966
3,4,5,9,11,13,15,17,19,20,22,2453.40224986859,2543.08919067449
2,4,7,8,11,15,16,18,19,20,21,55.8153712819886,8436.77079202993
3,5,7,8,9,11,12,14,17,18,20,1509.26398511505,4013.10676293504
1,4,5,7,9,11,13,18,19,20,21,1029.38288477225,3252.8386567289
2,3,8,10,11,13,16,17,18,21,22,2150.29150023405,2523.60821384245
3,6,7,8,10,11,13,14,16,20,22,2276.26419409942,3320.17441247553
4,6,7,8,9,11,12,14,18,20,22,2628.05935708472,3277.32207882423
4,5,6,7,8,11,13,14,18,19,20,1646.96997431783,2522.22103876876
2,6,9,10,11,13,15,17,18,19,22,2156.87426314013,3347.52436341192
3,6,7,10,11,13,15,16,17,19,21,771.533824909209,3411.61467939456
1,5,10,11,12,13,15,17,18,20,22,3020.59469634636,1653.67145962618
1,2,3,4,5,15,16,19,20,21,22,2954.94302603409,1947.71570441206
1,3,4,5,6,9,10,12,15,17,21,3042.51570033047,3264.51676432293
4,6,7,8,11,12,13,16,17,19,20,2722.17031196861,3643.75128504146
1,3,4,5,8,9,10,15,16,17,19,2506.08100390679,2651.09010125149
1,3,4,5,8,10,15,16,19,20,21,1555.1074646075,3546.71675033816
2,4,5,6,9,11,13,15,17,20,22,762.709260136804,4449.80783627434
4,7,9,12,13,15,17,18,19,20,21,744.483221398846,3599.57244461069
4,5,6,7,9,11,12,13,15,20,21,512.613249793707,1742.32643665417
4,5,7,9,10,11,16,19,20,21,22,3082.46135659385,2529.8183801692
1,2,4,6,8,11,12,15,17,19,20,2228.90240075224,3098.21158381558
1,2,3,4,6,9,13,17,18,19,21,776.87535562223,3296.61615673402
3,4,6,7,8,11,12,13,14,18,19,1234.28768863108,1927.29748929554
1,4,7,8,9,10,15,16,17,18,20,67.138838439205,4999.6433526746
1,2,3,4,5,7,10,14,15,17,19,2266.5118345163,1833.20738219178
1,2,4,5,6,11,14,15,17,20,22,1861.43194149178,3632.27025584589
1,3,5,6,8,9,13,16,17,19,22,1049.86577169474,4617.07505526773
4,5,6,9,10,11,13,15,16,20,21,418.105266744025,3827.55682035174
1,3,5,8,9,11,12,16,17,20,21,1227.85276882067,2428.03552651628
1,2,3,5,6,7,10,12,17,19,22,46.0625921155234,5489.41472228589
6,9,11,12,13,15,16,17,20,21,22,1448.02313577336,3735.42959318599
2,4,6,7,10,12,13,15,16,17,18,2417.77026868774,3107.29295733879
1,2,4,7,8,11,12,13,17,20,22,552.843284082189,3889.9748603888
2,4,10,11,12,13,15,16,17,21,22,1474.01415209295,3957.88161519017
3,4,9,10,11,12,13,14,17,19,22,1842.78118441958,2798.10481517442
1,5,6,8,9,13,14,15,17,19,21,1751.36024664429,2279.271624086
1,3,4,6,7,8,11,15,17,19,20,808.681915110779,3771.94821374518
1,2,4,9,10,13,14,15,17,20,22,1887.8041287942,3972.33468922569
5,7,11,12,14,15,16,17,19,20,21,463.578687643701,4040.62636125738
3,7,9,13,16,17,18,19,20,21,22,2307.62349423057,3608.47110597196
1,2,5,8,9,10,14,15,17,20,22,2287.53252013745,1805.19643599852
1,8,9,10,12,13,14,16,18,19,22,2994.67641440249,1621.8400786525
1,2,3,4,6,9,10,11,14,17,22,735.540722634773,3426.45468720402
1,3,6,10,11,13,14,15,16,17,19,3142.28594114403,2997.32631034192
3,4,5,6,7,9,11,12,17,19,21,300.178563621517,4145.94106421955
1,2,3,6,8,10,11,15,16,19,21,1514.67896179434,3624.24075060057
1,2,5,6,11,13,17,18,19,20,21,742.487306892456,4239.03108010908
1,3,5,6,7,10,11,15,16,19,22,1131.52886877689,4193.29978439762
1,4,5,6,8,10,13,14,15,19,22,802.494856777148,3113.27255993254
2,4,10,11,12,16,18,19,20,21,22,2862.96839693508,1823.54580218639
2,3,4,5,7,12,14,15,19,20,22,1762.33165133837,2563.23857648874
1,3,4,7,9,10,12,13,14,15,19,1936.95891569594,3549.00291323791
1,2,4,5,8,13,15,16,20,21,22,2206.14880004269,2515.33258053951
1,3,4,5,8,9,12,13,17,21,22,1687.2725980461,1498.60522413702
1,3,4,5,6,7,8,10,18,20,22,789.587683592331,3486.14601076901
1,3,4,5,7,8,9,13,16,19,22,272.809973926492,4049.63356130599
1,5,8,9,12,14,15,17,18,20,21,1361.37140478469,3815.26428808502
1,2,4,5,6,7,11,12,15,18,20,2569.74281176926,2522.53779435179
2,3,5,8,12,13,14,17,19,21,22,2350.2239650215,2677.12810344939
3,5,9,10,11,12,13,14,19,21,22,1703.12767206407,3256.42305340415
1,3,4,6,8,9,11,14,19,20,21,79.2781217529068,5083.82985140283
1,2,5,6,10,11,12,17,18,21,22,118.294349440231,5337.57178451452
4,5,6,9,12,13,14,18,19,20,21,59.5034787332764,6643.8425741549
2,5,8,10,12,14,15,16,18,20,21,2635.18595292821,2784.84791381167
2,6,7,8,9,10,14,17,18,19,22,2149.23767533954,3238.71981822815
1,2,3,7,9,10,12,13,17,20,21,93.764448545512,6437.77020766616
2,4,7,8,13,16,17,19,20,21,22,1908.17545603288,2143.22428056196
1,2,10,12,13,14,15,17,18,19,21,2799.03467856061,1938.14290309086
6,7,8,9,12,14,15,16,19,21,22,1378.43175886922,3159.90827657017
1,2,3,4,8,10,11,14,15,18,21,2179.03993011787,3400.45478938891
1,2,3,5,6,12,16,17,18,20,22,1012.14845630687,4137.00186719322
1,3,4,5,6,8,9,15,16,18,19,1020.19735521208,3634.1393235946
1,2,3,5,6,7,10,12,14,15,18,2513.15736401204,3178.18363050962
1,7,10,11,12,13,17,18,20,21,22,49.4291480755199,6155.54392545337
3,4,5,6,8,9,12,15,16,18,21,2250.31882377891,2822.59145458169
2,3,5,9,10,12,13,15,18,21,22,840.04047788536,3526.31923365757
1,2,4,5,6,8,11,12,16,17,20,2788.53483434243,3011.12643263629
1,2,3,4,5,9,10,12,13,19,21,23.1140012013732,6604.75387748727
1,2,4,5,6,9,10,12,16,17,20,670.519852141205,3849.60186398974
1,7,9,11,14,15,16,17,18,19,22,3262.87997012615,1440.67382564285
2,3,5,7,9,11,12,13,16,18,21,2061.34864782984,2246.10871744751
1,2,5,6,8,9,14,16,17,18,22,2837.33650623591,3474.74362390311
1,2,5,6,7,8,11,12,13,14,19,1150.06608649355,3990.32268205124
2,4,6,11,13,16,17,18,19,21,22,1841.44023708678,3429.05038965393
2,3,5,7,10,12,14,17,19,20,21,43.830512064477,4594.84413598205
3,4,5,11,12,13,14,15,17,18,19,2656.95561413241,3515.85267376989
1,3,4,7,9,11,12,14,16,19,22,343.002454312507,4341.74534754005
1,3,5,6,9,11,12,15,17,19,21,1978.15925190843,3901.15718025863
3,7,8,9,10,13,16,17,18,20,21,2515.09074785875,1590.44306757769
1,2,6,7,10,11,14,15,18,19,21,1741.41289155328,3976.48046497297
4,7,9,10,11,12,14,15,16,17,18,48.2187395189487,6848.99833014283
3,4,5,6,7,10,13,14,17,18,19,499.489254467717,3537.94979299336
3,4,5,7,9,10,11,13,14,18,19,1321.33515584706,4407.968077923
1,4,5,6,8,9,11,12,14,20,21,380.917082749102,4657.74755732086
1,2,4,5,6,7,8,9,14,21,22,2151.14846165288,2769.53153660313
1,3,4,5,8,9,12,14,18,19,21,53.0463805517304,2598.70437460316
5,6,8,9,10,12,13,15,17,19,21,39.325977495447,6877.90839667267
2,8,11,12,14,15,17,18,20,21,22,784.23863518934,3497.47363652635
2,5,11,12,16,17,18,19,20,21,22,812.953261765043,3855.84685611626
1,2,3,5,8,9,10,11,16,17,21,2212.11486015842,2521.54544079986
1,2,3,4,8,13,14,15,17,18,19,940.769143530041,3490.48302103515
1,4,5,6,8,10,11,15,16,19,20,1712.30980288519,2018.13036272343
1,2,3,4,5,6,7,8,18,21,22,1601.19387159603,1939.49265871029
2,3,4,7,8,11,13,16,17,21,22,932.661551541615,4139.89192228159
2,3,5,6,7,10,11,14,18,20,22,2410.56101331806,3197.18668445698
1,2,3,4,7,8,11,15,16,17,20,1317.9662881285,3242.15745468133
1,2,3,5,6,7,10,11,16,17,20,2031.86969944817,3600.35130346889
1,2,6,9,10,13,14,16,20,21,22,1188.18552259224,2634.9983639253
1,3,4,5,6,9,15,17,19,20,21,2264.37729796116,3115.60608138428
1,4,5,9,12,14,17,18,20,21,22,140.306303513549,4462.43272664581
6,7,8,9,11,17,18,19,20,21,22,560.282838725711,4266.99489035263
2,5,7,8,12,13,15,17,19,20,22,2283.09004835853,3520.36302943292
1,2,4,6,12,13,14,16,18,19,22,2709.78689973147,3120.61392055912
2,5,6,7,8,9,12,17,18,19,21,2034.71897660524,3521.32030458017
2,4,5,7,8,9,10,13,14,17,18,911.287198292864,4601.57548070304
1,2,4,6,9,13,14,16,17,19,22,1973.39239856107,3332.79998240554
1,3,5,6,10,11,12,14,17,20,21,1842.33392328211,3566.74428476706
1,2,5,7,9,11,14,16,18,21,22,1718.22169075711,3507.75479538486
1,2,4,5,6,7,8,11,17,19,21,262.664601890529,3656.38967734022
3,4,6,7,8,13,16,17,20,21,22,1206.14575236992,3418.87804170881
2,4,6,8,9,10,13,14,17,21,22,1437.80758684861,1973.22802815923
3,5,7,9,10,11,12,14,17,19,20,57.8640036729901,6041.01975665268
3,6,9,10,13,14,15,16,17,19,22,830.202823461363,3667.00489124689
2,4,6,7,10,11,16,17,18,20,22,2365.8263791603,3219.41853516213
3,7,9,10,12,14,15,17,19,20,21,696.877996574863,3838.41970056635
3,8,9,10,14,15,16,17,18,21,22,1885.6495494472,3757.40408595222
2,4,5,6,8,9,11,16,17,19,21,49.2755447134866,5506.30682528387
1,3,4,11,12,14,17,19,20,21,22,1875.75858720732,3426.34430499653
3,4,6,7,9,12,15,17,19,21,22,976.122731063673,3319.17398361365
1,2,4,5,8,9,12,15,17,18,19,1885.27714066765,2549.95455596307
2,3,4,6,7,10,13,14,17,18,21,1907.5980208896,3765.63309258517
1,4,5,6,7,12,15,16,17,20,22,1591.74297128917,3644.85588768722
1,2,4,7,8,9,11,13,16,17,22,1587.52052085535,3931.72835566323
2,3,7,10,11,14,17,18,19,20,21,645.364900714601,3545.39136819412
1,3,7,9,11,12,13,14,15,20,21,1504.34119487896,3372.53284087637
1,2,3,7,8,9,10,14,15,16,20,212.846131003617,5718.96654467964
4,7,8,9,11,13,14,16,17,18,19,599.307909894989,3729.927388154
1,3,4,6,7,8,11,17,20,21,22,1090.56650350992,4226.53848798179
1,2,5,8,9,11,12,14,16,17,21,1420.42008617773,3777.81139965846
4,6,10,12,13,14,15,16,18,19,21,1278.88317323651,3687.3310751887
1,2,4,5,11,17,18,19,20,21,22,2233.72824971624,2276.27899764927
1,2,3,5,9,11,14,15,17,19,21,85.7956419171955,4930.89088268049
1,3,4,10,12,13,14,16,20,21,22,1395.86056975083,3751.03663649235
1,2,7,9,10,11,12,16,20,21,22,2812.4593005354,3127.55818697179
2,3,5,6,8,10,11,14,17,20,21,2079.47983403978,2724.04826740139
1,2,3,5,6,8,10,13,16,17,21,1321.39108604468,4197.07897813217
1,4,6,8,9,10,11,13,14,17,21,933.90087550456,3617.73571084613
1,2,3,5,6,8,9,11,12,16,19,2102.92297743377,3599.42327049436
1,3,4,5,8,10,12,13,17,19,20,800.269828694074,2671.83170999143
3,4,5,7,9,10,12,16,18,20,22,1608.43545023713,3346.86823244742
1,3,4,6,10,12,16,17,19,20,21,226.350561569382,4841.44394119299
1,2,4,6,7,9,15,16,17,20,22,303.450538254352,5150.02100589661
1,2,3,5,8,10,12,14,17,18,20,1350.99479188253,4025.31559478201
1,6,7,9,10,14,15,17,19,20,22,58.8719883182446,6090.45183992421
1,2,5,9,10,13,17,18,20,21,22,2249.37499355782,3149.89691529968
4,6,8,9,13,15,16,17,18,20,22,2412.47650957898,2253.82371053768
1,2,3,6,7,12,14,15,16,18,19,1615.60666258292,3313.41411787249
2,3,4,5,9,12,13,14,18,19,20,1814.80070209345,3904.3078464847
1,5,6,8,9,13,15,16,19,21,22,571.737462824307,3329.5146515026
5,7,11,12,13,14,15,16,19,20,21,2113.60504183442,3245.53664881247
1,2,4,5,7,9,11,14,15,16,22,94.2200406557042,4355.78950272352
1,3,4,5,8,11,12,14,18,20,21,2368.81891898882,3333.91173376197
2,3,6,7,10,11,15,17,19,21,22,1325.73781908106,1708.08279020129
2,3,6,7,9,10,13,17,18,20,22,2049.53215809496,3215.6578104104
1,5,6,8,9,10,12,16,17,19,22,435.235760519935,4081.6083489077
1,4,6,8,9,12,15,16,19,21,22,2544.79973061941,3005.99591254751
2,5,6,7,8,9,12,13,15,18,22,39.5250469504913,7033.19528552386
2,3,7,11,14,15,16,17,18,21,22,548.700574651402,4958.13795687624
3,4,5,6,10,11,12,16,18,20,22,99.2482766787444,6755.4178097184
1,2,3,10,11,13,14,15,16,18,22,912.961721781734,3546.2664623695
1,2,4,5,6,7,8,12,14,18,20,756.840539459812,3046.30097540455
1,5,6,9,12,13,14,15,16,17,18,1141.52379002136,3329.21789241931
2,3,4,7,9,10,12,13,17,19,22,1974.25408904352,3472.38415278976
2,4,6,9,12,13,14,17,18,20,21,2342.61293689487,3214.43269988601
3,5,9,10,12,13,14,15,17,20,21,2888.57297476043,3455.63597619888
2,3,6,8,10,11,13,15,17,19,22,73.0428062736957,4353.53317004937
2,3,4,5,6,7,8,18,19,21,22,1987.59484962406,2783.7212348361
1,2,5,8,9,10,11,15,16,19,22,915.145813249876,4079.10676754661
2,6,8,10,11,12,13,15,18,19,22,2264.53854185938,2578.06386503247
3,7,8,10,11,14,15,18,20,21,22,2489.70983756892,3197.54812425979
3,4,6,7,11,12,13,14,15,21,22,2026.96156818338,3632.30348406005
3,5,9,10,11,12,13,16,18,21,22,303.649374916914,4223.02070788282
1,3,5,8,9,10,11,12,15,21,22,1441.62167786784,4086.52133420331
1,2,4,5,10,14,16,18,19,20,22,38.1977680311192,7771.28822489365
1,4,6,7,8,10,11,13,14,18,20,995.847819261245,4458.35217970166
5,6,8,10,11,13,15,16,17,19,20,969.688644351631,3151.34354202268
3,4,6,9,14,15,16,17,18,21,22,552.993403971298,4267.46178045064
1,3,4,5,7,8,11,12,13,18,21,1000.96876374244,2830.08341805567
1,3,5,6,9,10,11,13,14,20,21,2900.22944938342,3522.39051269634
2,4,5,7,9,13,15,16,17,18,22,2357.6380483405,1800.81834044109
1,2,7,9,10,16,17,18,20,21,22,2611.50012435843,2656.47613633066
1,5,6,7,9,11,13,16,19,20,21,38.0581546178942,6919.27956671649
4,5,6,7,9,10,11,16,19,21,22,949.92468502981,3995.59646518819
2,3,4,5,10,13,14,17,18,20,22,1873.13999202022,3258.61198120658
7,9,10,12,13,14,15,18,19,20,22,1389.51161752566,4123.42631836531
1,2,3,5,9,11,12,13,20,21,22,1732.07600123527,3538.4071149425
2,3,4,6,7,8,10,12,14,15,20,2022.5514479759,2989.00539935533
2,3,4,5,7,9,15,18,19,20,22,2531.10672371459,2586.05620631616
4,5,6,9,11,13,15,17,19,20,22,245.382023696339,4312.4078086382
1,5,6,10,11,15,16,17,18,20,21,2113.04236408433,3130.77865556774
1,2,4,6,11,13,14,15,18,20,21,1099.10439428682,4079.34137784899
1,2,3,4,9,11,13,15,19,20,22,614.657119804648,3877.91252293887
2,5,8,9,10,11,13,18,19,20,21,2672.90233652457,1984.2340965489
2,3,5,6,11,14,15,17,19,20,22,1946.70604731674,4004.99408577595
1,2,4,5,7,8,9,14,16,17,19,2997.45560338837,2028.17411453462
1,2,4,7,9,10,12,17,18,19,21,338.360532294078,4382.22402910364
2,3,5,7,8,10,11,13,15,18,21,1903.46824770921,2003.0420440986
2,3,4,7,9,14,15,16,17,18,19,1765.45494944501,2873.88773285755
3,5,6,7,12,13,14,15,16,18,19,822.767130275437,3222.8613486148
2,5,6,8,9,14,15,16,20,21,22,2089.91892365579,3462.91491114324
2,3,4,7,8,10,11,13,17,18,22,1065.84076273957,3499.11599407398
1,3,4,11,12,13,14,16,18,21,22,1427.06948040357,4225.18467534847
1,4,5,6,11,14,15,16,17,19,22,1212.22571963583,3744.07893736301
1,2,4,7,8,9,12,14,15,16,20,496.403357526818,4693.12475592662
