V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse
2,3,5,6,8,9,14,15,23.3369813543596,471.669429613952
2,3,10,11,12,14,16,17,36.64469997438,405.10280056672
2,3,4,9,10,12,16,17,146.432754956801,118.546976430928
7,8,11,12,13,14,15,16,73.2624068446576,926.216081551883
1,2,4,8,9,10,13,17,266.58289571357,74.0400880639865
2,3,6,7,8,10,15,16,61.2302635454275,Inf
1,2,4,5,10,11,12,14,259.826834466028,118.770669951247
3,5,6,8,10,12,13,14,91.3820878269355,271.643021455265
2,3,5,8,11,13,15,17,102.273322205402,299.27885593857
4,6,9,10,11,13,15,16,204.88493043207,87.1109110308493
1,2,4,5,6,7,10,16,256.452861430286,106.340432487833
1,4,6,7,9,10,16,17,182.852435734005,106.285962771915
2,3,4,5,7,8,9,16,229.558264540451,107.901307147973
1,2,6,7,8,9,12,14,1.74364394369298,Inf
1,3,6,9,11,12,14,17,6.64651967131423,415.23728299824
1,4,5,6,9,10,11,13,63.0516529269939,72.7613262850508
1,2,3,7,9,14,15,16,66.9442514679177,449.215772531017
1,2,6,10,11,14,16,17,48.2937018126568,306.220632910892
5,6,7,9,10,11,13,17,57.9721773923441,286.212380891289
3,5,6,7,8,14,16,17,0.974908635801828,436.149973977555
4,5,7,9,11,13,15,16,234.032727184651,71.7122619309721
2,4,5,6,10,12,15,16,246.038096215243,121.542267856976
3,4,5,7,11,13,14,16,248.962514181814,70.8983899630055
1,4,7,8,11,13,14,17,226.707935927771,49.1788785100196
1,2,4,5,10,11,12,17,117.568374725029,118.644400740871
2,4,5,6,9,12,14,15,179.563515962052,114.733865271908
1,9,10,11,12,14,15,17,49.7849649061607,661.220890294809
5,6,7,8,10,12,13,16,65.59334889142,234.983574487946
5,6,7,9,10,12,14,17,41.3164315900892,Inf
3,4,5,7,8,9,11,14,229.945706605309,108.65629085554
2,3,7,9,10,11,15,16,42.7963481922516,389.126594292456
5,7,8,9,10,11,12,15,65.0911105883816,220.735376639354
1,3,5,7,8,9,15,17,61.5353679261661,394.506707875393
1,2,3,7,8,9,16,17,64.4378298102258,340.709183164767
1,2,4,5,6,12,13,14,225.192300503837,79.2495117496855
1,3,6,8,9,10,12,15,48.2729985073883,358.385560879882
3,4,5,6,9,10,11,13,41.0469526699017,106.076452884796
1,2,6,7,8,10,14,15,14.4341462290708,865.02732515246
2,3,5,9,12,13,16,17,1.70282235176058,409.664377735114
4,6,8,10,11,13,14,17,212.525452464787,88.7907464739682
3,4,5,8,9,11,12,13,257.64210654262,79.1560972189927
3,4,5,10,11,13,14,15,127.716419274612,88.3849275885691
1,2,5,6,8,10,12,15,7.05760975350312,421.332749191565
2,3,6,8,9,11,12,17,17.3810809343769,472.286088344804
2,4,5,8,11,12,13,16,281.643564240736,88.1082222243158
1,8,9,11,12,15,16,17,41.1078547833021,358.49357236131
1,5,8,9,11,14,15,17,40.637943188639,1102.9774339391
4,8,9,10,12,14,16,17,236.295851895637,124.748947600284
5,6,7,9,11,12,16,17,4.60712628637963,Inf
4,6,7,10,12,14,15,17,185.015853606295,116.581394296027
4,6,8,11,12,15,16,17,201.662762665603,121.551731906262
2,6,7,8,9,12,14,16,66.4155219516084,327.98510127364
1,2,4,7,10,12,13,16,251.071846335587,31.9017077011305
1,2,6,9,11,14,16,17,31.4421420997971,298.420255952017
2,6,7,8,9,13,14,15,33.3730232062821,1200.15217306183
1,3,5,9,11,12,14,17,33.3232208085818,347.324084316757
5,7,8,9,11,13,15,17,89.5245607963787,262.885284159416
2,3,4,5,9,13,14,15,243.626872337781,86.4782726961591
1,2,4,5,6,8,10,13,5.61148123620844,94.6192461915
3,5,6,8,9,10,13,16,93.577674400271,309.611367941834
2,3,4,5,7,8,12,13,274.066465561482,66.9007166056758
5,6,9,11,12,13,14,17,92.5728290975429,219.079120174408
1,8,9,11,12,13,16,17,104.450287223792,294.395696553728
2,3,5,9,11,12,16,17,20.5412396424493,400.129382661521
1,4,6,7,9,11,12,15,181.911106213903,105.36707975457
3,6,7,8,9,13,14,15,33.6113336880764,Inf
3,5,7,8,10,11,12,13,28.3901555213476,354.163079538893
2,3,5,8,10,12,14,16,39.3688569441284,353.108957792143
1,3,4,5,8,11,14,16,247.772046730048,119.102779315464
2,4,5,9,10,11,15,17,243.775947495671,120.479178239445
4,6,9,10,11,14,15,17,217.200057579908,123.421269363509
1,3,5,9,12,13,14,16,84.0857444379957,340.182246490712
1,5,6,8,9,13,14,15,85.8348718826603,1059.2927797116
1,3,6,8,12,14,15,17,44.8458591676535,857.364132205154
3,4,6,7,9,10,11,14,125.95490137679,109.340652818386
1,3,4,5,8,9,13,15,246.018710081688,76.7357271601905
1,4,7,8,9,10,15,17,218.717255430696,106.971731515856
4,6,8,11,12,13,15,17,236.788050182765,89.3837491464428
4,5,6,8,10,11,13,15,209.313320204514,86.95166396554
1,2,3,4,7,11,13,14,238.920564463672,48.5534466570636
4,8,9,10,11,12,13,15,190.664859752563,85.3721955012631
1,2,3,8,12,13,15,16,60.9478447752226,311.195129760005
1,4,6,9,12,13,15,17,172.300987172763,79.5490558560043
3,4,6,7,9,11,15,16,259.750123967668,109.651166700364
5,6,7,9,13,15,16,17,82.1755542475986,248.490355792936
1,4,5,7,8,11,12,16,29.2948495609426,133.856419245023
2,6,7,9,12,14,16,17,62.1563725748863,306.016740174222
2,3,6,10,13,14,15,16,90.2785857492634,352.706009585703
5,6,9,11,12,13,14,15,73.3718983549863,743.574221283281
3,4,5,6,8,14,15,17,258.318756856905,120.167672134768
3,7,9,10,11,12,13,17,73.9210527168153,305.889163212123
1,2,3,4,6,7,8,14,248.571945959317,105.670096093569
1,3,6,8,11,13,15,17,96.2389642335095,308.768916969284
1,2,4,9,10,12,14,16,216.013469110236,119.234994960536
1,3,6,7,10,12,14,16,60.6528238733014,402.37762314578
1,2,3,4,5,7,14,17,55.4195931286584,111.604268700037
3,8,9,11,13,15,16,17,98.1041832563848,320.400095980947
1,2,3,4,7,9,15,17,241.948122728832,106.868382254226
3,6,7,8,11,14,15,17,54.9774307542341,1059.17992005952
1,2,3,5,6,10,14,17,48.1835948375596,363.019511627886
3,4,5,6,7,11,12,15,195.127828003145,108.040657104208
4,8,10,13,14,15,16,17,171.851966734191,91.4225984276753
1,2,3,5,8,13,15,16,96.165230156089,334.070888343761
2,4,6,7,9,10,13,16,32.2236939524105,60.2973207253459
3,6,8,10,12,14,16,17,40.0925877514069,302.71693734686
2,4,5,6,7,10,14,16,255.125287224231,115.099461267302
4,5,7,12,13,14,15,16,186.490761008571,73.4101152799638
1,9,11,13,14,15,16,17,80.8039597425174,1045.97828086292
1,3,4,5,6,9,12,13,197.790891372732,72.97864312894
4,5,6,8,9,12,14,17,250.995775835714,116.842668363602
1,2,3,5,8,12,13,14,99.2788885684709,319.0190280966
1,3,6,8,11,12,13,14,67.922476081541,338.932473289985
2,3,4,6,7,9,13,17,207.799442508287,65.7740680812242
1,3,5,9,10,11,14,16,4.67231599525501,382.373754262936
3,5,7,8,11,12,15,16,50.6726359926145,348.652030474488
1,2,4,6,10,13,14,16,81.3775542680777,74.0373024197977
2,4,6,8,9,10,14,16,245.94980464974,120.554236310965
1,5,7,8,9,13,14,16,73.4025199961516,335.449943499242
2,3,4,6,7,8,12,14,238.131506776688,108.421187771945
1,2,4,5,6,14,15,16,170.610245487061,121.652322549548
1,2,3,6,7,11,12,14,69.5325062500883,342.990445241019
1,3,6,8,11,12,13,15,90.1940249751566,340.861954351784
2,3,10,11,12,13,14,16,87.4061681954398,361.638016812671
1,4,5,6,7,10,16,17,114.30881330908,107.804497732237
3,4,6,8,9,12,13,14,233.738748417681,81.9936586456374
2,3,4,6,10,13,15,17,267.243021103386,86.7515881914563
5,6,7,8,9,13,14,15,99.2603289812506,935.479838794887
1,2,4,6,8,11,13,16,104.051144059275,79.1064063740211
1,2,5,8,11,12,13,15,97.761416086578,323.974355670625
1,5,8,12,13,14,15,17,82.0925259652428,892.675630008156
2,5,8,9,10,15,16,17,36.5134000212895,536.82627534067
3,7,9,11,12,13,15,16,93.9595444734874,319.062109853181
1,3,7,10,12,13,14,15,68.2086998943761,1121.56055951501
1,3,4,8,12,13,15,17,217.187451510773,80.525610841846
1,2,4,8,12,13,16,17,268.509926530028,81.7467394564744
3,5,8,11,13,14,15,16,93.0595717082037,997.673366941266
2,5,6,7,8,9,14,16,3.20316334247795,471.184679248416
2,3,8,11,14,15,16,17,3.60083573980325,465.765369550816
4,5,6,7,9,11,12,14,238.452696309139,109.560059698738
1,2,3,8,9,13,15,17,97.5657107468435,321.503054539951
3,6,7,8,9,11,15,17,57.7253514657973,Inf
1,6,9,10,11,12,13,17,75.1861519014656,308.484476630975
3,4,9,10,11,12,13,17,93.3856367351321,84.0712772945698
1,2,4,5,10,12,13,16,252.083709199631,75.6229034711824
1,3,4,5,6,8,14,16,228.180124694589,118.033004382066
1,2,3,5,8,9,15,16,44.3891559386673,347.299821327896
1,4,6,9,10,13,14,17,200.362257629922,73.4046543653615
1,2,5,6,9,13,15,16,79.5143598720855,334.30235658299
2,3,4,5,8,13,14,16,256.000365543696,89.4413022628363
4,8,10,11,14,15,16,17,195.333606061969,113.716640028262
3,4,9,11,12,14,15,16,183.631102894992,118.959184520151
3,4,5,6,7,11,12,13,258.826605746779,66.3957840923901
2,3,4,5,9,11,13,16,283.720250545421,83.6717789582905
1,4,5,7,10,13,14,17,210.442748212813,23.4759259560011
1,2,5,6,10,13,14,15,81.3263329608522,381.350894465902
1,4,7,9,11,13,14,17,8.35292116372528,62.6622891348913
2,3,9,11,13,14,15,17,64.2171542139203,357.980263647033
4,6,10,11,12,13,14,16,243.789419231173,88.6755118689977
1,4,5,8,9,10,16,17,27.0408658695459,105.59176488202
1,5,6,8,9,11,14,15,45.910444188281,1019.69881323437
1,2,3,8,11,12,13,17,100.070612409519,311.301760170583
1,4,5,8,9,12,14,16,235.8302121028,118.833350903084
5,7,9,12,13,14,15,16,90.8902202832964,832.95570962914
2,5,6,8,10,11,12,17,33.9333100736468,304.912192969943
1,2,3,5,6,7,9,11,70.54744995621,317.973360746874
1,2,4,6,9,11,12,15,181.553486915468,111.212891292073
2,3,6,8,13,14,15,17,3.05549804835094,427.814815568075
2,4,5,7,8,11,12,14,255.659887525748,112.153139935472
3,4,7,9,10,12,14,16,225.346719360579,112.78587175952
1,4,5,10,11,14,15,17,208.76402715479,123.159150981924
4,8,9,10,14,15,16,17,193.671595111838,112.108487632622
2,5,6,7,10,12,13,14,48.447366708231,321.281940846369
2,6,8,10,11,12,13,15,86.2664987133886,295.514333381895
4,7,8,9,10,12,14,17,48.5186434037935,130.662626768672
2,3,5,6,7,14,16,17,1.07537410389426,422.550495798439
1,2,5,8,13,15,16,17,87.0919681301203,311.877961302433
1,3,4,6,12,13,15,16,177.764123499446,79.5478462325184
1,2,6,9,12,13,15,17,88.7093525303534,337.564101483935
1,4,5,8,9,10,12,14,231.358007811199,117.302168940108
1,4,8,10,14,15,16,17,210.618260765988,105.295503534734
1,3,6,9,10,13,15,16,80.6944077250929,361.658183945765
3,4,7,8,11,12,15,16,191.496313511995,112.604574167557
1,2,3,4,6,8,11,14,5.56267368404686,141.447352220042
2,3,5,6,9,14,16,17,5.03261432259691,395.432977864604
1,2,3,4,7,10,12,14,218.423103367999,105.171544345486
2,7,8,11,12,14,16,17,59.7557611080064,356.518823451814
1,4,6,7,8,9,14,17,233.543359500954,108.217440943354
1,2,3,4,6,10,11,15,245.33367330544,114.768979536118
2,3,4,8,10,11,12,13,280.84592962436,82.529456020933
1,4,5,11,13,14,15,17,208.296038140216,83.4383260160822
2,3,5,7,12,14,15,16,62.9980004174105,391.51356675339
1,7,8,10,11,12,14,17,2.47338061057809,755.262730270762
3,7,8,10,12,14,16,17,55.6656654653562,291.649199853051
1,3,7,10,11,12,16,17,57.2233805733251,413.101089045382
2,5,7,9,10,13,15,16,72.5995397941109,582.886738473397
1,2,6,7,13,14,15,17,76.5775397895013,1188.3587862619
1,4,5,7,8,9,14,16,231.088500816464,109.334037406735
1,5,7,9,13,14,16,17,69.8137626761381,333.329714761856
2,3,4,6,7,10,11,13,4.72154795992293,137.598874051339
3,4,5,6,9,11,14,15,4.61023125776372,160.679713490643
2,6,11,12,13,15,16,17,91.7429577010617,314.404205005701
1,2,3,5,6,7,9,13,97.1160830338733,301.429657668731
2,4,5,9,10,12,13,16,5.5532936092162,287.587079766761
2,3,5,6,9,11,13,14,99.1341106070494,310.583515200714
1,3,4,6,14,15,16,17,224.871426658334,106.108287954779
1,6,7,8,9,10,13,17,77.3005056033044,320.791780941611
1,4,7,8,9,11,13,16,27.5654888594701,49.6088110336399
1,2,3,8,11,13,14,16,62.4453809478611,334.43324904063
4,5,6,7,9,12,13,15,193.060940713386,68.6199896348527
2,3,6,8,9,10,11,12,36.4942143031362,336.775698892914
1,2,4,5,6,9,13,14,78.3956102438268,77.3902343064877
1,2,4,5,9,10,11,17,156.035249081679,116.971227119562
1,2,4,6,8,9,13,16,162.506322213226,77.0243998349526
1,4,6,8,10,14,15,16,213.615675098487,121.975139436374
1,2,5,8,9,13,14,15,90.7935762652748,447.651952136692
1,2,5,9,11,14,15,16,38.2017474218158,408.875081819827
6,7,8,9,11,13,14,16,53.0150993853284,268.835389923585
3,4,11,12,13,14,16,17,242.832385244688,91.9351228416537
1,2,4,5,7,9,11,14,236.591912982347,107.041617002527
3,4,7,8,9,13,16,17,56.6555503023154,69.3624666460919
1,2,5,7,8,11,12,13,81.6090705990481,358.610566285807
1,2,3,6,7,9,12,14,68.7167773124855,355.12614588184
1,2,3,6,10,12,13,16,91.8017714698855,315.523650997307
1,3,4,7,9,10,14,16,221.327233868024,105.229737948591
1,3,5,7,9,12,13,16,87.6405121790146,375.432655788353
1,2,5,6,8,10,11,13,87.0219557971448,326.467786766764
1,2,4,5,9,11,12,17,231.070564674993,114.319441218556
2,4,5,9,11,12,13,15,183.328734107183,84.5806263451695
1,2,4,7,13,14,15,17,201.76199460131,48.8960481983132
1,4,5,8,11,12,15,17,196.196952018594,119.353401995508
1,3,4,6,10,11,12,16,6.13940033524613,246.221706615832
1,9,10,11,12,14,15,16,49.1415955978035,760.926256088566
1,2,3,4,6,7,12,13,261.805911340274,48.3054009889772
1,2,3,5,8,9,13,17,99.3287877764077,295.346035225619
1,3,4,7,8,11,15,17,286.449824981868,108.89710186447
5,6,8,9,10,15,16,17,5.25402397417829,267.670155113972
1,4,6,7,8,11,14,16,242.011745771175,109.750757437796
4,5,6,9,10,11,12,15,201.964540064841,115.470393455231
1,4,5,6,7,9,10,14,215.156683397491,105.076418572459
1,3,5,8,10,11,14,17,51.9594886051949,497.121749671705
1,2,4,6,8,9,13,15,249.636964106056,76.6454597931218
1,3,4,6,7,8,13,17,171.178636678053,49.3559316433247
3,4,5,6,7,8,9,13,187.572597461639,63.7193373936001
2,3,5,6,10,11,12,16,39.0335155409449,344.904915657456
2,4,5,10,12,13,14,15,213.075076310472,89.4755964100893
2,3,4,6,8,11,12,13,286.290786220463,79.1117169691128
4,6,7,8,9,11,12,13,284.454942933892,65.5330580649675
1,5,9,10,11,12,13,15,90.57779676012,310.419652178655
2,6,9,12,13,14,16,17,91.263138779875,295.565252942284
2,3,4,5,6,9,12,17,219.126899137535,107.696859995399
3,5,8,12,13,15,16,17,96.126472056741,299.854472146887
3,5,9,10,11,13,14,15,91.6150186268947,905.810703700285
1,2,3,6,8,9,13,14,99.4739423744456,283.706289542122
1,4,6,7,8,12,16,17,19.0953640620196,133.905661802371
2,4,5,9,10,11,13,17,24.6786086383077,88.6508967642716
6,7,8,10,12,13,15,17,78.6797773546392,240.985210250272
2,3,10,12,13,15,16,17,89.3925641467035,363.393110639741
3,5,6,8,12,13,14,16,94.0923500024252,292.984885152879
1,4,5,7,9,10,12,17,223.59448839064,106.015259722917
2,3,6,7,9,12,15,17,56.2025474555819,391.269430736751
1,2,5,6,7,11,14,15,62.5713590065966,397.142280154653
2,6,7,9,11,13,14,15,98.0355491839546,1026.08641545746
2,3,7,9,10,11,12,15,56.8716705177516,390.743838459662
2,7,8,9,10,11,12,15,54.3975236659027,317.673635921265
1,4,5,8,9,10,15,17,224.270538789364,119.271533150995
3,6,7,10,13,14,16,17,64.1880524400269,340.908798873287
3,4,6,9,11,14,16,17,222.161791277022,118.458701885035
1,3,6,9,11,14,15,17,43.4769821884463,1045.64846124029
1,3,5,7,8,11,14,15,59.7543861261034,1085.33985635275
1,2,3,7,9,12,13,16,94.1880347134595,347.835784104956
1,3,4,6,7,9,10,14,224.801221008782,103.404136260538
5,9,11,12,13,14,15,17,10.9198074948965,797.069433546486
1,2,7,8,10,12,13,14,76.5632379225044,380.226726976277
2,3,5,9,11,13,14,17,89.8795023258506,290.744681195889
1,2,8,9,13,14,16,17,84.6182651693757,320.449165347556
3,10,11,12,13,14,15,17,86.6699200722666,839.155064449665
3,4,6,7,8,10,13,14,244.510225453742,61.7737279436193
1,3,5,8,9,10,12,13,89.9223044262843,354.433130231683
2,6,7,9,10,11,12,13,76.5338223198844,291.996582277612
2,4,6,8,9,10,13,15,253.268068057802,83.7910003261521
3,4,6,7,8,13,14,16,255.505153503572,69.4866120342408
3,6,8,9,11,12,16,17,21.477231504955,397.278596637228
1,4,5,6,9,12,14,17,237.36514606117,117.72504677263
1,4,7,9,11,13,15,16,236.660183681065,50.4573995054355
3,5,8,10,11,13,14,16,88.6387584054301,320.402283649767
2,4,5,10,11,12,16,17,174.739932785318,123.150568226913
1,2,4,6,7,8,9,16,230.184073473731,105.61419767677
1,2,6,7,8,12,13,14,91.4285246699015,363.963990668807
3,6,8,10,13,15,16,17,88.4975209647195,330.371997496708
1,2,4,6,8,9,10,12,157.836130810246,111.899266739676
1,2,3,10,12,14,15,17,42.1162944149264,423.91394444085
1,3,5,6,7,8,10,17,7.93212269124628,414.544599613709
1,2,5,7,9,13,14,17,78.9859643037929,323.842562675674
2,6,7,10,12,15,16,17,62.0398717511647,349.095879313532
2,3,5,7,11,12,13,17,87.6504469243931,356.058285603568
2,3,4,6,11,13,14,17,257.973613249804,87.9160654710004
1,4,6,7,10,13,15,17,4.46207812539855,120.783774109147
4,5,6,9,12,14,15,16,182.297718604782,120.392302342492
1,2,7,8,10,13,14,15,92.3783748841134,373.780647766631
1,4,5,7,11,14,15,16,114.221459722835,112.204098064052
1,3,6,11,12,14,16,17,17.6325592408706,363.986511887815
1,2,4,5,9,12,14,16,223.927983802494,118.485431111259
1,2,3,5,9,13,14,17,87.0110687762366,298.612958776422
1,2,6,9,11,12,14,16,19.9123061796762,343.572845068534
3,4,7,10,12,13,16,17,47.9566321210129,63.9388494625
1,4,5,6,11,12,13,14,231.805938575214,79.7394814047509
1,3,4,5,10,11,12,15,188.587653100011,116.587645195988
1,2,4,6,8,9,15,17,30.3486182469833,200.664300918443
1,2,6,7,10,11,12,13,86.277004396407,364.665501976792
1,3,6,8,9,10,13,14,91.7768973649008,341.504270682034
1,2,3,4,5,13,15,16,247.432906233127,80.5849529411222
1,6,9,11,13,14,15,16,73.7224435126401,1129.26967167774
4,5,6,9,10,11,15,16,244.192207725452,120.150120937789
3,4,6,8,10,12,13,17,273.338137034536,84.8913141699197
3,4,10,11,13,15,16,17,241.865923652873,89.8281907251114
4,6,8,10,12,14,15,17,186.761425395671,125.02517393568
3,4,7,8,11,12,14,16,238.328815206344,113.79010860469
1,2,3,5,11,14,15,17,43.6586447886125,453.208071405783
5,6,7,10,13,14,15,17,78.90115758112,1118.73524620458
1,2,3,8,13,14,16,17,61.8195906779409,313.830556846999
1,2,6,9,13,14,16,17,82.9633878608638,309.955950585168
1,2,5,6,11,13,14,16,94.4394774783983,300.416934476414
2,3,5,6,9,10,11,12,36.461432438676,378.171012407429
3,4,7,8,9,11,16,17,146.611199783948,111.111934637471
1,2,7,8,14,15,16,17,54.1067826727757,685.514550501704
1,7,8,9,10,12,13,14,84.4916740347041,313.446088317839
1,2,3,4,10,11,14,16,238.854517020004,119.45951873263
2,5,6,8,9,10,12,15,30.2164815059519,299.659550571064
3,4,5,6,7,10,13,14,242.162761514221,62.2047127558205
1,4,6,9,10,11,13,16,49.3994271514733,73.4188449744725
3,5,7,8,9,10,16,17,64.8864531205177,381.969563082686
1,2,7,8,9,10,12,13,90.8841046363666,383.094185148246
4,5,7,10,12,13,14,15,210.758746499123,65.1565346028503
5,6,8,9,10,11,14,17,29.6689296505118,438.539564186244
1,7,8,10,12,14,16,17,35.7642939773137,319.668365280086
1,2,6,7,13,15,16,17,73.4024455592899,340.749467038088
2,3,5,7,11,12,14,15,66.2821345424462,384.536576773917
2,4,6,11,12,15,16,17,202.856455479199,121.138451072522
3,4,8,9,10,13,14,17,212.711219862406,86.2613069220228
1,4,5,6,13,14,16,17,233.35394019603,82.3424972628529
7,8,9,10,11,13,15,16,94.3628953857806,237.907487960844
1,2,3,7,9,14,15,17,15.7254414677143,1388.84911911085
2,4,7,8,9,10,15,17,237.367558213644,113.346045679455
1,2,3,6,11,13,14,16,90.2515361105783,334.447755436127
1,4,6,7,8,10,11,12,204.405499791271,104.713115708144
1,3,5,10,11,12,14,16,51.3635669711553,342.826562081449
2,4,5,6,10,13,14,17,263.829307240114,88.8207050583299
1,4,8,9,13,15,16,17,237.776251161982,81.6961931417628
4,5,7,8,10,13,14,17,234.391755842717,63.9932083814701
1,3,4,6,8,10,12,14,254.270459794037,116.02733945223
2,8,9,10,11,12,13,15,97.2010064074063,290.714084215249
4,5,7,10,11,14,15,16,217.773064515062,117.718257867223
1,3,4,7,8,12,13,14,231.478178777444,48.7200217864875
1,5,9,11,12,15,16,17,38.6050741856992,371.477338637106
1,2,4,8,10,12,14,16,231.755171124217,120.706634048291
2,5,7,8,12,13,15,16,86.2573233370998,317.211689762152
4,5,6,8,9,10,14,15,220.500738584384,120.134380700485
2,4,5,7,8,9,10,11,164.043114723251,108.765129082278
1,2,6,7,8,9,11,15,70.4987051103255,336.906020240325
1,2,3,8,11,13,14,15,40.9843420442703,411.207757098713
3,7,8,12,13,15,16,17,82.9405552609255,334.438939788777
1,4,5,7,8,11,14,17,231.624391583529,110.874555375771
1,3,6,7,9,13,15,17,87.5537130738938,370.955285291928
1,2,3,5,6,13,15,17,71.7621458599135,340.711845518
4,5,7,8,9,10,12,15,185.237975434146,111.351061169301
2,5,7,9,10,12,16,17,64.1442878070478,726.788022555722
6,7,10,13,14,15,16,17,73.2633195371491,1093.79202202837
1,2,5,7,9,11,12,14,74.9596052193493,383.183590526781
5,6,9,10,14,15,16,17,7.33244185034811,768.662129488602
1,2,3,4,6,11,12,16,290.510267085739,113.006651432444
3,5,6,9,10,11,12,14,37.8305243795436,326.472559849942
1,2,3,8,11,14,16,17,39.2278809514841,368.256970407075
1,2,4,8,9,10,13,15,232.536598187219,74.3260154472075
1,2,5,8,9,11,16,17,10.7522457380626,332.49262003726
3,4,6,7,8,9,10,16,82.8097474938965,109.181911558019
2,3,6,9,10,11,12,14,39.1219634218174,370.852829681866
1,2,9,10,12,14,15,17,46.9320417490613,427.346901190948
2,3,5,8,12,15,16,17,21.6815944621717,375.363374027425
2,3,4,7,12,14,15,16,186.801784680894,115.573465178233
1,2,6,9,10,12,16,17,51.6018045321586,400.959970701924
2,4,5,9,11,12,13,16,282.70997072152,85.8798327840265
1,2,7,10,11,12,15,17,67.0436161726932,407.882632587788
1,3,5,6,9,14,15,16,43.6156473160307,1134.98120574928
3,4,7,9,11,12,15,16,193.370390554246,110.658988630413
1,2,3,4,6,8,16,17,274.299534918761,116.136232701577
1,2,4,6,8,9,12,14,242.180967079312,112.867464901364
1,2,3,7,8,10,12,17,69.8159115448049,376.430517401181
3,4,5,6,10,14,16,17,256.196283797228,124.532039083
2,4,5,8,10,12,15,17,195.60085775477,122.248434503523
2,4,8,10,11,14,16,17,252.028349203155,126.275752710429
3,5,6,7,9,11,13,15,91.5223328270234,338.975629258297
1,3,5,7,8,11,13,16,91.335099770141,325.679285744489
2,3,4,8,9,11,12,14,244.186183360583,109.34337591372
2,5,8,9,10,11,15,17,1.71464252092366,457.96519074778
2,9,12,13,14,15,16,17,58.0420102602695,489.979687152743
1,2,3,4,7,11,13,16,269.074899288696,49.417691227388
1,2,3,4,5,8,15,16,4.87282980890585,284.559114158057
4,5,7,8,9,10,11,12,222.613137080589,109.129878715536
3,4,6,7,8,10,14,17,246.713131589537,113.513953214736
3,4,5,8,9,12,14,16,250.474545751656,116.240666377869
3,4,6,7,9,11,16,17,80.0380132052352,110.120789296545
1,3,4,6,7,9,11,17,5.80100827140334,112.401122669335
2,4,5,7,9,10,12,17,147.827692540418,111.758463877981
3,5,6,7,12,13,15,16,93.7081442322153,305.330184809271
2,3,5,9,10,14,15,17,11.2451652030736,438.37420791671
2,4,8,9,10,11,12,17,128.671744539308,116.877009262377
1,2,4,6,8,14,15,16,229.441970409575,121.1258970407
4,6,8,11,14,15,16,17,247.964924693422,112.416230411094
1,3,9,11,12,13,15,16,90.5740946106182,379.719066061763
2,3,7,9,10,12,15,17,59.1506541520618,402.307041950427
1,2,3,4,7,9,10,13,257.490211595442,32.4574130227706
1,5,6,7,10,12,14,15,62.7644285649087,803.404444480389
2,3,7,8,9,14,16,17,23.6347178035872,432.517690071192
3,4,6,9,10,12,15,17,199.896661133453,117.04881080295
3,5,7,10,14,15,16,17,41.8734943897442,1072.77858198537
2,3,4,5,11,14,16,17,263.711770889749,121.914642687703
1,3,7,8,9,10,15,16,27.8774586737252,449.117189365588
1,3,5,6,8,9,13,17,89.7928525235458,318.500086191601
5,7,8,9,10,12,13,14,58.6692896556576,237.368856608707
3,4,5,7,10,11,16,17,287.885502685639,114.68000378433
2,4,5,6,7,12,14,15,214.148384886147,113.578166916005
1,2,7,11,14,15,16,17,44.7933488182467,977.731149319047
4,6,10,11,13,15,16,17,210.935563652778,90.4953687472783
1,5,7,8,9,10,12,13,88.7922233489752,308.129171069246
2,5,6,7,9,11,13,17,11.9432079001163,408.705072921237
3,5,6,7,13,14,16,17,39.2298090670435,349.371364665556
1,3,5,9,11,14,16,17,4.65469256764692,385.445544427872
1,3,4,5,7,8,10,13,41.8653330147586,35.4510617299084
1,2,6,7,8,9,11,12,68.8835170667906,389.763504286095
1,3,4,7,9,11,14,16,212.941600034694,107.678139375392
3,5,6,7,8,12,13,16,58.2260958333101,380.501446682857
1,4,6,10,12,13,15,16,223.194167510942,75.9024667515409
1,2,5,7,8,9,10,17,55.3043437495047,349.737299705644
1,2,5,7,14,15,16,17,53.1334764581309,716.379030096975
4,5,8,10,13,14,16,17,251.051563580829,91.1479879141544
2,5,6,9,10,13,15,16,85.3505581260047,465.118260063128
1,4,8,10,11,13,14,17,224.402650646877,75.3241747377784
1,3,11,12,13,14,16,17,85.5062466946089,366.619572693855
1,3,4,5,7,9,12,15,182.731360198517,104.967290959551
1,2,5,7,9,10,13,14,97.8159984359989,312.975856864171
1,2,3,7,8,11,13,15,92.7109002321654,342.803209272835
1,2,3,7,10,12,13,15,75.5126200021353,340.322951842878
2,3,4,5,6,10,13,16,35.9895299785404,89.3981201699467
1,2,5,6,12,13,15,17,60.6841356664101,367.418887001069
1,2,4,7,8,9,11,13,246.133256884934,49.4245682308662
5,8,9,10,12,13,16,17,4.34777344397707,345.570698386225
2,3,6,7,8,10,11,16,1.64089784833173,363.249353232934
1,2,7,10,12,14,15,16,57.3824284643426,416.886442600181
1,4,5,7,11,15,16,17,232.226975804189,112.388794387381
1,2,3,6,7,12,13,15,99.0012648245468,326.827521549936
2,4,5,6,10,11,12,14,275.540450091466,119.112793861882
2,6,7,8,12,13,15,16,83.2773683245011,311.8614311746
1,3,4,8,11,14,16,17,247.170177559335,121.210656457777
2,3,9,10,12,14,15,16,35.4889171039418,428.295490537899
