V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse
1,2,10,12,13,15,16,17,80.5199383079512,318.835615548549
1,4,5,6,7,8,14,16,193.49940262841,110.038334245985
2,5,10,12,13,14,15,17,31.8457256990868,479.554006471325
4,5,7,8,11,12,13,14,175.509289102064,71.3825294082551
4,8,9,11,12,13,15,16,143.170711895725,88.4521295968085
1,2,4,7,8,12,15,17,208.525081385241,109.900882920984
2,3,4,5,6,8,9,17,149.14859801722,107.696859995399
4,8,10,12,13,15,16,17,161.889502585482,91.0704994775519
3,6,8,9,11,13,14,15,1.79497700752134,Inf
1,5,7,8,9,11,13,15,91.0184605866525,376.10769849059
1,2,3,10,13,14,15,17,72.0250248557505,284.784863541839
1,2,3,4,5,9,15,17,163.187510591076,115.050539871675
2,5,7,8,9,11,13,15,96.7699091215699,366.321493178946
3,7,8,9,10,12,14,17,69.2602306456462,372.123227309557
3,4,6,9,12,13,14,16,162.120023749231,86.1281534896076
2,4,6,9,11,13,15,17,99.7068700215649,86.8053022218526
2,4,5,6,8,12,13,15,196.650043190617,85.5580128668413
1,2,3,4,6,7,9,15,198.530021104856,103.131952902645
2,6,7,10,11,13,16,17,55.028899443892,371.293202091549
3,4,6,7,8,10,11,17,233.139023244687,110.952772801323
3,6,7,10,12,15,16,17,62.1713640498524,353.970828014446
2,6,7,8,10,11,15,17,24.9603485538523,426.612530670337
1,3,4,6,7,8,11,14,253.235534725455,106.138722753213
1,2,3,6,8,10,13,15,87.3643060370089,272.464899486548
4,5,8,9,10,11,13,17,124.285711583665,86.4732339444771
6,8,9,10,12,13,16,17,62.2165800530098,280.959238763544
4,5,8,9,11,12,14,17,190.627237586194,118.200118332666
1,3,7,8,12,13,15,16,89.9347230696167,301.674747546322
2,8,10,11,14,15,16,17,20.8333724049562,444.699398000615
1,3,4,6,13,14,16,17,157.129057711122,80.6350970832598
1,2,4,5,7,12,13,16,23.4085464098463,47.8139551334368
2,7,9,11,12,13,14,17,90.4637861760812,338.047181061714
2,3,4,6,7,9,10,11,201.144483858353,105.299320919947
3,5,6,8,9,11,14,15,27.54035921939,Inf
7,9,10,12,13,14,16,17,87.3584322215452,Inf
2,5,8,10,14,15,16,17,28.4836590491544,458.989494686035
1,2,6,9,10,12,13,15,5.16394750681719,551.697241370632
1,3,6,8,9,11,15,16,45.1945344105995,Inf
1,4,6,7,9,13,14,16,128.268616925728,46.137263235085
2,4,7,8,9,10,13,17,142.077888116857,63.1509356076305
1,2,4,6,7,11,15,16,193.372861180419,109.304552112726
5,6,7,8,9,11,13,14,95.617692756185,293.774754575239
2,4,6,8,9,11,14,15,154.379117912661,114.173230255166
4,6,8,10,11,13,15,16,153.761355397938,88.834717970627
1,3,9,10,11,12,13,17,84.9972659196739,279.202975193333
1,9,10,12,13,14,16,17,72.1571497792102,388.509632637355
1,2,3,8,10,11,15,17,52.3868786437414,362.120942814063
1,3,4,5,7,11,12,14,183.758382375184,107.439601515718
3,4,5,8,11,12,13,16,117.218037693982,86.4488296348961
1,2,3,7,8,9,12,13,102.610577815084,288.253193112276
3,4,7,9,10,11,12,16,184.184575614067,110.202190884832
1,4,5,6,8,12,13,17,193.912669784239,79.917913587179
1,2,3,6,8,12,14,16,3.91266151546352,374.213467812299
1,2,3,4,5,8,11,14,183.643481143268,114.876144980358
2,3,4,7,9,10,11,12,191.67054435834,106.313354813799
2,5,6,7,10,11,15,17,1.30644021630723,488.332885990453
5,7,9,11,12,14,15,17,51.78961412437,429.150400122758
2,5,6,7,8,9,10,17,66.8524661635071,348.159192374501
3,4,7,8,9,10,11,13,182.922615944707,60.6746325781168
1,5,6,7,8,12,15,16,38.4694457740701,Inf
2,3,4,5,8,10,12,14,42.1240731594953,131.604065131259
1,7,8,9,11,14,16,17,14.0538280645712,530.922327453028
1,6,9,11,13,15,16,17,80.4542141270125,390.235483754934
1,4,5,6,7,11,12,14,188.592952221036,108.142432773441
3,5,6,7,8,15,16,17,51.9856360124825,Inf
2,4,6,10,12,14,15,17,145.139099102637,124.685492502809
1,6,7,11,13,15,16,17,69.1092046744314,351.695052441844
2,4,6,7,8,9,11,12,206.968466103689,103.525224175889
4,5,7,8,12,14,15,16,148.985148802791,117.949175445954
1,2,3,4,11,15,16,17,159.178968734578,120.339884190332
3,7,8,10,11,14,15,16,18.5385868193007,397.957305679514
2,3,7,8,9,12,14,16,46.2046490818283,316.386376330414
1,3,5,6,7,8,9,16,66.1684797624148,316.189088960885
4,5,6,7,8,9,11,12,167.570021003884,104.751918433009
3,6,7,8,11,12,14,17,65.1185488499385,362.053422560602
2,3,6,9,10,11,12,15,34.8701754825466,429.70297253729
2,4,5,7,8,9,13,16,146.553398803343,69.307242241778
3,4,8,11,12,13,16,17,160.601685177539,88.9502525119054
2,5,8,9,11,12,14,16,26.0942471193976,606.478146145634
2,3,5,8,10,13,14,15,87.1899476478639,309.392267905783
3,4,6,7,8,10,12,15,185.563504741423,109.997253547281
1,3,5,6,7,11,13,16,86.9182024059905,282.191202149111
1,2,3,4,8,13,15,16,129.253045271587,80.0816531373349
1,2,3,7,8,9,14,17,42.5985438733822,418.258510032627
1,2,3,5,6,11,14,15,43.2544002293009,309.7127545453
4,5,6,7,8,14,15,17,128.683620474417,117.034636016849
1,3,4,6,10,13,14,17,183.310072609677,73.4879929822794
2,4,10,11,12,15,16,17,136.947859011115,125.67090542599
3,4,6,10,12,13,15,17,173.091797304233,87.091563599778
3,4,6,8,9,13,15,17,135.710185554124,84.8858603983613
1,3,5,7,8,11,12,14,62.5240322607896,296.558111242247
2,3,10,11,12,13,16,17,49.0588742029,356.643685931179
1,2,5,6,8,10,13,16,87.8152107826959,309.554694317994
3,4,6,9,10,11,15,17,146.399054163735,117.250416334949
1,2,3,7,10,11,13,16,84.1693479132879,282.360924361742
1,2,6,10,11,14,15,16,42.9486254614734,304.724211093924
2,3,5,11,12,14,15,16,22.9414315680804,338.618471410488
1,4,5,7,10,14,15,17,120.404547666157,108.720060528705
3,4,5,7,10,12,13,15,170.500113657415,64.5913527244037
3,5,9,11,12,13,15,17,105.66825970265,342.328076959705
1,2,3,5,7,8,9,15,49.6903063297312,328.576709085542
1,5,8,10,11,13,15,16,86.4231583812407,331.893110533613
1,4,5,7,10,14,15,16,200.038472854366,108.481467348898
6,8,9,11,12,13,14,17,92.8240707157131,308.537898257715
1,2,3,6,9,10,12,14,17.9881176862149,407.138085510726
2,6,7,8,9,12,15,17,53.74003049495,472.059971488334
1,3,4,6,10,11,15,16,171.277547495149,118.319162059173
2,3,6,8,9,10,12,14,39.4384083027009,310.714396455783
1,2,3,6,8,13,15,16,92.3375074353033,284.271030461809
1,3,4,5,8,11,15,17,166.243875851979,117.581647029747
5,7,8,10,11,14,16,17,1.13280614024247,268.786916133139
5,6,9,10,12,13,14,15,84.0450165849562,459.708450715515
2,4,7,8,9,11,12,13,170.529863152779,66.2650155631288
1,3,7,8,9,12,14,15,74.7903690861809,431.375440081262
2,4,6,9,11,12,13,16,148.391694651119,83.9761871008681
2,6,7,10,12,13,14,15,84.8431488741363,316.872416365493
1,2,11,12,14,15,16,17,35.7526694920574,355.303164905815
5,6,10,11,13,14,15,16,78.3760845448952,324.18744368446
1,5,6,7,9,10,15,17,52.211264753884,489.89478010378
1,3,5,6,9,12,13,16,88.0292639936075,293.681837373715
1,2,4,7,8,9,10,11,189.552536677068,103.665875064404
3,7,8,11,13,14,16,17,84.2733640274536,361.159371369954
2,3,4,6,7,13,16,17,160.403353463843,69.9816917649203
1,2,3,4,6,9,10,17,188.227986746883,113.68832012204
1,3,4,7,10,11,12,14,226.620692177451,105.526335825
1,2,3,5,9,10,13,14,79.8641572952158,291.686323397213
2,3,7,8,9,14,15,17,39.8380651813104,531.63815739402
1,3,4,7,8,9,10,11,221.987719841663,102.495113864091
2,3,7,9,10,11,12,14,49.9996503825,409.46244476332
2,3,4,8,10,11,14,16,211.070845275015,121.793353328631
2,5,6,7,8,13,15,17,82.9742627680045,360.777058904484
1,2,3,7,11,14,15,17,39.8670499788323,331.656065757889
4,5,6,8,10,12,14,17,169.220588388982,123.153089159973
3,4,5,7,9,10,12,14,140.9697081638,110.592420037018
4,6,9,10,11,13,16,17,150.077470205978,87.2912969064709
4,5,6,7,9,10,11,17,139.36606017749,111.392333654947
1,3,4,7,12,13,14,15,161.502833431042,49.5136476861637
3,5,8,9,11,12,13,16,3.84970266744506,486.672310916688
1,3,4,5,8,11,12,15,159.056735775178,113.565694775204
1,2,5,6,11,13,14,15,80.647521097549,313.180245967273
2,5,7,9,13,14,15,17,89.4174750131002,408.529176124807
2,3,5,6,8,10,11,17,30.9632664962002,761.724175360494
1,4,5,6,8,9,14,17,155.748875767887,117.72504677263
1,5,6,8,12,15,16,17,39.2752233405415,390.864656719518
2,3,5,7,9,12,13,14,96.9538907584342,288.032964349888
1,2,5,7,9,10,11,13,91.1024281585789,284.718141459921
2,4,5,6,7,12,13,17,171.381422558579,70.4706864381129
1,2,7,9,11,14,16,17,35.5291563473373,Inf
1,2,6,7,8,10,14,16,7.3253566014351,426.192903400849
3,4,10,11,13,14,16,17,171.123340609088,89.5775447792891
1,2,5,7,8,10,13,15,78.4764271425343,317.80718665797
2,3,5,9,10,11,16,17,37.3612535245816,588.618887852908
1,5,6,8,11,13,14,15,93.5860148963602,312.186328862349
2,4,6,7,8,11,15,16,185.436400948966,113.072977251238
4,5,6,9,11,13,14,16,132.898068666772,88.900473101368
1,3,5,11,13,14,15,16,87.5770517776306,306.805089313506
4,6,7,8,11,14,16,17,194.844876758855,117.091352775082
2,3,4,8,10,11,13,17,223.364214422875,85.6563492511196
1,2,8,9,12,13,16,17,97.3648989429837,323.581374331913
1,3,5,7,11,12,16,17,61.1066303665501,303.884567753701
1,3,6,11,14,15,16,17,33.0336403083343,319.939365080515
2,4,5,7,9,12,13,14,154.428188115425,68.9887269374095
1,4,5,6,9,13,14,15,160.459117931126,79.6918311046217
1,5,6,11,12,14,15,17,42.1515426272722,442.172475955859
1,3,6,7,8,9,11,14,68.9476478446686,292.942031366313
2,3,4,6,9,11,14,16,179.671528489571,114.054106208697
4,6,7,9,10,12,13,16,173.961349769996,62.2472405352106
1,3,7,8,9,11,12,17,68.4235489911457,445.997954961689
2,3,5,6,9,12,13,15,100.662949208498,317.578304368336
2,4,5,6,8,9,11,16,159.699371520388,110.964514403435
1,2,6,7,8,9,10,14,1.4460597611918,480.682239246397
1,3,4,5,12,13,14,15,155.875035176486,80.6225774829855
1,5,6,7,11,12,13,16,89.444642727629,309.684170367289
2,7,8,12,14,15,16,17,50.3719692224088,380.372228083084
1,2,4,7,10,11,13,14,176.032728534783,30.0654212843923
2,4,5,6,9,10,15,16,178.792463324552,119.56890308659
2,3,4,6,7,11,14,16,182.723517960771,112.531535158944
1,7,8,10,12,13,15,16,75.6938662637036,329.416339940597
4,6,11,12,13,14,15,17,234.302908886998,92.4775267602935
2,4,6,11,13,14,16,17,143.406089771854,92.3930224001537
2,3,4,9,13,14,15,16,125.568270799934,89.2860205410247
5,6,7,8,11,12,13,16,43.4403002278499,366.482867332522
1,3,4,5,6,7,9,13,189.799377373233,47.0155647213895
1,3,5,7,10,11,15,17,4.20419198051991,422.613276771754
1,2,3,6,7,8,10,15,27.1584942119683,283.534768247137
2,4,7,8,10,11,14,17,187.81688903726,115.489749990816
2,3,4,6,9,11,13,15,119.070106257817,80.0868763937988
3,5,8,9,10,11,13,15,102.209953325248,315.944296845976
4,6,9,10,12,14,16,17,164.948675032579,123.874766919854
3,7,8,9,10,12,13,17,74.0235142698768,318.992103769841
2,4,7,10,11,12,13,14,168.930538778084,63.848125671622
3,5,11,12,13,14,15,17,10.1908107096686,535.921629930256
8,9,10,12,13,14,16,17,83.0236614490929,300.985012100141
4,5,6,7,9,10,16,17,118.947910342174,113.685493492557
1,2,3,6,12,14,15,16,44.2512548631202,481.145858851554
2,6,7,9,13,14,15,16,83.5829798848748,550.576438261737
1,3,5,7,8,12,13,15,77.7754063081625,313.690315582746
2,3,4,10,11,14,15,17,140.659573331035,124.074215848779
3,5,7,8,11,15,16,17,49.7305106111988,347.836411102388
1,7,8,9,12,13,16,17,84.8072219187518,Inf
3,4,6,8,9,10,14,16,225.43277124528,119.102169574637
3,4,6,8,10,11,13,15,153.116068622553,84.4915589240237
2,3,11,12,13,15,16,17,99.7328337705623,290.524061914632
1,2,6,8,10,11,12,17,51.1864292469745,294.06864781892
1,2,3,5,8,9,11,15,48.9334303562977,325.673687362256
2,3,4,5,6,9,12,14,165.232538397668,108.621022398517
3,5,7,9,10,11,12,17,66.9469572817594,326.388447928405
1,3,4,7,8,11,12,16,85.9032463495165,107.008245971431
3,5,6,7,8,9,12,14,44.022008787396,340.023901655835
2,4,6,11,12,13,16,17,180.374871004157,89.4721834143902
1,4,6,8,9,12,15,16,153.322892725893,115.933106197339
1,2,3,5,7,9,12,15,1.52600753669827,394.618762189373
1,7,9,10,12,13,14,16,74.7862467790535,Inf
2,3,4,5,6,12,14,16,31.9581882179437,124.935706067767
1,2,3,6,7,11,15,16,1.22482044804094,380.706161236431
2,5,6,8,9,13,14,15,1.28176049327381,757.535552947941
2,4,7,10,11,14,15,17,110.619884150137,117.112314116181
2,4,5,6,10,13,16,17,161.662412328141,89.0158570323027
2,4,5,6,7,8,14,16,199.165742443391,114.624818198269
5,6,7,8,9,10,11,13,75.970283778046,283.408303558677
5,6,9,11,12,14,16,17,20.4224828767762,424.023474081279
1,4,6,8,9,12,14,17,219.57889750187,117.131991416594
1,2,4,6,8,10,14,16,150.048700373665,119.983646912848
3,4,8,9,10,12,14,17,184.007968941673,119.822172160149
1,3,4,5,8,13,15,16,171.075714461981,80.8993924086222
3,4,6,7,10,13,16,17,177.268264159269,63.2672456475134
2,3,6,9,10,15,16,17,36.5327709805888,516.326073750003
2,3,6,8,12,13,14,17,2.60285417149543,442.512918312371
1,5,7,9,10,12,14,15,53.5613144823037,515.312162853666
3,6,7,9,12,14,15,17,55.4909944154894,691.687852715084
1,4,7,9,10,11,12,15,155.781795922352,105.60448470374
4,5,8,10,11,12,14,16,193.179372414237,124.442912572271
2,3,5,6,7,11,15,17,59.8756743688754,306.756444225301
1,2,3,6,8,9,11,12,3.44164737825712,535.706061440058
1,3,6,10,12,14,15,16,36.1723587002481,438.442766775082
1,3,6,8,11,14,15,16,39.8206461935198,Inf
1,3,5,6,7,9,11,13,87.4798741030605,268.20857029322
3,4,5,7,9,12,13,15,182.353160978979,67.6343494739039
4,6,7,11,13,14,15,16,165.883429866791,72.4763753359989
1,2,4,5,8,10,12,16,193.32508293411,118.611796082576
4,5,8,10,13,14,15,16,158.282576741706,91.1464740873836
4,5,6,7,9,11,14,16,147.225943284711,113.355079292692
2,3,6,11,12,14,15,17,22.1313108955433,361.153221608633
2,3,4,6,9,10,11,12,193.286741577115,108.523138569331
1,2,4,7,8,10,11,14,198.332842678811,106.48620014173
1,7,8,10,11,12,13,17,86.4000016068904,318.058583809535
2,3,5,9,10,13,15,16,98.7432584895707,340.530471274097
2,3,4,8,10,11,13,14,215.39967760285,85.5217444437043
4,5,6,7,9,13,16,17,122.248815247189,70.725214164849
3,4,5,7,8,9,14,17,138.904106989875,112.197719450167
1,3,4,7,12,13,14,17,174.002316589254,47.7809696456232
1,2,5,6,7,8,12,13,92.9753346335226,294.028697248605
3,6,8,10,12,13,15,17,84.3852812481749,294.665614728596
1,2,3,4,6,7,14,15,159.897770650974,107.637733284963
2,3,6,7,12,13,15,16,90.8845487366201,296.703656562324
3,6,8,9,10,12,16,17,42.2328591300837,404.688150635433
1,3,6,7,8,13,16,17,88.5959802466121,298.03696955644
1,5,6,7,8,11,13,15,76.0123832478474,329.774241701568
1,3,4,10,11,13,15,16,140.124034513637,75.3914355535782
1,3,4,5,10,11,13,14,160.599968482487,74.1946839445754
1,2,3,7,8,12,15,16,47.8852263229679,321.428729661532
1,3,7,8,10,11,13,16,7.43714765783961,356.586897791645
1,6,8,9,10,13,16,17,66.571622241276,335.024302165912
1,6,7,8,10,11,12,15,66.3429447926094,Inf
2,5,6,8,11,12,13,16,1.98404747239016,553.919495356867
1,4,5,12,13,15,16,17,149.749968627217,83.5233345953796
1,2,4,6,8,10,16,17,175.553243242354,119.648538203619
1,2,3,5,7,15,16,17,1.19551769869677,393.348665464288
2,8,9,11,12,13,14,17,81.5534742941634,357.415720267384
2,3,6,9,12,13,14,16,95.5571442381193,282.738780070094
1,3,4,5,6,11,12,14,186.856477404159,114.252049715519
1,2,5,7,9,10,12,15,28.6129218051748,427.800205547586
2,3,5,9,10,11,12,14,29.0330735918873,367.005804866111
2,3,5,6,9,12,13,17,8.40986168578932,462.240114456107
3,4,6,7,8,9,11,13,202.738791468108,63.1722926771817
2,5,7,8,13,14,15,17,84.0782579862452,362.286696888417
7,8,11,12,13,14,16,17,82.4454846322467,350.318325015667
3,6,10,11,12,14,15,17,35.6704119972762,462.811040910611
1,3,6,8,10,13,14,16,85.0797242764569,301.673882543705
2,4,6,7,12,13,14,15,204.236477888209,71.27888195213
1,3,5,6,9,14,16,17,10.39091903964,437.396287715377
2,3,5,11,12,13,14,16,97.8148629198177,271.654849802623
1,2,5,6,8,9,10,14,24.2879225397496,367.400112467354
1,2,3,4,14,15,16,17,120.409307928926,106.560145613924
1,3,4,6,7,10,11,15,147.060708948429,104.99324597014
2,3,4,7,8,11,12,16,138.152018784194,109.515838828219
2,3,5,6,12,13,15,17,105.272974677474,305.222847656917
2,3,5,6,7,8,9,17,21.1389120861491,399.028165372221
1,4,6,8,11,12,13,15,207.841917570876,79.23483018962
1,3,6,7,8,12,13,15,80.0662023713924,296.631803717887
1,2,4,8,10,14,15,16,158.154841966759,122.388217639581
3,4,5,6,8,12,13,17,195.952862465508,84.8974775794099
6,8,10,12,13,14,16,17,86.2079206678952,290.973277208048
1,2,4,7,9,11,12,17,181.312864719791,106.53570391728
2,5,8,10,13,14,15,17,55.9321420125313,385.165760365932
2,6,7,11,12,14,15,17,51.8255299417993,409.229414706507
2,4,9,10,13,15,16,17,133.770265497432,89.3290531605596
1,2,4,5,8,9,12,14,155.911560566463,114.569685263637
4,5,7,8,10,12,14,16,187.016567822375,116.062597364091
1,2,3,7,8,11,13,17,83.5033552177811,320.299646083751
3,4,7,11,12,14,16,17,191.49943103635,116.368582782569
1,3,5,7,10,13,16,17,66.401330281805,331.107317161722
5,6,7,9,10,11,16,17,1.55554906252576,Inf
1,2,4,5,7,9,14,16,136.099555182787,109.070210509674
1,3,6,7,9,12,13,15,81.6824929576869,387.54599492216
5,9,10,11,13,14,15,16,88.669154109841,292.749536742774
1,2,3,4,5,9,15,16,196.341854929399,115.313834033629
1,3,4,6,12,14,16,17,198.418223654013,120.213378433491
1,3,5,6,7,11,12,17,64.932867343263,304.619424070019
2,4,8,9,12,15,16,17,144.890469064084,119.880632351819
1,8,9,10,11,12,13,16,87.9811935423966,323.401234161394
1,2,3,4,5,7,10,17,94.1953654509486,105.849566456147
6,8,11,13,14,15,16,17,83.8349071081876,323.22170180159
4,5,6,10,12,14,15,16,211.028149257978,125.7629584332
2,3,5,8,11,12,13,17,7.21583961231856,436.531938406527
3,4,5,6,9,12,13,16,188.173838467504,82.6996692503522
2,3,4,7,8,13,16,17,199.164494537207,70.8664654026413
3,4,5,7,10,11,14,15,138.075390447443,114.39036732404
1,2,3,4,7,12,13,14,178.986956101828,48.4143262495915
2,3,5,7,8,10,12,15,64.8332935488009,287.799149301625
1,2,3,6,8,9,12,15,45.8342853712228,464.382678981044
2,6,7,8,9,10,13,17,70.463422268312,330.824661009214
1,2,3,4,5,9,10,13,152.501311045449,71.4274621762609
1,3,5,7,8,12,15,17,57.5522135965173,333.126143330254
2,3,4,5,6,8,13,14,150.254003906271,84.686512349969
3,5,6,9,10,12,13,15,88.039198585991,365.297845846433
2,9,10,12,13,15,16,17,94.2079101857683,341.139209226516
1,3,4,5,7,12,13,15,167.365475598273,51.8019733643849
5,8,9,13,14,15,16,17,61.2586899082117,393.333488129829
2,4,8,11,12,13,15,17,135.453409788375,90.0215378086061
1,4,7,8,10,11,12,14,232.341134915713,106.714528341677
1,4,7,8,9,13,15,16,117.147558246964,50.3405396737115
3,4,7,10,11,12,14,15,141.443539719615,113.917726302859
1,5,6,8,11,12,13,15,61.3809754879945,332.862215127988
1,3,5,6,7,10,14,17,1.61847010783656,481.731765356627
1,3,7,8,11,14,15,16,58.8391988808531,315.133670783633
1,2,9,10,12,13,14,17,78.2697206532619,345.418273907535
1,5,9,11,13,14,15,16,85.039139612986,409.699702959676
1,2,3,4,5,6,8,12,220.090249202104,108.599371680557
2,4,5,7,11,13,14,17,150.228735328866,72.4039092257401
3,5,6,7,12,15,16,17,44.3128478978058,1205.82737569142
1,3,6,10,11,12,16,17,51.2618223538115,284.786100063233
3,4,6,9,12,15,16,17,140.184013025691,117.1166392514
3,4,7,8,9,11,15,16,139.887203906237,110.658988630413
1,2,4,6,7,12,15,17,214.575173051254,109.152565238681
5,6,8,10,12,13,15,17,82.6875944725074,291.433034342302
1,2,9,10,11,12,14,17,52.6509490397282,337.406856458416
2,3,8,11,12,15,16,17,22.2222300174352,362.371269915353
1,6,7,8,9,12,15,17,58.7252733628419,579.107075279094
4,5,6,7,10,14,15,16,204.212281116819,116.96183948376
3,6,7,10,11,12,15,16,62.2473437025592,328.29656000198
1,2,4,6,11,13,14,15,189.042306404545,80.732912714408
1,2,8,9,12,13,15,17,97.943374054479,347.38869206757
6,7,8,9,11,15,16,17,3.14002420688647,Inf
2,3,6,10,13,14,16,17,86.2744762291934,316.98835570141
1,3,7,11,12,14,15,16,59.6618206649117,302.962693671381
1,2,5,9,11,13,16,17,98.3167992067635,302.568870757117
5,10,11,12,13,15,16,17,92.2791960758047,347.664978233092
1,2,6,8,10,11,13,16,90.9968063404099,289.398881727577
1,3,5,7,12,13,15,16,79.4650904114912,324.139007960648
2,3,5,6,8,9,14,17,6.54032997209874,464.460372010683
1,2,4,11,12,13,14,16,157.225155854963,81.2399370898252
1,2,5,7,9,11,13,14,91.2884022086263,292.174365070657
3,6,8,9,11,12,13,16,9.84374903714851,Inf
1,2,3,9,10,14,15,16,13.871920051069,563.249431680538
1,2,4,7,11,12,14,15,164.617972717073,109.930852366868
6,7,8,9,10,13,15,17,82.1364954778843,362.828291627442
3,5,6,8,9,11,13,14,98.7914376048782,298.952116731548
2,3,4,10,13,14,15,16,154.394724130915,89.1435241688064
5,8,10,11,12,15,16,17,31.5809213265974,294.529460352409
2,3,5,7,9,11,13,16,48.7058861810604,Inf
4,5,7,8,10,11,13,14,158.941436702903,64.476552740545
2,5,7,8,9,13,15,16,95.3907267958546,356.295688928516
1,2,3,11,13,14,16,17,27.7125624056086,402.611354930687
2,3,5,7,9,12,14,16,5.39344907228916,Inf
2,5,7,9,10,11,13,15,95.7285928557829,382.640837990495
2,4,8,12,13,14,15,16,144.436648597348,92.875472027251
1,5,8,9,10,12,14,15,42.5878046804303,522.352726200845
2,4,5,7,10,13,16,17,204.772952519269,65.3021133890159
2,4,5,6,7,15,16,17,216.546875,116.706171338399
3,4,5,6,10,12,16,17,199.728727466082,120.577068048378
4,7,9,13,14,15,16,17,126.931568493091,72.0402483728431
1,2,3,6,7,8,13,16,87.9238748198332,283.192742392417
1,2,5,7,8,12,14,16,54.4979698339613,314.667687633768
1,3,5,6,8,10,11,12,56.5529342740056,306.971607405752
1,3,4,7,10,12,13,15,154.856406172167,35.2941781650413
3,4,8,10,13,14,16,17,202.845664911135,89.4544101946236
1,2,4,5,8,10,13,14,178.474579050813,75.1565202877132
2,5,6,7,10,11,14,17,28.4196579762656,417.732449318565
3,6,8,10,11,12,13,16,70.256617927655,Inf
3,4,5,6,8,10,12,14,206.390988377238,117.372765210128
1,3,4,7,10,11,13,17,221.604356591344,32.2549642078453
2,3,5,6,10,13,15,16,81.5176952647299,353.809207388285
4,8,9,10,11,12,14,15,174.426669766468,120.675898490121
1,4,6,12,14,15,16,17,137.430135178975,107.483703650703
1,2,5,8,13,14,16,17,21.5341923884523,423.343892718112
1,2,8,9,10,11,15,17,21.1696020444219,422.489568885918
3,4,5,7,8,9,12,15,149.588730698739,106.744579388174
4,8,9,10,11,12,14,17,216.046327720432,121.810700549406
1,2,3,7,8,10,11,14,40.0220144809513,292.692068523972
6,7,8,11,13,15,16,17,66.7101294590995,346.738731915867
5,7,10,12,14,15,16,17,41.5063324671102,287.271793375697
6,8,9,10,12,15,16,17,37.8499929120413,488.752865403736
3,6,7,8,12,13,15,16,87.0923744453273,Inf
1,2,4,7,8,10,13,15,207.724803844087,36.5933511427645
3,4,5,6,8,13,15,17,146.629456996365,87.8415090885525
1,3,7,8,9,10,14,16,25.344718011501,433.579053145472
2,3,5,11,12,14,15,17,13.2427862832208,368.392108169308
1,4,5,6,8,14,16,17,163.291443944511,122.299604143128
1,4,6,7,8,12,14,17,162.717811220642,109.66103448199
1,2,3,5,7,9,10,13,97.8027089746888,282.967909066541
6,9,10,11,14,15,16,17,0.746625612821554,561.338895736218
2,5,6,9,11,13,15,17,98.7422596961248,363.333188665386
1,3,4,10,11,13,14,15,128.668781877573,74.8985612729328
2,3,6,7,8,12,14,16,43.6460287815967,305.341887429558
1,2,4,9,10,12,13,14,180.68907936814,73.3147926651192
1,2,3,7,10,13,14,17,80.6995481559638,312.275748063217
1,8,9,10,11,13,14,15,74.5954941775044,421.737386876315
6,8,9,11,12,14,15,17,18.9101381841026,Inf
4,5,6,9,11,13,15,17,108.71880701851,87.9156318021882
1,2,3,6,10,11,14,17,53.1695443656281,294.217810990219
2,4,5,6,7,8,15,16,217.706671875807,113.495065940057
3,4,5,6,12,13,14,17,142.735694130098,88.7527184114243
2,3,6,8,10,12,14,16,32.9334184376126,283.010832116093
2,3,7,11,13,14,16,17,84.6795594486105,312.22572702436
2,4,9,10,12,14,15,16,138.669366012935,124.01167455057
1,2,4,9,12,13,16,17,139.842448636753,80.0798983731672
1,2,4,5,6,13,14,17,127.648398679125,81.0009772482896
2,3,5,6,9,13,16,17,4.14227205885142,419.550868239874
1,2,6,8,10,13,15,16,78.8371000244004,302.299294828966
3,4,6,8,12,13,14,15,259.058374893462,87.3096269110314
2,3,5,6,8,11,15,17,19.1496072086373,361.688954693357
3,7,8,9,11,13,14,15,79.2039813682385,395.54790973691
1,3,6,7,10,11,12,15,68.6422510051448,294.397863952451
1,2,3,4,6,11,13,17,177.459395647743,77.3719712281887
2,3,5,8,11,14,16,17,20.4352405108118,341.929109021357
1,2,3,4,9,11,12,16,194.78848690389,111.953304925134
2,4,5,10,11,15,16,17,134.633102115667,126.217121663492
3,5,7,8,9,10,15,17,63.1766685034515,440.856746424858
1,3,5,6,8,13,15,16,92.1228547823584,309.999951138856
2,4,7,9,10,11,12,16,159.948112278045,111.494801569632
3,4,5,9,12,13,15,17,139.423974647228,86.7382434443827
2,3,4,6,10,12,15,16,196.138144777473,119.029112224733
2,3,7,8,9,10,11,15,55.5572842018707,341.0131537419
4,5,6,7,12,13,15,16,47.8072353628185,70.3962556340647
2,4,5,9,10,14,15,16,149.216014230061,124.57165533539
1,5,8,9,13,14,16,17,78.3519169441125,334.970827919139
1,2,3,7,8,10,11,12,44.1677415209524,278.281102170311
6,7,9,13,14,15,16,17,74.6316732021408,588.287596078566
2,4,8,10,11,12,15,16,195.307468110655,122.073584604112
1,4,5,6,7,9,12,15,8.15939282822684,Inf
2,8,10,12,14,15,16,17,32.5566449359595,642.448997945465
1,5,7,9,10,12,14,16,61.892265583396,Inf
2,3,5,10,12,13,14,17,93.3243949119732,315.347402987838
1,4,5,8,9,12,13,16,123.628219979403,78.8904676266591
4,6,8,11,13,14,16,17,177.975637768386,92.7245630331453
3,4,5,7,8,12,13,14,170.193169163117,69.4657274575944
