V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,2,5,8,9,12,0.1329752963655,0.360549567253714,2
1,2,5,8,9,13,0.209376269578991,0.333184415177631,1
1,2,5,8,10,11,0.404802671906961,0.363601059637203,0
1,2,5,8,10,12,0.284251009621635,0.374056675029952,2
1,2,5,8,10,13,0.230745713613507,0.383691858101724,1
1,2,5,8,11,12,0.148922785116095,0.377787125260373,3
1,2,5,8,11,13,0.181591451035666,0.332976755232203,2
1,2,5,8,12,13,0.149732391125946,0.401427515673995,2
1,2,5,9,10,11,0.323368213649961,0.481120995688088,0
1,2,5,9,10,12,0.326917519149447,0.458565462707161,1
1,2,5,9,10,13,0.00645704403213193,0.743265746704648,6
1,2,5,9,11,12,0.334950273335031,0.387001288081091,0
1,2,5,9,11,13,0.198283183959753,0.451993286525525,3
1,2,5,9,12,13,0.331471937790344,0.433319713486879,1
1,2,5,10,11,12,0.0816514111252364,0.413973927100911,4
1,2,5,10,11,13,0.170120980523868,0.429542022322846,3
1,2,5,10,12,13,0.074352695698336,0.362324083386698,4
1,2,5,11,12,13,0.00784437902232196,0.419241895817828,6
1,2,6,7,8,9,0.265429660245063,0.454628491975083,0
1,2,6,7,8,10,0.161562713264466,0.549180227828291,3
1,2,6,7,8,11,0.292128498600299,0.433167676966903,1
1,2,6,7,8,12,0.23416278714229,0.542651640521458,1
1,2,6,7,8,13,0.216634479381116,0.359581287614325,1
1,2,6,7,9,10,0.209872729176376,0.518632188834298,0
1,2,6,7,9,11,0.233744747672868,0.440924663922774,0
1,2,6,7,9,12,0.191053273140268,0.514636378395232,0
1,2,6,7,9,13,0.256425476172846,0.50065199495916,0
1,2,6,7,10,11,0.267180202772896,0.462111329901716,1
1,2,6,7,10,12,0.243737352118976,0.518923272515789,1
1,2,6,7,10,13,0.319197842542046,0.515881459627744,0
1,2,6,7,11,12,0.24786812809701,0.514476762437336,0
1,2,6,7,11,13,0.0203379545333114,0.558496514276026,4
1,2,6,7,12,13,0.220753412350312,0.511744127311619,0
1,2,6,8,9,10,0.344158121746771,0.484076375572725,0
1,2,6,8,9,11,0.170384172543305,0.287294074468804,3
1,2,6,8,9,12,0.178342514577851,0.357702653524765,2
1,2,6,8,9,13,0.160464864904483,0.445141680300799,2
1,2,6,8,10,11,0.397276641511776,0.423067358341148,1
1,2,6,8,10,12,0.277182918284817,0.387066200194273,1
1,2,6,8,10,13,0.0118066756002189,1.20979858787302,6
1,2,6,8,11,12,0.281041984211556,0.361265979363497,2
1,2,6,8,11,13,0.205372756149832,0.36350217769541,2
1,2,6,8,12,13,0.0505233391295915,0.546935060368237,5
1,2,6,9,10,11,0.311331515817788,0.530147597746121,0
1,2,6,9,10,12,0.306285693771977,0.494726809247556,0
1,2,6,9,10,13,0.00505367003469694,0.878021762832313,6
1,2,6,9,11,12,0.354024885407314,0.418088298583883,0
1,2,6,9,11,13,0.107283455654517,0.521141662184399,4
1,2,6,9,12,13,0.337732669112471,0.470703182777802,0
1,2,6,10,11,12,0.369013589556416,0.427731804329177,1
1,2,6,10,11,13,0.385718468140112,0.519030005153057,0
1,2,6,10,12,13,0.35460986768131,0.485497186195629,0
1,2,6,11,12,13,0.368811537619388,0.406461697539916,1
1,2,7,8,9,10,0.150363577804093,0.535148985045599,3
1,2,7,8,9,11,0.289822810124088,0.42963286893893,0
1,2,7,8,9,12,0.238723632810275,0.539164338104598,0
1,2,7,8,9,13,0.215612216680559,0.329471129872079,1
1,2,7,8,10,11,0.0839781148660611,0.658922279974796,4
1,2,7,8,10,12,0.0485012480144455,0.924392013499298,2
1,2,7,8,10,13,0.173786776040419,0.488864208405489,3
1,2,7,8,11,12,0.223820491010852,0.576540300343934,1
1,2,7,8,11,13,0.126891484575631,0.384012865950127,3
1,2,7,8,12,13,0.284354916329806,0.538916522334228,0
1,2,7,9,10,11,0.225869459493128,0.470713331820354,1
1,2,7,9,10,12,0.238944049383531,0.521307794632155,1
1,2,7,9,10,13,0.245730343935864,0.512888852788235,0
1,2,7,9,11,12,0.243957948590364,0.517462590961016,0
1,2,7,9,11,13,0.00417004473608202,0.753513022534607,6
1,2,7,9,12,13,0.208714060788229,0.518241849340841,0
1,2,7,10,11,12,0.23726480259587,0.530475641027709,1
1,2,7,10,11,13,0.0065980700769855,1.09425405218598,6
1,2,7,10,12,13,0.238712379722191,0.51016844879337,0
1,2,7,11,12,13,0.250052972292512,0.516076951553384,1
1,2,8,9,10,11,0.38131186360576,0.404569970831385,0
1,2,8,9,10,12,0.264485645532715,0.367778787845889,1
1,2,8,9,10,13,0.0557425962311308,0.497172628834592,5
1,2,8,9,11,12,0.147678382917725,0.367985226576017,3
1,2,8,9,11,13,0.00700586002353471,0.794635883722578,6
1,2,8,9,12,13,0.00713592754733947,0.52244386087906,6
1,2,8,10,11,12,0.27549847253506,0.378244814589148,2
1,2,8,10,11,13,0.200228347616464,0.368162627569748,1
1,2,8,10,12,13,0.0948313839974489,0.375560633886194,4
1,2,8,11,12,13,0.109830322764164,0.414958383276127,2
1,2,9,10,11,12,0.346050544528218,0.43288275075797,0
1,2,9,10,11,13,0.178761947268479,0.449916835804445,4
1,2,9,10,12,13,0.116551312950029,0.415222207083183,6
1,2,9,11,12,13,0.380895349574037,0.414323732879689,0
1,2,10,11,12,13,0.135038484120758,0.35334033567933,4
1,3,4,5,6,7,0.219244829431813,0.470313358798291,2
1,3,4,5,6,8,0.23760819051978,0.407425953760232,2
1,3,4,5,6,9,0.163180647275859,0.529618017311138,2
1,3,4,5,6,10,0.00867722121596004,0.764701871376629,6
1,3,4,5,6,11,0.104607079018676,0.333011890135565,2
1,3,4,5,6,12,0.133250617525038,0.5110200442569,5
1,3,4,5,6,13,0.23256591227347,0.395423672099621,1
1,3,4,5,7,8,0.0219211932756282,0.930943758755039,4
1,3,4,5,7,9,0.196772958213906,0.463074434547844,2
1,3,4,5,7,10,0.13374787702648,0.501168714131661,3
1,3,4,5,7,11,0.222899370249967,0.468523198464926,2
1,3,4,5,7,12,0.0246361251002264,0.67205177178578,3
1,3,4,5,7,13,0.161163896158181,0.429588500006807,2
1,3,4,5,8,9,0.129033049353754,0.524952849723459,2
1,3,4,5,8,10,0.046279182186875,0.74060170387461,3
1,3,4,5,8,11,0.430696538493327,0.374571125443084,0
1,3,4,5,8,12,0.22878787073925,0.489895000632271,2
1,3,4,5,8,13,0.0784765433901121,0.485644094339986,4
1,3,4,5,9,10,0.0575577205731806,0.662516393117557,3
1,3,4,5,9,11,0.269418793876794,0.376118758752798,2
1,3,4,5,9,12,0.197148214521868,0.492899557012455,2
1,3,4,5,9,13,0.142199303872968,0.426111135177667,2
1,3,4,5,10,11,0.093899010785114,0.664245307695293,4
1,3,4,5,10,12,0.158078693059517,0.488060114741445,3
1,3,4,5,10,13,0.0371538910872777,0.524130926686465,4
1,3,4,5,11,12,0.11007816305504,0.551346552805092,3
1,3,4,5,11,13,0.0363868419671007,0.457071067018531,2
1,3,4,5,12,13,0.123924178464098,0.469876340256707,4
1,3,4,6,7,8,0.0370094953451458,0.877324258068893,4
1,3,4,6,7,9,0.161510697123035,0.453264893388419,2
1,3,4,6,7,10,0.252298807718929,0.515012323031421,0
1,3,4,6,7,11,0.129176984855828,0.358354216130118,2
1,3,4,6,7,12,0.0670122345351771,0.624872493040054,5
1,3,4,6,7,13,0.0736577698470996,0.387072858951703,4
1,3,4,6,8,9,0.176499103580782,0.445846543581281,2
1,3,4,6,8,10,0.386354360681579,0.41680200659808,0
1,3,4,6,8,11,0.378742122897616,0.377379506241486,2
1,3,4,6,8,12,0.0632869344883167,0.568412938627942,5
1,3,4,6,8,13,0.0961107161934641,0.577144248932708,2
1,3,4,6,9,10,0.170527838630167,0.43379507627992,3
1,3,4,6,9,11,0.135409300330003,0.32918650931963,2
1,3,4,6,9,12,0.0539700591345706,0.66617291967496,5
1,3,4,6,9,13,0.18025083416736,0.425002198075793,2
1,3,4,6,10,11,0.331951126873811,0.39710987354817,2
1,3,4,6,10,12,0.0174879626811392,0.606963479020109,6
1,3,4,6,10,13,0.274551210209882,0.421182377272156,1
1,3,4,6,11,12,0.00758839915545246,0.563385426261797,6
1,3,4,6,11,13,0.00602640867218032,0.487726793888553,4
1,3,4,6,12,13,0.0412580638782943,0.482427876081092,6
1,3,4,7,8,9,0.164419472023305,0.506760340290971,3
1,3,4,7,8,10,0.0108583264048959,0.948064743616291,4
1,3,4,7,8,11,0.238919589471903,0.582646665326238,2
1,3,4,7,8,12,0.11223367470298,0.724690890079255,1
1,3,4,7,8,13,0.0141948816800004,0.833881800001519,6
1,3,4,7,9,10,0.17927233768999,0.46553344974979,2
1,3,4,7,9,11,0.16116274964165,0.442052254973212,2
1,3,4,7,9,12,0.00538245280197674,0.727575960628973,6
1,3,4,7,9,13,0.110845919731575,0.433841322386017,2
1,3,4,7,10,11,0.278458349902298,0.51089744467817,1
1,3,4,7,10,12,0.209385438130693,0.630549759691588,0
1,3,4,7,10,13,0.0214053094442215,0.500084214565075,6
1,3,4,7,11,12,0.034139538524912,0.675556952126444,5
1,3,4,7,11,13,0.143654158806578,0.420365108190588,1
1,3,4,7,12,13,0.0856570058721672,0.577076280138672,4
1,3,4,8,9,10,0.304705370274922,0.413712938264116,1
1,3,4,8,9,11,0.175983598835434,0.432834055333096,2
1,3,4,8,9,12,0.2282474371593,0.481232906651829,2
1,3,4,8,9,13,0.0850943554366421,0.44101895571051,3
1,3,4,8,10,11,0.410896737720228,0.392772435414744,0
1,3,4,8,10,12,0.22958735517216,0.479064887847743,3
1,3,4,8,10,13,0.332200697728703,0.401394644073328,1
1,3,4,8,11,12,0.260763393835085,0.521204861697792,2
1,3,4,8,11,13,0.0450177790092979,0.450256257261868,3
1,3,4,8,12,13,0.00856712958209289,0.483713279821559,6
1,3,4,9,10,11,0.242810361435043,0.385336915634147,2
1,3,4,9,10,12,0.134687436208358,0.495218789341063,3
1,3,4,9,10,13,0.152783384774257,0.423848266416695,2
1,3,4,9,11,12,0.0295432306167147,0.608424694941949,4
1,3,4,9,11,13,0.0435436923569671,0.466312226601696,2
1,3,4,9,12,13,0.00865269809659208,0.523258911837374,6
1,3,4,10,11,12,0.0729065020393401,0.536032540621149,3
1,3,4,10,11,13,0.127736736581055,0.421912546939141,2
1,3,4,10,12,13,0.00574808592169681,0.463671192534779,6
1,3,4,11,12,13,0.123210892594738,0.43439384962387,2
1,3,5,6,7,8,0.183774831746266,0.556942101735865,2
1,3,5,6,7,9,0.168340392556773,0.527756126967329,2
1,3,5,6,7,10,0.28129301647899,0.500069031654299,0
1,3,5,6,7,11,0.00555397788702661,0.494145680572317,6
1,3,5,6,7,12,0.00492836800382827,0.781416161935682,5
1,3,5,6,7,13,0.00403504328180458,0.34609276961689,6
1,3,5,6,8,9,0.24258724293784,0.471640090917621,2
1,3,5,6,8,10,0.00739678348864899,0.868102458819575,6
1,3,5,6,8,11,0.00599612287418584,0.554660122767605,6
1,3,5,6,8,12,0.259846629039917,0.485316960271619,3
1,3,5,6,8,13,0.0301823667693621,0.401675392408957,6
1,3,5,6,9,10,0.00584144744420748,0.826416087630823,7
1,3,5,6,9,11,0.05215434209666,0.660852520568521,4
1,3,5,6,9,12,0.161334134496321,0.54295527622103,4
1,3,5,6,9,13,0.165033590883718,0.669297000915167,2
1,3,5,6,10,11,0.00778257140751248,0.522290673693365,6
1,3,5,6,10,12,0.0384749313719854,0.531369987361537,5
1,3,5,6,10,13,0.296486589961077,0.402178653124423,1
1,3,5,6,11,12,0.0136192586901526,0.444112059919937,5
1,3,5,6,11,13,0.119041347402502,0.382165849644624,2
1,3,5,6,12,13,0.160004033651521,0.451881426794974,4
1,3,5,7,8,9,0.273370428375961,0.559313207208542,0
1,3,5,7,8,10,0.0352287997740523,0.62146079642758,4
1,3,5,7,8,11,0.268126159636477,0.610860898225271,1
1,3,5,7,8,12,0.104967090393918,0.738086222394289,1
1,3,5,7,8,13,0.0723444672869984,0.501086214066655,2
1,3,5,7,9,10,0.2916966658988,0.504803323624774,1
1,3,5,7,9,11,0.300332386952127,0.509691947371775,1
1,3,5,7,9,12,0.034986544278017,0.654496737057033,4
1,3,5,7,9,13,0.189824221181658,0.442926025244781,1
1,3,5,7,10,11,0.297199894516633,0.515212276593283,1
1,3,5,7,10,12,0.0131065416955107,0.708689101650169,4
1,3,5,7,10,13,0.170718635833259,0.434045485149258,1
1,3,5,7,11,12,0.004198113156791,0.731225094653676,6
1,3,5,7,11,13,0.172128816115081,0.42223356950541,1
1,3,5,7,12,13,0.00371257351799133,0.601879460574025,5
1,3,5,8,9,10,0.031233632721873,0.668782484443549,4
1,3,5,8,9,11,0.420721162026498,0.366631355124646,1
1,3,5,8,9,12,0.039658093863613,0.531414440272215,5
1,3,5,8,9,13,0.197961353583908,0.406653430290963,2
1,3,5,8,10,11,0.008595145663012,0.813414860704315,5
1,3,5,8,10,12,0.0921289214874827,0.486116818421373,5
1,3,5,8,10,13,0.00702991916604226,0.563074380746776,7
1,3,5,8,11,12,0.23525142366731,0.571747256971532,1
1,3,5,8,11,13,0.0616943292927601,0.424512935886808,4
