V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse,bestlam_numpred
4,6,9,10,12,13,17,19,20,21,124354.100327675,305476.184359208,1
2,3,4,6,8,10,13,16,17,20,184888.580421909,249463.368773924,0
1,2,6,9,12,14,15,18,20,21,113875.363009346,316004.511616399,3
4,5,9,10,12,16,17,19,20,21,61130.7925682867,359473.793630722,2
2,3,4,6,8,9,10,11,12,13,56556.8281552395,342519.489074597,3
2,3,4,9,10,12,13,16,20,21,100633.051486378,259659.399151318,2
2,3,7,11,13,14,15,17,20,21,95210.3268719593,232091.228988593,1
3,4,5,8,9,10,13,15,17,19,31177.568102811,367507.433113075,4
2,3,4,7,8,13,17,18,19,20,153962.099681362,331924.794448409,0
1,5,6,7,9,13,14,16,17,19,97129.7922518378,329783.172959629,1
4,5,6,8,11,12,14,16,19,20,101021.920979565,351595.245944904,1
1,2,5,6,10,11,14,16,20,21,32861.1049876509,439697.779591231,3
1,2,5,6,7,10,11,14,20,21,75601.7861031683,444663.336410347,1
2,4,8,11,13,14,15,19,20,21,96996.2239790442,240334.683491542,1
1,2,3,4,6,8,12,16,19,20,108581.514149257,297945.821817326,2
1,3,6,7,8,12,13,15,17,20,172448.011371107,368807.254040446,0
2,4,7,13,14,15,17,18,20,21,26160.7306610087,608839.842407753,5
3,4,12,13,14,15,18,19,20,21,62651.1883683251,359707.692153122,3
1,2,3,8,9,10,11,14,17,18,117636.172717126,400143.771630235,0
2,3,7,8,10,11,13,16,20,21,88422.7927889836,298832.337549919,2
2,4,8,11,14,15,16,17,19,21,46388.6928141359,379487.133003991,3
1,4,6,7,9,12,14,15,16,21,114574.975667223,375660.810714104,2
3,5,6,7,10,11,15,16,19,20,86377.3685101547,396021.437815175,1
1,2,4,6,10,14,15,17,18,20,140047.163626178,263357.052642983,0
1,2,3,4,5,8,11,14,20,21,17626.0532320801,376455.018997611,5
1,5,6,7,8,11,14,15,17,21,34919.9195257344,393472.144357648,4
7,8,9,10,12,13,18,19,20,21,180977.844776905,277644.625860632,0
2,3,5,6,7,8,11,13,16,18,95753.0892955806,331449.380213307,1
1,4,7,9,11,14,15,17,20,21,144446.665747636,260746.478009233,0
2,4,7,8,10,12,15,16,17,19,118070.47085056,339385.775289116,0
1,2,3,7,11,12,14,15,17,19,154310.039687531,385685.649782336,0
1,3,4,6,7,8,12,15,18,20,173007.405454255,430806.473845084,1
1,3,7,9,10,11,14,16,17,20,112053.298766509,375140.904685534,0
1,2,3,4,6,7,9,10,13,21,152260.716276117,323632.554508359,0
1,2,8,10,13,14,15,19,20,21,105135.562916701,251848.604086252,1
3,4,6,7,8,11,13,14,19,21,46006.1091694362,416117.775870952,3
2,5,9,11,12,13,15,17,20,21,56258.6726247179,351038.801598475,3
1,3,5,9,10,11,13,14,17,18,1101.71234123432,561429.095639487,7
5,7,10,12,14,16,17,18,20,21,87141.4824462374,354091.360572851,1
1,3,4,5,6,8,11,17,18,19,23046.9504158914,342212.0881133,4
4,5,8,9,10,11,14,15,17,20,23441.9533684868,518010.614292949,3
5,6,7,8,11,12,13,18,20,21,74750.2387965046,346988.778735767,2
4,6,9,10,11,12,13,15,17,21,53109.5531998604,310371.132566768,2
1,2,3,7,9,11,12,13,15,19,165253.456817624,400517.825818133,0
1,6,8,9,10,12,14,15,16,18,173418.566585843,261901.461448701,0
8,11,12,14,15,16,17,18,20,21,113590.525045328,233790.951565585,1
3,4,6,7,9,11,12,14,20,21,65145.5237286444,268535.619081674,2
1,3,4,6,7,8,10,18,19,21,57321.9952307245,415543.54307124,3
1,3,7,8,9,11,13,14,15,16,169220.813021896,295545.902299406,0
1,7,8,9,11,12,14,17,18,20,128403.772246157,272518.877226925,0
2,3,6,7,12,13,14,15,16,19,202822.116838876,298124.2647541,0
4,5,7,9,11,13,14,15,16,18,94124.4132850454,382075.704408541,1
3,4,8,9,10,15,16,18,19,21,88576.0912541624,329308.429519602,2
2,7,9,11,13,15,16,17,19,21,174817.746737137,250858.473951291,0
1,5,7,8,9,10,12,15,17,21,73617.6440581332,351771.027292284,3
1,4,7,8,10,12,15,16,19,21,164502.064712494,376518.127687799,0
1,2,3,4,5,8,9,13,18,19,58738.5071391336,326045.20583653,3
2,5,7,9,11,12,15,16,18,21,89790.4605796561,356053.088149825,2
2,4,5,7,13,14,15,16,17,21,123426.473571583,312644.206561724,1
1,3,7,11,12,13,14,17,18,21,141803.759234177,303677.710257052,0
3,4,7,11,12,14,17,18,19,20,103207.587740491,342348.720859431,0
3,4,5,7,8,9,13,17,18,19,20194.2539368815,348440.129243338,3
2,8,10,11,13,15,17,18,19,20,150629.881031886,287146.836395221,0
5,8,9,10,11,14,16,18,19,20,33633.0100925547,534489.118554591,4
1,2,5,8,11,15,16,18,19,21,45153.2247365346,378997.809736748,4
1,4,5,6,8,9,10,13,14,16,63167.1599766627,399696.329099065,2
4,5,6,9,10,11,13,15,16,20,55876.692179349,416929.505403228,1
3,4,7,10,11,12,14,18,19,20,90282.079543206,352517.781687322,0
3,6,7,8,9,11,14,15,17,19,138140.953798441,273884.560180693,1
1,5,8,9,11,15,16,17,19,21,88766.8642912504,348385.922400882,1
4,5,7,8,9,11,17,18,19,21,65982.0418191465,359668.995784856,2
2,4,6,7,8,10,12,14,17,21,106724.284442077,346370.401958228,0
4,5,8,9,10,12,13,14,18,20,55424.4085546414,415680.291917967,3
1,2,3,4,7,9,11,13,14,16,133348.188144822,290657.748396144,0
2,3,4,11,15,16,17,19,20,21,55924.1914424176,299509.565649389,3
1,2,4,6,7,10,11,13,19,21,115514.539953345,365351.633524807,0
3,4,7,8,9,13,16,18,19,20,98054.5017270093,306697.952137266,2
1,2,3,5,6,9,11,12,16,17,113977.388763416,350386.312966648,1
4,5,6,8,9,10,12,14,18,21,61292.6230768364,400586.535100391,4
6,9,11,12,14,16,18,19,20,21,80806.0064932722,271355.6896746,1
1,3,8,9,10,13,15,17,19,20,162170.125459375,259340.273951216,0
4,7,10,11,15,16,18,19,20,21,83831.6715666183,288932.153611814,2
1,2,4,8,11,12,13,17,19,21,145090.908176338,305239.234576028,1
1,2,3,4,8,9,10,18,19,21,118459.084402835,300742.122191569,1
6,7,9,10,11,15,18,19,20,21,97095.8128700935,299100.210621104,1
3,5,6,8,9,10,11,12,13,16,86432.6554125227,420450.089081249,1
1,2,5,7,15,16,17,19,20,21,147521.522783558,327174.924686574,1
3,4,5,6,9,12,13,14,15,17,41924.6364355504,341854.785364349,2
1,3,4,10,11,13,14,18,19,21,69472.1355284112,370443.675929389,3
4,5,8,9,13,14,15,17,20,21,34630.1072264847,360222.345220592,4
1,2,3,6,7,9,12,16,18,20,131012.848221345,276716.21256696,2
2,3,5,7,10,15,16,19,20,21,86798.2543553346,353844.86438892,3
1,2,3,4,5,8,9,15,16,17,108240.662762336,310905.129950173,3
1,3,4,5,7,10,12,13,16,20,146396.653009267,368922.605867562,0
3,4,6,8,9,11,12,13,17,21,76927.595500988,257213.874560234,3
1,3,4,5,6,7,10,11,14,21,51701.6663244694,415289.526156732,1
2,3,5,6,9,15,17,18,20,21,23296.2118074091,415225.906327173,4
1,2,6,8,10,13,14,17,18,21,108457.957240647,257394.832693856,1
3,4,6,9,10,11,13,14,15,16,37743.3741265464,451537.749419125,4
4,5,6,7,8,9,10,15,19,20,51666.9788161689,374726.905948772,4
1,6,7,10,11,12,15,16,17,19,48405.8401551379,371141.246225861,0
5,6,9,10,14,16,17,18,19,20,63417.8076558079,413662.368678474,2
4,6,7,10,11,12,14,15,18,20,106773.84731523,346920.488939582,0
3,4,5,6,9,10,13,14,17,20,61457.6478911628,393042.546526415,2
2,3,5,7,8,9,14,16,20,21,85218.6319410034,330392.594910737,2
4,5,6,7,10,11,14,15,16,21,70997.221234706,427022.981644592,1
2,3,5,9,10,13,14,15,18,20,97037.2896406452,449789.795175435,1
4,6,7,8,10,11,13,14,15,17,95329.2855557567,361068.507766557,0
1,3,4,5,7,13,14,15,17,20,53389.1412977503,321922.511983621,2
3,4,5,8,11,12,14,15,18,20,100060.180836763,353784.720298458,2
2,5,7,9,10,11,12,13,14,21,1028.87328694795,514801.625730354,7
1,2,6,8,9,10,12,14,16,18,160349.724898455,273817.509110718,0
3,4,5,6,7,9,13,14,15,18,88409.3040392398,316296.02744764,2
3,4,6,10,12,13,14,17,18,21,31979.7496855464,329792.797160173,5
2,3,5,10,12,13,14,16,17,20,73053.3018163836,367617.698196792,3
2,3,5,6,7,8,9,14,15,17,47247.0350341833,371012.82911925,4
2,5,6,8,10,11,12,13,16,18,3838.23626549205,540727.970960703,6
1,3,4,6,8,10,12,13,18,21,66539.8114991243,355167.117937942,4
1,3,4,6,7,9,11,16,17,21,137495.982951366,330779.158821107,1
8,10,12,14,16,17,18,19,20,21,70342.1212833112,254704.468620097,1
1,2,3,4,7,9,11,13,17,20,106450.730895322,311369.827644915,0
1,2,4,6,8,12,13,14,17,18,2636.83407565821,965185.194350154,7
2,4,8,9,13,14,16,19,20,21,142892.539847612,242458.479819655,2
4,5,8,10,12,13,15,16,17,19,75800.3539926662,341794.874179734,2
2,5,6,8,12,13,14,17,18,21,39209.4324276208,360618.388499697,4
4,6,8,12,13,14,16,18,19,20,131900.999238923,273478.586766489,1
2,4,6,7,8,9,10,15,18,19,136073.532999504,297913.211849487,0
1,3,4,5,10,12,13,16,19,21,121647.830428118,371928.035183917,2
3,4,9,10,11,12,14,15,17,20,104873.010356693,368313.869723868,0
1,3,4,5,8,10,12,14,15,17,11906.6262944944,530545.457844157,5
1,2,3,4,5,8,9,10,14,21,69421.7840213592,405968.220144152,3
2,3,5,8,11,12,13,14,17,21,93105.3052345558,356585.469370709,1
5,6,7,8,10,11,12,13,14,15,78586.554232118,442566.717942558,1
1,3,5,8,9,10,13,15,18,19,42895.1313068679,363326.223473762,4
2,5,10,11,12,13,17,18,19,21,33995.1993494417,394484.008530039,4
1,2,3,5,6,12,13,15,16,18,110449.060445487,322007.989153394,2
2,4,5,6,7,9,10,14,18,19,72746.8841069074,427544.609299124,2
3,5,8,9,11,12,13,14,18,21,67723.6607211986,370734.968313048,1
5,7,8,10,11,13,14,15,16,21,67725.776862139,431135.845430479,1
1,2,3,5,7,9,10,13,15,19,137688.406600229,388513.916815718,0
2,3,4,7,11,12,14,15,18,20,68355.6773671354,422322.293975162,3
1,5,6,9,10,11,14,16,17,18,46423.7853377723,490247.569583587,3
2,3,4,8,9,10,15,16,18,21,143342.982864139,247014.423795814,2
3,6,7,11,13,14,16,18,20,21,92429.4632387548,293611.068589825,1
2,4,5,6,9,11,13,14,19,21,61137.4992938836,376318.73200079,1
2,4,5,6,9,13,16,17,19,21,49073.1635101077,383134.257099604,3
3,6,9,12,14,15,16,17,19,21,37881.6589068619,321698.394645042,5
3,4,6,9,10,14,16,17,19,21,51375.4103977395,337678.130939448,3
2,3,5,6,7,9,17,18,19,20,25244.730311787,342020.198812833,6
1,6,7,8,9,10,11,17,18,19,77723.9075327548,353509.00133955,0
3,6,7,9,10,14,15,16,20,21,93088.2787389897,261523.716271261,2
3,4,5,8,10,15,17,18,19,21,12459.046849782,424511.318047164,5
1,2,6,9,12,14,15,18,19,20,217387.134321061,388811.813076531,1
1,5,8,9,11,13,15,17,20,21,65381.5929025329,350473.675444866,1
2,3,7,8,9,11,15,19,20,21,100446.016888842,230474.844747108,2
3,5,6,8,9,10,11,14,15,19,5963.33718526861,549513.858766568,5
5,6,8,9,11,13,14,15,19,20,57634.9196324031,375936.51994087,2
1,2,3,4,7,10,11,17,19,20,99881.2387742856,364450.698616517,0
2,7,8,10,11,12,15,19,20,21,97383.7438051206,301666.970222644,1
1,3,8,9,11,13,15,17,18,19,80425.1489638363,302284.118894539,3
4,7,8,9,10,12,13,14,17,19,69661.4371549787,358538.802414648,0
2,6,7,8,10,11,12,14,17,19,50876.4559383589,368319.530574555,0
1,3,4,5,6,7,8,10,14,15,143444.973846198,380580.700808157,0
1,6,7,11,12,14,16,17,18,21,51025.1879993444,261497.362151614,3
1,2,6,8,9,12,14,16,19,20,135840.668763457,217562.568626891,1
2,4,6,7,8,9,14,15,16,20,191770.752982727,191793.161757614,0
1,5,6,7,9,12,15,17,19,21,37780.3921234733,365487.221055271,3
1,4,5,6,7,8,9,14,18,21,111442.309093917,322169.028778262,1
1,2,7,10,11,14,15,16,20,21,142253.207082482,409838.085620064,0
1,5,6,10,13,14,16,18,20,21,64047.50615345,361588.500105748,1
2,6,7,9,11,12,13,16,19,21,101861.850127133,283553.274194521,1
1,3,4,8,10,14,15,16,18,20,184215.365797155,236201.519806261,0
3,4,7,12,14,16,17,19,20,21,160663.921942238,424405.674490027,0
1,3,4,6,8,9,17,18,19,21,68051.5823355699,371631.956414212,4
3,6,7,10,12,16,18,19,20,21,62485.7999915589,322659.127171102,3
5,6,7,9,14,16,17,18,20,21,36458.5415372199,388309.078079921,4
1,3,5,6,9,10,15,16,17,19,101826.974776019,362246.972782492,1
3,5,8,9,10,11,14,15,20,21,926.106615535793,587035.120277823,7
3,4,7,9,10,11,13,16,20,21,159445.850894731,306958.384694908,1
5,8,11,12,14,16,17,19,20,21,90433.7052917561,351577.048961622,1
1,3,4,5,7,8,9,10,18,20,82546.3138428821,356767.025602842,1
1,2,7,8,11,13,14,16,18,19,159737.571822132,283195.246112543,1
2,6,7,8,12,13,16,18,19,20,220537.521288755,288692.754818963,0
3,4,5,6,8,9,10,12,13,18,39738.5275133956,347853.085083459,4
1,2,4,5,8,9,11,15,16,21,11043.854126404,620051.557504577,7
1,2,3,8,9,10,11,15,19,20,139372.797210095,326912.048746061,1
1,2,6,7,9,13,14,15,18,19,174706.858799721,229905.181626177,0
3,4,5,8,9,10,13,14,18,20,57518.9505043802,415395.956211497,2
1,4,6,7,9,10,13,16,17,18,77324.1370524388,358563.348076137,1
1,2,6,9,11,13,15,16,17,21,118522.319527992,249150.8408011,1
1,4,6,7,9,10,12,17,19,20,124496.954176493,393232.416725942,1
1,2,5,6,10,14,15,17,20,21,87911.0956277988,366780.364549428,2
5,7,8,9,11,12,13,17,18,21,52928.9902205979,358160.373173866,3
3,4,7,8,9,10,12,14,17,19,75627.0682147969,351519.469189745,0
5,7,8,11,13,15,16,17,19,21,93048.7046208195,337271.855070741,1
2,3,6,7,10,11,13,16,17,20,91538.5653144878,353832.076674972,2
1,2,4,7,11,12,13,15,16,17,138763.110381815,562540.852538839,1
1,2,3,7,9,13,15,16,18,21,152307.320587878,251059.885656578,1
1,6,7,9,11,13,16,17,18,20,6099.98139791691,826555.499033263,6
4,6,7,11,12,13,14,16,20,21,93343.1077009491,289637.530630991,1
2,4,5,6,7,12,13,14,17,20,53066.6220701318,319832.396132103,2
3,4,6,11,13,15,16,17,19,20,86846.7856216089,291486.301808719,2
2,3,4,10,12,13,16,17,18,19,139418.270706611,312365.156991888,0
2,5,7,8,9,13,17,18,20,21,33674.7607509828,396243.436445153,4
1,2,6,7,9,10,15,16,20,21,84516.5715986813,302653.047324096,2
2,7,8,9,13,14,15,18,19,21,102187.320675554,211741.925723769,2
6,7,8,10,11,12,14,16,17,21,116097.109588384,343597.776996051,0
1,2,3,9,14,15,16,17,18,20,217222.148804003,168049.859720909,0
4,8,10,12,13,15,16,19,20,21,10004.2124061329,1074052.66088096,7
5,6,7,8,9,11,12,14,15,20,97785.6053203976,384282.479648876,1
4,5,6,7,9,11,16,18,19,21,40241.5198132017,374433.612119493,2
3,4,5,6,9,10,11,12,18,21,49463.0472691718,406835.638983522,1
1,3,4,7,8,13,16,18,19,21,36921.8875982722,481895.799607238,4
6,7,8,9,10,11,12,13,16,18,167831.263797739,361357.437280346,1
2,3,5,6,9,12,13,19,20,21,20287.4362857799,425607.523465661,4
2,5,7,8,11,12,15,17,18,19,31769.9680286823,526012.929163155,3
1,2,6,7,11,14,15,16,18,20,191811.300873716,318868.750801499,0
1,2,3,7,9,10,12,14,18,21,129239.696105208,298665.938916943,0
3,4,8,11,12,15,17,18,19,20,175487.685741511,236962.157069357,1
2,5,6,8,10,12,13,14,15,20,82896.0247104196,386231.121270062,2
1,2,3,6,7,12,14,17,19,20,82348.7830062241,364211.380330715,2
2,3,5,6,7,10,11,13,14,20,77608.7659947761,457388.8313331,1
2,5,6,8,9,10,11,13,20,21,38816.2711230352,412026.67844713,2
2,3,4,5,10,14,15,18,20,21,95237.6045864149,375450.487670365,1
1,6,9,13,14,15,17,18,19,21,31993.9991847219,444346.048407284,5
1,3,6,7,8,10,13,14,16,21,181698.813821292,292840.368362336,0
1,2,6,9,13,14,15,16,18,21,156258.81371649,252254.914903356,1
5,6,9,10,12,13,15,16,18,20,76208.0200756284,350216.011983363,2
1,2,3,6,7,10,14,17,19,20,105619.562643824,339199.503559955,0
1,2,4,6,7,11,14,17,20,21,150632.400957427,262126.363201966,0
3,4,6,7,9,10,15,19,20,21,102058.989525462,330329.132963322,2
2,6,8,9,10,13,15,17,20,21,95872.2260282202,245600.197242646,2
5,8,11,12,14,15,16,17,18,21,27069.9148144345,460104.935055458,3
1,3,4,5,9,13,15,16,19,21,24480.6511168605,429353.803598825,5
1,3,7,9,11,12,13,15,16,21,191004.979644549,270160.950031717,0
3,4,5,9,10,14,15,17,18,19,62076.0103596233,438856.655201907,2
1,3,5,7,9,12,13,19,20,21,70955.2375249023,343999.881655838,2
4,5,9,10,11,12,13,14,15,16,23235.708694431,509022.663748333,5
4,6,8,9,10,12,13,14,16,19,156967.11295573,289178.935908908,0
4,5,6,8,11,12,14,16,19,21,66983.169378355,363477.031134556,2
3,4,7,8,11,12,13,14,16,20,160059.066158621,267720.842224726,1
1,5,6,7,9,12,15,16,17,19,3125.52926504563,772930.283138229,6
2,3,8,11,13,14,15,18,20,21,71220.1023738917,284956.472749191,3
2,7,9,10,12,15,16,19,20,21,169720.065096464,255486.906384946,1
2,3,4,5,13,15,16,17,20,21,144452.8946483,335047.817822975,1
1,3,5,8,11,13,18,19,20,21,71849.0207171927,346263.985501775,2
2,4,5,7,10,12,13,15,16,21,115878.922107848,365783.324703398,2
1,3,8,10,13,14,16,17,19,20,161143.632196059,273032.24233692,1
2,3,6,10,11,12,16,17,18,21,73488.3505642192,274466.324761546,2
4,6,7,8,10,11,13,19,20,21,88874.4060100778,316270.789764261,1
7,8,11,13,14,15,17,19,20,21,104902.717786094,251979.108726158,1
3,5,9,12,15,16,18,19,20,21,30241.1752804284,384254.851894187,3
1,3,4,5,12,14,16,17,18,21,54719.995291881,336243.616806052,3
3,6,7,8,13,14,16,17,19,21,133226.100239022,336600.264942756,2
1,5,10,12,14,15,17,18,19,20,56907.1845429278,355275.588981533,2
1,3,7,8,9,12,13,14,15,21,77956.6402694952,292153.705289065,3
2,3,4,6,7,12,13,19,20,21,100061.19660797,398382.408339562,3
1,2,3,4,5,6,10,13,20,21,19827.9321157188,400201.555808161,4
1,2,3,4,5,10,13,14,18,19,88967.0827443208,379910.414705233,2
1,3,5,7,8,9,11,15,16,19,99376.7684025447,349268.783933596,1
3,5,7,8,10,11,13,16,19,21,71332.5450694725,387124.757722053,2
1,2,3,4,5,9,10,13,14,16,71595.4728761424,406928.680916112,2
1,2,3,5,7,9,13,14,15,17,90694.5622796518,320656.650167778,2
1,4,5,6,8,11,12,14,15,17,6505.39449885495,651613.485957272,6
5,6,7,8,11,12,15,16,18,20,132.616954766549,1012472.26838035,7
1,3,9,12,13,14,15,16,17,20,59742.6682012434,305429.114293188,3
1,4,5,6,8,10,13,14,20,21,75605.969802411,360094.884984479,1
1,2,4,5,7,9,11,14,17,20,108677.811470738,386242.437047495,1
3,5,6,7,10,12,14,15,19,21,3134.78188859906,441670.786010284,7
1,3,6,7,12,14,15,16,18,20,226925.317901558,304560.883282622,0
3,6,8,9,10,15,16,19,20,21,81770.0878666763,288321.519653499,2
1,2,6,7,8,9,15,16,18,19,194052.079455486,221692.479055137,0
1,5,6,8,13,15,16,18,20,21,40871.8515876281,387468.293843431,2
1,3,4,5,6,10,13,15,18,20,91149.2684923685,337738.193980509,2
1,6,7,8,9,11,12,14,17,19,82651.6468168364,338115.548980537,1
4,5,6,7,10,14,16,18,19,21,29805.6560774338,381984.463738368,4
4,6,7,8,10,11,12,15,18,20,128315.73268472,307622.458123107,0
2,4,5,8,9,10,11,12,14,20,44952.504756295,509572.576327177,1
1,2,4,5,11,13,14,15,16,20,894.570626275501,1103920.94276179,7
1,3,8,9,10,15,16,17,19,21,85584.916939839,267945.131349446,2
1,2,4,5,6,7,8,11,13,18,87674.3193884276,333403.030082997,1
3,4,5,7,8,9,12,15,16,18,69522.2157596369,334401.975855165,2
1,4,5,6,7,11,14,16,19,21,38574.5336295845,376671.687626584,2
5,6,7,9,10,11,12,13,18,19,35252.4114400142,414558.189914648,2
1,2,3,5,7,10,13,15,19,20,108068.289267228,357252.175816282,1
1,2,6,7,9,10,11,15,19,21,122839.591688271,339569.698103812,1
1,2,7,10,12,13,14,15,18,20,159699.444042387,374224.760925457,0
1,2,4,7,8,9,10,13,16,18,154532.610916442,361961.899863672,1
6,8,9,11,14,15,17,18,20,21,102849.037396392,239389.824384289,1
3,5,6,7,8,11,14,17,18,20,61934.8489055727,347141.834607434,2
2,4,5,6,8,9,11,15,20,21,76295.1151953028,351476.796578714,1
2,6,8,12,13,14,15,17,19,20,90048.5005445424,207791.17109517,2
1,2,3,4,9,11,12,13,15,17,144466.932754849,315895.320256628,0
1,2,6,9,11,12,13,15,19,20,205499.966697352,272013.979064193,0
4,8,9,10,11,12,15,16,19,21,162195.439381073,306231.45083619,0
2,4,6,9,10,13,15,16,19,21,74385.0886879066,293720.170796978,2
2,3,4,6,9,10,16,17,20,21,81360.8399102568,254639.565879567,3
1,4,6,8,9,10,12,16,18,19,157431.998665891,284938.485802855,0
2,6,8,11,13,15,16,17,20,21,132416.137298561,285015.256986641,1
3,5,6,7,8,9,12,16,17,21,50874.0560393474,415392.531101018,4
1,3,4,8,12,13,17,19,20,21,189791.935752724,362285.694667303,0
4,5,9,11,14,15,16,17,20,21,86407.2847840847,375371.565023288,1
1,3,5,6,9,10,12,13,20,21,21993.2794096798,375592.085373155,5
5,9,11,12,13,14,15,16,18,20,99021.9061936323,382059.370549618,1
2,7,8,9,14,15,16,17,20,21,223072.35953864,196133.025132332,0
4,5,6,7,8,10,11,15,16,19,75187.4251827418,399564.057119614,1
2,3,4,7,8,9,10,18,19,20,96731.3567850914,291663.473204894,1
3,4,10,13,14,15,16,17,19,21,105345.894748341,336609.394605626,2
1,2,4,5,9,10,12,15,16,17,139069.646815171,384394.663851876,1
1,6,7,8,9,11,15,16,18,20,171962.382826815,227855.105319827,1
1,2,8,9,11,13,14,17,19,21,180276.618878986,260012.600703245,0
1,2,7,9,11,12,13,16,17,20,337.969720937007,1599356.43291898,7
6,7,8,9,11,14,16,17,18,21,69957.9976524631,243305.614358688,1
1,3,6,8,10,11,12,13,15,19,166225.208638851,339506.5104563,1
1,2,3,5,10,13,15,16,17,18,72290.3351346341,400714.272096339,3
1,3,5,9,13,15,16,17,18,21,71842.177138231,322825.207256588,3
2,4,5,6,7,8,13,14,17,19,38743.5022804449,325913.508906563,3
8,9,11,12,14,16,17,18,19,20,96992.5530777269,238265.604785728,1
3,4,6,10,11,14,15,16,17,20,98523.5075391477,311823.918647375,1
2,3,5,7,9,11,14,16,18,19,79825.1764636455,389982.225810187,1
2,6,8,11,12,14,15,19,20,21,70687.1548780398,245493.528160547,2
2,4,5,9,12,13,18,19,20,21,75556.1452562542,322416.940679085,2
1,4,5,7,10,11,16,17,19,21,5637.27702948824,674053.978856126,7
1,2,4,5,6,7,8,10,12,15,111563.150011598,418152.214275403,1
1,4,6,7,10,11,12,14,15,20,109398.841238996,357032.983808903,0
1,2,4,5,6,7,10,13,16,17,45457.5627515602,538843.232970583,2
3,5,9,10,11,15,16,17,19,20,62615.9686404462,424396.0085556,1
1,4,7,9,10,13,14,15,16,17,89261.6710950258,341365.873303724,1
1,3,4,5,6,10,11,15,17,20,70584.4060417502,390119.598449996,1
2,3,4,6,10,11,13,14,19,21,92418.3759500906,318203.963084746,2
1,3,5,6,9,10,11,17,18,21,49496.8349424045,406529.301230398,1
2,3,4,5,8,10,12,15,17,19,106176.428346485,375020.848115018,2
1,2,3,4,9,11,14,18,20,21,120106.89709363,240641.41928718,1
1,5,8,10,11,12,13,14,17,20,71119.879225756,429038.434377926,1
2,3,4,5,7,9,11,15,17,19,8801.77831458137,741767.113036743,6
1,5,6,8,9,10,11,15,16,19,59974.7499963983,425077.525234422,1
3,4,5,8,9,10,11,15,18,21,42461.2976727245,421747.173789866,2
2,3,4,6,8,10,11,12,13,17,121457.092603283,319067.47561439,1
4,5,7,10,11,12,14,17,18,20,109794.408395891,452171.097117663,1
3,5,6,8,11,12,14,15,17,18,14257.1060419662,560013.013388327,5
1,3,4,5,7,9,10,13,15,21,95435.0449888623,364909.330264334,2
1,3,4,6,7,10,13,15,16,19,169475.626654419,377928.982410433,0
1,3,6,9,11,12,13,14,15,17,170637.934480039,283455.786750288,0
1,2,3,4,5,6,8,13,16,20,120671.448292269,309949.647256563,1
2,3,5,7,10,11,13,15,17,21,7490.8627021576,434620.013225637,6
3,4,5,6,8,10,12,14,18,19,76184.6324746326,362514.398983725,3
1,2,3,4,6,8,11,12,19,20,186346.677971483,274591.368293432,1
3,4,7,8,9,10,11,14,16,18,105605.500809151,366676.322210486,0
1,3,8,9,13,16,18,19,20,21,94611.6413287805,313354.159640723,2
1,2,4,7,10,12,14,15,17,19,138628.50817299,359172.739994684,0
4,7,11,12,13,14,16,19,20,21,529.489997087577,2626699.18573273,7
1,2,3,6,7,10,13,15,18,20,181780.582635767,265130.603039634,0
1,2,4,5,8,9,14,16,17,20,96354.2837361442,316447.544458612,1
1,2,4,6,7,10,13,15,18,21,165333.580573497,289391.824921693,0
2,6,7,10,11,12,14,16,18,19,102439.93892356,358763.570587646,1
1,4,5,8,9,12,15,16,20,21,82985.4579340607,309625.919727793,2
4,8,9,11,13,14,15,16,19,20,204.230229634426,2663316.87279947,7
6,7,8,9,10,11,13,14,18,19,43348.846365488,419781.629457525,3
3,4,6,8,10,12,15,16,18,21,135463.911137767,301692.653885598,2
1,3,4,6,9,11,13,18,19,20,175499.036846695,285833.688862777,1
4,9,12,14,15,16,17,18,19,21,52847.2791468757,219350.203128109,2
1,3,4,5,9,10,17,18,19,20,77899.3294838191,353200.024987471,1
2,3,4,6,9,10,12,16,19,20,174301.673874839,268501.150907993,0
2,4,6,7,8,9,10,11,14,21,100587.566688535,385624.817651444,0
2,3,5,8,9,10,12,13,19,20,124590.498456584,380692.662990295,2
2,3,4,10,11,12,14,15,18,19,112186.149596667,352290.974146195,0
1,4,5,6,9,10,11,13,19,21,36357.310827229,408518.665154935,2
2,4,6,10,12,13,15,17,18,19,130520.633091095,291478.81688461,0
1,3,4,5,6,9,12,13,14,18,36688.6478190219,331125.969789927,2
2,4,9,11,13,14,15,18,20,21,104339.059501232,239081.902195326,1
2,3,4,5,6,8,16,19,20,21,7543.73130964931,569935.577877812,5
1,4,5,7,11,14,16,17,19,21,3792.76499943849,839580.198409838,6
3,4,6,7,12,15,16,19,20,21,177678.202369011,402368.187464757,1
1,2,3,5,8,11,13,14,16,17,94254.7051079817,357410.760119836,1
1,3,4,9,11,12,17,18,19,21,156509.889249226,288670.777932259,0
4,5,6,11,14,15,16,19,20,21,31204.2836435318,384699.747331143,2
1,2,4,6,8,11,14,16,19,21,98880.4652301307,266147.986862315,2
1,2,7,8,9,10,11,15,17,21,91154.4612255153,354419.057573134,1
2,3,4,5,6,7,8,9,10,16,105654.668854411,381322.344697604,3
6,7,10,11,12,13,15,16,18,19,139602.935596235,317760.213928539,0
2,3,6,7,9,10,12,13,15,21,91361.5990558808,276976.607511183,2
