"","V1","V2","V3","V4","V5","V6","pred1","pred2","pred3","pred4","pred5"
"653",1,4,8,9,10,12,"BY_recon_150","SY_discon_400","RY_num_days_gt_90_pctile","SY_discon_750","RY_recon_40"
"654",1,4,8,9,10,13,"BY_recon_150","BY_recon_100","log_BY_tot_flow_sepdec","RY_SP_ROC","BY_recon_15"
"655",1,4,8,9,11,12,"BY_recon_150","SY_SP_ROC","RY_discon_500","BY_recon_200","BY_recon_100"
"656",1,4,8,9,11,13,"BY_recon_150","BY_recon_400","log_BY_tot_flow_sepdec","BY_recon_15","BY_recon_100"
"657",1,4,8,9,12,13,"BY_recon_150","BY_recon_10","RY_min_flow","RY_DS_Mag_90","RY_recon_40"
"658",1,4,8,10,11,12,"SY_SP_ROC","BY_recon_150","SY_discon_400","RY_recon_150","RY_DS_Mag_90"
"659",1,4,8,10,11,13,"BY_recon_150","BY_recon_100","log_BY_tot_flow_sepdec","RY_SP_ROC","RY_recon_100"
"660",1,4,8,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","BY_recon_15","SY_discon_400"
"661",1,4,8,11,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","BY_recon_15","RY_recon_200"
"662",1,4,9,10,11,12,"SY_SP_ROC","SY_discon_400","RY_recon_150","RY_Wet_BFL_Dur","RY_Wet_BFL_Mag_50"
"663",1,4,9,10,11,13,"RY_recon_100","SY_SP_ROC","BY_recon_15","RY_discon_200","BY_recon_200"
"664",1,4,9,10,12,13,"RY_recon_150","BY_recon_10","BY_recon_15","BY_recon_200","SY_discon_400"
"665",1,4,9,11,12,13,"BY_recon_15","RY_recon_150","SY_SP_ROC","BY_recon_200","RY_Wet_BFL_Mag_50"
"666",1,4,10,11,12,13,"SY_SP_ROC","BY_recon_10","BY_recon_200","RY_recon_150","RY_recon_200"
"667",1,5,6,7,8,9,"BY_recon_100","SY_discon_70","RY_discon_8","RY_SP_ROC","RY_DS_Mag_90"
"668",1,5,6,7,8,10,"BY_recon_100","RY_SP_ROC","SY_discon_500","SY_discon_400","RY_discon_8"
"669",1,5,6,7,8,11,"BY_recon_100","RY_SP_ROC","SY_SP_ROC","BY_min_flow_sepdec","SY_discon_70"
"670",1,5,6,7,8,12,"BY_recon_100","RY_DS_Mag_90","RY_Wet_Tim","RY_recon_10","BY_recon_150"
"671",1,5,6,7,8,13,"BY_recon_70","BY_recon_100","BY_recon_15","SY_Wet_Tim","SY_discon_150"
"672",1,5,6,7,9,10,"SY_discon_400","BY_min_flow_sepdec","SY_discon_150","SY_discon_70","BY_recon_100"
"673",1,5,6,7,9,11,"RY_discon_750","SY_SP_ROC","BY_min_flow_sepdec","BY_recon_200","BY_recon_100"
"674",1,5,6,7,9,12,"RY_DS_Mag_90","BY_recon_15","RY_Wet_BFL_Dur","RY_discon_500","BY_min_flow_sepdec"
"675",1,5,6,7,9,13,"BY_recon_200","BY_recon_15","BY_min_flow_sepdec","SY_discon_150","RY_recon_8"
"676",1,5,6,7,10,11,"SY_SP_ROC","RY_discon_200","BY_recon_200","BY_recon_100","BY_min_flow_sepdec"
"677",1,5,6,7,10,12,"SY_discon_400","BY_recon_15","RY_recon_70","SY_discon_200","BY_recon_200"
"678",1,5,6,7,10,13,"BY_recon_200","RY_discon_300","BY_recon_15","SY_discon_400","BY_recon_100"
"679",1,5,6,7,11,12,"RY_DS_Mag_90","BY_recon_15","RY_recon_8","SY_discon_400","RY_Wet_BFL_Dur"
"680",1,5,6,7,11,13,"BY_recon_200","SY_SP_ROC","BY_recon_15","BY_recon_70","RY_discon_200"
"681",1,5,6,7,12,13,"BY_recon_10","RY_recon_200","RY_DS_Mag_90","BY_recon_200","SY_discon_400"
"682",1,5,6,8,9,10,"BY_recon_100","SY_discon_70","SY_discon_400","RY_SP_ROC","BY_recon_150"
"683",1,5,6,8,9,11,"BY_recon_100","SY_discon_70","RY_discon_500","RY_recon_8","RY_discon_750"
"684",1,5,6,8,9,12,"BY_recon_150","BY_recon_100","RY_Wet_Tim","RY_DS_Mag_90","SY_discon_70"
"685",1,5,6,8,9,13,"SY_Wet_Tim","BY_recon_150","SY_discon_100","BY_recon_70","BY_recon_100"
"686",1,5,6,8,10,11,"BY_recon_100","SY_SP_ROC","RY_recon_8","RY_SP_ROC","SY_discon_400"
"687",1,5,6,8,10,12,"BY_recon_100","RY_Wet_Tim","BY_recon_150","SY_discon_400","RY_recon_150"
"688",1,5,6,8,10,13,"BY_recon_150","RY_SP_ROC","BY_recon_15","RY_recon_8","BY_recon_70"
"689",1,5,6,8,11,12,"BY_recon_100","SY_SP_ROC","RY_recon_150","RY_Wet_Tim","RY_DS_Mag_90"
"690",1,5,6,8,11,13,"BY_recon_150","BY_recon_15","BY_recon_70","BY_recon_100","RY_recon_8"
"691",1,5,6,8,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","BY_recon_15","RY_Wet_Tim"
"692",1,5,6,9,10,11,"SY_SP_ROC","BY_min_flow_sepdec","RY_discon_200","RY_discon_750","RY_discon_1000"
"693",1,5,6,9,10,12,"BY_min_flow_sepdec","SY_discon_400","RY_Wet_BFL_Dur","BY_recon_200","SY_discon_70"
"694",1,5,6,9,10,13,"BY_min_flow_sepdec","BY_recon_200","RY_discon_300","RY_discon_200","BY_recon_15"
"695",1,5,6,9,11,12,"SY_SP_ROC","BY_min_flow_sepdec","RY_recon_150","RY_DS_Mag_90","BY_recon_15"
"696",1,5,6,9,11,13,"BY_recon_15","BY_min_flow_sepdec","BY_recon_200","SY_discon_150","SY_discon_100"
"697",1,5,6,9,12,13,"BY_recon_15","RY_recon_150","RY_Wet_BFL_Dur","BY_recon_8","BY_recon_10"
"698",1,5,6,10,11,12,"SY_SP_ROC","SY_discon_400","BY_min_flow_sepdec","BY_recon_200","BY_recon_15"
"699",1,5,6,10,11,13,"BY_recon_200","SY_SP_ROC","RY_discon_200","BY_recon_15","BY_recon_70"
"700",1,5,6,10,12,13,"BY_recon_10","BY_recon_200","RY_recon_150","BY_recon_8","SY_SP_ROC"
"701",1,5,6,11,12,13,"BY_recon_10","SY_SP_ROC","BY_recon_15","RY_recon_150","BY_recon_200"
"702",1,5,7,8,9,10,"BY_recon_100","RY_SP_ROC","RY_discon_10","RY_discon_1000","SY_discon_500"
"703",1,5,7,8,9,11,"RY_discon_500","BY_recon_100","RY_SP_ROC","RY_discon_750","RY_discon_1000"
"704",1,5,7,8,9,12,"BY_recon_100","RY_DS_Mag_90","RY_recon_15","RY_discon_500","RY_discon_10"
"705",1,5,7,8,9,13,"BY_recon_100","BY_recon_70","SY_Wet_Tim","RY_DS_Dur_WS","RY_SP_ROC"
"706",1,5,7,8,10,11,"RY_SP_ROC","BY_recon_100","SY_discon_400","SY_SP_ROC","SY_discon_500"
"707",1,5,7,8,10,12,"SY_discon_400","BY_recon_100","BY_recon_150","RY_Wet_Tim","RY_recon_10"
"708",1,5,7,8,10,13,"BY_recon_100","RY_SP_ROC","BY_recon_150","SY_discon_500","SY_Wet_Tim"
"709",1,5,7,8,11,12,"RY_DS_Mag_90","BY_recon_100","BY_recon_15","BY_min_flow_sepdec","SY_SP_ROC"
"710",1,5,7,8,11,13,"BY_recon_100","RY_SP_ROC","BY_recon_70","BY_recon_15","SY_Wet_Tim"
"711",1,5,7,8,12,13,"BY_recon_10","BY_recon_100","RY_DS_Mag_90","BY_recon_15","SY_discon_400"
"712",1,5,7,9,10,11,"RY_discon_750","SY_discon_400","BY_recon_200","BY_recon_100","SY_SP_ROC"
"713",1,5,7,9,10,12,"SY_discon_400","BY_min_flow_sepdec","BY_recon_15","RY_discon_500","BY_recon_500"
"714",1,5,7,9,10,13,"BY_recon_200","RY_discon_200","BY_recon_10","RY_discon_300","SY_discon_400"
"715",1,5,7,9,11,12,"RY_DS_Mag_90","RY_discon_500","BY_recon_15","SY_SP_ROC","BY_min_flow_sepdec"
"716",1,5,7,9,11,13,"BY_recon_200","RY_discon_750","BY_recon_15","SY_Wet_Tim","BY_recon_70"
"717",1,5,7,9,12,13,"BY_recon_10","BY_recon_200","RY_DS_Mag_90","BY_recon_15","SY_discon_400"
"718",1,5,7,10,11,12,"SY_discon_400","BY_recon_15","SY_SP_ROC","RY_recon_8","BY_min_flow_sepdec"
"719",1,5,7,10,11,13,"BY_recon_200","BY_recon_10","BY_recon_15","RY_discon_300","RY_recon_200"
"720",1,5,7,10,12,13,"BY_recon_10","SY_discon_400","BY_recon_15","BY_recon_200","RY_DS_Mag_90"
"721",1,5,7,11,12,13,"BY_recon_10","RY_DS_Mag_90","BY_recon_15","BY_recon_200","SY_SP_ROC"
"722",1,5,8,9,10,11,"BY_recon_100","RY_discon_500","RY_discon_750","RY_discon_1000","RY_recon_8"
"723",1,5,8,9,10,12,"BY_recon_150","BY_recon_100","SY_discon_400","RY_Wet_Tim","RY_discon_500"
"724",1,5,8,9,10,13,"BY_recon_150","log_BY_tot_flow_sepdec","RY_SP_ROC","SY_Wet_Tim","BY_recon_15"
"725",1,5,8,9,11,12,"BY_recon_100","SY_SP_ROC","RY_discon_500","RY_Wet_Tim","RY_DS_Mag_90"
"726",1,5,8,9,11,13,"BY_recon_150","BY_recon_400","log_BY_tot_flow_sepdec","RY_discon_500","RY_discon_750"
"727",1,5,8,9,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","RY_DS_Mag_90","RY_recon_40"
"728",1,5,8,10,11,12,"BY_recon_100","SY_discon_400","SY_SP_ROC","RY_recon_150","BY_min_flow_sepdec"
"729",1,5,8,10,11,13,"BY_recon_150","RY_SP_ROC","BY_recon_15","SY_Wet_Tim","RY_recon_200"
"730",1,5,8,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","BY_recon_15","SY_discon_400"
"731",1,5,8,11,12,13,"BY_recon_150","BY_recon_10","BY_recon_15","RY_recon_150","SY_SP_ROC"
"732",1,5,9,10,11,12,"SY_discon_400","SY_SP_ROC","RY_Wet_BFL_Dur","BY_recon_200","BY_min_flow_sepdec"
"733",1,5,9,10,11,13,"BY_recon_200","BY_min_flow_sepdec","BY_recon_15","RY_discon_750","SY_Wet_Tim"
"734",1,5,9,10,12,13,"BY_min_flow_sepdec","BY_recon_15","BY_recon_10","RY_recon_150","BY_recon_200"
"735",1,5,9,11,12,13,"BY_recon_15","BY_recon_200","RY_recon_150","SY_SP_ROC","RY_Wet_BFL_Dur"
"736",1,5,10,11,12,13,"BY_recon_10","BY_recon_200","BY_recon_15","RY_recon_150","SY_SP_ROC"
"737",1,6,7,8,9,10,"RY_SP_ROC","BY_recon_150","SY_discon_500","SY_discon_400","BY_recon_100"
"738",1,6,7,8,9,11,"RY_discon_500","RY_SP_ROC","BY_recon_150","SY_discon_70","SY_discon_150"
"739",1,6,7,8,9,12,"BY_recon_150","RY_DS_Mag_90","RY_recon_15","RY_discon_500","RY_discon_10"
"740",1,6,7,8,9,13,"BY_recon_150","BY_recon_100","BY_recon_70","RY_SP_ROC","SY_discon_150"
"741",1,6,7,8,10,11,"RY_SP_ROC","SY_SP_ROC","BY_recon_150","SY_discon_500","BY_recon_100"
"742",1,6,7,8,10,12,"BY_recon_150","SY_discon_400","RY_Wet_Tim","RY_recon_10","BY_recon_100"
"743",1,6,7,8,10,13,"BY_recon_150","BY_recon_100","SY_discon_500","RY_SP_ROC","SY_discon_150"
"744",1,6,7,8,11,12,"RY_recon_200","RY_DS_Mag_90","SY_SP_ROC","BY_recon_150","RY_Wet_Tim"
"745",1,6,7,8,11,13,"BY_recon_150","BY_recon_100","RY_SP_ROC","BY_recon_70","BY_recon_15"
"746",1,6,7,8,12,13,"BY_recon_10","BY_recon_150","RY_recon_200","RY_recon_10","BY_recon_8"
"747",1,6,7,9,10,11,"SY_SP_ROC","RY_discon_200","BY_recon_100","BY_recon_200","RY_discon_400"
"748",1,6,7,9,10,12,"SY_discon_400","RY_Wet_BFL_Dur","BY_recon_200","RY_discon_500","log_RY_tot_flow"
"749",1,6,7,9,10,13,"BY_recon_200","BY_recon_15","BY_recon_100","RY_discon_200","SY_discon_400"
"750",1,6,7,9,11,12,"RY_DS_Mag_90","SY_SP_ROC","RY_discon_500","RY_recon_200","RY_Wet_BFL_Dur"
"751",1,6,7,9,11,13,"BY_recon_15","SY_SP_ROC","BY_recon_200","SY_discon_150","BY_recon_70"
"752",1,6,7,9,12,13,"BY_recon_10","RY_recon_200","BY_recon_200","RY_Wet_BFL_Dur","SY_discon_150"
"753",1,6,7,10,11,12,"SY_discon_400","SY_SP_ROC","RY_recon_200","RY_Wet_BFL_Dur","BY_recon_200"
"754",1,6,7,10,11,13,"SY_SP_ROC","RY_discon_200","BY_recon_100","BY_recon_15","BY_recon_200"
"755",1,6,7,10,12,13,"BY_recon_10","BY_recon_200","RY_recon_200","RY_discon_300","SY_SP_ROC"
"756",1,6,7,11,12,13,"BY_recon_10","SY_SP_ROC","RY_recon_200","BY_recon_200","RY_Wet_BFL_Dur"
"757",1,6,8,9,10,11,"SY_SP_ROC","BY_recon_150","RY_recon_8","BY_recon_400","RY_discon_500"
"758",1,6,8,9,10,12,"BY_recon_150","SY_discon_400","RY_Wet_Tim","SY_discon_200","log_RY_tot_flow"
"759",1,6,8,9,10,13,"BY_recon_150","BY_recon_100","log_BY_tot_flow_sepdec","RY_recon_8","RY_SP_ROC"
"760",1,6,8,9,11,12,"BY_recon_150","SY_SP_ROC","RY_recon_150","RY_discon_500","RY_Wet_Tim"
"761",1,6,8,9,11,13,"BY_recon_150","BY_recon_15","BY_recon_400","RY_recon_8","SY_discon_100"
"762",1,6,8,9,12,13,"RY_recon_150","BY_recon_150","BY_recon_15","RY_Wet_Tim","RY_recon_40"
"763",1,6,8,10,11,12,"SY_SP_ROC","BY_recon_150","RY_recon_150","SY_discon_400","RY_Wet_Tim"
"764",1,6,8,10,11,13,"BY_recon_150","BY_recon_100","RY_recon_8","RY_SP_ROC","BY_recon_15"
"765",1,6,8,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","BY_recon_100","RY_recon_100"
"766",1,6,8,11,12,13,"RY_recon_150","BY_recon_150","BY_recon_10","SY_SP_ROC","RY_Wet_Tim"
"767",1,6,9,10,11,12,"SY_SP_ROC","SY_discon_400","RY_recon_150","RY_Wet_BFL_Dur","RY_SP_Tim"
"768",1,6,9,10,11,13,"SY_SP_ROC","BY_recon_15","RY_discon_200","BY_recon_200","BY_recon_70"
"769",1,6,9,10,12,13,"RY_recon_150","BY_recon_15","RY_Wet_BFL_Dur","BY_recon_8","BY_recon_10"
"770",1,6,9,11,12,13,"RY_recon_150","BY_recon_15","SY_SP_ROC","RY_Wet_BFL_Dur","SY_discon_150"
"771",1,6,10,11,12,13,"SY_SP_ROC","BY_recon_10","RY_recon_150","BY_recon_200","RY_recon_200"
"772",1,7,8,9,10,11,"RY_discon_500","RY_SP_ROC","SY_discon_500","RY_discon_750","SY_SP_ROC"
"773",1,7,8,9,10,12,"BY_recon_150","SY_discon_400","RY_recon_15","RY_discon_500","RY_discon_10"
"774",1,7,8,9,10,13,"BY_recon_150","BY_recon_100","RY_SP_ROC","SY_discon_500","RY_DS_Dur_WS"
"775",1,7,8,9,11,12,"RY_discon_500","BY_recon_150","SY_SP_ROC","RY_recon_10","SY_discon_1000"
"776",1,7,8,9,11,13,"BY_recon_150","RY_discon_500","BY_recon_100","RY_SP_ROC","BY_recon_70"
"777",1,7,8,9,12,13,"BY_recon_150","BY_recon_10","RY_DS_Mag_90","RY_recon_10","BY_recon_15"
"778",1,7,8,10,11,12,"SY_discon_400","BY_recon_150","SY_discon_500","SY_SP_ROC","RY_Wet_Tim"
"779",1,7,8,10,11,13,"BY_recon_150","RY_SP_ROC","BY_recon_100","SY_discon_500","SY_discon_400"
"780",1,7,8,10,12,13,"BY_recon_10","BY_recon_150","RY_recon_200","SY_discon_500","SY_discon_400"
"781",1,7,8,11,12,13,"BY_recon_10","BY_recon_150","RY_recon_200","RY_recon_300","RY_recon_150"
"782",1,7,9,10,11,12,"SY_discon_400","RY_Wet_BFL_Dur","SY_SP_ROC","BY_recon_200","RY_discon_750"
"783",1,7,9,10,11,13,"BY_recon_200","BY_recon_15","RY_discon_750","RY_discon_200","BY_recon_100"
"784",1,7,9,10,12,13,"BY_recon_10","BY_recon_200","SY_discon_400","RY_recon_150","RY_recon_300"
"785",1,7,9,11,12,13,"BY_recon_10","BY_recon_200","SY_SP_ROC","RY_recon_150","RY_recon_200"
"786",1,7,10,11,12,13,"BY_recon_10","SY_discon_400","BY_recon_200","RY_recon_200","SY_SP_ROC"
"787",1,8,9,10,11,12,"BY_recon_150","SY_SP_ROC","SY_discon_400","RY_Wet_Tim","RY_discon_500"
"788",1,8,9,10,11,13,"BY_recon_150","log_BY_tot_flow_sepdec","BY_recon_100","RY_SP_ROC","RY_discon_500"
"789",1,8,9,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","SY_discon_400","RY_DS_Mag_90"
"790",1,8,9,11,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","log_RY_tot_flow","SY_SP_ROC"
"791",1,8,10,11,12,13,"BY_recon_150","BY_recon_10","RY_recon_150","BY_recon_15","SY_SP_ROC"
"792",1,9,10,11,12,13,"BY_recon_15","RY_recon_150","SY_SP_ROC","BY_recon_200","BY_recon_10"
"793",2,3,4,5,6,7,"RY_recon_70","RY_discon_200","BY_recon_750","SY_discon_150","RY_recon_8"
"794",2,3,4,5,6,8,"BY_recon_750","SY_min_flow_janjul","RY_recon_8","SY_discon_200","RY_recon_400"
"795",2,3,4,5,6,9,"SY_discon_70","SY_discon_150","RY_discon_200","RY_recon_10","BY_recon_750"
"796",2,3,4,5,6,10,"RY_recon_10","RY_discon_200","BY_recon_750","RY_recon_200","SY_Wet_BFL_Dur"
"797",2,3,4,5,6,11,"RY_discon_200","SY_discon_150","SY_SP_ROC","RY_recon_10","RY_recon_8"
"798",2,3,4,5,6,12,"RY_Wet_BFL_Dur","BY_recon_750","RY_recon_8","RY_SP_ROC","RY_recon_70"
"799",2,3,4,5,6,13,"BY_recon_750","RY_discon_200","RY_recon_8","BY_min_flow_sepdec","BY_recon_40"
"800",2,3,4,5,7,8,"BY_recon_750","RY_recon_70","RY_SP_ROC","SY_min_flow_janjul","RY_SP_Tim"
"801",2,3,4,5,7,9,"RY_recon_70","RY_discon_200","BY_recon_750","RY_recon_8","BY_min_flow_sepdec"
"802",2,3,4,5,7,10,"RY_recon_70","RY_recon_10","BY_recon_750","BY_min_flow_sepdec","RY_recon_150"
"803",2,3,4,5,7,11,"RY_discon_200","RY_recon_10","RY_recon_8","BY_min_flow_sepdec","RY_recon_70"
"804",2,3,4,5,7,12,"RY_Wet_BFL_Dur","RY_recon_8","RY_recon_70","BY_recon_750","RY_SP_ROC"
"805",2,3,4,5,7,13,"BY_recon_750","RY_discon_200","RY_recon_70","RY_recon_8","BY_min_flow_sepdec"
"806",2,3,4,5,8,9,"BY_recon_750","SY_min_flow_janjul","RY_recon_10","RY_Wet_Tim","RY_recon_70"
"807",2,3,4,5,8,10,"BY_recon_750","RY_recon_10","SY_discon_750","RY_recon_70","SY_min_flow_janjul"
"808",2,3,4,5,8,11,"RY_discon_200","RY_Wet_Tim","RY_recon_8","SY_min_flow_janjul","RY_recon_10"
"809",2,3,4,5,8,12,"RY_Wet_Tim","BY_recon_750","BY_recon_100","RY_Wet_BFL_Dur","SY_discon_200"
"810",2,3,4,5,8,13,"BY_recon_750","BY_recon_500","RY_Wet_Tim","SY_discon_1000","log_BY_tot_flow_sepdec"
"811",2,3,4,5,9,10,"RY_recon_10","BY_recon_750","RY_recon_70","RY_Wet_BFL_Dur","BY_recon_40"
"812",2,3,4,5,9,11,"RY_discon_200","RY_Wet_BFL_Dur","RY_num_days_gt_90_pctile","RY_Wet_Tim","SY_discon_150"
"813",2,3,4,5,9,12,"RY_Wet_BFL_Dur","RY_Wet_BFL_Mag_50","RY_SP_Tim","RY_recon_8","SY_discon_200"
"814",2,3,4,5,9,13,"BY_recon_750","RY_discon_200","BY_min_flow_sepdec","RY_recon_8","RY_Wet_BFL_Dur"
"815",2,3,4,5,10,11,"RY_recon_10","RY_discon_200","SY_SP_ROC","RY_Wet_Tim","BY_recon_40"
"816",2,3,4,5,10,12,"RY_Wet_BFL_Dur","RY_recon_10","BY_recon_750","RY_recon_70","SY_discon_200"
"817",2,3,4,5,10,13,"BY_recon_750","RY_DS_Mag_50","RY_recon_70","RY_recon_15","RY_recon_10"
"818",2,3,4,5,11,12,"RY_Wet_BFL_Dur","RY_discon_200","RY_SP_ROC","SY_SP_ROC","SY_discon_150"
"819",2,3,4,5,11,13,"RY_discon_200","BY_recon_750","RY_Wet_BFL_Dur","BY_min_flow_sepdec","RY_Wet_Tim"
"820",2,3,4,5,12,13,"RY_Wet_BFL_Dur","BY_recon_750","BY_recon_10","RY_discon_200","RY_SP_ROC"
"821",2,3,4,6,7,8,"RY_recon_70","BY_recon_750","SY_min_flow_janjul","log_SY_tot_flow_janjul","RY_SP_Tim"
"822",2,3,4,6,7,9,"RY_recon_70","SY_discon_150","RY_discon_200","RY_recon_8","BY_recon_750"
"823",2,3,4,6,7,10,"RY_recon_70","RY_recon_10","RY_recon_100","RY_discon_200","RY_recon_15"
"824",2,3,4,6,7,11,"RY_discon_200","RY_recon_10","RY_recon_70","SY_discon_150","RY_recon_8"
"825",2,3,4,6,7,12,"RY_Wet_BFL_Dur","RY_recon_70","RY_SP_ROC","BY_recon_10","BY_recon_750"
"826",2,3,4,6,7,13,"RY_recon_100","RY_recon_70","BY_recon_750","RY_discon_200","RY_recon_8"
"827",2,3,4,6,8,9,"SY_min_flow_janjul","SY_discon_70","RY_recon_8","BY_recon_100","SY_discon_200"
"828",2,3,4,6,8,10,"RY_recon_8","BY_recon_750","SY_min_flow_janjul","RY_DS_Dur_WS","SY_discon_200"
"829",2,3,4,6,8,11,"RY_recon_8","SY_discon_200","BY_recon_500","SY_min_flow_janjul","BY_recon_750"
"830",2,3,4,6,8,12,"RY_Wet_Tim","RY_Wet_BFL_Dur","SY_discon_200","BY_recon_750","BY_recon_200"
"831",2,3,4,6,8,13,"BY_recon_500","SY_min_flow_janjul","log_BY_tot_flow_sepdec","BY_recon_100","log_tot_flow_CFLP"
"832",2,3,4,6,9,10,"RY_recon_10","RY_recon_200","SY_Wet_BFL_Dur","BY_recon_750","SY_discon_200"
"833",2,3,4,6,9,11,"RY_discon_200","SY_discon_150","RY_recon_10","SY_discon_70","BY_recon_750"
"834",2,3,4,6,9,12,"RY_Wet_BFL_Dur","RY_Wet_BFL_Mag_50","RY_SP_Tim","SY_discon_200","BY_min_flow_sepdec"
"835",2,3,4,6,9,13,"BY_recon_750","RY_discon_200","SY_discon_150","RY_recon_8","BY_min_flow_sepdec"
"836",2,3,4,6,10,11,"RY_recon_10","RY_discon_200","SY_SP_ROC","RY_recon_200","BY_recon_750"
"837",2,3,4,6,10,12,"RY_Wet_BFL_Dur","RY_recon_10","RY_min_flow","RY_recon_200","RY_discon_150"
"838",2,3,4,6,10,13,"RY_discon_15","BY_recon_750","RY_discon_200","RY_recon_200","BY_recon_100"
"839",2,3,4,6,11,12,"RY_Wet_BFL_Dur","RY_discon_200","SY_SP_ROC","RY_SP_ROC","RY_recon_8"
"840",2,3,4,6,11,13,"RY_discon_200","BY_recon_750","SY_discon_150","RY_recon_8","SY_discon_400"
"841",2,3,4,6,12,13,"RY_Wet_BFL_Dur","BY_recon_750","BY_recon_10","RY_discon_200","RY_recon_8"
"842",2,3,4,7,8,9,"BY_recon_750","RY_recon_70","SY_min_flow_janjul","RY_SP_ROC","log_SY_tot_flow_janjul"
"843",2,3,4,7,8,10,"RY_recon_70","RY_SP_ROC","BY_recon_750","log_SY_tot_flow_janjul","RY_recon_400"
"844",2,3,4,7,8,11,"RY_SP_ROC","BY_recon_750","RY_discon_200","RY_SP_Tim","SY_min_flow_janjul"
"845",2,3,4,7,8,12,"RY_Wet_Tim","SY_discon_200","BY_recon_750","RY_recon_70","RY_Wet_BFL_Dur"
"846",2,3,4,7,8,13,"BY_recon_500","BY_recon_750","log_SY_tot_flow_janjul","log_BY_tot_flow_sepdec","RY_recon_70"
"847",2,3,4,7,9,10,"RY_recon_70","RY_recon_10","RY_min_flow","RY_recon_150","RY_recon_8"
"848",2,3,4,7,9,11,"RY_discon_200","RY_recon_10","RY_recon_70","BY_recon_750","RY_recon_8"
"849",2,3,4,7,9,12,"RY_Wet_BFL_Dur","RY_Wet_BFL_Mag_50","RY_recon_8","SY_discon_200","BY_recon_20"
"850",2,3,4,7,9,13,"BY_recon_750","RY_recon_70","RY_discon_200","RY_recon_8","BY_recon_10"
"851",2,3,4,7,10,11,"RY_recon_10","RY_recon_70","RY_discon_200","BY_recon_750","BY_recon_20"
"852",2,3,4,7,10,12,"RY_recon_70","SY_discon_1000","RY_recon_10","BY_recon_750","RY_DS_Dur_WS"
"853",2,3,4,7,10,13,"RY_recon_70","RY_recon_15","BY_recon_750","RY_discon_15","RY_discon_200"
"854",2,3,4,7,11,12,"RY_recon_8","RY_Wet_BFL_Dur","BY_recon_750","RY_SP_ROC","SY_SP_ROC"
"855",2,3,4,7,11,13,"RY_discon_200","BY_recon_750","RY_recon_8","RY_recon_70","RY_Wet_Tim"
"856",2,3,4,7,12,13,"BY_recon_10","RY_Wet_BFL_Dur","BY_recon_750","RY_recon_8","BY_recon_40"
"857",2,3,4,8,9,10,"BY_recon_750","RY_recon_10","SY_discon_750","RY_recon_70","SY_min_flow_janjul"
"858",2,3,4,8,9,11,"BY_recon_500","RY_discon_200","SY_min_flow_janjul","BY_recon_750","RY_recon_10"
"859",2,3,4,8,9,12,"RY_Wet_BFL_Dur","SY_discon_200","RY_Wet_BFL_Mag_50","RY_discon_500","BY_recon_8"
"860",2,3,4,8,9,13,"BY_recon_500","log_BY_tot_flow_sepdec","SY_min_flow_janjul","SY_discon_300","log_tot_flow_CFLP"
"861",2,3,4,8,10,11,"RY_recon_10","BY_recon_750","SY_discon_500","RY_Wet_Tim","BY_recon_40"
"862",2,3,4,8,10,12,"SY_discon_750","RY_Wet_Tim","BY_recon_200","SY_discon_500","BY_recon_750"
"863",2,3,4,8,10,13,"BY_recon_500","log_BY_tot_flow_sepdec","RY_discon_200","RY_recon_10","BY_recon_100"
"864",2,3,4,8,11,12,"RY_Wet_BFL_Dur","RY_Wet_Tim","BY_recon_150","SY_SP_ROC","BY_recon_100"
"865",2,3,4,8,11,13,"BY_recon_500","RY_discon_200","log_BY_tot_flow_sepdec","SY_discon_1000","RY_Wet_Tim"
"866",2,3,4,8,12,13,"BY_recon_150","RY_Wet_Tim","BY_recon_750","BY_recon_100","SY_discon_200"
"867",2,3,4,9,10,11,"RY_recon_10","RY_discon_200","BY_recon_750","SY_SP_ROC","BY_recon_40"
"868",2,3,4,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","RY_Wet_BFL_Mag_50","RY_discon_500"
"869",2,3,4,9,10,13,"RY_DS_Mag_50","BY_recon_750","RY_discon_200","RY_discon_15","RY_recon_10"
"870",2,3,4,9,11,12,"RY_Wet_BFL_Dur","RY_SP_Tim","RY_discon_200","SY_SP_ROC","RY_recon_8"
"871",2,3,4,9,11,13,"RY_discon_200","BY_recon_750","RY_Wet_BFL_Dur","RY_Wet_Tim","BY_recon_10"
"872",2,3,4,9,12,13,"RY_Wet_BFL_Dur","BY_recon_10","BY_recon_15","BY_recon_750","RY_SP_Tim"
"873",2,3,4,10,11,12,"RY_Wet_BFL_Dur","RY_recon_10","SY_SP_ROC","RY_discon_200","RY_DS_Mag_50"
"874",2,3,4,10,11,13,"RY_DS_Mag_50","RY_discon_200","RY_discon_8","BY_recon_750","RY_recon_10"
