V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
4,5,6,7,9,12,13,16,17,18,19,0.162510998929594,0.432934194867145,1
1,4,6,8,12,14,18,19,20,21,22,0.047862004196991,0.709697068802328,5
2,6,8,10,11,12,15,18,19,21,22,0.121173171147182,0.510632170686712,1
1,8,9,12,13,14,16,17,18,19,22,0.133260751035148,0.337638657385899,1
3,4,7,9,10,12,14,16,17,19,22,0.14449038393829,0.423678113092483,1
1,3,8,10,11,12,15,16,18,19,20,0.232229535383868,0.284427356908522,0
4,5,8,9,10,13,15,17,18,20,22,0.118319300167812,0.402650038492167,1
1,2,3,8,9,14,18,19,20,21,22,0.211800445645011,0.31087711342843,0
1,3,4,5,8,11,15,17,18,19,20,0.235768388944363,0.281667531920616,2
2,3,4,7,8,9,10,11,15,20,22,0.24228403971142,0.33168947233754,0
2,3,4,6,12,13,14,16,17,18,19,0.191469407835568,0.400351058554397,1
1,4,5,6,7,12,13,15,17,20,21,0.111502198285309,0.470234652502571,4
6,7,9,11,13,14,15,18,20,21,22,0.117546472192056,0.53274404337651,1
3,4,7,10,11,12,13,18,19,21,22,0.187859298160254,0.360767650487496,1
1,2,3,7,8,11,12,16,18,19,21,0.201773296924119,0.319856358618103,0
4,5,6,9,15,16,17,19,20,21,22,0.0694409580711572,0.467024673614231,3
4,5,7,8,10,11,14,15,17,21,22,0.169012046191686,0.364936185980335,1
2,5,7,9,11,12,15,18,19,21,22,0.104208301352074,0.701499424161565,2
1,8,9,11,12,15,16,17,18,19,22,0.17802714921085,0.292383050984126,0
3,6,8,9,11,12,13,14,16,17,20,0.174080576239426,0.396587082448793,1
1,2,5,6,8,11,14,15,18,20,22,0.170741976955003,0.434075832809092,0
2,3,4,5,8,9,14,15,18,21,22,0.212881646064727,0.400226440364919,1
1,2,4,5,7,8,9,10,17,21,22,0.238139219886449,0.34533760912283,0
1,3,4,8,9,12,13,14,15,21,22,0.225475552306699,0.312332578586692,0
1,2,3,4,7,9,10,11,13,14,16,0.0643970740234004,0.56371647364162,3
1,5,7,8,11,14,15,19,20,21,22,0.19910196906916,0.383597148166342,0
2,5,7,9,10,12,13,16,18,19,20,0.194597842326836,0.387095546082942,0
1,3,5,9,10,14,15,17,18,21,22,0.197214463675723,0.361147441558069,2
1,2,5,7,8,9,13,14,16,18,22,0.0911765732905931,0.462077817846365,0
1,4,5,10,11,12,14,15,19,21,22,0.224810134716753,0.319291684731581,0
1,3,4,9,13,14,17,18,19,20,22,0.242454661353829,0.306312181321982,1
2,3,4,5,8,9,12,15,17,18,22,0.240816005406884,0.333318406457191,0
1,3,5,8,10,14,17,19,20,21,22,0.224588072422961,0.345351044038366,0
3,9,10,12,13,14,15,18,19,21,22,0.202223727399378,0.292152631114396,0
3,4,5,8,10,13,16,17,18,19,21,0.187314456556457,0.393344073834126,0
1,3,5,7,8,10,12,13,14,15,22,0.212003122290537,0.402382156680513,0
1,2,3,6,7,8,9,11,16,17,20,0.139935766502747,0.431288491453924,1
1,2,3,4,10,11,13,14,16,19,21,0.16674546601722,0.472297349483014,2
1,2,4,8,9,11,12,15,16,18,20,0.156932322551939,0.324928799187896,2
1,2,5,7,9,10,12,15,16,17,21,0.206450647647014,0.381142981039394,0
1,2,3,9,10,11,14,16,17,20,22,0.114628684366447,0.46610908874264,2
1,2,5,10,11,12,17,18,20,21,22,0.21298041244234,0.340729615259438,0
1,3,4,6,7,10,13,14,15,17,21,0.212875940042157,0.382214065563847,1
1,2,6,8,9,10,13,16,19,20,22,0.136539258069644,0.403654395348357,2
1,5,7,8,10,12,13,16,20,21,22,0.184815137744953,0.396670369544967,0
2,4,6,12,14,15,16,17,20,21,22,0.124565471773313,0.431798992517234,1
4,5,8,10,11,13,14,15,20,21,22,0.174662273248637,0.362809055320628,1
6,7,8,9,10,11,14,15,17,18,22,0.166230558436851,0.47734321516383,1
2,4,5,6,8,13,14,15,20,21,22,0.00763288216507429,0.556334959806892,8
3,5,7,9,10,11,12,13,14,16,17,0.201360867732418,0.447326388842706,0
2,3,4,5,7,8,9,11,15,21,22,0.2346898688066,0.35831623945762,0
2,3,5,6,7,8,11,14,15,17,21,0.188932292616866,0.423904921223496,1
1,2,3,5,9,11,14,16,20,21,22,0.179695688802719,0.432863467335262,0
2,6,9,10,12,14,15,16,17,18,19,0.0340074557148042,0.54486288393151,6
2,5,6,9,10,11,12,13,16,18,21,0.15324070587067,0.414997111932942,0
2,3,7,8,9,13,14,17,19,20,21,0.21960386825428,0.323063120691451,0
6,7,8,10,15,16,17,18,19,20,21,0.154490628044206,0.469240372793211,0
1,2,5,7,8,10,11,12,15,17,22,0.191184257037333,0.343890798982318,0
2,4,5,6,7,8,12,13,18,19,22,0.143270262151535,0.461510926791358,0
1,4,5,8,9,10,11,12,18,20,22,0.13402269029261,0.358276954840522,1
1,2,4,10,11,12,13,16,20,21,22,0.00220776093299952,0.915861018482358,10
1,3,5,8,11,13,14,15,18,20,21,0.266683678617436,0.355680498233355,0
2,5,7,8,11,12,13,16,17,19,22,0.143188850961829,0.488472943435808,1
2,4,6,8,10,12,13,14,16,21,22,0.122688208524755,0.440666731969621,2
3,4,5,8,11,13,14,15,18,21,22,0.226700627222331,0.371379056056482,0
4,6,9,10,13,14,15,16,19,21,22,0.222027047500582,0.406956378700444,0
2,5,8,9,12,13,16,17,18,19,22,0.156010440308864,0.383508646118092,0
3,4,7,10,12,14,16,19,20,21,22,0.151094696288613,0.418154147334379,2
2,3,6,7,8,10,11,14,16,17,22,0.036643786919616,0.714889063614095,5
1,2,7,9,11,13,14,16,18,20,21,0.13268046609064,0.3654886796002,0
1,4,8,10,11,13,15,16,18,20,22,0.181838174927368,0.322521078482824,1
2,3,4,7,8,9,16,18,19,21,22,0.21591808764363,0.366039982847869,0
3,4,7,8,9,10,15,16,18,19,20,0.205536964561509,0.338684791896561,0
2,3,5,6,9,10,14,15,16,20,22,0.127064923017297,0.487122772706405,1
2,3,4,8,12,13,16,17,19,21,22,0.224995595462866,0.329465262453654,0
1,2,7,9,12,14,17,18,19,20,21,0.126500781900824,0.450213644779631,3
4,5,6,8,10,12,13,15,19,20,21,0.110029850826726,0.380274323236202,2
2,3,4,8,9,12,15,16,18,20,22,0.205525451490581,0.353296033123562,1
1,2,4,7,8,9,12,13,14,18,20,0.20194566663907,0.317134120770431,0
1,2,8,9,10,11,12,13,20,21,22,0.157815388357016,0.28960802667948,1
1,9,10,11,13,14,15,16,17,19,21,0.16397151394667,0.450479250661537,2
2,3,5,6,7,9,10,17,19,20,21,0.131556519447635,0.438052371917606,3
1,7,8,10,11,13,14,15,18,21,22,0.137914221081588,0.345847360841976,1
1,2,3,4,6,11,12,14,15,19,22,0.227262871634495,0.37288804434584,1
3,4,5,7,8,11,12,13,17,19,22,0.19172826107184,0.345776204535695,1
2,4,5,6,7,12,14,15,16,20,22,0.0903256354410383,0.488163064687899,1
1,2,4,6,8,9,10,11,17,18,21,0.188866846594322,0.327319786550022,1
2,8,10,11,12,15,16,18,19,20,22,0.182909964630562,0.327149119543318,1
1,2,3,4,5,6,10,12,19,20,21,0.236802784705616,0.363536388894939,0
2,4,5,6,7,10,11,13,15,16,20,0.136377262427188,0.44540725157841,1
2,5,7,8,9,15,16,17,18,20,22,0.181077699070259,0.413566845138032,1
1,2,3,5,12,13,14,15,16,17,19,0.148817396809452,0.505319023756622,1
1,3,4,6,11,13,14,16,18,21,22,0.175648476746688,0.420054042632196,1
1,2,6,9,12,14,15,16,17,20,22,0.136464924076216,0.440656157978572,1
1,2,5,8,9,13,15,16,19,20,21,0.166650272455383,0.40967494136428,1
3,4,7,12,13,15,16,18,19,20,22,0.161053112509781,0.424479064725184,1
5,6,7,8,9,12,14,17,18,19,20,0.0725374789416839,0.501091868187344,3
1,4,6,9,10,14,17,18,19,20,21,0.204291384044974,0.374871944956532,1
2,5,7,8,11,12,15,17,18,20,21,0.129521793778603,0.496771219928945,3
3,6,7,8,10,11,14,17,18,19,22,0.0953199857040379,0.552417171349367,1
1,3,4,5,6,10,11,12,14,16,20,0.17691368353113,0.442320686864776,0
2,4,7,8,9,14,15,19,20,21,22,0.221154568623304,0.352373054376634,1
2,4,5,8,12,14,15,16,17,19,22,0.140754064562659,0.439470283093564,0
4,5,7,8,9,10,15,18,19,21,22,0.238935929823959,0.350089562302169,0
2,3,5,8,10,11,13,14,18,19,21,0.260834241178941,0.393496370982663,0
1,2,3,6,9,10,11,12,13,19,21,0.217054948181983,0.309045578846533,0
1,2,3,4,5,7,15,16,17,19,20,0.0664000005786161,0.628588806984811,4
1,2,3,4,5,6,11,14,18,19,21,0.170630794921471,0.385866512206978,1
2,3,5,6,8,10,11,12,13,14,15,0.195601338980915,0.441784774078379,1
1,2,3,5,9,10,13,14,19,20,21,0.207732845839099,0.501238462106362,1
1,6,8,9,10,11,14,15,16,19,20,0.213469072019319,0.387418647310186,1
1,2,4,7,8,10,14,18,19,21,22,0.224728452206218,0.344168091190139,0
1,3,4,5,7,9,11,13,15,16,18,0.190157254020256,0.403812949405323,0
6,8,9,11,12,13,14,16,17,18,20,0.151695387615756,0.398899754564243,0
2,3,4,5,6,9,10,12,16,19,22,0.165887753130182,0.433945805538763,1
2,3,4,6,8,12,15,17,18,19,20,0.18397557349596,0.358406611550734,1
1,3,7,8,9,10,14,16,17,20,21,0.174239859937405,0.384231772224482,1
8,10,11,12,13,14,15,16,17,18,20,0.116836774186282,0.331980673466449,0
1,3,4,7,8,9,10,12,16,19,22,0.199951073598179,0.34431956107866,0
2,3,4,8,9,11,12,13,19,21,22,0.27868901394976,0.258362209362746,1
4,5,6,7,8,9,11,13,15,20,21,0.153869979306184,0.410485307530628,1
2,3,4,6,7,11,13,15,19,21,22,0.22167026120736,0.444870894483073,1
3,4,6,9,10,13,15,16,20,21,22,0.122224014413097,0.415605368170156,2
1,2,4,5,6,8,10,13,14,17,19,0.228590350588058,0.415670518386234,0
2,3,5,7,8,9,10,11,14,16,22,0.152915458961383,0.477713050405297,0
4,5,7,8,10,11,12,14,16,18,21,0.143038492914779,0.39902301863228,1
1,3,4,5,6,7,9,12,15,21,22,0.0209684117778658,0.559634588681566,8
4,5,8,9,10,13,14,16,18,20,22,0.18784025862761,0.441402362580332,0
5,8,11,12,13,14,17,18,19,20,21,0.221800900365028,0.305939576728158,0
1,4,7,8,9,10,15,16,17,19,22,0.174625014698243,0.334264336880148,0
1,3,8,9,10,12,13,14,15,18,21,0.248931641792025,0.309777365612014,0
1,5,8,9,10,11,12,13,15,18,21,0.298569481390912,0.285762864318676,1
2,3,4,6,7,8,9,13,17,19,21,0.075386929283056,0.435607812098627,5
1,2,4,6,10,14,16,18,19,20,22,0.158635892070595,0.431301447649818,1
1,2,9,10,13,14,15,16,17,19,21,0.138341594458431,0.491985434649199,3
2,3,6,8,10,12,13,15,17,21,22,0.221400054752751,0.364811193933067,1
2,5,6,8,11,12,14,15,17,21,22,0.164108171316621,0.414991188796393,1
1,4,6,8,9,10,12,13,17,20,21,0.182317174832174,0.333852993139721,1
2,3,4,5,8,10,16,17,20,21,22,0.0292642278246574,0.663586993029676,4
1,5,6,7,11,12,13,14,15,16,19,0.0320869915341178,0.644506165833963,4
1,2,5,7,10,12,13,17,19,21,22,0.25606393766786,0.349331510315583,1
1,2,3,6,9,11,18,19,20,21,22,0.102929991490551,0.502055938342472,2
3,5,6,7,8,9,10,12,13,16,22,0.115990856226645,0.461247203852146,0
2,7,8,10,11,12,16,18,20,21,22,0.135992116870371,0.461252933167915,1
1,3,5,7,11,12,15,16,17,18,21,0.203333957386992,0.35757607653789,0
2,3,4,5,10,15,16,17,20,21,22,0.051588995996222,0.630390122446431,3
2,3,6,7,9,12,13,14,19,21,22,0.154788343557007,0.441209065669029,1
1,3,4,5,9,10,11,13,17,19,22,0.154882601154693,0.398482332386813,1
1,3,4,5,6,7,8,9,11,12,15,0.0210213487966278,0.588320384839621,6
3,4,9,10,12,13,14,15,16,21,22,0.105406934272879,0.48320630358531,2
3,4,5,7,9,11,12,15,18,21,22,0.207205247328578,0.361406856257308,0
1,2,3,10,11,16,17,18,19,21,22,0.249771124165294,0.317791246346005,1
2,3,6,10,12,13,16,17,18,21,22,0.16789490157821,0.411921869090487,0
1,4,5,6,10,12,14,18,19,20,22,0.13208724370751,0.435691452896284,2
1,2,3,4,5,8,9,11,13,16,22,0.205120674980501,0.456040226643941,0
1,2,8,9,10,11,12,16,18,20,21,0.217204303839141,0.285164436900204,0
1,3,5,6,9,10,11,12,13,17,21,0.246482687507513,0.348945517562312,0
3,5,6,7,9,10,12,15,17,19,21,0.132641733654907,0.440363753792744,3
1,2,3,4,6,8,12,13,16,20,21,0.0195334879898725,0.557626254750734,6
1,2,4,5,6,9,10,13,16,17,20,0.124557713332387,0.42479905578301,2
2,3,4,5,6,9,11,12,16,18,21,0.152891697565809,0.408258439329258,0
1,2,9,10,12,13,14,15,16,21,22,0.193935071577233,0.395577803389285,1
1,2,6,8,11,12,15,16,18,19,21,0.187082007607836,0.357370880589279,1
1,3,4,5,10,11,12,15,16,20,21,0.189731789231244,0.365075330710919,0
3,4,6,7,8,12,13,15,19,20,22,0.0758341956817332,0.456928575913462,3
1,4,5,9,14,15,17,18,19,20,22,0.175183584647981,0.334438504109883,1
2,3,4,6,8,10,14,15,16,21,22,0.0730390427874414,0.498970012349546,3
2,5,6,9,10,11,13,15,16,21,22,0.204326447937538,0.431569171942032,1
1,3,6,9,10,12,14,15,16,20,22,0.0710486831618687,0.516715396376028,3
1,2,3,5,7,10,17,18,19,20,21,0.22905741675478,0.351727029963832,1
3,4,11,15,16,17,18,19,20,21,22,0.15606056217374,0.459452402327841,2
2,3,5,11,12,14,16,17,18,21,22,0.182043047767898,0.425340758198942,1
2,3,6,7,11,14,16,18,19,21,22,0.0736829090107679,0.571165758054402,5
4,5,8,10,12,13,15,16,20,21,22,0.0240497287990823,0.65101794055255,6
2,4,5,8,9,11,13,14,15,16,19,0.140050857816799,0.532423943171617,1
2,8,9,11,13,14,15,17,18,19,22,0.225712420655853,0.300015085143355,0
1,2,3,6,11,14,15,16,17,19,20,0.198959484644817,0.398495647245971,0
1,4,7,8,9,10,11,13,14,16,18,0.17776109479917,0.372876821798894,1
2,4,5,6,7,9,14,15,17,20,21,0.171822932377037,0.434301296928332,1
1,3,6,7,9,12,14,15,16,17,18,0.0160446928454739,0.756592520932719,7
1,2,4,5,8,11,12,19,20,21,22,0.0903985674164332,0.350610311158585,4
2,6,7,8,9,12,13,15,18,20,22,0.0396444779112342,0.624830225476265,5
1,3,4,5,6,10,14,15,16,17,20,0.170153887079594,0.458335243084824,0
2,5,7,8,12,13,15,16,17,18,19,0.142617051000254,0.461180509589338,1
1,2,5,6,7,12,13,16,18,19,21,0.0464395345049098,0.460651998384301,5
1,2,5,6,7,8,10,12,17,20,21,0.0348879893569821,0.574606873346698,6
1,3,6,7,11,12,13,15,18,19,20,0.178052358127857,0.462402408647476,0
1,3,5,7,8,11,14,16,19,20,21,0.14832689462053,0.408692677557379,1
2,4,5,10,11,13,15,16,17,18,22,0.167667218573483,0.400309992715995,0
1,2,3,4,6,7,8,10,11,13,20,0.210078627557983,0.389382294902883,0
1,2,3,4,6,11,13,15,17,19,22,0.0024593093892879,1.00802990050784,10
2,3,4,5,7,10,12,13,15,19,21,0.0152173223701777,0.824842646444591,8
3,4,5,6,7,8,9,13,14,15,19,0.22038772779122,0.432097756034261,0
1,2,8,10,12,14,17,18,20,21,22,0.185983638976385,0.318312341294452,1
1,4,5,6,7,11,14,15,16,18,21,0.167657332971461,0.449106125324107,1
1,4,5,11,12,13,14,17,19,21,22,0.240385402198586,0.316649956794134,0
2,3,5,7,8,11,13,14,15,18,21,0.00295489066530325,0.855552107179401,8
1,3,6,7,8,9,11,13,16,18,21,0.204664897552065,0.413135950591011,0
3,4,6,7,9,11,12,15,17,20,22,0.139764900762072,0.513181423653056,1
1,4,6,8,11,14,18,19,20,21,22,0.0194218329109163,0.8967575835148,7
3,4,5,7,8,9,10,12,17,19,21,0.278579707666978,0.309832603130962,0
1,2,3,10,12,14,16,17,18,19,20,0.210860101902428,0.344570418487976,0
1,2,5,6,7,9,12,16,18,20,22,0.107099708928231,0.505055769452563,0
7,8,9,10,11,12,14,15,18,20,22,0.166748448957469,0.380182834926183,0
2,3,4,6,9,11,14,16,17,18,22,0.170610424048937,0.422669673234568,1
2,3,4,6,10,13,14,15,16,17,18,0.0624544218549941,0.559610276427913,4
1,4,5,7,9,10,11,13,15,18,22,0.0733856918234473,0.434266444946771,2
2,5,7,10,11,12,14,17,18,20,21,0.177751095628321,0.377956776950207,1
2,4,5,9,11,12,14,15,16,18,19,0.178643390854529,0.43825989494625,0
4,6,9,13,14,15,17,18,20,21,22,0.109456591719943,0.446132981919478,2
1,4,5,7,10,11,12,14,16,21,22,0.130907200744065,0.404361382715264,0
1,4,6,9,10,12,14,15,17,20,22,0.192030313330857,0.397444356148489,0
1,2,4,5,6,10,11,13,14,16,22,0.170684245392573,0.471317470170619,1
1,2,3,10,11,13,16,17,19,20,22,0.207108683111682,0.350308452327177,1
4,5,6,7,8,16,17,18,19,20,21,0.132937034274829,0.472455013367502,1
4,5,6,7,10,11,13,14,15,19,22,0.166813424307448,0.445234300854356,0
1,3,5,6,8,11,12,13,15,19,22,0.20577924409075,0.388263469508166,1
1,3,4,5,14,15,16,17,19,20,22,0.00745577979953032,0.904668613014118,8
1,5,8,9,12,13,14,16,19,20,22,0.15061324028764,0.414500452299336,0
3,4,5,7,9,11,13,16,17,21,22,0.0121438994660695,0.706741002158113,7
1,2,3,4,5,12,13,17,18,19,21,0.067624894386279,0.591866012544408,6
1,2,5,7,9,10,12,15,18,20,21,0.111662893236593,0.633522143063172,3
5,7,8,10,11,13,14,15,17,18,22,0.166189357781935,0.380150404212771,0
1,3,6,7,9,10,12,13,17,18,19,0.0102102739613814,0.653412385424341,9
1,2,3,7,8,10,15,16,19,20,21,0.160098331019224,0.348937409338337,1
4,5,6,8,9,10,11,14,18,20,22,0.188119106649885,0.430382806212139,0
1,5,8,10,11,12,13,14,16,19,20,0.119712571780304,0.426626779103762,0
1,4,5,7,8,11,12,14,17,21,22,0.157830357374101,0.363504393374405,0
2,3,4,8,11,12,15,18,19,21,22,0.231884132191705,0.269413506948483,1
1,2,3,7,9,11,12,14,17,18,22,0.199872137593292,0.360372115104896,0
3,4,5,6,13,15,16,17,19,21,22,0.100977553129168,0.451739754138739,1
1,2,3,4,10,11,13,14,15,17,21,0.00234707876292641,0.836305430494552,10
1,2,3,4,6,7,13,15,18,19,20,0.090296544218225,0.46629552987999,4
4,5,6,9,11,15,16,17,18,19,22,0.218058276707786,0.425757967143999,1
2,7,9,11,12,13,16,17,19,20,21,0.189233414398126,0.33062674920662,0
3,6,7,8,11,12,13,15,19,21,22,0.0621992844548816,0.523393713025997,5
1,4,5,6,7,8,9,10,11,18,19,0.122834878602057,0.437379736074298,2
1,6,7,11,13,14,15,16,18,20,22,0.10907539205232,0.507559784861783,1
1,4,5,6,8,10,13,14,16,20,21,0.148696261795343,0.454109283187985,0
2,3,9,11,13,14,15,17,18,20,22,0.218860102474167,0.323190497027894,1
1,2,4,6,9,11,12,13,17,19,20,0.238052415917148,0.340370011527487,0
1,3,6,8,10,12,13,15,18,19,21,0.226837719293668,0.318398256782445,1
1,5,6,8,9,11,13,14,16,18,21,0.155103501917688,0.438417764042172,1
1,3,4,5,6,9,11,14,16,17,20,0.188305700060352,0.438876465491756,0
1,2,9,10,11,12,15,16,18,19,22,0.197200393916919,0.305423846249863,0
1,3,5,11,14,15,17,18,19,21,22,0.198121177331394,0.332050341581582,1
4,5,8,10,11,12,15,16,18,21,22,0.190749593156319,0.354452327924456,1
1,2,4,5,8,9,11,12,18,19,21,0.271349567580865,0.269162004972233,0
1,2,6,9,10,14,15,19,20,21,22,0.0197905121676947,0.639002646539653,6
2,3,4,6,8,9,13,16,18,21,22,0.145782243043212,0.405064823946578,1
1,3,7,8,11,13,14,15,16,17,21,0.18474161810203,0.370083591745231,0
2,3,4,5,8,9,10,11,17,19,20,0.0420876094210038,0.573399996329663,7
1,3,6,9,12,15,16,18,19,21,22,0.177081641696058,0.410016497361485,1
1,3,4,5,7,8,9,12,13,18,20,0.146083560482462,0.379312316527982,2
1,2,3,6,9,11,12,13,17,18,21,0.18795084524513,0.33972376807615,0
1,2,8,9,10,11,13,16,18,19,20,0.209594300102063,0.309174838971857,0
2,3,4,5,7,10,11,13,16,19,20,0.194353706280871,0.413537179539578,1
1,3,4,5,6,8,9,13,16,18,19,0.173539178552054,0.428349376419568,0
5,6,7,9,10,13,14,17,18,20,22,0.145898899750621,0.502303121764536,1
2,4,7,8,10,11,12,13,14,15,18,0.143872208979525,0.552699132310825,1
1,4,6,10,12,13,14,15,18,20,22,0.17505175147043,0.41286466663946,1
1,3,6,7,10,11,12,13,18,19,21,0.223261636326168,0.429957606769168,0
1,6,9,10,11,12,14,16,19,20,21,0.195377883660094,0.379112347140849,0
2,4,6,7,12,15,16,17,20,21,22,0.12300073258623,0.510915407627922,1
2,3,5,6,8,11,13,14,15,20,22,0.177566989637896,0.43596320925708,1
3,4,5,6,7,8,10,13,16,18,20,0.15705137873839,0.452872754263866,0
1,2,7,8,11,12,13,15,18,19,20,0.0649567989519706,0.687431852002235,4
2,4,7,9,10,12,16,17,18,20,22,0.206269858648188,0.394797520389333,1
1,3,4,7,8,11,13,14,15,16,22,0.14708296502188,0.399425140123221,1
1,3,4,5,9,11,14,16,18,20,22,0.195270815393227,0.414897015356124,0
4,5,8,10,13,15,16,17,18,19,20,0.205905411576708,0.36933606461039,0
1,2,3,5,10,14,16,17,18,21,22,0.203417861098729,0.435472205224265,1
2,4,5,8,9,10,11,12,16,17,20,0.23687302785984,0.380048312362322,1
2,3,4,5,6,7,9,10,11,17,22,0.169618537084418,0.442624770216071,0
2,5,7,8,9,10,13,14,15,17,19,0.203564154146048,0.408234440615695,0
1,3,5,6,9,10,11,14,16,20,21,0.18793008297567,0.441451927791789,0
2,3,4,5,6,11,14,15,16,17,18,0.0692193829916493,0.585540579032059,3
1,5,10,11,12,15,17,18,20,21,22,0.219762347362259,0.340953163730826,1
1,2,4,6,10,12,15,16,17,18,19,0.175495634850588,0.353702474855417,1
3,4,6,7,11,13,14,16,18,20,22,0.0723605375220473,0.500144214232317,0
1,2,4,5,6,8,11,12,20,21,22,0.116869386718526,0.450262918637715,2
3,4,5,6,8,9,12,13,16,17,21,0.185143429656674,0.418630850388488,0
2,5,7,8,9,10,11,13,15,18,20,0.156319085115854,0.466376337078245,1
1,6,7,8,10,12,15,16,17,20,21,0.111748454637181,0.46211322083205,3
2,5,8,9,10,11,13,15,16,20,21,0.218454232976637,0.423136057042403,1
1,3,4,6,7,9,15,16,17,21,22,0.168747937180745,0.447864891855298,0
2,3,5,6,7,11,14,16,19,20,22,0.0806495141133996,0.493026960134548,1
4,6,7,10,11,15,17,18,20,21,22,0.134902547986126,0.590671861366322,1
2,3,4,5,9,10,11,15,16,17,21,0.21772349732484,0.433718215648618,0
1,2,4,5,6,8,10,12,15,17,22,0.218744067006565,0.380689138118592,1
2,3,6,10,12,13,15,16,18,20,22,0.128519788208571,0.421738612528592,1
2,3,5,8,10,11,15,16,17,21,22,0.210189755217888,0.409060128016334,0
1,3,4,5,7,9,11,13,16,18,19,0.0586651331909397,0.450238265559317,5
1,3,4,5,6,13,14,19,20,21,22,0.0399425046979439,0.464023295755388,4
4,5,6,7,9,10,11,13,16,19,22,0.16792780304374,0.455249290682027,0
1,5,8,11,12,13,16,18,19,20,21,0.198937188429359,0.327322198608127,1
3,4,7,8,9,13,15,17,19,20,21,0.150980509123349,0.316454311187059,2
4,8,9,10,11,12,13,14,15,16,22,0.161066207059359,0.386405822131884,0
1,2,7,9,13,15,17,18,20,21,22,0.209247757837127,0.390683618835112,0
1,2,3,5,8,12,16,17,18,19,20,0.205407057882818,0.370736837354507,0
4,5,8,9,10,12,14,15,17,18,21,0.234922595044247,0.336787129116124,0
1,2,7,12,13,14,16,19,20,21,22,0.176786717724688,0.392886116429748,1
1,2,3,5,8,12,15,16,18,20,21,0.220785273114956,0.386905056258229,0
2,4,7,9,10,12,14,15,16,18,20,0.242704353612668,0.376368426382949,1
1,2,5,6,9,10,12,14,17,21,22,0.0846133346791874,0.462372483115436,3
1,4,8,9,12,14,15,16,17,18,21,0.198913219841936,0.327919951485255,0
1,2,3,8,9,10,11,12,15,16,19,0.243200897761714,0.357855929567167,1
1,3,4,5,6,7,10,14,15,16,18,0.0843996719962692,0.481330000267761,3
2,3,5,6,10,12,13,18,19,20,21,0.217911509130985,0.382994158649469,0
1,2,4,7,8,9,10,13,17,19,20,0.14104173961027,0.311848893858782,4
3,4,5,7,8,11,13,15,16,18,22,0.17670756140751,0.412269894397114,0
2,3,4,5,8,11,13,14,16,19,22,0.0916442313045547,0.543644500208859,3
1,3,4,9,11,12,16,17,18,19,21,0.249404724032248,0.256679426114632,0
1,3,4,5,7,11,15,17,18,19,21,0.226253743979939,0.312887053003157,0
1,6,8,9,12,13,17,18,20,21,22,0.187152183339454,0.468867363366359,0
1,3,5,10,11,12,14,16,18,19,21,0.201558372714961,0.397511358219163,0
2,3,4,8,9,11,13,15,16,18,21,0.166551089463273,0.409240409894275,1
2,3,4,6,7,12,13,14,15,16,19,0.0239907557459374,0.624119124694333,6
1,3,5,11,15,17,18,19,20,21,22,0.232956884890612,0.340244975160169,0
3,5,8,9,11,12,14,16,18,21,22,0.166779747409058,0.410911678818494,0
2,6,7,8,12,13,15,16,17,20,21,0.148077357355516,0.429943552453056,1
1,2,6,7,9,10,11,14,17,18,19,0.0303589216783629,0.654645216044391,6
1,3,4,6,8,10,13,17,19,20,21,0.17548459556026,0.340011393704788,2
1,3,5,11,15,16,17,18,19,20,21,0.224762691631269,0.333508516335094,1
1,3,4,5,6,7,9,11,17,20,21,0.128943553934318,0.465071325929672,2
2,5,7,8,9,12,13,14,16,18,19,0.105149166415181,0.454550700582414,0
1,3,8,10,11,14,17,18,19,21,22,0.191988711897106,0.289549067813728,1
2,4,6,7,8,9,10,11,13,18,22,0.140377299542834,0.448345157339745,0
1,7,11,13,15,16,17,18,19,20,21,0.193924188919432,0.352038151920923,1
1,3,4,7,9,13,14,15,16,20,21,0.231058012275653,0.385714500760003,1
1,6,7,8,9,13,14,15,17,18,22,0.154996980005882,0.457239988598479,0
3,4,5,6,7,8,9,12,14,19,21,0.00806613973922043,0.471903079618184,6
1,3,5,6,7,8,12,14,18,21,22,0.155031757436868,0.475725227967765,1
1,5,6,7,9,10,15,16,17,18,22,0.0129999016567807,0.908072835489484,7
1,2,3,5,7,8,9,10,14,18,21,0.206441305822317,0.39732986147734,1
1,4,5,7,8,10,12,14,19,21,22,0.187251999553893,0.358953221014241,1
2,3,7,9,11,12,15,16,18,19,20,0.152894823989765,0.526311256903603,1
1,2,3,4,5,6,11,12,14,15,21,0.183434958555198,0.39457205048289,1
1,3,5,6,7,9,13,17,18,20,22,0.165512833256082,0.506154575510397,1
1,2,5,6,9,11,12,16,19,20,22,0.0944527165581521,0.450348660567482,1
1,2,3,4,9,11,12,14,16,17,18,0.178553253661498,0.420724587823494,1
4,6,11,12,13,15,17,19,20,21,22,0.07392921530463,0.506172196622629,2
2,4,7,10,12,13,15,18,20,21,22,0.224188360037369,0.378545596827115,0
1,2,3,4,5,10,11,12,13,14,16,0.147065034268577,0.533704805127643,1
6,8,9,11,12,13,14,15,18,20,22,0.177586511904297,0.426470603271211,0
4,5,7,9,10,13,14,15,16,17,20,0.150693419230971,0.440632225745932,1
2,4,5,6,12,14,15,16,17,19,21,0.142886317143605,0.431783627426916,0
