V1,V2,V3,V4,V5,V6,bestlam,rmse
1,3,6,10,11,13,25.8235558506525,38.7810568968152
1,3,6,10,12,13,29.024170105626,37.777825761556
1,3,6,11,12,13,26.0577444946491,40.3158946604782
1,3,7,8,9,10,33.7370417709651,32.5866389682408
1,3,7,8,9,11,29.9109568395476,31.0142057464764
1,3,7,8,9,12,10.8553990448741,33.2095262252849
1,3,7,8,9,13,16.1719273145318,26.7131062213203
1,3,7,8,10,11,29.2814070662009,30.5173041655416
1,3,7,8,10,12,32.3063445558145,22.8935441428865
1,3,7,8,10,13,29.6870338804889,29.2257476185273
1,3,7,8,11,12,24.2974026312321,15.1281255732327
1,3,7,8,11,13,13.0040675169661,26.6131794254397
1,3,7,8,12,13,26.7497831758933,20.3170292578662
1,3,7,9,10,11,25.5825723819521,287.979817530926
1,3,7,9,10,12,32.4817481173634,30.1415806718943
1,3,7,9,10,13,30.8815723762679,33.568761801961
1,3,7,9,11,12,18.1084527460643,302.530642575741
1,3,7,9,11,13,27.8765515434957,279.058530821544
1,3,7,9,12,13,29.3205861887106,29.9457302512825
1,3,7,10,11,12,33.9597261683654,27.4836064366187
1,3,7,10,11,13,28.4611573417833,31.8797950741384
1,3,7,10,12,13,30.6569562273644,29.360373360396
1,3,7,11,12,13,26.3658675157747,27.8721153310944
1,3,8,9,10,11,22.0660288979077,36.7814137616626
1,3,8,9,10,12,33.6903162228756,33.4433393696662
1,3,8,9,10,13,28.4036331248207,34.5151507294659
1,3,8,9,11,12,29.5509646841277,32.0466346389094
1,3,8,9,11,13,27.7579552663422,33.7784458595521
1,3,8,9,12,13,31.3035285434849,33.1502916560345
1,3,8,10,11,12,28.8418710600011,31.5497399696211
1,3,8,10,11,13,24.0684086826309,31.4302360425586
1,3,8,10,12,13,24.679416233665,30.0088139992944
1,3,8,11,12,13,24.265982014065,30.5239307569025
1,3,9,10,11,12,18.7069021438388,41.0877009708128
1,3,9,10,11,13,21.8738119034422,32.1254899898019
1,3,9,10,12,13,27.2603657464126,36.6724712792458
1,3,9,11,12,13,25.5632587058637,39.0850591862453
1,3,10,11,12,13,25.949871531655,37.316446309849
1,4,5,6,7,8,5.4049230604369,48.3616233240544
1,4,5,6,7,9,0.85361096229244,62.643511728146
1,4,5,6,7,10,7.13870741488194,45.117700715334
1,4,5,6,7,11,5.97257084497895,59.7687696871241
1,4,5,6,7,12,2.68806903804556,48.8337099200062
1,4,5,6,7,13,0.773782197270548,56.2167921089446
1,4,5,6,8,9,24.6198593293028,39.415268497738
1,4,5,6,8,10,20.6384732462504,38.8756653431781
1,4,5,6,8,11,26.3869324001373,41.4964023861345
1,4,5,6,8,12,31.906417791767,38.2422788689772
1,4,5,6,8,13,19.8624041310166,38.5906091553065
1,4,5,6,9,10,11.9970215483173,36.5244828676251
1,4,5,6,9,11,16.2849924563192,151.869674840547
1,4,5,6,9,12,5.72518616077197,54.018631423005
1,4,5,6,9,13,10.704216900176,42.0790065509761
1,4,5,6,10,11,19.9597970924872,45.8584647074131
1,4,5,6,10,12,27.6681626938229,37.0808242090011
1,4,5,6,10,13,12.1190733726892,39.8402159838976
1,4,5,6,11,12,28.3874994905719,41.7896127090174
1,4,5,6,11,13,18.3947043932657,44.452973231073
1,4,5,6,12,13,27.7985112046041,41.2403032768135
1,4,5,7,8,9,8.94901256050011,48.8827541587207
1,4,5,7,8,10,6.76675916985221,114.733384307485
1,4,5,7,8,11,22.0794654262841,37.0124088748462
1,4,5,7,8,12,25.456570515962,32.034530660384
1,4,5,7,8,13,6.75472090267809,42.7730588761679
1,4,5,7,9,10,1.21941835048472,63.4016540842367
1,4,5,7,9,11,0.900508403020951,2153.33086324265
1,4,5,7,9,12,1.09039297362417,46.5144106988578
1,4,5,7,9,13,0.819946621087591,87.8933855827149
1,4,5,7,10,11,14.9866033378759,45.9967755442584
1,4,5,7,10,12,19.7507588776429,38.0137966741281
1,4,5,7,10,13,0.85979667489246,68.7863115312699
1,4,5,7,11,12,12.3358689855327,41.3270158085394
1,4,5,7,11,13,0.778646313552146,68.683152094669
1,4,5,7,12,13,24.3188490274934,40.5734802339397
1,4,5,8,9,10,23.3518769115668,38.1042759269676
1,4,5,8,9,11,4.9611688120199,1444.64959640517
1,4,5,8,9,12,1.05868024287256,45.607016749632
1,4,5,8,9,13,19.8260754474396,40.3571202572759
1,4,5,8,10,11,19.8076290091965,42.7265596093401
1,4,5,8,10,12,31.1167965539847,36.8113237730971
1,4,5,8,10,13,22.637298173265,38.0542960029758
1,4,5,8,11,12,14.581816473598,45.1407301763913
1,4,5,8,11,13,6.76337127537366,51.6386752300251
1,4,5,8,12,13,9.33263858579128,50.9183577120392
1,4,5,9,10,11,20.1114015456639,41.8524273548618
1,4,5,9,10,12,28.0463825848194,36.2766713206106
1,4,5,9,10,13,11.8050556795247,52.0364185203833
1,4,5,9,11,12,1.17729996426669,65.7686307590603
1,4,5,9,11,13,20.614828270924,43.2173613979014
1,4,5,9,12,13,14.1487594597625,52.8441425196393
1,4,5,10,11,12,0.85576122807943,74.7473787192468
1,4,5,10,11,13,0.787918583044028,65.0578421211576
1,4,5,10,12,13,0.69496717626267,84.7705616955696
1,4,5,11,12,13,0.694305117876856,69.6841672199919
1,4,6,7,8,9,0.890260676429638,60.5199188225878
1,4,6,7,8,10,16.6787985715157,33.335792034065
1,4,6,7,8,11,8.10274753454962,47.189225155545
1,4,6,7,8,12,18.7104975158038,33.8541184509384
1,4,6,7,8,13,16.045416023719,34.8802251216368
1,4,6,7,9,10,29.4721653592829,33.2815419164901
1,4,6,7,9,11,3.26224648891536,1035.73200864386
1,4,6,7,9,12,11.5722339113715,34.6987102022678
1,4,6,7,9,13,29.0532098877855,35.3272689223685
1,4,6,7,10,11,0.895872790658042,82.0998220323973
1,4,6,7,10,12,36.8814498114222,33.0874479774094
1,4,6,7,10,13,26.7944095521604,34.1605959689592
1,4,6,7,11,12,18.7027324734997,38.0947082862081
1,4,6,7,11,13,2.37807136715215,65.5114897198243
1,4,6,7,12,13,24.4358635410719,37.6903798394306
1,4,6,8,9,10,16.1243161313357,42.9211380205012
1,4,6,8,9,11,26.2219858071654,40.5967996228405
1,4,6,8,9,12,13.9607818783506,35.6815084434152
1,4,6,8,9,13,7.7886099684442,53.8278486664768
1,4,6,8,10,11,21.182327334447,44.8207126774458
1,4,6,8,10,12,33.1571510798935,35.3920053035068
1,4,6,8,10,13,8.22484238010349,41.7248110322191
1,4,6,8,11,12,32.039931671714,37.1898337419242
1,4,6,8,11,13,26.5365087882215,39.1275269974381
1,4,6,8,12,13,33.3002233654332,37.2991429314709
1,4,6,9,10,11,18.5112347155695,42.8620303681148
1,4,6,9,10,12,17.1828989382964,36.428225802204
1,4,6,9,10,13,6.21532583801995,46.9268241734167
1,4,6,9,11,12,3.41300335696045,53.1502761404163
1,4,6,9,11,13,17.1328151030862,44.664264798626
1,4,6,9,12,13,0.719627814161217,69.0537687909427
1,4,6,10,11,12,25.4015637147023,41.2532451514651
1,4,6,10,11,13,4.30310983451018,55.9564945996839
1,4,6,10,12,13,27.0707122630139,35.9668723013236
1,4,6,11,12,13,28.7660520936705,40.2895420082528
1,4,7,8,9,10,33.5056958430387,34.0554128091447
1,4,7,8,9,11,3.48266202542431,550.146916077855
1,4,7,8,9,12,9.26599924023952,45.4251254253869
1,4,7,8,9,13,0.915508205850101,60.0615062481625
1,4,7,8,10,11,9.61352002666374,128.085370791487
1,4,7,8,10,12,37.3255663097978,30.6288412501441
1,4,7,8,10,13,6.25305487739498,160.025503525504
1,4,7,8,11,12,24.5205742526589,29.6426394272423
1,4,7,8,11,13,22.0700689005706,33.7289985492099
1,4,7,8,12,13,36.0424031832199,31.0684024799001
1,4,7,9,10,11,32.6278075644365,35.6142781414326
1,4,7,9,10,12,37.5050758008706,32.372116255074
1,4,7,9,10,13,29.6456115257227,33.3316161640379
1,4,7,9,11,12,3.14721560754348,58.7463565507338
1,4,7,9,11,13,27.8289816444624,36.2912499173719
1,4,7,9,12,13,20.2255408404935,41.0803908918904
1,4,7,10,11,12,1.12075149296886,53.9377109480034
1,4,7,10,11,13,0.959601520234544,55.1023744812756
1,4,7,10,12,13,2.68469983420947,53.2979428541429
1,4,7,11,12,13,1.01814803272468,63.4120774844303
1,4,8,9,10,11,27.5740274257267,37.512395280574
1,4,8,9,10,12,12.7061588294659,72.2822791431628
1,4,8,9,10,13,0.639793179503078,49.9010535978768
1,4,8,9,11,12,1.04532921689569,451.910191594811
1,4,8,9,11,13,22.1625370272746,36.4433819310384
1,4,8,9,12,13,2.28181291554149,54.3134478452594
1,4,8,10,11,12,31.5171763951897,35.8738335984414
1,4,8,10,11,13,21.769989083342,35.9392775670637
1,4,8,10,12,13,32.7060826828096,35.8068552389568
1,4,8,11,12,13,17.5728555462422,45.7462091535943
1,4,9,10,11,12,0.842690736628221,64.6313341219288
1,4,9,10,11,13,6.85361693151501,265.05348092995
1,4,9,10,12,13,26.9840593629057,35.1265620311124
1,4,9,11,12,13,30.8717355616333,37.1907395421536
1,4,10,11,12,13,19.1710814956922,41.3624321280387
1,5,6,7,8,9,16.7819407448505,43.1374086489051
1,5,6,7,8,10,4.43384049906622,119.254048641134
1,5,6,7,8,11,20.7201724355268,39.9932436519705
1,5,6,7,8,12,30.4262937058713,33.91227421199
1,5,6,7,8,13,1.55859058339173,54.2667041781205
1,5,6,7,9,10,27.4057227264403,39.2744585354096
1,5,6,7,9,11,13.0095213200427,643.362733942615
1,5,6,7,9,12,20.9930991457714,39.4786488170126
1,5,6,7,9,13,26.1217461131525,40.6680922099129
1,5,6,7,10,11,28.2804870896932,44.1153797845129
1,5,6,7,10,12,17.7386140450436,43.8354942938329
1,5,6,7,10,13,0.704217684909609,67.2858615538867
1,5,6,7,11,12,0.630890650885661,56.0364102201585
1,5,6,7,11,13,8.99553587144591,59.2077921787345
1,5,6,7,12,13,29.6214563748397,40.6295468532139
1,5,6,8,9,10,21.5027228219759,42.0909944116452
1,5,6,8,9,11,14.4685527626519,278.514727264199
1,5,6,8,9,12,7.50253574835636,51.6521395547073
1,5,6,8,9,13,21.2627431768029,43.7562385381445
1,5,6,8,10,11,10.4607548810939,57.8788380543143
1,5,6,8,10,12,26.826807383677,40.1932233082597
1,5,6,8,10,13,22.1900475267998,41.8523922899388
1,5,6,8,11,12,25.1869648017888,42.7819309288232
1,5,6,8,11,13,21.7288597848626,44.6451501900784
1,5,6,8,12,13,28.0852575793895,41.9228571388744
1,5,6,9,10,11,17.4022388987561,64.5751209626387
1,5,6,9,10,12,18.1671642729347,47.555406532157
1,5,6,9,10,13,9.22263480294433,55.7689975252042
1,5,6,9,11,12,25.5169906496725,46.8505238710236
1,5,6,9,11,13,15.3588055814536,53.6173161938722
1,5,6,9,12,13,0.641189129308915,73.9298723696538
1,5,6,10,11,12,20.3173881045073,51.8016736631506
1,5,6,10,11,13,17.6470607581083,46.610916990925
1,5,6,10,12,13,22.9337076830739,46.5259524098831
1,5,6,11,12,13,24.1837986878169,50.9609802617872
1,5,7,8,9,10,30.3929285081939,38.3571033212394
1,5,7,8,9,11,20.5333307471388,202.887276695088
1,5,7,8,9,12,24.1433743944054,33.8156084293425
1,5,7,8,9,13,0.698273806824383,55.7123615800883
1,5,7,8,10,11,29.9638565398383,38.0353307765838
1,5,7,8,10,12,29.5006127488501,33.0907569251226
1,5,7,8,10,13,0.771930831510067,274.034844882387
1,5,7,8,11,12,26.8776869962703,30.3350918438408
1,5,7,8,11,13,16.287993255345,39.9046081474422
1,5,7,8,12,13,28.3305464628667,34.7270041020157
1,5,7,9,10,11,28.3575408035117,40.1582527123693
1,5,7,9,10,12,21.9167990638052,40.5822840928775
1,5,7,9,10,13,0.735145171825812,68.8065940754277
1,5,7,9,11,12,7.9494200264818,53.8451651674538
1,5,7,9,11,13,26.8539677979996,38.2776153752816
1,5,7,9,12,13,31.8494807945392,39.8834153567888
1,5,7,10,11,12,0.876392597099382,59.5267748353237
1,5,7,10,11,13,28.6296635763763,38.5522306467382
1,5,7,10,12,13,19.6868948198876,48.3194583724106
1,5,7,11,12,13,17.2141167329533,50.1523770290925
1,5,8,9,10,11,21.4372020180093,45.2371760837184
1,5,8,9,10,12,22.4413654021414,39.9188356260044
1,5,8,9,10,13,21.6450543911783,38.3238774569492
1,5,8,9,11,12,11.4003875755743,220.564931762347
1,5,8,9,11,13,1.49088159314593,1607.70232568307
1,5,8,9,12,13,3.06505106534746,Inf
1,5,8,10,11,12,24.8106104626459,40.9268514612464
1,5,8,10,11,13,3.54490271478928,48.1517560212965
1,5,8,10,12,13,26.1367942507571,39.0859990338257
1,5,8,11,12,13,5.63876789261737,62.2793805322837
1,5,9,10,11,12,26.8373455687911,43.152123704791
1,5,9,10,11,13,17.6747624565476,152.927691959066
1,5,9,10,12,13,23.1222309681492,45.9399186428739
1,5,9,11,12,13,0.722509657927538,64.3832272699929
1,5,10,11,12,13,24.9462302106808,45.0430616023325
1,6,7,8,9,10,30.4766626835308,37.2723416864043
1,6,7,8,9,11,25.7877687739819,123.525234166965
1,6,7,8,9,12,20.6989700931083,35.0140819331904
1,6,7,8,9,13,26.7085213326013,36.6596950336459
1,6,7,8,10,11,7.9097800572116,124.634234271593
1,6,7,8,10,12,20.3638889859538,34.4256905991315
1,6,7,8,10,13,6.33582351447326,234.804752506529
1,6,7,8,11,12,28.722829923183,31.3591646072813
1,6,7,8,11,13,29.6318899080022,35.8997406770236
1,6,7,8,12,13,23.1000004317341,36.3646263312427
1,6,7,9,10,11,29.7948843263907,38.8972362624133
1,6,7,9,10,12,34.484169021331,35.6092391989288
1,6,7,9,10,13,25.8341062035882,36.9616157277472
1,6,7,9,11,12,32.9743654423614,36.3986464461018
1,6,7,9,11,13,17.229390243809,45.2223288462164
1,6,7,9,12,13,6.50783180535373,59.3510205986809
1,6,7,10,11,12,15.1995995037128,46.0427877128616
1,6,7,10,11,13,28.973304557323,38.4819423347304
1,6,7,10,12,13,32.2631450315826,36.1492847170909
1,6,7,11,12,13,26.8968769265669,39.6572084844823
1,6,8,9,10,11,24.6861504036489,43.0076383120206
1,6,8,9,10,12,14.6799001350337,44.0979420831438
1,6,8,9,10,13,23.690901430575,37.1354827489621
1,6,8,9,11,12,28.6645929677443,39.7268083087923
1,6,8,9,11,13,22.8961985762467,42.5290866769171
1,6,8,9,12,13,10.6614882946875,51.6363384300132
1,6,8,10,11,12,26.8939362809455,40.4625537470029
1,6,8,10,11,13,18.9269039672128,40.0383383769877
1,6,8,10,12,13,30.7719064388739,38.3496489165921
1,6,8,11,12,13,27.8667338577156,41.3739043022522
1,6,9,10,11,12,28.1024467975079,41.1886907246096
1,6,9,10,11,13,15.797134935637,42.4812212452171
1,6,9,10,12,13,21.821399529594,44.2778390069954
1,6,9,11,12,13,25.9959766515135,45.7068692968454
1,6,10,11,12,13,22.8967086271874,45.9368914542937
1,7,8,9,10,11,29.945713962349,37.2278525712183
1,7,8,9,10,12,31.4558678320333,32.6984998215644
1,7,8,9,10,13,26.0483044841526,35.168941604906
1,7,8,9,11,12,23.0665930840064,167.248464006302
1,7,8,9,11,13,27.5764924206635,35.6374440976727
1,7,8,9,12,13,32.9335661286,32.7590322991119
1,7,8,10,11,12,29.8208226897839,30.6528888520552
1,7,8,10,11,13,12.6276657994522,59.8971075602243
1,7,8,10,12,13,25.2714552882781,33.5157530084826
1,7,8,11,12,13,24.4205391688088,32.7093903636288
1,7,9,10,11,12,34.5125980125316,35.2783493114585
1,7,9,10,11,13,28.5339411932817,37.6560334822166
1,7,9,10,12,13,1.11947564864046,55.1389108764067
1,7,9,11,12,13,29.5037743530429,36.1790646375821
1,7,10,11,12,13,0.972495043169755,59.2300026793024
1,8,9,10,11,12,26.2438171652761,38.8019177342826
1,8,9,10,11,13,22.1062816556185,39.3487966870362
1,8,9,10,12,13,8.65636194483887,46.4549320973101
1,8,9,11,12,13,13.308233884251,48.1152506568733
1,8,10,11,12,13,25.6725663236408,39.7673817268452
1,9,10,11,12,13,23.606098905971,40.33173345666
2,3,4,5,6,7,1.94087365331907,44.8022659892627
2,3,4,5,6,8,29.2206248028322,35.4760458396147
2,3,4,5,6,9,27.8541466302859,34.7357737320776
2,3,4,5,6,10,0.783389876148999,45.9096448733156
2,3,4,5,6,11,30.6763438509648,37.7549144743338
2,3,4,5,6,12,7.39023782390641,47.2189583597177
2,3,4,5,6,13,7.02388689404218,39.3352092985884
2,3,4,5,7,8,2.35678438391562,39.6023201056218
2,3,4,5,7,9,1.00074995396756,49.8417806963653
2,3,4,5,7,10,11.9500772089846,36.5122171871483
2,3,4,5,7,11,8.16628366033433,41.1633014631429
2,3,4,5,7,12,34.093060848009,26.8777204982802
2,3,4,5,7,13,33.7545766824402,30.7832152041425
2,3,4,5,8,9,0.8009788075695,68.099099492405
2,3,4,5,8,10,29.3002559376889,33.793771109142
2,3,4,5,8,11,31.9373444825313,35.3962199309519
2,3,4,5,8,12,31.6330295450751,30.5744297155856
2,3,4,5,8,13,29.1106851310027,33.4794794154073
2,3,4,5,9,10,27.1772279260522,32.4582992630822
2,3,4,5,9,11,28.4752576319685,38.8618457625659
2,3,4,5,9,12,31.2460664373103,33.0760464058187
2,3,4,5,9,13,27.1690804808412,34.4843192824662
2,3,4,5,10,11,1.06641655492645,59.5355493621457
2,3,4,5,10,12,32.5175913050988,32.0282358061446
2,3,4,5,10,13,23.3312053135799,34.8209353415383
2,3,4,5,11,12,31.1821758710048,33.3318939550558
2,3,4,5,11,13,24.3703531311323,38.4989894491237
2,3,4,5,12,13,29.7350186601963,33.7320839009601
2,3,4,6,7,8,33.0679057330031,29.1775574493945
2,3,4,6,7,9,18.496600020541,33.120449801982
2,3,4,6,7,10,10.0269549108305,38.9442861758309
2,3,4,6,7,11,21.57919081115,32.7908485056315
2,3,4,6,7,12,28.1721733665708,26.590548007292
2,3,4,6,7,13,34.4701666596822,29.8561614644956
2,3,4,6,8,9,9.33971990119021,73.0473326402942
2,3,4,6,8,10,7.5436913063803,53.728097670691
2,3,4,6,8,11,4.69659644156159,69.2297069086545
2,3,4,6,8,12,33.2744012280218,30.0810590410282
2,3,4,6,8,13,28.9259331426879,32.1717822743101
2,3,4,6,9,10,9.77691235590818,34.8018570740087
2,3,4,6,9,11,9.9440042669461,51.3164956634173
2,3,4,6,9,12,35.1914035523692,31.4937727641503
2,3,4,6,9,13,29.0864888287426,32.2797371861985
2,3,4,6,10,11,6.38534959914124,48.4480031448578
2,3,4,6,10,12,27.3895237488293,30.2685959266705
2,3,4,6,10,13,30.0870399932522,30.8996716869462
2,3,4,6,11,12,21.395952207521,36.5923557783579
2,3,4,6,11,13,25.7933930418129,36.1840488847559
2,3,4,6,12,13,26.5893178277911,32.7164428971208
2,3,4,7,8,9,36.9330285034871,28.6053206427368
2,3,4,7,8,10,12.9186124597956,29.9023025594473
2,3,4,7,8,11,22.6563549117947,27.3004417075151
2,3,4,7,8,12,35.3373810535763,19.1911315042767
2,3,4,7,8,13,35.243689389518,25.5967060650677
2,3,4,7,9,10,37.8974277128574,28.6836736391626
2,3,4,7,9,11,3.68804138896728,488.290909037036
2,3,4,7,9,12,31.6128748521753,26.0083312065712
2,3,4,7,9,13,33.3735010705291,29.182906781105
2,3,4,7,10,11,5.86049872806792,43.7318236501529
2,3,4,7,10,12,39.0853959489905,24.9715485669911
2,3,4,7,10,13,35.6643493840093,28.058244688085
2,3,4,7,11,12,35.7005664256563,24.1018663920303
2,3,4,7,11,13,32.8166494232053,28.99146260951
2,3,4,7,12,13,33.5227047344697,25.7009549328113
2,3,4,8,9,10,21.1693353437343,31.7269655275578
2,3,4,8,9,11,16.7296090159764,38.0775367844106
2,3,4,8,9,12,34.9071461478467,29.5125810146718
2,3,4,8,9,13,35.4872752958472,31.9949190800473
2,3,4,8,10,11,1.45637450810985,54.6916208461639
2,3,4,8,10,12,33.8594095516572,28.5311884072663
2,3,4,8,10,13,31.6869024698752,30.9061356662562
2,3,4,8,11,12,31.9419144282136,28.382292299417
2,3,4,8,11,13,29.6326880418668,32.2660466163014
2,3,4,8,12,13,29.5547248581554,29.5139223938575
2,3,4,9,10,11,4.85272593730228,54.8213081120023
2,3,4,9,10,12,36.7713688669978,29.4026257117305
2,3,4,9,10,13,26.9476521485719,29.8996961809171
2,3,4,9,11,12,37.2584158045795,32.0253048078809
2,3,4,9,11,13,25.6888413440607,33.9921723264507
2,3,4,9,12,13,14.518292668828,34.9179026647398
2,3,4,10,11,12,16.2508416288865,35.4395731498662
2,3,4,10,11,13,27.0600531990625,33.603778409883
2,3,4,10,12,13,31.7080109255415,30.8538159760276
2,3,4,11,12,13,16.1004014384667,38.3278299667539
2,3,5,6,7,8,28.6890413988816,31.8900543739719
2,3,5,6,7,9,15.5763358823666,35.9700738539091
2,3,5,6,7,10,0.845017976686775,43.0920407619959
2,3,5,6,7,11,31.3491380653871,34.7963463229321
2,3,5,6,7,12,29.1714201513963,29.1954927813201
2,3,5,6,7,13,29.1412717819422,33.2732136766762
2,3,5,6,8,9,30.2348706397015,38.1968727648986
2,3,5,6,8,10,26.9497874647902,37.9668950118091
2,3,5,6,8,11,28.389278523778,42.9200281108166
2,3,5,6,8,12,21.1846591607717,35.4217435686549
2,3,5,6,8,13,26.8984823226743,36.5224935151686
2,3,5,6,9,10,27.0493264062582,37.0119926947402
2,3,5,6,9,11,27.1671825930828,42.2793526684011
2,3,5,6,9,12,27.17021076682,38.4667847978509
2,3,5,6,9,13,25.5788191729995,38.6487870906638
2,3,5,6,10,11,30.6251907335765,40.0006041091225
2,3,5,6,10,12,24.3192753734089,37.5444604923817
2,3,5,6,10,13,0.608525660222828,48.5237296894981
2,3,5,6,11,12,26.287374188114,37.0686866042981
2,3,5,6,11,13,27.9280620863694,39.8300854488449
2,3,5,6,12,13,22.6954485785893,37.6756511255381
2,3,5,7,8,9,13.9106473404633,30.1068587200079
2,3,5,7,8,10,32.507961705985,30.8674406478851
2,3,5,7,8,11,26.1863988469874,28.6434323912529
2,3,5,7,8,12,25.889670475122,19.7558410733361
2,3,5,7,8,13,22.2311229296006,27.8515355549996
2,3,5,7,9,10,0.957233782130073,45.3645488028022
2,3,5,7,9,11,31.5846168851339,34.4202100808438
2,3,5,7,9,12,25.8459736818024,28.856971817032
2,3,5,7,9,13,17.6260994785722,35.7624391797177
2,3,5,7,10,11,0.946269350020701,49.4272490176976
2,3,5,7,10,12,31.3581608541445,28.1731208477966
2,3,5,7,10,13,31.9116765848134,32.1461247447768
2,3,5,7,11,12,24.988780172645,25.2132090670737
2,3,5,7,11,13,26.0606860099459,31.6986660355651
2,3,5,7,12,13,25.0169633540199,27.6267555486612
2,3,5,8,9,10,31.6130449112509,36.3209066339583
2,3,5,8,9,11,29.3380813343847,37.9766177852332
2,3,5,8,9,12,23.0308366939817,34.572814221208
2,3,5,8,9,13,21.6476786554669,38.1528207088823
2,3,5,8,10,11,30.5612181503669,38.0914088261332
2,3,5,8,10,12,27.3172531246364,31.8490346875601
2,3,5,8,10,13,28.2579113872904,35.4653353899788
2,3,5,8,11,12,23.1354822134025,29.9447360400376
2,3,5,8,11,13,26.7071829065528,35.7262879652817
2,3,5,8,12,13,26.0773490349358,32.1914093515787
2,3,5,9,10,11,26.2054848286113,39.6396802291224
2,3,5,9,10,12,28.4749066979393,35.7093325779861
2,3,5,9,10,13,25.3193932878528,35.4316156379065
2,3,5,9,11,12,27.9412618273377,36.227328996466
2,3,5,9,11,13,25.4985699818772,37.466661554338
2,3,5,9,12,13,27.4901416167914,36.1659118665927
2,3,5,10,11,12,28.6049800755614,34.732621426624
2,3,5,10,11,13,30.3099587951201,36.6304678620125
2,3,5,10,12,13,28.7474261891391,34.77998819774
2,3,5,11,12,13,23.1459628818348,37.1758458359258
2,3,6,7,8,9,32.1475237227514,31.3910180136122
2,3,6,7,8,10,34.5611546046294,30.591828717836
2,3,6,7,8,11,0.943645364517148,60.2563988730351
2,3,6,7,8,12,26.3802661244426,21.5402540583429
2,3,6,7,8,13,31.2691977182156,28.0352416338684
2,3,6,7,9,10,8.37831159240713,41.052436985776
2,3,6,7,9,11,34.2808880995034,34.0237339084614
2,3,6,7,9,12,27.0186048309538,28.8820467992755
2,3,6,7,9,13,30.9794482945845,32.3184433251958
2,3,6,7,10,11,28.492369021837,34.5504283294982
2,3,6,7,10,12,34.8782875862814,28.0663441974388
2,3,6,7,10,13,33.1464995949868,31.4087078587509
2,3,6,7,11,12,26.5089763094827,26.3010427206729
2,3,6,7,11,13,28.9075504440609,31.5286515147888
2,3,6,7,12,13,28.988714211098,28.1671582563563
2,3,6,8,9,10,8.63393097831376,79.9251885621858
2,3,6,8,9,11,7.98569193720932,68.7792601641156
2,3,6,8,9,12,28.8960725290989,32.3631008779747
2,3,6,8,9,13,33.0391615204967,34.6483719631572
2,3,6,8,10,11,17.3432301501778,41.361991713508
2,3,6,8,10,12,29.7858048486469,31.4751781298304
2,3,6,8,10,13,28.403664223364,34.4165831587039
2,3,6,8,11,12,25.5576518304346,29.9105466183919
2,3,6,8,11,13,27.3526419313241,35.4755518683336
2,3,6,8,12,13,24.8241620648557,32.8101412788836
2,3,6,9,10,11,13.2868967188501,42.7215409695692
2,3,6,9,10,12,33.0736484134832,33.2148888873508
2,3,6,9,10,13,26.7079849304002,34.2374794815617
2,3,6,9,11,12,30.9490013742247,35.1531434169433
2,3,6,9,11,13,24.0979459296376,36.8375747861867
2,3,6,9,12,13,27.2580829075662,35.5254818280534
2,3,6,10,11,12,13.723720427684,40.5006753288177
2,3,6,10,11,13,29.812497866075,36.8667358251473
2,3,6,10,12,13,29.7754294830801,34.5139149172772
2,3,6,11,12,13,24.7161239361031,36.7723595026828
2,3,7,8,9,10,34.8232394193617,30.0812609307468
2,3,7,8,9,11,29.1574569254009,29.1277886167441
2,3,7,8,9,12,31.8614598660473,21.2894852917453
2,3,7,8,9,13,26.9313882175128,27.5310954923969
2,3,7,8,10,11,27.8179515150229,28.5065110522226
2,3,7,8,10,12,29.5290452821873,20.6275381616965
2,3,7,8,10,13,33.3531394888142,26.9599941072063
2,3,7,8,11,12,23.7932358505005,13.183134764888
2,3,7,8,11,13,22.6430090139142,23.5877469632568
2,3,7,8,12,13,31.047547221232,18.4318801825632
2,3,7,9,10,11,0.990210696309452,40.5950301641924
2,3,7,9,10,12,35.4726446467353,27.5532845583409
2,3,7,9,10,13,33.4033090216409,30.8033498937726
2,3,7,9,11,12,24.5047251598743,26.0204370951912
2,3,7,9,11,13,29.3365453303509,31.0265064882684
2,3,7,9,12,13,29.5033305956161,27.8026424435625
2,3,7,10,11,12,33.0813076004106,25.3838398635163
2,3,7,10,11,13,30.9343974037939,30.3050884433176
2,3,7,10,12,13,31.2638727696519,27.0747095579105
2,3,7,11,12,13,24.6170368866784,25.9054420738652
2,3,8,9,10,11,2.74505887319812,44.2753506887138
2,3,8,9,10,12,31.154399579407,30.9660609045368
2,3,8,9,10,13,31.679452376352,33.2153798981682
2,3,8,9,11,12,27.7028935105558,30.2022336627039
2,3,8,9,11,13,27.8499403487632,32.2645878559844
2,3,8,9,12,13,20.0386559198823,30.2137754600655
2,3,8,10,11,12,27.3204402095748,29.5659968680345
2,3,8,10,11,13,28.5600566425064,31.9312405031823
2,3,8,10,12,13,28.9240278755167,30.8014077641133
2,3,8,11,12,13,21.5996877718935,28.9336770294886
2,3,9,10,11,12,20.8460813418202,36.8095041972831
2,3,9,10,11,13,27.2925203091864,33.230247910162
2,3,9,10,12,13,27.1731911858035,33.7578627523898
2,3,9,11,12,13,25.0323680205416,36.5292172119384
2,3,10,11,12,13,27.3010373892156,33.6847376697988
2,4,5,6,7,8,6.12664371636396,38.1993348244169
2,4,5,6,7,9,31.0539035812283,34.2730328539029
2,4,5,6,7,10,3.06948748099338,63.6921626829961
