pred1,pred2,Fstat,pval,Rsquare,adjRsquare,AICc,loocv,n
RY_Wet_BFL_Mag_50,RY_DS_Dur_WS,0.431014072,0.907762216,0.097272106,-0.128409867,119.8594687,1922,11
RY_discon_10,SY_discon_100,0.929520692,0.341477032,0.188562083,-0.014297396,118.6867224,1923,11
RY_discon_20,log_tot_flow_CFLP,0.600577069,0.646438493,0.130543856,-0.08682018,119.4463826,1923,11
BY_min_flow_sepdec,RY_DS_Mag_50,1.216483032,0.249031836,0.233199844,0.041499806,118.0643241,1923,11
RY_recon_80,BY_tot_flow_sepdec,0.992503638,0.517177256,0.198798781,-0.001501524,118.5470691,1924,11
RY_discon_10,RY_discon_15,0.923089336,0.317678616,0.187502049,-0.015622439,118.7010831,1929,11
RY_recon_100,BY_FA_Dur,2.365473779,0.75945829,0.541859578,0.312789367,80.80959046,1934,7
log_RY_tot_flow,RY_Wet_BFL_Mag_50,0.434880739,0.403975925,0.098059173,-0.127426033,119.8498738,1934,11
BY_recon_80,BY_tot_flow_sepdec,0.957811868,0.268201883,0.193192459,-0.008509426,118.6237724,1944,11
RY_discon_50,tot_flow_CFLP,0.530788838,0.534785775,0.117151529,-0.103560589,119.6145251,1944,11
RY_discon_20,tot_flow_CFLP,0.579960087,0.495668194,0.126629944,-0.091712571,119.4957887,1945,11
RY_discon_20,RY_DS_Mag_50,0.619378573,0.904414498,0.134082661,-0.082396673,119.4015197,1945,11
RY_SP_Tim,RY_DS_Dur_WS,1.395262077,0.379929427,0.258608768,0.07326096,117.6936489,1950,11
BY_recon_50,RY_recon_10,0.75913125,0.013546312,0.159510467,-0.050611916,119.0736653,1952,11
RY_discon_10,RY_DS_Mag_90,2.551496358,0.33268608,0.389452458,0.236815572,115.5577536,1952,11
RY_discon_20,BY_tot_flow_sepdec,1.181883825,0.727639673,0.228079954,0.035099943,118.1375265,1952,11
RY_recon_10,RY_recon_15,0.46069053,0.008234373,0.103277851,-0.120902687,119.7860424,1952,11
BY_recon_10,RY_FA_Dur,2.148564797,0.185705318,0.517905565,0.276858348,81.88992944,1954,7
RY_discon_10,RY_recon_80,0.85521878,0.357134616,0.176144231,-0.029819711,118.853786,1954,11
RY_discon_10,RY_recon_50,0.852502828,0.428180946,0.175683118,-0.030396102,118.859941,1955,11
BY_recon_50,RY_DS_Tim,0.770023935,0.574609345,0.161429784,-0.04821277,119.0485173,1956,11
SY_tot_flow_janjul,SY_Wet_Tim,1.381478215,0.322616633,0.256709803,0.070887254,117.7217877,1957,11
RY_discon_10,RY_discon_80,1.055714784,0.311979131,0.208816128,0.01102016,118.4086701,1959,11
BY_recon_50,RY_recon_20,0.608467883,0.022104503,0.132032575,-0.084959281,119.4275318,1960,11
RY_discon_20,RY_DS_Tim,0.41440331,0.669642648,0.093875272,-0.13265591,119.9007824,1960,11
SY_tot_flow_janjul,RY_DS_Mag_50,0.720382629,0.168478768,0.152611067,-0.059236166,119.1635933,1963,11
log_SY_tot_flow_janjul,RY_DS_Mag_50,0.642325363,0.77660887,0.138362849,-0.077046439,119.3470124,1963,11
BY_recon_20,BY_recon_80,1.19829464,0.035176239,0.230516876,0.038146095,118.102745,1966,11
RY_recon_50,log_RY_tot_flow,0.305086627,0.565080782,0.070866548,-0.161416815,120.1766119,1967,11
RY_SP_Tim,SY_Wet_Tim,1.500028388,0.526707656,0.272731026,0.090913783,117.482096,1970,11
RY_discon_10,RY_DS_Mag_50,0.914833184,0.593278376,0.186137179,-0.017328526,118.7195459,1973,11
RY_discon_15,RY_SP_ROC,0.580738741,0.501859852,0.126778403,-0.091526997,119.4939187,1973,11
SY_discon_80,RY_min_flow,0.442510469,0.853671986,0.099608199,-0.125489751,119.8309658,1973,11
RY_recon_15,RY_DS_Mag_90,1.581480366,0.002227677,0.28334425,0.104180312,117.3203874,1978,11
SY_discon_100,RY_min_flow,0.439390263,0.810025374,0.098975363,-0.126280796,119.8386944,1978,11
RY_recon_100,SY_Wet_Tim,0.709187543,0.580790249,0.150596581,-0.061754274,119.1897124,1984,11
BY_recon_50,RY_discon_15,1.078123193,0.451695086,0.212307412,0.015384265,118.3600226,1986,11
RY_SP_ROC,RY_Wet_BFL_Mag_50,0.184337378,0.995944394,0.044054138,-0.194932327,120.4895499,1987,11
BY_recon_20,BY_FA_Mag,3.330291125,0.145495941,0.624785973,0.437178959,79.41183653,1990,7
RY_recon_100,RY_FA_Mag,1.794830016,0.66246988,0.472967171,0.209450756,82.5137892,1990,7
RY_recon_20,RY_recon_100,0.539772884,0.198743964,0.118898654,-0.101376683,119.592735,1995,11
BY_recon_50,RY_discon_50,0.746745085,0.63678948,0.157317292,-0.053353384,119.1023313,1996,11
RY_min_flow,RY_FA_Mag,1.382446505,0.059979186,0.408712009,0.113068013,83.31907167,1997,7
RY_recon_10,RY_DS_Mag_50,0.63049744,0.256988763,0.136161924,-0.079797595,119.3750745,1998,11
RY_min_flow,RY_DS_Tim,0.442517363,0.916226381,0.099609597,-0.125488004,119.8309487,1998,11
BY_min_flow_sepdec,RY_min_flow,0.87334332,0.082848605,0.179208248,-0.02598969,118.8127994,2000,11
log_SY_tot_flow_janjul,RY_SP_Tim,0.970832551,0.750054883,0.195305825,-0.005867719,118.594921,2000,11
RY_recon_10,RY_recon_50,0.391336103,0.030539035,0.089115498,-0.138605628,119.958413,2003,11
SY_tot_flow_janjul,RY_DS_Dur_WS,0.421335556,0.375597936,0.095295992,-0.13088001,119.8835219,2004,11
BY_recon_50,RY_tot_flow,0.264224381,0.075734,0.061963058,-0.172546178,120.2815184,2005,11
BY_min_flow_sepdec,SY_Wet_Tim,1.187420525,0.765237964,0.228903849,0.036129811,118.1257796,2005,11
tot_flow_CFLP,SY_tot_flow_janjul,0.27227567,0.139068806,0.063730829,-0.170336464,120.2607689,2005,11
BY_recon_50,RY_discon_80,0.707481203,0.631188511,0.150288694,-0.062139132,119.1936989,2008,11
BY_recon_80,RY_DS_Mag_50,0.932186984,0.10954573,0.189000739,-0.013749076,118.6807743,2008,11
RY_discon_10,RY_Wet_BFL_Mag_50,0.866743938,0.348837877,0.178095242,-0.027380948,118.8277055,2008,11
RY_discon_80,log_tot_flow_CFLP,0.470848339,0.624866389,0.105315212,-0.118355985,119.7610219,2010,11
SY_tot_flow_janjul,log_tot_flow_CFLP,0.27753903,0.814899138,0.064882875,-0.168896406,120.2472254,2010,11
RY_discon_50,RY_DS_Tim,0.367498778,0.736584475,0.084143991,-0.144820011,120.0182865,2012,11
RY_recon_10,RY_SP_ROC,0.397278676,0.662450593,0.090346486,-0.137066893,119.9435373,2013,11
RY_discon_50,RY_min_flow,0.448191829,0.962822491,0.100758206,-0.124052242,119.8169073,2014,11
RY_recon_10,RY_min_flow,0.55829384,0.04877873,0.122478686,-0.096901642,119.5479495,2014,11
RY_recon_15,RY_DS_Mag_50,0.624596239,0.433257281,0.135059626,-0.081175467,119.3891021,2018,11
BY_recon_50,BY_FA_Dur,2.262398523,0.485141654,0.530780618,0.296170927,80.97685328,2019,7
RY_recon_10,BY_tot_flow_sepdec,1.457920682,0.037561745,0.267120167,0.083900208,117.566635,2019,11
SY_tot_flow_janjul,RY_Wet_BFL_Mag_50,0.239801535,0.138364199,0.056559613,-0.179300483,120.3447007,2021,11
BY_recon_50,SY_tot_flow_janjul,0.44367271,0.032508211,0.099843697,-0.125195379,119.8280884,2022,11
RY_discon_15,BY_FA_Dur,2.974360389,0.239038824,0.597938259,0.396907388,79.89559995,2024,7
RY_recon_20,SY_Wet_BFL_Dur,0.440419645,0.066346615,0.099184239,-0.126019701,119.8361441,2024,11
RY_recon_80,RY_FA_Mag,1.71301102,0.637876977,0.461353605,0.192030408,82.66636453,2026,7
RY_recon_80,SY_Wet_Tim,0.718335539,0.776596135,0.15224342,-0.059695725,119.1683647,2026,11
SY_tot_flow_janjul,RY_SP_Tim,1.070593806,0.931483872,0.211137758,0.013922197,118.3763445,2031,11
RY_discon_100,log_tot_flow_CFLP,0.481884318,0.611164466,0.107518241,-0.115602199,119.7339026,2033,11
RY_DS_Mag_50,RY_FA_Mag,1.354139051,0.0701478,0.403721799,0.105582698,83.37790069,2038,7
RY_SP_ROC,SY_Wet_BFL_Dur,0.326487948,0.94500578,0.075462581,-0.155671774,120.1220645,2041,11
RY_discon_80,tot_flow_CFLP,0.437997934,0.563047583,0.098692685,-0.126634143,119.8421449,2044,11
SY_discon_80,SY_Wet_Tim,0.714507007,0.823972115,0.151554978,-0.060556277,119.1772939,2045,11
log_tot_flow_CFLP,SY_Wet_Tim,0.795082932,0.731012037,0.165812134,-0.042734833,118.9908808,2045,11
log_SY_tot_flow_janjul,SY_Wet_Tim,1.02494504,0.457659951,0.203971393,0.004964241,118.4758221,2046,11
RY_SP_ROC,RY_DS_Mag_90,1.120591812,0.595359805,0.218840293,0.023550366,118.2684116,2047,11
RY_recon_100,SY_tot_flow_janjul,0.311209269,0.231782879,0.072186074,-0.159767408,120.160979,2049,11
RY_Wet_BFL_Mag_50,SY_Wet_BFL_Dur,0.192011689,0.130956613,0.045804187,-0.192744766,120.4693937,2050,11
RY_discon_10,RY_discon_50,0.975877897,0.304512052,0.196121753,-0.004847808,118.5837618,2052,11
BY_recon_80,RY_discon_10,1.506385001,0.248362304,0.273570591,0.091963239,117.4693902,2053,11
BY_recon_80,RY_DS_Mag_90,1.136587908,0.04992277,0.22127294,0.026591175,118.2341025,2054,11
SY_discon_100,SY_Wet_Tim,0.714977571,0.812611595,0.151639655,-0.060450432,119.1761961,2055,11
RY_DS_Mag_90,RY_SP_Tim,3.114027521,0.870971429,0.437730598,0.297163247,114.6516278,2058,11
RY_discon_50,RY_SP_ROC,0.406754303,0.602859141,0.092302469,-0.134621913,119.919859,2062,11
RY_recon_10,tot_flow_CFLP,0.396766539,0.120139442,0.090240529,-0.137199339,119.9448185,2062,11
BY_recon_50,RY_discon_100,0.692244251,0.639377489,0.147529458,-0.065588178,119.229361,2067,11
RY_recon_20,log_BY_tot_flow_sepdec,2.257136934,0.138463817,0.360729988,0.200912486,116.0634319,2067,11
RY_Wet_BFL_Dur,RY_FA_Tim,1.412188593,0.678546995,0.413865926,0.12079889,83.25778922,2070,7
BY_recon_50,log_SY_tot_flow_janjul,0.345620572,0.516650412,0.079533076,-0.150583655,120.0735275,2071,11
RY_SP_ROC,RY_DS_Dur_WS,0.296066563,0.752639066,0.06891573,-0.163855337,120.1996834,2073,11
BY_recon_50,RY_discon_20,0.851706249,0.558591988,0.175547777,-0.030565278,118.8617469,2077,11
RY_recon_10,log_tot_flow_CFLP,0.399121957,0.839241902,0.090727641,-0.136590449,119.9389272,2077,11
BY_recon_50,SY_discon_80,0.265210379,0.918514438,0.062179906,-0.172275118,120.2789752,2078,11
RY_recon_15,RY_SP_ROC,0.337859908,0.741297305,0.077886311,-0.152642111,120.0931895,2078,11
log_SY_tot_flow_janjul,RY_Wet_BFL_Mag_50,0.135877854,0.680078332,0.032853449,-0.208933188,120.6176862,2078,11
log_SY_tot_flow_janjul,RY_DS_Dur_WS,0.241367328,0.561209942,0.056907905,-0.178865119,120.3406391,2079,11
RY_discon_100,RY_DS_Tim,0.282370766,0.702565519,0.065937954,-0.167577558,120.2348073,2080,11
RY_recon_15,RY_recon_50,0.304514957,0.028034047,0.070743152,-0.16157106,120.1780727,2080,11
BY_recon_50,RY_discon_10,1.619469735,0.254304326,0.288189066,0.110236333,117.2457714,2081,11
BY_recon_50,log_RY_tot_flow,0.210392178,0.963573455,0.049969734,-0.187537832,120.421268,2082,11
BY_recon_50,SY_discon_100,0.254682381,0.865971621,0.059859317,-0.175175854,120.3061606,2085,11
BY_recon_50,tot_flow_CFLP,0.210621089,0.146449554,0.050021383,-0.187473272,120.42067,2085,11
RY_discon_100,tot_flow_CFLP,0.443838999,0.556429217,0.099877381,-0.125153274,119.8276767,2087,11
BY_recon_50,SY_Wet_BFL_Dur,0.230819901,0.070927123,0.054556778,-0.181804028,120.368028,2089,11
SY_min_flow_janjul,RY_Wet_Tim,2.109418359,0.005339884,0.345273189,0.181591486,116.3262345,2089,11
RY_recon_50,RY_recon_80,0.29122801,0.136345958,0.06786589,-0.165167637,120.2120794,2090,11
RY_recon_50,RY_SP_ROC,0.277955813,0.827672403,0.064973979,-0.168782526,120.2461537,2091,11
BY_recon_20,BY_FA_Tim,1.898417459,0.034221912,0.486971311,0.230456966,81.60168269,2097,7
RY_recon_10,RY_DS_Tim,0.393415175,0.86623091,0.089546551,-0.138066812,119.9532062,2098,11
RY_recon_15,BY_tot_flow_sepdec,1.252961823,0.051744453,0.238524829,0.048156037,117.987669,2100,11
tot_flow_CFLP,SY_Wet_Tim,0.817394694,0.982534917,0.169675674,-0.037905407,118.9398159,2101,11
RY_tot_flow,SY_tot_flow_janjul,0.224754701,0.112354832,0.053199468,-0.183500666,120.3838086,2102,11
RY_discon_20,RY_SP_ROC,0.422191845,0.593764101,0.095471174,-0.130661033,119.8813917,2105,11
RY_discon_10,RY_discon_100,1.066747838,0.311318891,0.210538963,0.013173704,118.384691,2108,11
RY_recon_20,log_RY_tot_flow,0.402060846,0.480002468,0.091334686,-0.135831642,119.9315809,2108,11
RY_tot_flow,SY_Wet_BFL_Dur,0.175051623,0.103354023,0.041928014,-0.197589983,120.5139879,2108,11
RY_discon_15,RY_recon_50,0.5694408,0.607054065,0.124619363,-0.094225797,119.5210826,2109,11
RY_min_flow,BY_FA_Mag,1.902284572,0.252131549,0.487479715,0.231219573,81.59474234,2110,7
RY_recon_100,RY_SP_ROC,0.22377595,0.990437683,0.052980071,-0.183774911,120.3863573,2112,11
RY_recon_50,tot_flow_CFLP,0.198894159,0.175938029,0.047368224,-0.19078972,120.4513487,2113,11
log_tot_flow_CFLP,RY_SP_Tim,0.880125549,0.948535299,0.180348956,-0.024563805,118.7975014,2113,11
SY_Wet_Tim,SY_SP_ROC,1.771149863,0.351167569,0.306897222,0.133621528,116.952797,2113,11
RY_recon_50,RY_SP_Tim,0.879950364,0.805385556,0.180319532,-0.024600586,118.7978963,2114,11
BY_min_flow_sepdec,RY_SP_Tim,1.142921307,0.708278352,0.222231926,0.027789907,118.2205479,2115,11
RY_recon_50,RY_tot_flow,0.196739873,0.18422277,0.046879216,-0.19140098,120.4569938,2117,11
RY_recon_50,log_tot_flow_CFLP,0.195259299,0.804648701,0.046542844,-0.191821445,120.4608752,2118,11
RY_recon_100,log_RY_tot_flow,0.21280288,0.79211163,0.050513372,-0.186858285,120.4149717,2118,11
SY_tot_flow_janjul,SY_Wet_BFL_Dur,0.274647308,0.073660179,0.064250285,-0.169687144,120.2546642,2119,11
RY_recon_100,log_SY_tot_flow_janjul,0.191671614,0.726656977,0.045726772,-0.192841534,120.4702861,2123,11
RY_recon_50,RY_Wet_BFL_Mag_50,0.180991801,0.224564085,0.043289203,-0.195888497,120.4983484,2127,11
RY_discon_80,RY_DS_Tim,0.282873107,0.70659504,0.066047511,-0.167440612,120.233517,2129,11
BY_recon_50,log_tot_flow_CFLP,0.206013975,0.964301373,0.048980811,-0.188773986,120.4327124,2130,11
RY_recon_15,RY_min_flow,0.47527545,0.09823698,0.106200268,-0.117249666,119.7501349,2130,11
RY_recon_50,SY_Wet_BFL_Dur,0.236741948,0.074603687,0.055878302,-0.180152122,120.3526416,2135,11
tot_flow_CFLP,BY_FA_Mag,2.128543645,0.356665672,0.515567674,0.273351511,81.20020451,2136,7
RY_recon_10,RY_Wet_BFL_Mag_50,0.391371584,0.073647345,0.089122858,-0.138596428,119.9583241,2137,11
SY_tot_flow_janjul,RY_SP_ROC,0.28146583,0.762965295,0.065740529,-0.167824338,120.237132,2137,11
RY_tot_flow,BY_FA_Mag,1.916363275,0.371819899,0.489322144,0.233983216,81.56953312,2140,7
BY_recon_50,RY_recon_80,0.212466583,0.106382597,0.050437571,-0.186953036,120.4158498,2141,11
BY_FA_Mag,RY_Wet_Tim,1.954648989,0.923097775,0.494266114,0.241399171,81.5014346,2142,7
RY_discon_50,RY_FA_Mag,1.453898554,0.993675614,0.420944197,0.131416296,83.17274127,2143,7
RY_recon_15,tot_flow_CFLP,0.318919392,0.12892765,0.073842404,-0.157696994,120.1413243,2143,11
RY_tot_flow,RY_SP_ROC,0.110975341,0.929907278,0.026994893,-0.216256383,120.6841184,2148,11
SY_tot_flow_janjul,log_RY_tot_flow,0.229704467,0.777380298,0.054307451,-0.182115687,120.3709284,2148,11
RY_discon_80,RY_min_flow,0.437347902,0.840110882,0.098560652,-0.126799185,119.8437561,2150,11
RY_discon_80,RY_SP_ROC,0.339071428,0.629320169,0.078143777,-0.152320279,120.0901177,2150,11
RY_recon_100,SY_discon_80,0.248110858,0.846778449,0.058404987,-0.176993767,120.3231636,2151,11
RY_recon_50,RY_DS_Tim,0.295146487,0.895616467,0.06871628,-0.16410465,120.2020395,2153,11
RY_recon_100,SY_discon_100,0.239509303,0.874463385,0.056494581,-0.179381773,120.3454589,2153,11
BY_recon_20,RY_FA_Tim,0.749843675,0.13420198,0.272685928,-0.090971108,84.76845808,2155,7
RY_recon_15,log_tot_flow_CFLP,0.321659419,0.795370514,0.074429609,-0.156962989,120.1343478,2155,11
RY_recon_50,SY_discon_80,0.314163796,0.941718658,0.072821481,-0.158973149,120.1534431,2155,11
RY_discon_15,RY_recon_80,0.583239917,0.505151097,0.127254939,-0.090931326,119.4879141,2159,11
RY_recon_10,RY_recon_80,0.425638303,0.133919139,0.096175574,-0.129780533,119.8728221,2164,11
RY_recon_10,RY_SP_Tim,0.879438252,0.815233758,0.180233504,-0.02470812,118.7990507,2164,11
RY_recon_50,SY_discon_100,0.298382631,0.99472309,0.06941742,-0.163228225,120.1937548,2168,11
RY_discon_100,BY_FA_Mag,1.912161201,0.813554061,0.488773622,0.233160433,81.57704782,2170,7
log_tot_flow_CFLP,log_SY_tot_flow_janjul,0.123038847,0.879109824,0.029841787,-0.212697766,120.6518866,2172,11
RY_SP_ROC,RY_DS_Tim,0.32298467,0.631170957,0.074713351,-0.156608312,120.1309752,2172,11
RY_tot_flow,log_SY_tot_flow_janjul,0.111017525,0.63298206,0.027004878,-0.216243903,120.6840055,2173,11
log_tot_flow_CFLP,RY_FA_Mag,2.688930811,0.287845011,0.573463529,0.360195294,81.03283444,2173,7
RY_recon_10,RY_DS_Mag_90,1.534883635,0.001829288,0.277310913,0.096638641,117.4126058,2174,11
RY_recon_50,RY_min_flow,0.456967081,0.47677631,0.102528709,-0.121839114,119.7952282,2174,11
tot_flow_CFLP,log_SY_tot_flow_janjul,0.124119433,0.558285466,0.030095984,-0.21238002,120.649004,2174,11
RY_recon_100,tot_flow_CFLP,0.230782854,0.799202807,0.054548499,-0.181814376,120.3681243,2179,11
BY_min_flow_sepdec,RY_DS_Mag_90,1.262506738,0.013223511,0.239905961,0.049882452,117.9676995,2182,11
RY_discon_50,RY_recon_50,0.361486653,0.79074982,0.082881522,-0.146398097,120.0334391,2184,11
log_tot_flow_CFLP,RY_DS_Tim,0.320985374,0.808195576,0.074285226,-0.157143468,120.1360636,2184,11
RY_Wet_Tim,RY_FA_Tim,3.244882726,0.038666325,0.618675935,0.428013903,80.24849636,2186,7
RY_discon_15,SY_discon_80,0.603539156,0.518777845,0.131103296,-0.08612088,119.4393025,2187,11
log_RY_tot_flow,RY_SP_ROC,0.085572035,0.958164344,0.020944934,-0.223818833,120.7523025,2188,11
BY_FA_Dur,RY_SP_ROC,1.62135229,0.618503405,0.447720122,0.171580183,82.11774491,2188,7
RY_discon_15,SY_discon_100,0.595456781,0.523499811,0.129575102,-0.088031122,119.4586321,2189,11
RY_recon_15,RY_DS_Tim,0.312331456,0.938411925,0.072427516,-0.159465605,120.1581161,2189,11
RY_discon_80,RY_FA_Mag,1.487218188,0.953599364,0.426476953,0.13971543,83.10553617,2191,7
log_SY_tot_flow_janjul,SY_Wet_BFL_Dur,0.15229624,0.578740925,0.036677595,-0.204153006,120.5741054,2191,11
log_SY_tot_flow_janjul,RY_SP_ROC,0.16952476,0.684197023,0.040658053,-0.199177433,120.5285591,2192,11
RY_recon_80,RY_Wet_BFL_Mag_50,0.084511545,0.272765503,0.020690735,-0.224136581,120.7551582,2193,11
RY_tot_flow,RY_FA_Mag,1.647209591,0.082590723,0.451635572,0.177453359,82.79152987,2193,7
tot_flow_CFLP,RY_FA_Mag,2.464257448,0.77817923,0.551997163,0.327995745,81.37654626,2197,7
SY_Wet_Tim,SY_Wet_BFL_Dur,0.91258672,0.801165873,0.18576501,-0.017793738,118.7245749,2198,11
tot_flow_CFLP,RY_SP_Tim,0.88546112,0.72160524,0.181244124,-0.023444845,118.7854814,2201,11
RY_discon_50,SY_discon_80,0.386682948,0.648048577,0.088149281,-0.139813399,119.970075,2203,11
log_tot_flow_CFLP,RY_Wet_BFL_Mag_50,0.144768812,0.698012714,0.034928079,-0.206339901,120.5940647,2205,11
RY_discon_100,RY_SP_ROC,0.325760247,0.642999271,0.075307051,-0.155866186,120.1239149,2206,11
RY_recon_15,BY_FA_Dur,2.620235683,0.817329546,0.56712165,0.350682475,80.41255751,2206,7
RY_discon_50,SY_discon_100,0.379603941,0.658094042,0.086675404,-0.141655745,119.9878405,2207,11
RY_FA_Mag,RY_DS_Tim,1.517207499,0.93531073,0.431367072,0.147050607,83.04559508,2207,7
RY_discon_10,RY_recon_15,1.094708148,0.327245216,0.214871611,0.018589514,118.3241556,2209,11
RY_recon_15,RY_recon_80,0.33855982,0.133094059,0.07803507,-0.152456162,120.0914148,2210,11
RY_discon_50,RY_SP_Tim,0.882258489,0.83236872,0.180707042,-0.024116198,118.7926947,2212,11
log_tot_flow_CFLP,BY_FA_Mag,2.227043884,0.572267213,0.526856107,0.29028416,81.0351572,2212,7
BY_recon_50,SY_SP_ROC,1.81964385,0.490050704,0.312672716,0.140840895,116.8607521,2213,11
SY_discon_80,RY_Wet_BFL_Mag_50,0.152439805,0.926955618,0.036710901,-0.204111374,120.5737251,2213,11
SY_min_flow_janjul,log_BY_tot_flow_sepdec,1.92750205,0.146116146,0.325179483,0.156474353,116.6587501,2215,11
RY_recon_50,RY_recon_100,0.480608056,0.171229344,0.107264025,-0.115919968,119.7370354,2217,11
SY_discon_100,RY_Wet_BFL_Mag_50,0.139536045,0.972855275,0.033708136,-0.20786483,120.6079609,2217,11
RY_min_flow,RY_tot_flow,0.66520789,0.042568199,0.142589121,-0.071763599,119.2929254,2217,11
log_RY_tot_flow,log_SY_tot_flow_janjul,0.101713078,0.688168577,0.024797707,-0.219002867,120.70893,2219,11
RY_recon_100,RY_DS_Dur_WS,0.155661709,0.475868221,0.037457743,-0.203177821,120.5651934,2224,11
log_RY_tot_flow,RY_FA_Mag,1.602456489,0.562108299,0.444823274,0.167234911,82.87795474,2227,7
RY_recon_20,RY_DS_Mag_90,1.391051377,0.003390839,0.258029701,0.072537127,117.7022371,2230,11
RY_FA_Tim,SY_Wet_Tim,5.02272402,0.135113607,0.715210224,0.572815336,78.20520827,2232,7
BY_recon_15,RY_FA_Dur,2.028884697,0.314070069,0.503584701,0.255377052,82.09483942,2233,7
tot_flow_CFLP,SY_Wet_BFL_Dur,0.077395937,0.18244092,0.018981707,-0.226272866,120.7743379,2236,11
RY_recon_10,SY_discon_80,0.571862142,0.872705176,0.12508298,-0.093646275,119.5152553,2237,11
RY_recon_10,SY_discon_100,0.551753613,0.924884589,0.121217812,-0.098477735,119.5637436,2239,11
RY_recon_20,RY_SP_ROC,0.219867929,0.768709805,0.052103036,-0.184871205,120.3965397,2239,11
BY_recon_80,RY_recon_10,0.666684929,0.040858328,0.142860497,-0.071424379,119.2894433,2240,11
log_RY_tot_flow,RY_DS_Dur_WS,0.262259171,0.617162002,0.061530555,-0.173086807,120.286589,2240,11
RY_discon_15,RY_min_flow,0.612716205,0.744963204,0.132831975,-0.083960031,119.4173961,2244,11
RY_SP_ROC,RY_FA_Mag,1.492806837,0.9223185,0.427394616,0.141091924,83.09432688,2245,7
tot_flow_CFLP,log_tot_flow_CFLP,0.040909006,0.778091724,0.010123714,-0.237345358,120.8732155,2246,11
RY_recon_80,RY_DS_Dur_WS,0.104150692,0.53488141,0.025376917,-0.218278853,120.7023947,2247,11
tot_flow_CFLP,RY_DS_Tim,0.296389411,0.679101816,0.068985695,-0.163767881,120.1988568,2248,11
RY_tot_flow,log_tot_flow_CFLP,0.075416885,0.750785934,0.018505318,-0.226868353,120.7796783,2248,11
RY_discon_50,SY_tot_flow_janjul,0.497582508,0.812157807,0.110633325,-0.111708344,119.6954415,2252,11
RY_FA_Mag,RY_DS_Dur_WS,1.631198433,0.656566571,0.449217652,0.173826478,82.82232735,2252,7
tot_flow_CFLP,RY_SP_ROC,0.087968009,0.937919077,0.021518761,-0.223101548,120.7458535,2254,11
RY_min_flow,RY_Wet_BFL_Mag_50,0.511281685,0.055173719,0.113334019,-0.108332476,119.6619875,2255,11
RY_discon_15,RY_recon_20,0.805690587,0.396202364,0.167653446,-0.040433193,118.9665735,2257,11
RY_discon_50,log_SY_tot_flow_janjul,0.411177691,0.881189367,0.093212679,-0.133484151,119.9088231,2257,11
RY_recon_50,log_BY_tot_flow_sepdec,1.8790915,0.179944016,0.319622768,0.14952846,116.7489571,2257,11
RY_recon_15,RY_Wet_BFL_Mag_50,0.304153613,0.099761172,0.070665139,-0.161668576,120.1789962,2262,11
RY_recon_20,RY_DS_Tim,0.260221431,0.876769982,0.061081668,-0.173647915,120.2918493,2262,11
tot_flow_CFLP,RY_Wet_BFL_Mag_50,0.14591696,0.161290749,0.035195341,-0.206005824,120.591018,2265,11
tot_flow_CFLP,RY_tot_flow,0.068961423,0.172714488,0.016948163,-0.228814796,120.7971161,2266,11
tot_flow_CFLP,log_RY_tot_flow,0.00291338,0.901245519,0.000727815,-0.249090231,120.977135,2266,11
log_SY_tot_flow_janjul,BY_FA_Dur,1.437724646,0.924073263,0.418219838,0.127329758,82.48200884,2266,7
RY_discon_80,RY_discon_100,0.280589759,0.708282985,0.065549323,-0.168063347,120.2393831,2267,11
SY_Wet_BFL_Dur,SY_SP_ROC,1.345531217,0.570790868,0.251711413,0.064639267,117.7955116,2270,11
log_tot_flow_CFLP,SY_Wet_BFL_Dur,0.074707232,0.931429337,0.01833438,-0.227082025,120.7815939,2273,11
log_tot_flow_CFLP,RY_SP_ROC,0.085346469,0.997102412,0.020890877,-0.223886404,120.7529099,2274,11
BY_tot_flow_sepdec,SY_Wet_Tim,1.490489644,0.675409426,0.271467527,0.089334408,117.50119,2276,11
log_RY_tot_flow,BY_FA_Mag,2.121822984,0.623819992,0.514777804,0.272166706,81.21160877,2278,7
RY_discon_100,RY_min_flow,0.437405805,0.83902307,0.098572415,-0.126784482,119.8436126,2279,11
RY_discon_20,RY_recon_80,0.417063222,0.607647306,0.094420931,-0.131973836,119.8941563,2283,11
RY_discon_50,BY_FA_Mag,1.899779701,0.857995222,0.487150518,0.230725777,81.59923707,2284,7
RY_discon_50,RY_recon_80,0.368808103,0.658502122,0.084418472,-0.14447691,120.0149893,2286,11
BY_tot_flow_sepdec,SY_SP_ROC,1.76910471,0.551869332,0.306651517,0.133314396,116.9566958,2287,11
BY_min_flow_sepdec,BY_FA_Tim,0.869322426,0.314703589,0.302971328,-0.045543008,83.74714613,2289,7
RY_recon_80,RY_tot_flow,0.039258819,0.259085818,0.009719313,-0.237850859,120.8777084,2292,11
log_RY_tot_flow,SY_Wet_BFL_Dur,0.088262664,0.91255475,0.021589284,-0.223013395,120.7450607,2295,11
RY_Wet_BFL_Mag_50,RY_SP_Tim,1.054316074,0.602891758,0.208597179,0.010746474,118.4117138,2296,11
RY_discon_100,RY_SP_Tim,0.885900583,0.964511884,0.181317767,-0.023352791,118.7844919,2297,11
SY_min_flow_janjul,BY_FA_Dur,1.449936773,0.776472838,0.420279231,0.130418846,82.4571862,2297,7
