V1,V2,V3,V4,V5,V6,V7,bestlam,rmse
1,2,3,5,6,12,14,19682.2783446078,27321.2441014724
1,2,3,5,6,12,15,15000.9940460058,27470.5652463114
1,2,3,5,6,13,14,24854.0865462145,27024.5977275025
1,2,3,5,6,13,15,28129.9680742362,26475.4925033668
1,2,3,5,6,14,15,24267.0906223121,26447.6470427703
1,2,3,5,7,8,9,28909.4587827698,22588.9091110918
1,2,3,5,7,8,10,29052.0577770706,22703.2961497334
1,2,3,5,7,8,11,28671.4250263945,22336.4739249506
1,2,3,5,7,8,12,596.66511036409,38168.4814729752
1,2,3,5,7,8,13,629.531012852393,34433.2758253002
1,2,3,5,7,8,14,31642.9634725161,22879.3833832995
1,2,3,5,7,8,15,1099.94068384752,32375.3587547378
1,2,3,5,7,9,10,28973.5076066037,22562.5730449187
1,2,3,5,7,9,11,24075.030266365,22182.4678828565
1,2,3,5,7,9,12,28248.5359841385,22751.3990080601
1,2,3,5,7,9,13,487.187217963369,36874.7046409017
1,2,3,5,7,9,14,27813.0421129758,22751.3990080601
1,2,3,5,7,9,15,29602.2069386586,22388.1711825454
1,2,3,5,7,10,11,25460.8102163021,22308.4388245934
1,2,3,5,7,10,12,2757.88301918538,31186.092976823
1,2,3,5,7,10,13,27588.4341012919,22864.5241411231
1,2,3,5,7,10,14,27620.7070353989,22856.5931547251
1,2,3,5,7,10,15,29683.7246522808,22505.9140542131
1,2,3,5,7,11,12,634.043066934763,34179.717298537
1,2,3,5,7,11,13,696.452080032693,34574.0349243109
1,2,3,5,7,11,14,27310.5170361685,22514.9248943664
1,2,3,5,7,11,15,696.439469224476,57938.7248244791
1,2,3,5,7,12,13,6175.99604331899,23452.0846918972
1,2,3,5,7,12,14,7786.15194555195,25888.9493040787
1,2,3,5,7,12,15,5645.70226158811,24063.9005817301
1,2,3,5,7,13,14,29958.6044051686,23010.3864612447
1,2,3,5,7,13,15,8881.69854337087,22699.0325517043
1,2,3,5,7,14,15,8164.15599306877,24150.5449583738
1,2,3,5,8,9,10,29259.7386576087,26938.4869647306
1,2,3,5,8,9,11,26528.1720940788,26427.2920582547
1,2,3,5,8,9,12,28400.9294452445,27302.6398134373
1,2,3,5,8,9,13,28188.9712400985,27348.2737026794
1,2,3,5,8,9,14,27833.3696621492,27302.6398134373
1,2,3,5,8,9,15,29393.0596074773,26759.0558691313
1,2,3,5,8,10,11,26326.014102203,26605.7628685145
1,2,3,5,8,10,12,28776.4281407666,27460.7378900427
1,2,3,5,8,10,13,29068.8854221993,27504.7060745975
1,2,3,5,8,10,14,28051.0087944024,27460.7378900427
1,2,3,5,8,10,15,29844.0877089973,26929.4136659272
1,2,3,5,8,11,12,25789.5378509057,26987.3604570848
1,2,3,5,8,11,13,26847.039091521,27035.8983106258
1,2,3,5,8,11,14,25918.8525817948,26987.3604570848
1,2,3,5,8,11,15,27250.2639994358,26421.9513698482
1,2,3,5,8,12,13,28568.6156013592,27827.9694473474
1,2,3,5,8,12,14,28642.5402236103,27788.5418219565
1,2,3,5,8,12,15,29555.2301519028,27289.5642259202
1,2,3,5,8,13,14,27360.1029133655,27827.9694473474
1,2,3,5,8,13,15,12417.2909259862,27763.8567272942
1,2,3,5,8,14,15,28365.6975770326,27310.7967000347
1,2,3,5,9,10,11,26201.5872771648,26383.7342851456
1,2,3,5,9,10,12,28584.891064244,27264.3191979768
1,2,3,5,9,10,13,28668.0808657568,27310.3837492682
1,2,3,5,9,10,14,27937.8083020102,27264.3191979768
1,2,3,5,9,10,15,29611.0677566578,26717.5856294439
1,2,3,5,9,11,12,25713.2270943118,26778.3936772416
1,2,3,5,9,11,13,26708.461228033,26829.1216660918
1,2,3,5,9,11,14,25872.5487817653,26778.3936772416
1,2,3,5,9,11,15,27144.1413020674,26196.7429902237
1,2,3,5,9,12,13,27401.2593503787,27645.5062229643
1,2,3,5,9,12,14,27310.5853469833,27604.0569288888
1,2,3,5,9,12,15,28846.1401630739,27090.3359815974
1,2,3,5,9,13,14,26717.5180267751,27645.5062229643
1,2,3,5,9,13,15,28603.353579594,27137.3574943095
1,2,3,5,9,14,15,28310.6337881453,27112.5682829169
1,2,3,5,10,11,12,25444.3369191282,26947.4316549834
1,2,3,5,10,11,13,27100.4588040863,26996.4121929308
1,2,3,5,10,11,14,25599.4944240779,26947.4316549834
1,2,3,5,10,11,15,26885.1685648094,26378.7663256359
1,2,3,5,10,12,13,28096.9524195343,27793.3741859571
1,2,3,5,10,12,14,27406.8249366364,27753.5366431019
1,2,3,5,10,12,15,29171.5093653963,27251.594550824
1,2,3,5,10,13,14,27193.610997289,27793.3741859571
1,2,3,5,10,13,15,29365.2268441996,27296.9242001846
1,2,3,5,10,14,15,28500.0526804162,27273.0293525032
1,2,3,5,11,12,13,26076.8614013347,27348.1657679991
1,2,3,5,11,12,14,25070.1337199722,27303.9168654578
1,2,3,5,11,12,15,26916.4151612076,26769.295477904
1,2,3,5,11,13,14,26050.5562855035,27348.1657679991
1,2,3,5,11,13,15,27748.1116292994,26819.2708299267
1,2,3,5,11,14,15,26588.6814598476,26792.9204004217
1,2,3,5,12,13,14,27357.9242863362,28093.548596145
1,2,3,5,12,13,15,621.416801769435,53327.1469824117
1,2,3,5,12,14,15,8458.03988823804,35661.6958026691
1,2,3,5,13,14,15,27655.3910681064,27628.1370888259
1,2,3,6,7,8,9,25616.4294164637,22315.2705815808
1,2,3,6,7,8,10,26664.951952233,22435.6927854368
1,2,3,6,7,8,11,25265.4175988946,22051.8654993177
1,2,3,6,7,8,12,1865.29252969992,112600.688858622
1,2,3,6,7,8,13,20839.1451706035,22637.2243382581
1,2,3,6,7,8,14,18028.4031076942,22627.2085817053
1,2,3,6,7,8,15,19746.5538006841,22260.0310189025
1,2,3,6,7,9,10,25700.4982516443,22287.3998586038
1,2,3,6,7,9,11,21594.9975428256,21889.8702902497
1,2,3,6,7,9,12,24912.5852348456,22491.9624838287
1,2,3,6,7,9,13,24118.5630870315,22504.1987711923
1,2,3,6,7,9,14,24527.224248249,22491.9624838287
1,2,3,6,7,9,15,26417.8239815521,22108.6380120748
1,2,3,6,7,10,11,23943.2583701475,22022.2421914896
1,2,3,6,7,10,12,608.321511112158,111710.892633228
1,2,3,6,7,10,13,25587.5084104065,22613.4389600521
1,2,3,6,7,10,14,25802.7320039128,22602.9696852123
1,2,3,6,7,10,15,678.826817188997,36288.8884217766
1,2,3,6,7,11,12,2561.78657475723,73204.9200107573
1,2,3,6,7,11,13,10537.0502371673,33697.7322789895
1,2,3,6,7,11,14,26842.8697759997,22244.9607967503
1,2,3,6,7,11,15,26605.995769333,21838.7439828612
1,2,3,6,7,12,13,499.790017148014,119046.686291234
1,2,3,6,7,12,14,19541.6472732936,23229.8675795707
1,2,3,6,7,12,15,8904.67411754577,58705.3389024742
1,2,3,6,7,13,14,21204.5211019448,22774.1689638905
1,2,3,6,7,13,15,16473.5516860997,22443.9393151767
1,2,3,6,7,14,15,23137.8069102073,22438.0459075419
1,2,3,6,8,9,10,23089.0094892288,26604.5464497886
1,2,3,6,8,9,11,23568.6990990537,26076.1888948959
1,2,3,6,8,9,12,25601.8327726188,26984.3970125755
1,2,3,6,8,9,13,25806.5386370543,27032.6170637744
1,2,3,6,8,9,14,25066.5466918183,26984.3970125755
1,2,3,6,8,9,15,26720.1101969116,26421.0154736205
1,2,3,6,8,10,11,24425.9428354645,26261.0100332342
1,2,3,6,8,10,12,25965.4707345979,27148.1829081732
1,2,3,6,8,10,13,22141.215086529,27194.6931486641
1,2,3,6,8,10,14,25286.2403534641,27148.1829081732
1,2,3,6,8,10,15,23638.3257724668,26597.45244268
1,2,3,6,8,11,12,4446.38422874856,38652.1554639859
1,2,3,6,8,11,13,24423.1783622004,26710.0791193605
1,2,3,6,8,11,14,24201.1915192216,26658.870645446
1,2,3,6,8,11,15,24954.5980356378,26072.9116160935
1,2,3,6,8,12,13,18945.5947552721,28467.5223811671
1,2,3,6,8,12,14,5830.05901060518,39068.2914806226
1,2,3,6,8,12,15,14706.1684782223,29198.9847648777
1,2,3,6,8,13,14,26877.5050177454,27532.5642151707
1,2,3,6,8,13,15,27345.5605518948,27020.7070669885
1,2,3,6,8,14,15,27521.2601889811,26995.6779640858
1,2,3,6,9,10,11,24113.7744770379,26031.0065177889
1,2,3,6,9,10,12,24653.1660828014,26944.621846097
1,2,3,6,9,10,13,9458.53310803566,35247.5160466559
1,2,3,6,9,10,14,25217.2954232754,26944.621846097
1,2,3,6,9,10,15,494.062881003401,45163.8063283793
1,2,3,6,9,11,12,22708.2197700433,26442.3516906748
1,2,3,6,9,11,13,23998.9883159947,26366.5865595877
1,2,3,6,9,11,14,22071.2085403204,26442.3516906748
1,2,3,6,9,11,15,24107.9528734099,25839.5894819526
1,2,3,6,9,12,13,24968.4882374476,27343.3366357136
1,2,3,6,9,12,14,24497.4627773389,27299.3998749667
1,2,3,6,9,12,15,26126.4966934153,26766.7522216617
1,2,3,6,9,13,14,24312.9541572803,27343.3366357136
1,2,3,6,9,13,15,26308.1244492765,26816.4065848495
1,2,3,6,9,14,15,25614.6058740048,26790.2259526834
1,2,3,6,10,11,12,23382.0917592205,26617.4348163004
1,2,3,6,10,11,13,14600.0988144968,31002.9760791986
1,2,3,6,10,11,14,22552.8669206296,26617.4348163004
1,2,3,6,10,11,15,24888.2938322024,26028.1102380196
1,2,3,6,10,12,13,25642.5513156145,27496.6154479169
1,2,3,6,10,12,14,24597.4229356608,27454.3300628517
1,2,3,6,10,12,15,26460.4304707539,26933.8132254328
1,2,3,6,10,13,14,24776.3086884454,27496.6154479169
1,2,3,6,10,13,15,495.590365868765,44955.8314985519
1,2,3,6,10,14,15,25823.9024816337,26956.4676128476
1,2,3,6,11,12,13,24375.8906031755,26756.6895262585
1,2,3,6,11,12,14,24056.3621835453,26989.467743841
1,2,3,6,11,12,15,25001.7987457952,26435.2438911264
1,2,3,6,11,13,14,23480.7211030776,26359.4207787588
1,2,3,6,11,13,15,764.541830719074,49602.0075190605
1,2,3,6,11,14,15,24029.7054867704,26460.1521080914
1,2,3,6,12,13,14,26701.0456293039,27810.8506643353
1,2,3,6,12,13,15,18013.6731876089,28078.7038845864
1,2,3,6,12,14,15,27429.320455495,27305.0416806738
1,2,3,6,13,14,15,26435.9187733317,27327.812705172
1,2,3,7,8,9,10,29974.5924274244,22946.7057366766
1,2,3,7,8,9,11,26903.375063611,22598.5169367511
1,2,3,7,8,9,12,29608.6840184334,23105.3019519465
1,2,3,7,8,9,13,27715.3370974154,23109.8451003571
1,2,3,7,8,9,14,29305.4663197091,23105.3019519465
1,2,3,7,8,9,15,649.424099465746,37895.1214736955
1,2,3,7,8,10,11,707.913275697679,39580.0789929798
1,2,3,7,8,10,12,29258.0601089786,23199.5842277534
1,2,3,7,8,10,13,702.939496148335,38572.0332326805
1,2,3,7,8,10,14,28828.7875357547,23199.5842277534
1,2,3,7,8,10,15,740.759257139381,41210.941060236
1,2,3,7,8,11,12,2025.78958250014,37114.4375317655
1,2,3,7,8,11,13,26935.6610315349,22895.5538667809
1,2,3,7,8,11,14,26360.4417787233,22888.1669276352
1,2,3,7,8,11,15,28367.8452849662,22541.4039953658
1,2,3,7,8,12,13,633.994675413225,37399.3160843278
1,2,3,7,8,12,14,1567.62251436418,39624.3531786495
1,2,3,7,8,12,15,10393.7160418118,23040.0809641002
1,2,3,7,8,13,14,640.282758769642,37697.1366977981
1,2,3,7,8,13,15,747.442072932955,41083.9214836133
1,2,3,7,8,14,15,30545.8778018282,23041.9144491575
1,2,3,7,9,10,11,26869.9699724156,22572.2394458326
1,2,3,7,9,10,12,590.566590492576,34465.7935914389
1,2,3,7,9,10,13,622.164168308203,37965.2912451116
1,2,3,7,9,10,14,29024.2530438538,23084.1351451598
1,2,3,7,9,10,15,30684.6433686583,22755.4036431459
1,2,3,7,9,11,12,22878.8102865247,22760.4600128344
1,2,3,7,9,11,13,26359.8747517941,22770.0234952439
1,2,3,7,9,11,14,26366.4216453315,22760.4600128344
1,2,3,7,9,11,15,27701.82327546,22397.9984459177
1,2,3,7,9,12,13,688.749401530432,33012.011759886
1,2,3,7,9,12,14,28866.8047432861,23217.8760074179
1,2,3,7,9,12,15,3110.53388646347,28377.5906424209
1,2,3,7,9,13,14,675.824332970873,40353.1265215879
1,2,3,7,9,13,15,727.282429596866,33827.5947322248
1,2,3,7,9,14,15,577.408643554302,37294.1461016924
1,2,3,7,10,11,12,7590.44761134422,25939.2873668058
1,2,3,7,10,11,13,719.281312750899,37172.1367126639
1,2,3,7,10,11,14,707.634384124249,44316.0088867138
1,2,3,7,10,11,15,27464.4125623107,22515.506863419
1,2,3,7,10,12,13,2080.84315245852,33715.490193083
1,2,3,7,10,12,14,751.047052249939,48226.18709968
1,2,3,7,10,12,15,2800.39312202549,37545.1003776109
1,2,3,7,10,13,14,637.499337430608,47778.4684401866
1,2,3,7,10,13,15,722.486091604135,40757.9530851017
1,2,3,7,10,14,15,494.296502372016,41634.3793115012
1,2,3,7,11,12,13,686.988404716938,40011.2392729949
1,2,3,7,11,12,14,2796.53048915567,38004.0097514987
1,2,3,7,11,12,15,28646.0763180505,22699.240739046
1,2,3,7,11,13,14,16784.6267791409,23018.5518687056
1,2,3,7,11,13,15,29371.5355098536,22707.9207795934
1,2,3,7,11,14,15,26990.1739154578,22703.4385772104
1,2,3,7,12,13,14,634.547074833605,50560.4674599238
1,2,3,7,12,13,15,4637.63837338455,29992.7566838948
1,2,3,7,12,14,15,10431.7927069978,23148.2986530148
1,2,3,7,13,14,15,616.370340154091,42755.2680170394
1,2,3,8,9,10,11,28296.6700343046,26950.6531618438
1,2,3,8,9,10,12,15992.6712656791,27007.1723544307
1,2,3,8,9,10,13,28576.9569559936,27811.1706408706
1,2,3,8,9,10,14,28777.6140508619,27770.0757552082
1,2,3,8,9,10,15,20831.0774156851,27260.1739752794
1,2,3,8,9,11,12,27899.5957617218,27314.2061693636
1,2,3,8,9,11,13,25958.2192607778,27359.7406030398
1,2,3,8,9,11,14,28018.6071882675,27314.2061693636
1,2,3,8,9,11,15,29051.3048205504,26771.3752205597
1,2,3,8,9,12,13,27720.5552902069,28118.061560421
1,2,3,8,9,12,14,25926.7980770312,28081.4028275387
1,2,3,8,9,12,15,22525.3862340838,27602.9206172101
1,2,3,8,9,13,14,585.491683560309,38517.7433284663
1,2,3,8,9,13,15,28893.3374156917,27644.9134659638
1,2,3,8,9,14,15,22210.4943331039,27622.7825390564
1,2,3,8,10,11,12,4951.4276589733,32191.5634955204
1,2,3,8,10,11,13,26959.39930081,27515.9579883315
1,2,3,8,10,11,14,27798.0406699422,27472.0876484205
1,2,3,8,10,11,15,28842.4690613671,26941.5021296141
1,2,3,8,10,12,13,27998.4819693825,28255.8145602923
1,2,3,8,10,12,14,26991.5582259076,28220.7026535928
1,2,3,8,10,12,15,22543.1544109876,27753.4207765457
1,2,3,8,10,13,14,27593.445832573,28255.8145602923
1,2,3,8,10,13,15,29202.6239875481,27793.7974337913
1,2,3,8,10,14,15,26676.3759458181,27772.5209982817
1,2,3,8,11,12,13,11479.5171678273,27792.2460673318
1,2,3,8,11,12,14,3373.74369840867,31825.5801944185
1,2,3,8,11,12,15,27168.2421969172,27301.0553684133
1,2,3,8,11,13,14,27929.8665858957,27838.6613059481
1,2,3,8,11,13,15,29135.7252877407,27345.8566780654
1,2,3,8,11,14,15,27291.6586187344,27322.2411366485
1,2,3,8,12,13,14,22524.2291307401,28529.179803445
1,2,3,8,12,13,15,28315.8663221064,28096.873201609
1,2,3,8,12,14,15,22924.2824166334,28077.937385591
1,2,3,8,13,14,15,28385.5185499768,28096.873201609
1,2,3,9,10,11,12,484.552498042127,33139.9880767219
1,2,3,9,10,11,13,28228.506776791,27321.9056832151
1,2,3,9,10,11,14,739.321851041107,35309.2691365038
1,2,3,9,10,11,15,28827.5013857433,26729.9640916449
1,2,3,9,10,12,13,24245.0657582529,28084.9746566113
1,2,3,9,10,12,14,2192.9126411434,47188.0093866756
1,2,3,9,10,12,15,24694.3880868742,27566.5552253201
