V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
1,3,5,9,10,11,14,17,18,21,45.1902975903487,127.093833686841
3,4,7,8,9,12,13,15,17,18,12.7783375250442,203.158691523427
2,3,5,7,8,9,10,16,18,21,74.6074480103202,83.8419669390497
1,2,6,7,8,9,11,13,15,16,3.99088026853112,161.236931968342
1,3,4,5,10,11,14,19,20,21,52.75609223514,127.42612014366
3,5,7,10,12,15,16,18,19,20,84.197269822507,84.6102902463003
6,7,9,10,11,12,13,15,17,19,57.0634388809326,164.135681238025
2,4,5,10,11,12,13,17,18,20,77.6515593807615,118.083380706372
1,4,5,6,7,14,16,17,19,20,67.3809591361507,132.003560700945
1,2,6,7,8,12,13,14,17,20,2.23596171231242,139.572677160713
1,2,4,10,14,15,18,19,20,21,6.06876658608874,249.073911949935
1,2,3,5,6,7,8,11,17,21,19.1450665066075,159.087827294745
3,5,7,10,13,16,17,18,19,20,101.21437037931,99.1823548690937
1,3,4,6,7,9,13,14,17,20,74.1564358828482,132.133240706896
2,4,5,6,7,10,11,12,14,20,8.4083083519496,163.113529776233
2,8,11,13,14,17,18,19,20,21,73.9843308781148,119.431566180408
1,3,5,8,9,11,15,16,20,21,52.9709036422595,122.711638626409
2,3,5,7,10,11,14,15,19,20,24.2880136981521,170.016627312056
1,8,9,11,12,13,14,17,20,21,55.2643224544493,122.098696482055
2,3,5,10,14,16,17,18,20,21,22.4989710356869,183.247398862983
1,2,4,5,7,13,15,16,17,19,85.1257193790416,139.729225465249
5,6,8,9,10,12,13,14,19,20,66.4624765530304,120.635835078614
1,2,7,9,10,15,18,19,20,21,20.0217582612349,185.655234559407
3,4,10,12,15,16,17,18,20,21,66.7619368251698,144.877524614232
1,2,3,5,7,9,10,11,15,20,52.5612867027494,133.655515901534
1,2,9,10,11,13,16,17,19,21,13.9417755772826,219.958463648737
2,5,7,10,12,14,15,16,17,21,24.4645318558609,153.525537442348
3,4,7,12,13,15,16,17,18,21,1.88330120309164,265.073748152976
3,10,11,12,13,14,16,19,20,21,55.5387356931944,128.254892080479
3,5,7,9,11,12,14,16,19,21,54.0921588049002,122.921730281402
5,9,10,11,12,13,14,16,20,21,48.6855590054604,130.213667002897
2,6,8,9,10,11,13,14,17,21,14.2010997614155,177.516713924905
2,3,6,7,8,11,16,19,20,21,0.472237927751616,174.097141490589
2,3,5,7,12,13,14,17,19,20,20.3234878103904,169.775656571722
3,4,5,6,11,12,13,14,19,20,0.560885334853738,149.162156130965
1,2,3,6,7,12,13,16,17,20,8.06405782653036,131.547150997257
1,8,11,13,14,15,18,19,20,21,51.2418732387026,119.974127534905
4,7,9,11,12,13,14,16,17,19,62.2256363641367,132.602987997735
1,2,7,11,12,13,14,16,17,21,51.6542164419789,132.629677055847
1,3,4,7,11,12,15,16,19,20,57.5260810134808,129.045534750126
2,5,6,8,9,10,13,17,18,20,1.21535202839907,101.074574561161
5,7,8,9,10,12,17,18,20,21,102.369200364107,80.9771907047053
2,3,4,5,6,7,10,16,19,21,59.4777437591503,131.820517885025
3,6,7,9,11,12,13,14,18,19,4.0690425077186,148.1988625881
1,3,5,6,7,8,13,15,16,18,68.2250460373035,129.105681039212
1,4,5,7,9,13,14,19,20,21,88.8713363442035,93.8849299223622
7,8,9,11,14,15,17,18,20,21,47.9473187320874,123.704922598226
2,5,6,8,13,14,15,16,19,20,62.757320264466,136.022429500171
3,4,5,6,7,10,12,15,18,20,18.8104783085458,231.145535946079
6,8,9,11,14,17,18,19,20,21,27.5636142023403,184.347726157162
2,4,6,7,8,11,12,13,17,21,35.662177065264,164.728028365908
4,9,10,11,12,13,15,17,19,21,60.8641713181773,125.867277182141
4,5,7,9,13,14,16,17,19,20,100.268549186698,114.944316568122
1,2,5,7,11,13,14,16,18,21,61.669224345758,124.877001619036
2,4,7,8,10,11,12,13,18,20,70.8626073777547,121.005056859178
1,2,7,11,13,14,15,19,20,21,38.7512707908677,157.600802185407
2,3,5,7,9,12,15,16,17,18,81.9549262785844,108.525575291768
1,3,4,9,11,12,13,17,20,21,67.9347341460095,126.188634008582
2,4,5,6,7,8,12,18,19,21,71.8758303746062,125.438380864625
1,3,6,9,12,14,17,18,19,21,14.3193091304771,145.335243225898
1,4,5,8,12,13,14,16,20,21,92.0134607238363,107.823681239373
3,4,5,6,7,8,10,11,12,14,0.70299628949407,168.08238355346
1,2,3,4,5,7,10,15,17,19,87.1867287844209,111.483795947938
2,5,6,9,12,15,16,18,20,21,77.2751813437357,129.721168271409
1,3,5,6,8,9,10,13,15,21,53.8010196542488,126.382207904625
1,4,5,6,8,10,11,12,14,17,26.8367523906801,154.527010815476
1,3,5,7,9,11,13,16,19,21,50.9136088166104,128.131421815834
2,3,5,8,9,11,14,16,18,21,65.6475381900532,118.809176498146
2,3,5,7,9,10,11,14,20,21,55.346462101148,126.703745118884
2,4,5,10,12,13,16,17,20,21,33.690750303807,171.264714457535
2,6,8,9,10,14,17,18,19,21,77.1706679946348,134.398908305297
3,4,6,7,9,13,15,17,18,21,1.16078787373783,131.550758962358
1,3,5,8,9,11,12,14,15,19,51.5930696224243,113.204919642687
1,3,6,7,8,10,11,15,16,21,1.50617410392366,171.098357565124
2,6,8,11,13,14,15,16,17,19,23.0357861615867,173.965016492182
4,6,8,9,10,11,13,15,19,21,38.0913476400642,183.494965394726
1,2,5,6,7,8,11,13,15,21,4.57731055282216,172.479542802611
1,2,4,6,8,11,12,16,17,19,35.3003815246711,156.253645500526
4,5,8,10,12,15,17,18,19,20,89.3695162461977,74.0793851541639
1,3,4,5,9,13,15,17,19,21,90.9788639804253,99.6545172681565
1,2,7,8,9,12,14,16,20,21,108.66710708883,93.9358726579447
3,5,6,7,8,11,13,14,18,21,5.93505306718408,143.207840381551
2,5,8,11,12,13,16,18,19,20,80.9183997163798,111.255085806628
2,3,4,7,11,12,15,16,17,21,61.4113624939048,132.915392719838
3,4,8,9,10,12,17,18,20,21,104.442145248545,82.9607386837175
2,6,8,11,12,13,14,16,20,21,24.5728295796525,172.787902659243
3,4,5,6,9,11,15,17,18,21,39.505340524988,173.822924461162
4,6,8,10,12,14,16,17,18,20,81.3258036802528,126.045106549692
2,4,5,6,7,9,10,11,17,18,1.39557528347065,165.251038855515
1,3,4,7,9,12,15,19,20,21,43.1076662367846,321.066705908582
3,4,5,6,7,12,16,17,20,21,69.5083231454262,140.587665003914
3,4,7,8,9,11,14,15,16,19,65.8408807885336,125.613512722141
3,4,5,6,8,11,14,16,18,20,1.22393187934528,175.705898559943
2,3,4,5,7,10,13,16,18,20,1.37465837869606,282.480006382771
1,2,3,5,6,8,11,13,14,19,11.023318613985,136.944116672441
2,5,6,7,8,10,12,14,16,21,63.7960081565574,129.359720512757
2,3,8,9,12,13,14,17,19,20,101.627117479828,92.1537737763924
8,9,11,13,15,16,17,19,20,21,68.9593553986432,121.987051349127
7,8,10,11,14,16,17,19,20,21,77.5293652366925,129.288759192498
1,2,4,10,11,14,15,16,17,21,22.9227065193993,201.076020889222
1,3,4,5,7,10,11,12,14,15,45.8439678447028,133.136498126401
1,5,8,9,10,13,16,18,19,21,66.0988575432299,80.8161946056854
1,3,6,7,8,11,12,13,15,18,3.50826724146561,138.968753572866
1,2,5,6,9,11,12,14,20,21,31.2313298344877,172.213132469438
3,4,6,9,10,11,12,15,17,20,50.694480483999,169.424123861997
1,2,4,6,7,8,12,15,18,20,78.6976324920586,120.497658024378
2,5,6,7,8,9,11,14,17,21,24.7480700452406,172.271229083282
1,2,4,7,8,14,15,16,18,21,65.6231849187886,107.288343472443
3,4,8,9,14,15,18,19,20,21,76.9593761986724,70.7485702741885
1,4,6,7,8,10,15,18,19,20,80.3526448509636,123.765071087638
1,3,4,5,9,10,12,13,18,21,94.9110022214794,89.5211249233972
1,3,4,6,8,9,11,12,18,21,42.1574362074399,170.716002243974
1,2,3,6,7,8,10,14,18,20,63.0853346577624,121.75367080208
4,5,6,8,9,10,11,15,16,19,31.6177454143073,171.676090488005
1,5,6,7,11,13,16,18,19,20,7.45137361540475,150.600816919284
1,2,5,11,13,14,15,16,17,19,67.5812726915223,121.010230947211
1,3,6,8,11,12,14,18,20,21,32.397367596757,173.691809034377
1,3,7,8,9,10,16,18,19,21,1.51832886314804,197.029893835212
1,4,5,7,9,12,13,14,15,18,63.9269949161124,178.973264554795
1,2,4,6,11,13,16,17,18,21,40.7986185265834,167.780834654641
1,3,6,7,8,9,12,14,17,18,15.1870979331508,134.936922642402
2,4,5,8,10,12,14,17,18,19,21.2080537915193,159.52264249859
1,2,3,4,7,9,11,14,15,17,61.1411855475941,125.979269073288
1,2,3,5,6,9,14,16,17,18,85.8804127790127,121.02190802876
3,4,7,8,9,10,11,12,13,16,64.9234240143213,131.064534366248
2,8,10,12,13,14,16,17,18,20,30.1554903401412,145.012193277484
2,7,10,11,12,13,14,15,18,20,68.878696282465,117.426225031446
5,6,7,8,9,13,14,15,18,21,1.01698282758597,155.743092858526
1,2,5,7,9,12,14,15,16,18,82.1335663505318,96.9482507070012
1,6,7,10,13,14,17,18,20,21,4.02511990508842,152.957609727584
3,5,6,8,13,15,16,17,18,19,16.3145344125737,149.193375494801
2,5,7,9,11,12,14,15,17,19,62.8026886807011,110.980665002974
2,7,9,10,11,12,14,16,17,21,45.6050931858634,124.2868053488
3,4,6,7,11,12,15,16,17,18,48.9942954101966,158.871348982963
1,2,4,5,6,8,9,11,16,17,30.4948807162323,164.023139832756
3,5,7,8,9,11,15,16,17,20,59.8579928861553,119.589858821771
1,4,7,8,9,11,13,16,18,21,48.8590592533615,130.205951663597
2,3,4,5,8,10,13,14,17,20,20.1767649003132,210.806167011999
1,3,5,6,7,8,14,15,16,21,66.5730634791265,130.537863628643
1,2,6,7,9,10,11,12,15,19,0.762251719520728,187.758633802354
6,7,8,12,13,14,15,16,18,21,76.8138392069808,128.819803726733
1,2,4,5,6,9,14,16,20,21,81.5237977158632,126.376379554998
1,3,4,7,8,9,12,13,16,21,105.283568456043,133.526654843031
1,2,4,5,7,9,11,14,15,16,58.8756336378685,123.488014972768
2,5,6,7,11,15,16,18,19,20,28.1390956377563,168.003061148034
5,8,9,13,14,17,18,19,20,21,94.7895403555265,71.6027414052948
1,3,4,5,7,13,17,19,20,21,100.779226918844,114.688287948834
5,6,10,11,13,14,15,16,18,20,15.1946330673965,161.414694011577
2,6,8,9,12,13,14,15,17,18,1.56550269519185,137.98679793748
1,2,4,6,7,9,10,11,14,21,12.7349227326014,176.065068337778
1,2,4,9,13,14,15,18,19,21,100.107725425238,82.387031105457
5,7,8,9,11,13,15,18,20,21,52.5551482769115,123.332203416032
2,7,8,9,10,11,13,17,18,20,63.4564020624828,116.427758276096
1,4,5,6,9,11,12,13,20,21,37.0118749039387,173.782890373714
1,2,7,9,11,12,15,17,19,20,69.0136542496031,113.774932104536
3,6,7,8,9,11,14,15,18,19,4.7213639573233,146.507117674882
3,4,6,7,10,11,12,16,17,18,0.619156271816104,231.491660564294
2,7,8,11,14,15,18,19,20,21,49.045526519445,115.704379484171
1,5,7,10,12,13,14,19,20,21,84.2685692619164,89.199925512657
2,3,7,8,9,12,14,15,16,17,86.5781050595903,123.85448993317
2,5,6,7,11,12,13,14,17,18,3.47372667073297,138.482857915708
2,4,6,7,9,10,12,17,18,19,82.9206680447866,122.704623743706
1,7,8,9,12,14,15,16,17,18,89.4240066301562,117.525816839865
2,4,7,10,11,12,13,14,15,21,47.7824277137662,124.43229754419
3,7,8,10,11,12,13,15,17,19,61.8456549798959,124.337987858862
3,7,8,10,11,13,14,17,19,21,57.5648936473792,127.08399961705
2,3,4,7,9,12,13,15,17,18,8.99045050002056,261.88405257734
1,2,7,9,10,11,12,13,18,19,67.447693226914,117.532454387491
2,3,5,7,10,13,16,17,18,21,17.4190523472053,129.321316502044
4,7,9,11,12,14,15,18,19,21,47.2649421655969,121.020440938959
1,7,10,11,12,16,17,18,19,20,46.6548209658254,121.950265831551
3,4,6,8,10,11,13,19,20,21,8.70269283055128,165.173405794187
1,3,6,7,8,9,10,12,15,20,80.9090173305653,123.528704304397
4,5,7,9,10,13,14,15,17,19,102.258793205696,100.218916828029
2,3,5,9,11,12,13,14,17,21,72.3604682927629,119.465232169688
1,5,6,8,11,12,14,15,16,17,44.191997218333,158.212144028032
1,2,3,4,5,6,11,12,18,19,23.1183446323785,145.798153295187
3,7,8,10,11,13,14,15,20,21,54.4840499924555,127.761009348585
2,3,4,5,9,10,14,15,20,21,103.720300844476,73.6030935406522
2,6,7,8,13,14,16,17,18,20,1.21820890669102,109.202294311359
3,5,6,7,8,9,10,13,16,18,19.5401738657294,136.4661410848
2,3,4,5,8,9,10,12,19,20,102.721566559394,74.049842671733
1,3,4,11,12,13,14,16,19,21,19.7920776723381,151.262807599683
4,5,9,10,11,16,17,18,19,21,55.6688221495679,129.155239246884
2,3,4,6,10,11,13,14,15,17,0.745625228598182,142.770304237283
5,7,9,11,13,16,17,18,19,21,51.3409675606022,123.033806412711
3,4,5,9,10,13,15,16,17,19,84.7237425335619,105.425309768706
5,6,7,10,11,12,14,17,20,21,24.4486882442197,183.561505428685
5,6,7,8,10,11,13,15,18,19,10.443864125314,157.446381864603
1,4,6,7,8,9,12,13,16,17,9.35286849462314,148.532950964396
1,2,3,5,7,9,11,13,19,21,74.3369290793185,122.281480481756
1,2,5,8,13,14,16,18,19,21,85.2248288258398,91.3654512607986
1,2,5,7,10,14,16,17,18,19,29.7698354104742,99.188317900377
1,5,7,9,12,15,16,17,19,21,89.3935996577056,108.280841847606
3,4,7,10,11,14,17,18,19,20,48.7122549694592,124.49832586099
1,6,8,9,12,13,14,15,17,19,54.9937414168791,124.087929506942
3,5,7,8,12,14,17,18,19,20,82.2701584230146,96.6528894290155
3,5,7,9,12,13,15,16,17,20,3.31307568594095,238.552043417375
1,6,8,9,10,11,12,15,18,19,27.0726701108905,169.229352227316
1,2,3,7,9,10,11,13,15,16,63.1942806586617,124.550251206851
1,2,3,5,6,7,16,17,20,21,1.08815009628527,131.044756996505
1,2,3,4,7,12,13,14,19,20,9.73250871173467,239.534475057867
4,7,9,10,12,13,14,16,18,19,77.0039605431846,106.110013217649
1,6,7,10,12,13,14,16,17,21,75.0461844571983,137.23265151882
1,3,4,8,12,13,14,18,19,20,102.857510042431,107.16164275967
1,4,7,8,12,14,15,17,18,21,79.8431892950861,108.918692811296
2,3,4,7,8,9,11,12,14,15,78.6923787964,120.784673806522
1,3,4,7,8,11,15,16,17,18,54.713380562798,135.94735213719
3,6,7,10,12,13,15,17,20,21,1.28937687978185,134.181961170535
1,2,3,5,7,10,12,15,18,21,79.9228550789252,85.4551690195822
4,8,11,12,14,15,17,18,19,20,62.0850524097242,112.044733099315
5,6,9,10,12,14,15,18,19,21,67.4244761262924,137.149262815725
1,3,4,8,9,10,14,15,17,19,78.8868734854625,95.4921916380247
5,7,10,13,15,16,18,19,20,21,89.8713728095134,82.818361094733
3,8,9,12,13,14,15,17,19,20,86.7427962176412,90.3790352645521
5,7,10,11,12,13,14,15,16,20,65.885816264061,121.291108229111
1,3,6,9,10,11,12,13,19,21,0.629098892201005,171.251679920591
2,3,5,7,10,11,14,15,18,21,57.7564899320995,125.576713681392
1,4,5,13,15,16,17,18,20,21,106.246289047261,98.8924012149313
3,6,9,11,13,14,16,17,18,21,24.0326946141421,173.86425676872
1,3,5,14,15,16,17,18,19,20,86.0706423133351,95.7434380868856
2,3,6,7,10,11,12,15,19,20,11.8948263796548,162.391090548709
1,3,4,5,10,13,15,18,19,21,79.000709153192,86.1583321150991
3,6,7,8,11,13,15,17,18,20,8.81469286151328,141.4352284835
3,4,6,7,8,13,15,16,17,20,3.97550038231237,120.867118639428
1,2,3,5,6,8,11,15,16,17,5.33654078079209,162.767456474734
1,2,3,6,7,9,13,15,18,19,48.6232399884068,127.224084211279
2,3,6,7,12,13,14,15,20,21,82.7614466186624,125.931646506054
1,2,3,5,9,14,15,18,20,21,61.5550349003097,177.317462375973
1,2,6,11,12,13,14,16,17,21,18.3729004896369,180.804814282688
1,6,9,11,12,14,15,18,19,21,47.1035889530562,177.241602727384
1,6,7,10,15,16,17,18,19,21,1.19799921166574,158.015558272894
2,5,6,7,9,13,15,16,17,21,2.31530675943665,152.879019025985
2,6,7,12,13,14,15,16,19,20,61.2785857344435,135.061809841034
3,6,7,9,10,15,16,19,20,21,65.7823276817243,137.17663370089
4,8,10,11,12,13,15,16,19,21,60.1151559263542,126.180549346701
5,12,14,15,16,17,18,19,20,21,45.8307008830689,137.829982489258
2,4,5,7,11,14,18,19,20,21,59.293075412164,118.795006962758
1,6,9,10,12,15,16,18,20,21,66.2265093226589,140.271350188059
1,3,5,6,7,8,14,16,17,19,10.626978755514,147.240355467466
2,5,9,10,12,13,14,15,20,21,109.491794505793,70.3172779449574
3,4,6,8,11,15,16,18,20,21,37.0933306142865,175.065229301827
2,4,5,6,8,12,16,17,18,21,72.5835348001686,133.75107014026
7,8,9,11,12,13,16,18,19,20,58.2324166207061,117.10133425422
3,5,9,10,12,14,17,18,20,21,99.550719292449,77.0573957478641
3,6,7,8,9,14,15,16,17,18,15.7719290688948,143.397086166686
2,3,4,6,8,10,14,18,19,20,65.1512754065769,120.981804097528
3,7,8,10,11,12,15,16,19,20,56.8199131656308,120.698882471181
2,4,5,6,10,11,16,18,19,20,38.5527187477098,173.831754914751
2,5,6,7,8,10,12,13,19,21,72.6022861124648,128.112399426483
1,7,8,9,12,14,16,18,19,20,70.4595630499729,91.8888606104681
4,10,11,13,15,16,17,18,20,21,56.8288931588292,132.659913992402
1,7,8,10,13,14,15,17,18,21,16.5683151897622,94.3147350830259
2,4,7,9,13,14,15,16,18,21,89.5839717648881,98.1793832010374
4,6,7,8,11,13,15,16,17,21,9.38093484165926,171.392882666398
1,2,5,6,7,9,10,12,15,17,20.4351215637783,190.329243167014
6,8,9,10,14,17,18,19,20,21,82.2989003012132,142.472143446763
1,3,5,9,10,11,16,18,19,20,51.8413434180846,118.619933554944
2,4,7,10,11,13,16,17,19,20,65.0252446652643,126.61112603231
2,4,6,8,9,10,11,15,19,21,2.25186618211102,183.426737429765
2,5,6,9,10,14,16,17,19,21,84.8338169046425,131.951755765971
3,4,5,8,9,15,16,18,20,21,70.6368319997255,80.9970445226323
2,5,7,10,11,12,13,18,19,20,60.5646209916678,113.796926149993
1,2,3,7,9,13,17,18,20,21,12.7288043348084,252.3113063257
2,4,7,11,12,13,16,18,20,21,58.5959844216256,126.551835366122
5,6,7,10,11,13,14,15,20,21,20.0655549823778,181.980607954293
1,3,4,8,11,14,16,17,18,21,65.2581438880155,128.3994234426
5,6,8,10,11,12,15,17,18,20,39.6810681192057,169.067205944423
3,6,8,9,10,12,13,14,15,20,68.8861903002927,121.663770101112
1,8,9,10,13,16,17,19,20,21,40.7740802687097,173.949919302948
5,6,7,8,9,13,15,17,18,19,34.4017055631335,129.284463518295
2,4,5,9,11,12,13,14,17,21,51.0369801210446,120.888607308786
1,2,7,10,12,14,17,18,19,21,21.6230774268966,134.946056736272
1,2,4,5,8,13,14,17,18,21,25.264426316104,160.377097187209
1,2,4,6,7,11,17,18,19,20,19.264695765011,158.220773971547
1,2,5,7,9,11,12,13,14,20,58.209029004868,144.198290653656
1,2,6,11,12,13,14,16,19,21,19.9027693397991,178.44316234031
1,2,5,7,8,13,14,16,17,21,14.8427981483432,108.640496077284
1,4,7,8,9,10,15,16,18,20,71.3364548271318,89.732035004468
4,7,9,10,12,13,15,18,19,21,2.80495231374256,219.178176429099
3,5,8,10,11,14,17,18,19,20,59.5066112248828,114.422039037443
2,4,5,8,11,13,14,15,16,19,76.2428235323997,120.493351099093
1,5,6,8,10,11,13,16,17,21,9.32985362512583,180.87035040682
1,2,3,6,8,10,12,14,17,21,74.7282937924973,128.581247484838
7,8,9,10,12,13,16,17,18,21,94.0296882907773,108.779396691017
6,7,8,10,13,14,16,17,18,21,1.66910001626695,113.206450525676
2,3,4,5,8,11,15,17,18,21,63.0488996073269,119.029661726071
1,3,4,6,10,11,12,13,16,21,15.3684115811125,171.565947127709
3,6,7,8,11,12,13,14,15,16,3.61136325560208,139.663213193275
2,4,7,8,9,10,12,15,19,21,94.623541029407,90.5123775665685
1,2,3,7,14,15,16,18,19,20,10.5456224061309,225.404299525214
1,8,10,11,12,13,15,17,20,21,50.2016401701487,126.953238844312
1,3,5,7,8,10,11,17,20,21,43.7683690792774,127.851651602251
2,4,5,6,8,11,15,16,20,21,20.7976058186893,182.21852863664
3,4,7,8,10,11,15,16,18,19,57.5251801505212,122.983195276257
5,7,8,12,15,16,17,19,20,21,37.0805260640753,167.428649410376
1,4,6,7,8,11,13,15,16,19,5.82554789764918,141.419433873126
1,2,4,5,6,7,8,19,20,21,69.0152402674418,126.356461220138
1,3,6,8,11,14,17,19,20,21,32.689420643825,168.392946113123
1,2,5,8,11,13,14,16,19,21,66.9428544261338,121.122127079508
1,2,4,12,14,16,17,18,19,20,13.3707455140982,173.176949218836
2,3,7,8,11,12,13,14,15,20,28.4091656478569,131.866269603742
1,2,6,7,13,14,16,18,19,20,63.52241410615,131.57158629591
2,4,7,8,9,10,15,16,17,21,33.5860954085221,172.114066782789
2,5,6,7,12,15,16,17,18,19,8.89972950060868,124.425033188704
1,2,3,4,5,9,11,15,17,18,74.6291990590651,114.540253812019
1,3,5,8,10,14,17,19,20,21,101.30511046046,83.0890122735964
2,5,6,11,12,13,14,17,19,20,20.0457758363027,177.635677749039
1,2,4,6,10,11,12,13,15,18,22.2070940331049,159.010242648699
2,3,5,9,11,15,16,17,19,20,72.0366548796585,110.724825172801
1,3,6,7,8,9,10,13,15,17,1.68082008011745,142.337526733313
1,4,6,7,8,11,15,16,17,19,46.8613035614679,158.121642796043
2,3,9,10,11,14,15,17,18,21,50.3184851441491,127.153481505985
1,3,4,8,9,12,13,15,17,21,17.35876605811,166.033211941578
2,6,8,9,11,12,17,18,20,21,33.8386170866167,183.559755577571
1,3,5,7,9,10,12,15,17,21,83.4083842642278,94.3714820532543
2,3,6,8,9,13,14,15,16,20,10.2903116762179,167.429998979413
1,4,5,6,7,9,11,12,20,21,29.5385016396413,174.579557953386
2,6,8,9,11,12,14,15,17,20,31.6680188098284,171.901202412292
1,3,5,11,14,15,16,17,18,20,62.2810720784047,115.866901643926
1,2,6,10,11,12,14,18,19,21,21.4348854443393,182.01296619336
1,2,4,5,6,11,15,19,20,21,40.1867812119456,175.208272411134
1,2,3,4,6,14,15,17,18,19,21.1740771296168,159.370239799163
2,5,7,8,10,12,15,16,17,19,27.7484057560929,131.820072103258
1,2,3,5,11,12,16,17,19,20,63.5245672760477,123.956272820268
1,4,5,6,8,9,10,11,18,20,6.88431916528659,176.625737203544
1,2,3,4,7,9,11,12,16,20,61.0653141383741,125.525194357805
1,4,5,6,8,9,12,17,19,21,74.0991027790337,125.328320045623
1,2,3,4,10,11,13,14,18,19,69.0700190822479,118.528500621612
3,4,7,9,10,11,13,15,18,19,74.7192753258077,119.997023913936
1,2,3,6,9,10,11,14,16,19,15.3305783090818,178.084768027793
4,7,10,11,12,13,15,17,18,19,54.6507944936659,124.373817079562
1,4,6,8,9,10,11,12,15,19,35.4210719242143,165.534660455708
2,7,10,14,15,16,17,18,20,21,25.7263195479626,154.680575735466
2,3,5,6,7,11,12,13,16,18,1.99375406865851,190.591403267146
3,6,7,9,11,13,15,16,19,20,1.6724670522403,140.241829292364
2,3,4,7,8,12,14,16,18,20,1.73232177607993,485.955637636782
4,5,9,10,11,13,14,18,19,20,62.943787045347,118.131867546571
3,4,5,6,8,12,13,14,15,17,32.1192969205607,123.648352090681
2,3,6,10,11,14,15,16,17,18,11.3584440409259,222.217341378026
2,4,6,10,13,15,16,17,18,21,20.4968877611927,156.681021461567
1,4,7,8,9,11,13,17,18,20,64.4308393444197,123.087366980271
4,6,7,8,9,14,16,17,18,21,80.7476970829132,131.715295543521
4,5,7,8,9,11,14,15,20,21,51.9809014441222,121.677009443768
1,2,3,6,8,10,14,15,17,20,13.7857809689769,154.590623061622
2,4,7,8,9,12,15,16,19,21,83.9689650340562,97.794852054998
1,2,5,6,7,13,14,18,19,21,67.7722712749868,122.523481084379
1,2,5,7,8,11,13,17,18,20,57.0613613571249,150.789805437469
5,6,7,10,12,14,18,19,20,21,66.7723106490971,136.752454060506
1,2,3,8,10,11,12,15,17,20,0.952746740717531,229.098042460073
1,2,3,5,7,15,17,18,19,21,19.5912572304254,145.091123885982
2,3,4,5,11,12,13,14,19,21,30.3648000713716,126.507975191959
1,4,8,9,10,12,14,15,18,20,101.177620141899,78.0315571908011
2,3,4,5,6,9,14,18,20,21,74.6143658848462,127.634261745516
1,2,4,5,10,11,12,14,15,19,61.1267612324135,117.011427912304
3,5,6,7,8,9,10,17,18,19,23.1030189335864,149.896465994666
2,6,8,9,10,16,17,18,19,21,88.0365441339114,134.564660802498
1,5,7,10,12,13,15,16,18,20,86.6060468438681,95.318656418018
1,2,6,10,11,14,16,18,20,21,13.2556501248155,184.715883176258
1,4,5,7,10,11,12,14,18,20,67.8765450792103,119.909832948319
6,9,10,14,15,16,17,18,19,20,9.34472764485,168.290436148753
5,7,8,10,12,13,16,17,19,20,84.3374544025134,113.779747149763
1,3,7,8,9,11,13,15,17,18,6.12427088401688,139.461366271619
3,9,10,11,12,15,16,18,19,20,55.2619508805833,118.7058540977
3,5,6,7,9,13,14,15,16,19,58.3267194862208,127.352305533981
1,3,4,6,8,9,11,15,18,21,38.9170016669697,172.903633343024
1,2,6,11,12,13,18,19,20,21,35.8640727431923,177.677225164108
1,4,5,10,12,13,14,17,19,21,98.4012463007927,99.6171345659914
3,5,8,9,12,14,16,18,19,21,15.9092946180528,176.719156869726
1,2,3,4,5,10,12,13,18,21,97.7546567758804,93.1479685272902
3,4,7,8,9,10,14,16,18,20,92.1580440511366,93.3609637279264
2,5,8,9,10,11,12,17,18,20,61.5844361618193,114.434386887966
4,8,9,12,13,14,15,16,18,21,93.6398989790234,94.9170933047751
2,5,8,9,11,13,14,18,19,20,46.6571564992447,160.518053650157
1,5,8,9,10,11,15,19,20,21,43.5851028252217,132.48847493058
1,4,6,7,8,15,16,18,20,21,61.114522613091,129.39985290575
3,4,5,6,11,12,14,16,18,19,1.96405107990387,157.518478951959
5,7,8,9,13,15,17,18,19,21,88.6039183989862,84.3377731562544
1,3,4,6,7,8,14,16,17,18,16.7448697321599,156.33671868655
1,2,3,8,9,10,12,13,14,18,87.5248455226183,85.8268561809011
1,2,4,8,9,10,11,17,19,21,35.7953636190091,132.700507157789
1,7,8,11,12,14,15,16,18,21,54.9075604835245,124.047115167175
2,3,4,6,8,11,12,13,16,21,16.302741341756,166.872653079937
2,3,6,7,8,9,12,15,18,19,59.6465321913096,119.205024604519
2,3,4,5,6,8,10,13,18,21,71.0891280823634,130.262070156614
3,6,8,9,14,15,16,17,18,21,79.6423639224781,125.398855195541
4,7,8,9,11,12,16,19,20,21,43.2991353276845,124.752253177383
2,3,7,10,11,13,15,16,18,21,44.6372864195676,120.523414441964
1,2,3,6,9,16,17,18,19,21,2.72417775999532,129.272666176556
1,5,6,8,12,15,16,17,20,21,41.7550166363328,152.592967723772
1,2,6,9,12,14,15,16,20,21,79.0911203137914,125.804663496013
1,3,6,7,10,11,14,19,20,21,13.968019106914,178.091128617442
5,9,11,12,14,15,17,18,20,21,60.1921772496055,122.468991104457
4,5,7,8,9,11,13,15,16,17,62.1612016619103,130.544884760273
1,2,3,7,9,13,15,17,18,20,13.4142154978839,259.002561614669
1,3,5,6,7,11,14,15,18,19,7.67424955491671,146.499975289757
1,2,5,8,11,13,14,15,17,18,73.9087063724473,113.550797311825
5,6,8,12,13,14,15,19,20,21,71.419597273382,120.637047170877
1,2,3,6,7,9,10,11,15,18,1.70977388605218,175.824628219849
